input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_wildcard_certificate,cdn_name,webserver,cdn,tls_self_signed,tls_mismatched,final_url,csp_domains_,tls_subject_org_,tls_expired
e753b473-ef33-4bdc-90ed-a1f3cf751d70.unifi-hosting.ui.com,UniFi OS,200,484,e753b473-ef33-4bdc-90ed-a1f3cf751d70.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-11T11:36:32Z,2023-08-09T11:36:31Z,CN=e753b473-ef33-4bdc-90ed-a1f3cf751d70.unifi-hosting.ui.com,e753b473-ef33-4bdc-90ed-a1f3cf751d70.unifi-hosting.ui.com,e753b473-ef33-4bdc-90ed-a1f3cf751d70.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4ec6a3a582b422e7f1087d55c68cbb87,cde6a9b08450d798c8370010c25abfbfa852e8e49473e4a15110283226a9c624,ctls,e753b473-ef33-4bdc-90ed-a1f3cf751d70.unifi-hosting.ui.com,443,https://e753b473-ef33-4bdc-90ed-a1f3cf751d70.unifi-hosting.ui.com:443,https,text/html,GET,45.55.36.75,/,390404864,45.55.36.75,HSTS,1,False,,,,,,,,,,
e775e4d9-5946-4de0-ac6c-ec6dc6737e00.unifi-hosting.ui.com,UniFi OS,200,484,e775e4d9-5946-4de0-ac6c-ec6dc6737e00.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-11T08:54:04Z,2023-08-09T08:54:03Z,CN=e775e4d9-5946-4de0-ac6c-ec6dc6737e00.unifi-hosting.ui.com,e775e4d9-5946-4de0-ac6c-ec6dc6737e00.unifi-hosting.ui.com,e775e4d9-5946-4de0-ac6c-ec6dc6737e00.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77497c3045d542ca3a11c5b2e11ad667,379f8c11df8672a3326013d1370d11cc1b4d47c7f4c847c3aab626fbc2b7bf79,ctls,e775e4d9-5946-4de0-ac6c-ec6dc6737e00.unifi-hosting.ui.com,443,https://e775e4d9-5946-4de0-ac6c-ec6dc6737e00.unifi-hosting.ui.com:443,https,text/html,GET,159.223.189.113,/,390404864,159.223.189.113,HSTS,1,False,,,,,,,,,,
e8008e68-dd57-47e9-9383-2675efee3f9c.unifi-hosting.ui.com,UniFi OS,200,484,e8008e68-dd57-47e9-9383-2675efee3f9c.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-16T08:09:56Z,2023-08-14T08:09:55Z,CN=e8008e68-dd57-47e9-9383-2675efee3f9c.unifi-hosting.ui.com,e8008e68-dd57-47e9-9383-2675efee3f9c.unifi-hosting.ui.com,e8008e68-dd57-47e9-9383-2675efee3f9c.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b60172bbac9ff3bacba33d7bee83f0ae,5ca353b2736f15272653fd5826b14ceb625c1d0fe86b65b89e95eea5cb4f73b3,ctls,e8008e68-dd57-47e9-9383-2675efee3f9c.unifi-hosting.ui.com,443,https://e8008e68-dd57-47e9-9383-2675efee3f9c.unifi-hosting.ui.com:443,https,text/html,GET,146.190.144.63,/,390404864,146.190.144.63,HSTS,1,False,,,,,,,,,,
e9c2dca7-b8ae-447f-bb8e-b0f002e38bb0.unifi-hosting.ui.com,UniFi OS,200,484,e9c2dca7-b8ae-447f-bb8e-b0f002e38bb0.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-09T11:12:28Z,2023-08-07T11:12:27Z,CN=e9c2dca7-b8ae-447f-bb8e-b0f002e38bb0.unifi-hosting.ui.com,e9c2dca7-b8ae-447f-bb8e-b0f002e38bb0.unifi-hosting.ui.com,e9c2dca7-b8ae-447f-bb8e-b0f002e38bb0.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5762180efb8cce4508e15ec4534137f0,b5fdbd25a4c5e6d0d80e48ff21ca90250ec933f5f55c3064c07ab7db0d103e97,ctls,e9c2dca7-b8ae-447f-bb8e-b0f002e38bb0.unifi-hosting.ui.com,443,https://e9c2dca7-b8ae-447f-bb8e-b0f002e38bb0.unifi-hosting.ui.com:443,https,text/html,GET,137.184.110.22,/,390404864,137.184.110.22,HSTS,1,False,,,,,,,,,,
eagle.ui.com,UniFi Identity Portal,200,1979,eagle.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,eagle.ui.com,443,https://eagle.ui.com:443,https,text/html,GET,18.66.112.42,/,1011460682,18.66.112.73,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
eaglesun.ui.com,UniFi Identity Portal,200,1979,eaglesun.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,eaglesun.ui.com,443,https://eaglesun.ui.com:443,https,text/html,GET,13.225.78.2,/,1011460682,13.225.78.11,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
earth.ui.com,UniFi Identity Portal,200,1979,earth.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,earth.ui.com,443,https://earth.ui.com:443,https,text/html,GET,18.66.97.59,/,1011460682,18.66.97.51,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
easi.ui.com,UniFi Identity Portal,200,1979,easi.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-16T00:00:00Z,2024-04-14T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59e46ce334ce68e5c7c485ac8e26120b,a8832e6d03af552b46cbc23347f81c60a333dd47aa2d7a4ef621acbd04cabf91,ctls,easi.ui.com,443,https://easi.ui.com:443,https,text/html,GET,52.222.236.111,/,10518676,52.222.236.36,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
eastlink.ui.com,UniFi Identity Portal,200,1979,eastlink.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,eastlink.ui.com,443,https://eastlink.ui.com:443,https,text/html,GET,18.66.147.87,/,1011460682,18.66.147.126,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
eastwood.ui.com,UniFi Identity Portal,200,1979,eastwood.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,eastwood.ui.com,443,https://eastwood.ui.com:443,https,text/html,GET,13.32.121.59,/,1011460682,13.32.121.67,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
easypc.ui.com,UniFi Identity Portal,200,1979,easypc.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,easypc.ui.com,443,https://easypc.ui.com:443,https,text/html,GET,143.204.215.114,/,1986925657,143.204.215.43,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
easypost.ui.com,UniFi Identity Portal,200,1979,easypost.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,easypost.ui.com,443,https://easypost.ui.com:443,https,text/html,GET,18.66.112.23,/,1011460682,18.66.112.114,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
eaton.ui.com,UniFi Identity Portal,200,1979,eaton.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,eaton.ui.com,443,https://eaton.ui.com:443,https,text/html,GET,52.222.236.24,/,1986925657,52.222.236.31,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
eba33d92-d7db-449d-a295-644b7a2e7a13.unifi-hosting.ui.com,UniFi OS,200,484,eba33d92-d7db-449d-a295-644b7a2e7a13.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-03T15:28:04Z,2023-08-01T15:28:03Z,CN=eba33d92-d7db-449d-a295-644b7a2e7a13.unifi-hosting.ui.com,eba33d92-d7db-449d-a295-644b7a2e7a13.unifi-hosting.ui.com,eba33d92-d7db-449d-a295-644b7a2e7a13.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d421496a94abce4a2851392b37d09213,e7bb2fc0c5438146783c50561d997755891a801a51d04e471581238e38a16860,ctls,eba33d92-d7db-449d-a295-644b7a2e7a13.unifi-hosting.ui.com,443,https://eba33d92-d7db-449d-a295-644b7a2e7a13.unifi-hosting.ui.com:443,https,text/html,GET,164.92.68.184,/,390404864,164.92.68.184,HSTS,1,False,,,,,,,,,,
ebc73970-3cb9-45fa-b836-7ea34cacf311.unifi-hosting.ui.com,UniFi OS,200,484,ebc73970-3cb9-45fa-b836-7ea34cacf311.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-09T08:01:01Z,2023-08-07T08:01:00Z,CN=ebc73970-3cb9-45fa-b836-7ea34cacf311.unifi-hosting.ui.com,ebc73970-3cb9-45fa-b836-7ea34cacf311.unifi-hosting.ui.com,ebc73970-3cb9-45fa-b836-7ea34cacf311.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,701f9ffad4ca98e47aa1579c68444815,eb736cd0b77fedd4ee3bf77c9b4bca54a3d41dd2377f109cfe675caabd2d4167,ctls,ebc73970-3cb9-45fa-b836-7ea34cacf311.unifi-hosting.ui.com,443,https://ebc73970-3cb9-45fa-b836-7ea34cacf311.unifi-hosting.ui.com:443,https,text/html,GET,167.172.239.68,/,390404864,167.172.239.68,HSTS,1,False,,,,,,,,,,
ebert.ui.com,UniFi Identity Portal,200,1979,ebert.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,ebert.ui.com,443,https://ebert.ui.com:443,https,text/html,GET,13.225.78.2,/,1011460682,13.225.78.40,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
ec2228d9-e9ac-4d8e-b0b1-dc4c3d067987.unifi-hosting.ui.com,UniFi OS,200,484,ec2228d9-e9ac-4d8e-b0b1-dc4c3d067987.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-03T20:31:55Z,2023-08-01T20:31:54Z,CN=ec2228d9-e9ac-4d8e-b0b1-dc4c3d067987.unifi-hosting.ui.com,ec2228d9-e9ac-4d8e-b0b1-dc4c3d067987.unifi-hosting.ui.com,ec2228d9-e9ac-4d8e-b0b1-dc4c3d067987.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d9bc035d30c68b013bbb44bc69b7e14a,6b3a8f57db45d2d9eed14b2d1a637243373cabd2629ea10a27c4aead5098ac42,ctls,ec2228d9-e9ac-4d8e-b0b1-dc4c3d067987.unifi-hosting.ui.com,443,https://ec2228d9-e9ac-4d8e-b0b1-dc4c3d067987.unifi-hosting.ui.com:443,https,text/html,GET,198.199.71.132,/,390404864,198.199.71.132,HSTS,1,False,,,,,,,,,,
ec6801da-e853-4a97-a36a-069c3295d01d.unifi-hosting.ui.com,UniFi OS,200,484,ec6801da-e853-4a97-a36a-069c3295d01d.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-16T08:02:56Z,2023-08-14T08:02:55Z,CN=ec6801da-e853-4a97-a36a-069c3295d01d.unifi-hosting.ui.com,ec6801da-e853-4a97-a36a-069c3295d01d.unifi-hosting.ui.com,ec6801da-e853-4a97-a36a-069c3295d01d.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,85110e3226be92e413386f57ea199d52,6776aab88a0ba36564aabf8f7a94a22288de2a517bbf8a9fd31b057a3a360180,ctls,ec6801da-e853-4a97-a36a-069c3295d01d.unifi-hosting.ui.com,443,https://ec6801da-e853-4a97-a36a-069c3295d01d.unifi-hosting.ui.com:443,https,text/html,GET,137.184.188.222,/,390404864,137.184.188.222,HSTS,1,False,,,,,,,,,,
ec7a1164-1388-485f-bf48-9a289298a93d.unifi-hosting.ui.com,UniFi OS,200,484,ec7a1164-1388-485f-bf48-9a289298a93d.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T15:45:52Z,2023-08-02T15:45:51Z,CN=ec7a1164-1388-485f-bf48-9a289298a93d.unifi-hosting.ui.com,ec7a1164-1388-485f-bf48-9a289298a93d.unifi-hosting.ui.com,ec7a1164-1388-485f-bf48-9a289298a93d.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,60b5f2b55acba23e21a3cb91d72f927a,936ea03cda9f28017747369f5fbce737774f7c8ac94dfc47d202e09e2e7e9e53,ctls,ec7a1164-1388-485f-bf48-9a289298a93d.unifi-hosting.ui.com,443,https://ec7a1164-1388-485f-bf48-9a289298a93d.unifi-hosting.ui.com:443,https,text/html,GET,159.65.250.103,/,390404864,159.65.250.103,HSTS,1,False,,,,,,,,,,
ecclesia.ui.com,UniFi Identity Portal,200,1979,ecclesia.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,ecclesia.ui.com,443,https://ecclesia.ui.com:443,https,text/html,GET,143.204.215.43,/,1986925657,143.204.215.114,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
ece36db2-29bf-4a70-816a-c48a683bdcb0.unifi-hosting.ui.com,UniFi OS,200,484,ece36db2-29bf-4a70-816a-c48a683bdcb0.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T08:10:49Z,2023-08-08T08:10:48Z,CN=ece36db2-29bf-4a70-816a-c48a683bdcb0.unifi-hosting.ui.com,ece36db2-29bf-4a70-816a-c48a683bdcb0.unifi-hosting.ui.com,ece36db2-29bf-4a70-816a-c48a683bdcb0.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0a062ad9fcdddca495d3f7d62e5a54fa,d5ec02f1243aa15bce615c2b7bf1dc9600608c55643e85d474eaf947c7727d0f,ctls,ece36db2-29bf-4a70-816a-c48a683bdcb0.unifi-hosting.ui.com,443,https://ece36db2-29bf-4a70-816a-c48a683bdcb0.unifi-hosting.ui.com:443,https,text/html,GET,167.71.171.75,/,390404864,167.71.171.75,HSTS,1,False,,,,,,,,,,
ecfeb33c-7b8f-4cc5-83eb-e8d3402ee021.unifi-hosting.ui.com,UniFi OS,200,484,ecfeb33c-7b8f-4cc5-83eb-e8d3402ee021.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T09:58:17Z,2023-08-08T09:58:16Z,CN=ecfeb33c-7b8f-4cc5-83eb-e8d3402ee021.unifi-hosting.ui.com,ecfeb33c-7b8f-4cc5-83eb-e8d3402ee021.unifi-hosting.ui.com,ecfeb33c-7b8f-4cc5-83eb-e8d3402ee021.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,74657376d09060f4f392acebfa61c6c5,263f88c5e86729d875b21fa1404b3b59e028f1dd97fe5313f64bcd7919437b60,ctls,ecfeb33c-7b8f-4cc5-83eb-e8d3402ee021.unifi-hosting.ui.com,443,https://ecfeb33c-7b8f-4cc5-83eb-e8d3402ee021.unifi-hosting.ui.com:443,https,text/html,GET,159.203.77.197,/,390404864,159.203.77.197,HSTS,1,False,,,,,,,,,,
echo.ui.com,UniFi Identity Portal,200,1979,echo.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,echo.ui.com,443,https://echo.ui.com:443,https,text/html,GET,13.225.78.40,/,1011460682,13.225.78.11,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
eclipse.ui.com,UniFi Identity Portal,200,1979,eclipse.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-16T00:00:00Z,2024-04-14T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59e46ce334ce68e5c7c485ac8e26120b,a8832e6d03af552b46cbc23347f81c60a333dd47aa2d7a4ef621acbd04cabf91,ctls,eclipse.ui.com,443,https://eclipse.ui.com:443,https,text/html,GET,18.66.122.100,/,10518676,18.66.122.18,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
ecloud.ui.com,UniFi Identity Portal,200,1979,ecloud.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,ecloud.ui.com,443,https://ecloud.ui.com:443,https,text/html,GET,18.66.147.126,/,1011460682,18.66.147.78,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
ecomail.ui.com,UniFi Identity Portal,200,1979,ecomail.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,ecomail.ui.com,443,https://ecomail.ui.com:443,https,text/html,GET,143.204.215.43,/,1986925657,143.204.215.114,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
ecomm.dev.svc.ui.com,403 Forbidden,403,118,ecomm.dev.svc.ui.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2024-01-21T23:59:59Z,CN=ecomm.dev.svc.ui.com,ecomm.dev.svc.ui.com,*.ecomm.dev.svc.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,8e1375fc70f4ae0a86da4e51e9397983,0f8d218e991d0ce4824d1fc45127d1c8cc346212f1df14780d32bd0f27748b51,ctls,ecomm.dev.svc.ui.com,443,https://ecomm.dev.svc.ui.com:443,https,text/html,GET,52.37.164.134,/,1344368402,44.240.145.83,,7,False,True,,awselb/2.0,,,,,,,
ecomm.dev.ui.com,403 Forbidden,403,118,ecomm.dev.ui.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-08T00:00:00Z,2024-01-21T23:59:59Z,CN=ecomm.dev.ui.com,ecomm.dev.ui.com,*.ecomm.dev.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,30c751bf39681870e52bc79e7c90ab9f,8b5ceab2ecd0fbfe10146e346350b5db89a71592ce6a3b991b04525e974b4b56,ctls,ecomm.dev.ui.com,443,https://ecomm.dev.ui.com:443,https,text/html,GET,52.25.253.133,/,1344368402,52.10.125.78,,7,False,True,,awselb/2.0,,,,,,,
ecomm.stg.ui.com,403 Forbidden,403,118,ecomm.stg.ui.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2024-01-25T23:59:59Z,CN=ecomm.stg.ui.com,ecomm.stg.ui.com,*.ecomm.stg.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,98617b8f616178e706dff2e088cbf154,9363d940243d05d13ccd2b07a318dda03af4c519ebe2a7d750ba463678763ce4,ctls,ecomm.stg.ui.com,443,https://ecomm.stg.ui.com:443,https,text/html,GET,52.13.162.132,/,1344368402,52.26.177.113,,7,False,True,,awselb/2.0,,,,,,,
ecomm.svc.ui.com,,404,9,ecomm.svc.ui.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-28T23:59:59Z,CN=ecomm.svc.ui.com,ecomm.svc.ui.com,*.ecomm.svc.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0d537ecd6fd37dd77d172aa5eb7333e2,f5aa6f609e459721377c4427f9fbe299b2b8b63c8b1a5a1b2320c820ac229945,ctls,ecomm.svc.ui.com,443,https://ecomm.svc.ui.com:443,https,text/html,GET,35.163.207.188,/,-738705486,2600:1f14:fbc:301:cdb4:3528:e691:4cd6,HSTS,1,False,True,,,,,,,https:,,
ed.blog.ui.com,403 Forbidden,403,146,blog.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-25T15:19:54Z,2023-08-23T15:19:53Z,CN=tls.automattic.com,tls.automattic.com,www.ulupubih.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8d59c9573ad0e6895ae3ede8e7845cb1,e4c049f47f1abeb2a2179ce090790ad00e9a3b67f915167980e25586ae9f62b4,ctls,blog.ui.com,443,https://ed.blog.ui.com:443,https,text/html,GET,192.0.78.217,/,-1561873722,192.0.78.128,Nginx,8,False,,,nginx,,,,https://blog.ui.com/,,,
ed5c24c9-f471-4220-8be7-666566760280.unifi-hosting.ui.com,UniFi OS,200,484,ed5c24c9-f471-4220-8be7-666566760280.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-12T07:41:29Z,2023-08-10T07:41:28Z,CN=ed5c24c9-f471-4220-8be7-666566760280.unifi-hosting.ui.com,ed5c24c9-f471-4220-8be7-666566760280.unifi-hosting.ui.com,ed5c24c9-f471-4220-8be7-666566760280.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,048d0634f648dd748202bf94b6eb0d63,65be59a813f6b7aea993105659c95209695b73780dbd0e539d361bf61fec9dbf,ctls,ed5c24c9-f471-4220-8be7-666566760280.unifi-hosting.ui.com,443,https://ed5c24c9-f471-4220-8be7-666566760280.unifi-hosting.ui.com:443,https,text/html,GET,161.35.179.132,/,390404864,161.35.179.132,HSTS,1,False,,,,,,,,,,
edc.pox-gale-7nrjnwuzobcendthmasijpaxaa.go.ubnt.com,Ubiquiti Account,200,2558,account.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-04-19T23:59:59Z,CN=*.account.ui.com,*.account.ui.com,account.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ee88130395ae78eba625a767fc734952,2b281e10d053d423c7c7200222fc1160820161d506c62b6f73f087e091585fb2,ctls,account.ui.com,443,https://edc.pox-gale-7nrjnwuzobcendthmasijpaxaa.go.ubnt.com:443,https,text/html,GET,130.211.191.195,/,821745067,130.211.191.195,Nginx:1.24.0,1,False,True,google,nginx/1.24.0,True,,True,https://account.ui.com/login?redirect=https%3A//unifi-go.ubnt.com/api/eol,https://www.googletagmanager.com,,
edccb5c9-9b29-4d86-b77e-3cf544b068c6.unifi-hosting.ui.com,UniFi OS,200,484,edccb5c9-9b29-4d86-b77e-3cf544b068c6.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-03T15:28:33Z,2023-08-01T15:28:32Z,CN=edccb5c9-9b29-4d86-b77e-3cf544b068c6.unifi-hosting.ui.com,edccb5c9-9b29-4d86-b77e-3cf544b068c6.unifi-hosting.ui.com,edccb5c9-9b29-4d86-b77e-3cf544b068c6.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,63917e40c21781816ef547ef762d34dc,44ce833498aa2f4ba0f6a57db19838e655f4353609471471830f7070d713a88e,ctls,edccb5c9-9b29-4d86-b77e-3cf544b068c6.unifi-hosting.ui.com,443,https://edccb5c9-9b29-4d86-b77e-3cf544b068c6.unifi-hosting.ui.com:443,https,text/html,GET,143.198.110.0,/,390404864,143.198.110.0,HSTS,1,False,,,,,,,,,,
