input,title,status_code,content_length,csp_domains_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_wildcard_certificate,cdn_name,cdn,location,final_url,tls_subject_org_
jgr-atv.my.ncsc.gov.uk,MyNCSC,200,905,https://fonts.gstatic.com,jgr-atv.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,jgr-atv.my.ncsc.gov.uk,443,https://jgr-atv.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.84,HSTS,1,False,True,cloudfront,True,,,
linx.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,linx.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,linx.my.ncsc.gov.uk,443,https://linx.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.98,/,82507257,52.222.214.123,HSTS,1,False,True,cloudfront,True,,,
lon3-identity2-a1.my.ncsc.gov.uk,MyNCSC,200,905,https://*.google-analytics.com,lon3-identity2-a1.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,lon3-identity2-a1.my.ncsc.gov.uk,443,https://lon3-identity2-a1.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.45,HSTS,1,False,True,cloudfront,True,,,
lyncdiscover.ncsc.gov.uk,,200,360,,lyncdiscover.ncsc.gov.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,True,2023-02-03T18:41:36Z,2024-01-29T18:41:36Z,"CN=*.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.online.lync.com,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,2caac3e97714f2cd46d17017c8f7ca9e,f38e6481f423e45388c4b40cabf45c6641d3131d29bed689eac88c27936a5618,ctls,lyncdiscover.ncsc.gov.uk,443,https://lyncdiscover.ncsc.gov.uk:443,https,,application/json,GET,52.112.192.14,/,-1546130855,2603:1027:0:48::21,Azure,1,False,True,,,,,Microsoft Corporation
manuals.my.ncsc.gov.uk,MyNCSC,200,905,https://*.googletagmanager.com,manuals.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,manuals.my.ncsc.gov.uk,443,https://manuals.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.98,HSTS,1,False,True,cloudfront,True,,,
massacre.my.ncsc.gov.uk,MyNCSC,200,905,https://fonts.gstatic.com,massacre.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,massacre.my.ncsc.gov.uk,443,https://massacre.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.45,/,82507257,52.222.214.123,HSTS,1,False,True,cloudfront,True,,,
mta-sts.ncsc.gov.uk,,200,,,mta-sts.ncsc.gov.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-03-11T00:00:00Z,2023-09-11T23:59:59Z,CN=mta-sts.ncsc.gov.uk,mta-sts.ncsc.gov.uk,mta-sts.ncsc.gov.uk,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",f7d66df11b2d51e9eca36ff07f8f8edf,5d5158cdb1a7d0f0ab4c6e75b1430c08f2085c725edbf8639921c2f32f33511f,ctls,mta-sts.ncsc.gov.uk,443,https://mta-sts.ncsc.gov.uk:443,https,,text/html,GET,51.124.12.35,/,-1279147965,51.124.12.35,HSTS,1,False,,azure,True,,,
mx4-hio-sp1.my.ncsc.gov.uk,MyNCSC,200,905,https://stage-asset-upload.s3.eu-west-1.amazonaws.com,mx4-hio-sp1.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,mx4-hio-sp1.my.ncsc.gov.uk,443,https://mx4-hio-sp1.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.84,HSTS,1,False,True,cloudfront,True,,,
my.ncsc.gov.uk,MyNCSC,200,905,https://*.analytics.google.com,my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,my.ncsc.gov.uk,443,https://my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.98,/,82507257,52.222.214.123,HSTS,1,False,True,cloudfront,True,,,
o1.my.ncsc.gov.uk,MyNCSC,200,905,https://*.googletagmanager.com,o1.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,o1.my.ncsc.gov.uk,443,https://o1.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.84,HSTS,1,False,True,cloudfront,True,,,
ocsp.external.ncsc.gov.uk,IIS Windows Server,200,703,,,,,,,,,,,,,,,,,,,,80,http://ocsp.external.ncsc.gov.uk:80,http,Microsoft-IIS/10.0,text/html,GET,51.140.188.180,/,1631801191,51.140.188.180,Windows Server,32,False,,azure,True,,,
oms0bd01rh.my.ncsc.gov.uk,MyNCSC,200,905,https://*.google-analytics.com,oms0bd01rh.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,oms0bd01rh.my.ncsc.gov.uk,443,https://oms0bd01rh.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.98,HSTS,1,False,True,cloudfront,True,,,
onboarding.cisp.ncsc.gov.uk,Web App - Unavailable,403,2342,,onboarding.cisp.ncsc.gov.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-05-09T00:00:00Z,2023-11-09T23:59:59Z,CN=onboarding.cisp.ncsc.gov.uk,onboarding.cisp.ncsc.gov.uk,onboarding.cisp.ncsc.gov.uk,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",591803214e8a47dcb9b41b36bfd8ee91,173c6e958c488764a1b6d06d3c6dfebae43ab7a962e1d1f33f0f29122f455e74,ctls,onboarding.cisp.ncsc.gov.uk,443,https://onboarding.cisp.ncsc.gov.uk:443,https,,text/html,GET,20.26.143.97,/,-1111039167,20.26.143.97,,75,False,,,,,,
organisation.service.ncsc.gov.uk,OSOS,200,492,,organisation.service.ncsc.gov.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-06-07T12:47:54Z,2023-09-05T12:47:53Z,CN=organisation.service.ncsc.gov.uk,organisation.service.ncsc.gov.uk,organisation.service.ncsc.gov.uk,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8d044981927061f20768181cffe08b3c,5def78d742b1ed5101143244043420abe3d976265cc9f90599f4ef2c65e67ab4,ctls,organisation.service.ncsc.gov.uk,443,https://organisation.service.ncsc.gov.uk:443,https,,text/html,GET,13.107.213.45,/,82507257,13.107.246.45,Azure Front Door,1,False,,,,,,
origin-app-sj40.my.ncsc.gov.uk,MyNCSC,200,905,https://fonts.gstatic.com,origin-app-sj40.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,origin-app-sj40.my.ncsc.gov.uk,443,https://origin-app-sj40.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.123,HSTS,1,False,True,cloudfront,True,,,
p43-exportws.my.ncsc.gov.uk,MyNCSC,200,905,https://*.googletagmanager.com,p43-exportws.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,p43-exportws.my.ncsc.gov.uk,443,https://p43-exportws.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.45,/,82507257,52.222.214.123,HSTS,1,False,True,cloudfront,True,,,
p56-smtp.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,p56-smtp.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,p56-smtp.my.ncsc.gov.uk,443,https://p56-smtp.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.45,/,82507257,52.222.214.84,HSTS,1,False,True,cloudfront,True,,,
postmaster.my.ncsc.gov.uk,MyNCSC,200,905,https://*.analytics.google.com,postmaster.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,postmaster.my.ncsc.gov.uk,443,https://postmaster.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.45,/,82507257,52.222.214.98,HSTS,1,False,True,cloudfront,True,,,
prod.check-reports.ncsc.gov.uk,,403,12,,prod.check-reports.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-16T00:00:00Z,2024-06-13T23:59:59Z,CN=check-reports.ncsc.gov.uk,check-reports.ncsc.gov.uk,*.check-reports.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,bb309d66711aa306c8ba90e872f3ce9c,ea8d9ec10b98a233de1a46ef1ab2617d7584939a1a723e12a4bdb5a5264ca06b,ctls,prod.check-reports.ncsc.gov.uk,443,https://prod.check-reports.ncsc.gov.uk:443,https,CloudFront,text/plain,GET,18.66.97.109,/,1788358917,18.66.97.73,HSTS,1,False,True,cloudfront,True,,,
protectivedns.service.ncsc.gov.uk,PDNS Login - NCSC PDNS Portal,200,276639,,www.protectivedns.service.ncsc.gov.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-06-06T08:31:29Z,2023-09-04T08:31:28Z,CN=www.protectivedns.service.ncsc.gov.uk,www.protectivedns.service.ncsc.gov.uk,www.protectivedns.service.ncsc.gov.uk,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec9687ee8cceb8b38f065f90c6a52de5,dd605a376f3fdc3fec6c92df5c386df321a55a40bb5afcb6cb1624ef26dd16bc,ctls,www.protectivedns.service.ncsc.gov.uk,443,https://protectivedns.service.ncsc.gov.uk:443,https,snow_adc,text/html,GET,18.130.212.157,/,-1771562701,18.130.212.157,Java,7377,False,,,,,https://www.protectivedns.service.ncsc.gov.uk/pdns,
pubweb-dev-novarnish.my.ncsc.gov.uk,MyNCSC,200,905,https://fonts.gstatic.com,pubweb-dev-novarnish.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,pubweb-dev-novarnish.my.ncsc.gov.uk,443,https://pubweb-dev-novarnish.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.45,HSTS,1,False,True,cloudfront,True,,,
pxe-4-1-3.my.ncsc.gov.uk,MyNCSC,200,905,https://fonts.gstatic.com,pxe-4-1-3.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,pxe-4-1-3.my.ncsc.gov.uk,443,https://pxe-4-1-3.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.98,/,82507257,52.222.214.45,HSTS,1,False,True,cloudfront,True,,,
review.check-reports.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,,review.check-reports.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-04T00:00:00Z,2024-08-01T23:59:59Z,CN=review.check-reports.ncsc.gov.uk,review.check-reports.ncsc.gov.uk,review.check-reports.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6c1532ce98768448d9d09a8cf59be4f6,c5e6622372db12ef53e74235d426d0973e2f2cf880e89863325e321168cb71da,ctls,review.check-reports.ncsc.gov.uk,443,https://review.check-reports.ncsc.gov.uk:443,https,CloudFront,text/html,GET,108.138.17.87,/,1809640645,2600:9000:2491:e000:1:122b:cbc0:93a1,Amazon Web Services,20,False,,cloudfront,True,,,
rsw4.my.ncsc.gov.uk,MyNCSC,200,905,https://stage-asset-upload.s3.eu-west-1.amazonaws.com,rsw4.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,rsw4.my.ncsc.gov.uk,443,https://rsw4.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.123,HSTS,1,False,True,cloudfront,True,,,
s100vlx.my.ncsc.gov.uk,MyNCSC,200,905,https://*.google-analytics.com,s100vlx.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,s100vlx.my.ncsc.gov.uk,443,https://s100vlx.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.45,HSTS,1,False,True,cloudfront,True,,,
s12vlx.my.ncsc.gov.uk,MyNCSC,200,905,https://fonts.googleapis.com,s12vlx.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,s12vlx.my.ncsc.gov.uk,443,https://s12vlx.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.98,/,82507257,52.222.214.123,HSTS,1,False,True,cloudfront,True,,,
sampleapp.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,sampleapp.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,sampleapp.my.ncsc.gov.uk,443,https://sampleapp.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.45,HSTS,1,False,True,cloudfront,True,,,
sandiegostate.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,sandiegostate.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,sandiegostate.my.ncsc.gov.uk,443,https://sandiegostate.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.98,/,82507257,52.222.214.45,HSTS,1,False,True,cloudfront,True,,,
scion-supra-1.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,scion-supra-1.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,scion-supra-1.my.ncsc.gov.uk,443,https://scion-supra-1.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.84,HSTS,1,False,True,cloudfront,True,,,
scripts.my.ncsc.gov.uk,MyNCSC,200,905,https://stage-asset-upload.s3.eu-west-1.amazonaws.com,scripts.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,scripts.my.ncsc.gov.uk,443,https://scripts.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.45,HSTS,1,False,True,cloudfront,True,,,
simulator36-7.my.ncsc.gov.uk,MyNCSC,200,905,https://*.google-analytics.com,simulator36-7.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,simulator36-7.my.ncsc.gov.uk,443,https://simulator36-7.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.98,/,82507257,52.222.214.123,HSTS,1,False,True,cloudfront,True,,,
sip.devops.ncsc.gov.uk,,404,75,,sip.devops.ncsc.gov.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,True,2023-03-28T19:00:19Z,2024-03-22T19:00:19Z,"CN=sipfed.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",sipfed.online.lync.com,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,6e32f8be92e2cf4aff781cff883f13f7,c7f7a0fb5d80892059f25bab5abeb7ffbef9ec512abd9475cf96c0bacc21d3c7,ctls,sip.devops.ncsc.gov.uk,443,https://sip.devops.ncsc.gov.uk:443,https,RTC/7.0,text/plain,GET,52.112.192.11,/,-805757717,2603:1027:0:2::b,HSTS,4,False,True,,,,,Microsoft Corporation
skillsweb.my.ncsc.gov.uk,MyNCSC,200,905,https://stage-asset-upload.s3.eu-west-1.amazonaws.com,skillsweb.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,skillsweb.my.ncsc.gov.uk,443,https://skillsweb.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.98,HSTS,1,False,True,cloudfront,True,,,
skywize1.my.ncsc.gov.uk,MyNCSC,200,905,https://*.analytics.google.com,skywize1.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,skywize1.my.ncsc.gov.uk,443,https://skywize1.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.45,HSTS,1,False,True,cloudfront,True,,,
