input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,webserver,tech_,cdn_name,final_url,cdn,csp_domains_,tls_mismatched,tls_expired
thumbnailscoordination.api.roblox.com,,200,85,thumbnailscoordination.api.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.api.roblox.com, O=Roblox Corporation, L=San Mateo, ST=California, C=US",*.api.roblox.com,Roblox Corporation,api.roblox.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1e6a1294ba4fcaca30aa06095a42e70b,2c1a13052bc6b5d398851fc989d420c8fa3ac94e7b75b99319cf5f16729ea94e,True,ctls,thumbnailscoordination.api.roblox.com,443,https://thumbnailscoordination.api.roblox.com:443,https,application/json,GET,128.116.123.3,/,-1840324437,128.116.123.3,1,False,Microsoft-IIS/8.5,Windows Server,,,,,,
thumbnailsresizer.roblox.com,,200,16,thumbnailsresizer.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,thumbnailsresizer.roblox.com,443,https://thumbnailsresizer.roblox.com:443,https,application/json,GET,128.116.123.3,/,1625568199,128.116.123.3,1,False,Microsoft-IIS/10.0,Windows Server,,,,,,
titanium.roblox.com,,404,76,titanium.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,titanium.roblox.com,443,https://titanium.roblox.com:443,https,text/html,GET,128.116.121.4,/,1792833551,128.116.121.4,3,False,,,,,,,,
tracing.roblox.com,,404,76,tracing.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,tracing.roblox.com,443,https://tracing.roblox.com:443,https,text/html,GET,128.116.121.4,/,1792833551,128.116.123.4,3,False,,,,,,,,
translationroles.roblox.com,,200,16,translationroles.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,translationroles.roblox.com,443,https://translationroles.roblox.com:443,https,application/json,GET,128.116.121.4,/,1625568199,128.116.121.4,1,False,Microsoft-IIS/8.5,Windows Server,,,,,,
translations.roblox.com,,200,16,translations.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,translations.roblox.com,443,https://translations.roblox.com:443,https,application/json,GET,128.116.121.4,/,1625568199,128.116.121.4,1,False,Microsoft-IIS/8.5,Windows Server,,,,,,
twostepverification.roblox.com,,200,16,twostepverification.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,twostepverification.roblox.com,443,https://twostepverification.roblox.com:443,https,application/json,GET,128.116.121.4,/,1625568199,128.116.121.4,1,False,Microsoft-IIS/8.5,Windows Server,,,,,,
ugcvalidationcoordination.api.roblox.com,,200,65,ugcvalidationcoordination.api.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.api.roblox.com, O=Roblox Corporation, L=San Mateo, ST=California, C=US",*.api.roblox.com,Roblox Corporation,api.roblox.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1e6a1294ba4fcaca30aa06095a42e70b,2c1a13052bc6b5d398851fc989d420c8fa3ac94e7b75b99319cf5f16729ea94e,True,ctls,ugcvalidationcoordination.api.roblox.com,443,https://ugcvalidationcoordination.api.roblox.com:443,https,application/json,GET,128.116.123.3,/,-1840324437,128.116.123.3,1,False,Microsoft-IIS/8.5,Windows Server,,,,,,
uiblox.roblox.com,Webpack App,200,2313,uiblox.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-08T00:00:00Z,2024-01-06T23:59:59Z,CN=uiblox.roblox.com,uiblox.roblox.com,,uiblox.roblox.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cd768379d99d849134725b18d098eed5,cadb806f706886074319f0e5b7f7c45383cddac836fc851e386ba74e3cb462ca,,ctls,uiblox.roblox.com,443,https://uiblox.roblox.com:443,https,text/html,GET,18.66.112.8,/,1574384512,2600:9000:223f:da00:e:e485:df40:93a1,59,False,AmazonS3,Amazon Web Services,cloudfront,,True,,,
uk.roblox.com,Roblox,200,74489,www.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,www.roblox.com,443,https://uk.roblox.com:443,https,text/html,GET,18.188.15.15,/,-1125081632,3.132.167.50,1023,False,,HSTS,,https://www.roblox.com:443/,,wss://realtime-signalr.roblox.com,,
update-access-v2.artifactory-edge1.rbx.com,JFrog,200,2859,update-access-v2.artifactory-edge1.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-23T23:59:59Z,CN=artifactory-edge1.rbx.com,artifactory-edge1.rbx.com,,*.artifactory-edge1.rbx.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f62479b6ea39b8bb60aa9a02c7322409,0d0430256267a6ebecca6b75a748abf3a8fcfdb4545a2a6c000b2646c5f0de83,True,ctls,update-access-v2.artifactory-edge1.rbx.com,443,https://update-access-v2.artifactory-edge1.rbx.com:443,https,text/html,GET,13.56.67.11,/,-138391155,54.183.163.125,1,False,,Amazon Web Services,,https://update-access-v2.artifactory-edge1.rbx.com:443/ui/,,,,
upload.crashes.roblox.com,403 Forbidden,403,153,upload.crashes.roblox.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-23T23:59:59Z,CN=upload.crashes.roblox.com,upload.crashes.roblox.com,,upload.crashes.roblox.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,41f064cfdb408e22ab58559405c05958,5a92953dab4a33369e61d50515bf7d0fd66e7011211b1b255b2f55ad1054504b,,ctls,upload.crashes.roblox.com,443,https://upload.crashes.roblox.com:443,https,text/html,GET,54.215.132.5,/,1556969654,52.53.119.176,8,False,nginx/1.21.6,Nginx:1.21.6,,,,,,
uploads.backtrace.rbx.com,403 Forbidden,403,564,uploads.backtrace.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-11T00:00:00Z,2024-05-09T23:59:59Z,CN=uploads.backtrace.rbx.com,uploads.backtrace.rbx.com,,uploads.backtrace.rbx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5f3415515a5706f3a1cf83f1c5cdc212,6c419058f6e8c7079cd6725e3ebb27646d95a31e68cf30fb4a9b52c5667816af,,ctls,uploads.backtrace.rbx.com,443,https://uploads.backtrace.rbx.com:443,https,text/html,GET,54.176.172.95,/,1071123763,54.219.101.240,14,False,nginx/1.18.0 (Ubuntu),Ubuntu,,,,,,
us-central-bd1.roblox.com,,404,76,us-central-bd1.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,us-central-bd1.roblox.com,443,https://us-central-bd1.roblox.com:443,https,text/html,GET,128.116.123.3,/,1792833551,128.116.123.3,3,False,,,,,,,,
us-central-bd2.roblox.com,,404,76,us-central-bd2.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,us-central-bd2.roblox.com,443,https://us-central-bd2.roblox.com:443,https,text/html,GET,128.116.121.4,/,1792833551,128.116.121.4,3,False,,,,,,,,
us-east-bd1.roblox.com,,404,76,us-east-bd1.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,us-east-bd1.roblox.com,443,https://us-east-bd1.roblox.com:443,https,text/html,GET,128.116.123.8,/,1792833551,128.116.121.8,3,False,,,,,,,,
us-east-bd2.roblox.com,,404,76,us-east-bd2.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,us-east-bd2.roblox.com,443,https://us-east-bd2.roblox.com:443,https,text/html,GET,128.116.123.8,/,1792833551,128.116.121.8,3,False,,,,,,,,
usermoderation.roblox.com,,200,16,usermoderation.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,usermoderation.roblox.com,443,https://usermoderation.roblox.com:443,https,application/json,GET,128.116.121.4,/,1625568199,128.116.121.4,1,False,Microsoft-IIS/8.5,Windows Server,,,,,,
users.roblox.com,,200,16,users.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,users.roblox.com,443,https://users.roblox.com:443,https,application/json,GET,128.116.123.3,/,1625568199,128.116.123.3,1,False,Microsoft-IIS/10.0,Windows Server,,,,,,
uw2.artifactory-edge01.rbx.com,JFrog,200,2859,uw2.artifactory-edge01.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-12-15T23:59:59Z,CN=artifactory-edge01.rbx.com,artifactory-edge01.rbx.com,,*.artifactory-edge01.rbx.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4cc113b9855ef7dcbadcb30569611339,2d6a91557f2eb60f8dd45df07cf81fb2a28457aed6e2d1e37ce9210857362e3a,True,ctls,uw2.artifactory-edge01.rbx.com,443,https://uw2.artifactory-edge01.rbx.com:443,https,text/html,GET,13.56.67.11,/,-138391155,54.183.163.125,1,False,,Amazon Web Services,,https://uw2.artifactory-edge01.rbx.com:443/ui/,,www.google-analytics.com,,
versioncompatibility.api.roblox.com,,200,12,versioncompatibility.api.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.api.roblox.com, O=Roblox Corporation, L=San Mateo, ST=California, C=US",*.api.roblox.com,Roblox Corporation,api.roblox.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1e6a1294ba4fcaca30aa06095a42e70b,2c1a13052bc6b5d398851fc989d420c8fa3ac94e7b75b99319cf5f16729ea94e,True,ctls,versioncompatibility.api.roblox.com,443,https://versioncompatibility.api.roblox.com:443,https,application/json,GET,128.116.123.3,/,-1840324437,128.116.123.3,1,False,Microsoft-IIS/8.5,Windows Server,,,,,,
voice.roblox.com,,200,16,voice.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,voice.roblox.com,443,https://voice.roblox.com:443,https,application/json,GET,128.116.123.3,/,1625568199,128.116.123.3,1,False,Microsoft-IIS/10.0,Windows Server,,,,,,
vpn.cn.roblox.com,,200,173,vpn.cn.roblox.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-06T03:43:56Z,2023-07-06T03:43:56Z,CN=vpn.cn.roblox.com,vpn.cn.roblox.com,,www.vpn.cn.roblox.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",396dce3b2fd3ed92c4fb0ee9cc78e432,8fe029f4808b64529f2b505a0098ee92afbc0d85a59eea97edb1d3f138c69782,,ctls,vpn.cn.roblox.com,443,https://vpn.cn.roblox.com:443,https,text/html,GET,103.142.221.3,/,-1415681064,103.142.221.3,6,False,,HSTS,,,,,,
vpn.rbx.com,,200,170,vpn.rbx.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2022-09-01T21:28:00Z,2023-09-01T21:28:00Z,CN=vpn.rbx.com,vpn.rbx.com,,sea-full-gw.vpn.rbx.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ec220ef32f401d43eddc1176592c38f3,b373f94b3bb668efe004a89979f56491e403e0652acebd23d3841c808bcbec03,,ctls,vpn.rbx.com,443,https://vpn.rbx.com:443,https,text/html,GET,204.13.168.4,/,593259606,204.13.168.4,4,False,,HSTS,,,,,,
waw1-128-116-124-3.roblox.com,,404,76,waw1-128-116-124-3.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,waw1-128-116-124-3.roblox.com,443,https://waw1-128-116-124-3.roblox.com:443,https,text/html,GET,128.116.124.3,/,1792833551,128.116.124.3,3,False,,,,,,,,
web.roblox.com,Roblox,200,74494,www.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,www.roblox.com,443,https://web.roblox.com:443,https,text/html,GET,128.116.123.3,/,-1240881913,128.116.123.3,1023,False,,HSTS,,https://www.roblox.com/,,*.sentry.io,,
wiki.roblox.com,Roblox Creator Documentation,200,114819,create.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-04T00:00:00Z,2023-12-03T23:59:59Z,CN=create.roblox.com,create.roblox.com,,create.roblox.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,97201a743bd49fe4b7516fb3f3eb3359,736225a9cb3fd61d2132e3c0f8da1732915da526027c3d79952be96cada38d6a,,ctls,create.roblox.com,443,https://wiki.roblox.com:443,https,text/html,GET,13.226.2.57,/,-676840092,2600:9000:225e:ae00:1d:dab4:d5c0:93a1,17,False,AmazonS3,SheerID,cloudfront,https://create.roblox.com/docs,True,*.googletagmanager.com,,
www-gold.roblox.com,,404,76,www-gold.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,www-gold.roblox.com,443,https://www-gold.roblox.com:443,https,text/html,GET,128.116.121.3,/,1792833551,128.116.121.3,3,False,,,,,,,,
www.corp.roblox.com,Home - Roblox,200,66511,corp.roblox.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-05T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.roblox.com, O=Roblox Corporation, L=San Mateo, ST=California, C=US",*.roblox.com,Roblox Corporation,roblox.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8f93243ecb9f2fa1462a83d85ee3963,ccc6408e2f98b864744d306d2dcc56f9beb4b76f40cfc3a375acce33a66c5cd0,True,ctls,corp.roblox.com,443,https://www.corp.roblox.com:443,https,text/html,GET,3.132.167.50,/,-1183834417,18.188.15.15,757,False,nginx,Yoast SEO:19.8,,https://corp.roblox.com:443/,,,,
www.google.com,Google,200,203392,www.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T12:01:16Z,2023-07-17T12:01:15Z,CN=www.google.com,www.google.com,,www.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,fc50d80049333ccb03bb8013bb58334a,b436c71033b81c75b14d32fbb808165bdab213d2a978246e6bfe5ecaa1f15eeb,,ctls,www.google.com,443,https://www.google.com:443,https,text/html,GET,216.58.212.164,/,708578229,2a00:1450:4001:827::2004,135,False,gws,HTTP/3,,,,https://csp.withgoogle.com/csp/gws/other-hp,,
www.googletagmanager.com,Error 400 (Bad Request)!!1,400,1555,www.googletagmanager.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T11:56:06Z,2023-07-17T11:56:05Z,CN=*.google-analytics.com,*.google-analytics.com,,www.googleoptimize.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,60de21960acc1135956a2968026b647c,3b0044e06b0f98f11a360ad2bd0f640c989df03ba6deeb8b1d3d963d4097fdfb,True,ctls,www.googletagmanager.com,443,https://www.googletagmanager.com:443,https,text/html,GET,216.58.212.168,/,302920777,2a00:1450:4001:80b::2008,12,False,Google Tag Manager,HTTP/3,,,,,True,
www.gstatic.com,Error 404 (Not Found)!!1,404,1561,www.gstatic.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T12:00:43Z,2023-07-17T12:00:42Z,CN=*.gstatic.com,*.gstatic.com,,*.metric.gstatic.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,bfad550991c74ed92bd118c1494e57dd,958e74d861d2478f5cc50b432f2fa8933d03fbd4ea85dc3783b548b2882ecdb2,True,ctls,www.gstatic.com,443,https://www.gstatic.com:443,https,text/html,GET,142.250.185.67,/,302920777,2a00:1450:4001:802::2003,12,False,sffe,HTTP/3,,,,,,
www.roblox.com,Roblox,200,74494,www.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,www.roblox.com,443,https://www.roblox.com:443,https,text/html,GET,128.116.123.3,/,-1240881913,128.116.123.3,1023,False,,HSTS,,,,roblox-api.arkoselabs.com,,
www.youtube.com,YouTube,200,286775,m.youtube.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T11:56:06Z,2023-07-17T11:56:05Z,CN=*.google.com,*.google.com,,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ccf98682d60d9e7ef59d3d2493cd2a21,190dea597b07fed314c500a17b16b54a5b1cd3646bd078459020b1653ba147d7,True,ctls,m.youtube.com,443,https://www.youtube.com:443,https,text/html,GET,142.250.186.110,/,1179099333,2a00:1450:4001:80e::200e,13,False,ESF,HTTP/3,,https://m.youtube.com/,,,True,
