input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tech_,cdn_name,cdn,csp_domains_,final_url,tls_mismatched,tls_wildcard_certificate,tls_expired,tls_self_signed
gcoblegacy2.rabobank.com,Service unavailable,502,1379,gcoblegacy2.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-17T00:00:00Z,2024-05-17T23:59:59Z,"CN=gcoblegacy2.rabobank.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",gcoblegacy2.rabobank.com,Microsoft Corporation,gcoblegacy2.rabobank.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4b24701a96bf435e40c7ef98ca9c8337,4a9022fa9778c4256a2622ff54283eb032fad28eea1f74a758da450d738e264d,ctls,gcoblegacy2.rabobank.com,443,https://gcoblegacy2.rabobank.com:443,https,,text/html,GET,13.107.246.45,/,-1761487864,2620:1ec:46::45,55,False,Azure Front Door,,,,,,,,
geo4rabo.dev.rabobank.com,IIS Windows Server,200,703,geo4rabo.dev.rabobank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-11T00:00:00Z,2024-07-10T23:59:59Z,"CN=geo4rabo.rabobank.com, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL",geo4rabo.rabobank.com,Cooperatieve Rabobank U.A.,geo4rabo.uat.rabobank.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,b2dba55abd620c05075d56078186366a,71a5ac70b9220bead8a4d82337e6aea116ed3b00747b96f1050d8667b381e94c,ctls,geo4rabo.dev.rabobank.com,443,https://geo4rabo.dev.rabobank.com:443,https,Microsoft-IIS/10.0,text/html,GET,98.71.182.52,/,1631801191,98.71.182.52,32,False,Windows Server,,,,,,,,
geo4rabo.uat.rabobank.com,IIS Windows Server,200,703,geo4rabo.uat.rabobank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-11T00:00:00Z,2024-07-10T23:59:59Z,"CN=geo4rabo.rabobank.com, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL",geo4rabo.rabobank.com,Cooperatieve Rabobank U.A.,geo4rabo.uat.rabobank.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,b2dba55abd620c05075d56078186366a,71a5ac70b9220bead8a4d82337e6aea116ed3b00747b96f1050d8667b381e94c,ctls,geo4rabo.uat.rabobank.com,443,https://geo4rabo.uat.rabobank.com:443,https,Microsoft-IIS/10.0,text/html,GET,98.71.182.52,/,1631801191,98.71.182.52,32,False,Windows Server,,,,,,,,
governet.rabobank.nl,Governet,200,12931,governet.rabobank.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-09T00:00:00Z,2023-11-09T23:59:59Z,"CN=governet.rabobank.nl, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL, serialNumber=30046259, businessCategory=Private Organization, jurisdictionCountry=NL, businessCategory=Private Organization, jurisdictionCountry=NL",governet.rabobank.nl,Cooperatieve Rabobank U.A.,governet.rabobank.nl,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,9509f6d003775315fc822ef3533dcabc,6e6179cd66d03d5d348e7ba00aeaeb06f4b8398a9649cdf2744202dcf88f5592,ctls,governet.rabobank.nl,443,https://governet.rabobank.nl:443,https,Apache,text/html,GET,34.149.167.54,/,-631610740,34.149.167.54,185,False,HTTP/3,google,True,fonts.gstatic.com,,,,,
https://fonts.googleapis.com,Error 404 (Not Found)!!1,404,1607,fonts.googleapis.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T08:21:11Z,2023-10-02T08:21:10Z,CN=upload.video.google.com,upload.video.google.com,,bg-call-donation-dev.goog,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,cfdd2a66ea8991c3f2f91f40dc09979d,7d05a79814e48a6c7c101d22747c11252dd8bf06349505306f205a97d0a1ca85,ctls,fonts.googleapis.com,443,https://fonts.googleapis.com:443,https,ESF,text/html,GET,142.250.186.74,/,-606046040,2a00:1450:4001:828::200a,1,False,HTTP/3,,,,,,True,,
https://fonts.gstatic.com,Error 404 (Not Found)!!1,404,1561,fonts.gstatic.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T08:21:12Z,2023-10-02T08:21:11Z,CN=*.gstatic.com,*.gstatic.com,,*.metric.gstatic.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,094b775d6381284fd7043fc871efdc5c,659210c1a54cc8ad5769aafb5777054e2a82cd6e9c0f3559c21166a97ede41b3,ctls,fonts.gstatic.com,443,https://fonts.gstatic.com:443,https,sffe,text/html,GET,142.250.185.195,/,302920777,2a00:1450:4001:812::2003,12,False,HTTP/3,,,,,,True,,
https://msafeprodqstorage.blob.core.windows.net,,400,351,msafeprodqstorage.blob.core.windows.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-28T16:33:45Z,2024-04-22T16:33:45Z,"CN=*.blob.core.windows.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.blob.core.windows.net,Microsoft Corporation,*.z50.blob.storage.azure.net,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,e44fb4f06eb07f99684a6efe347d9958,87608c69743e327a8400729dd3a64d604b28dda4eef6fa72d34d9a4f15a66809,ctls,msafeprodqstorage.blob.core.windows.net,443,https://msafeprodqstorage.blob.core.windows.net:443,https,Microsoft-HTTPAPI/2.0,application/xml,GET,20.150.37.228,/,-213594796,20.150.37.228,3,False,Microsoft HTTPAPI:2.0,azure,True,,,,True,,
hub.rabobank.nl,,404,,hub.rabobank.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-03T00:00:00Z,2024-07-02T23:59:59Z,"CN=hub.rabobank.nl, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL",hub.rabobank.nl,Cooperatieve Rabobank U.A.,hub.rabobank.nl,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,4de1f3a4a59947c3c0b45ab09cd99d6f,479661f1a64f99392a2becc3100d9fd12084810e375b05f1d9d5058dc44ab872,ctls,hub.rabobank.nl,443,https://hub.rabobank.nl:443,https,,application/json,GET,2.17.100.249,/,-631610740,2a02:26f0:ab00::214:8e59,1,False,HSTS,,,,,,,,
ideal-api-sandbox.rabobank.nl,,401,109,ideal-api-sandbox.rabobank.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-20T00:00:00Z,2023-09-20T23:59:59Z,"CN=ideal-api-sandbox.rabobank.nl, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL, serialNumber=30046259, businessCategory=Private Organization, jurisdictionCountry=NL, businessCategory=Private Organization, jurisdictionCountry=NL",ideal-api-sandbox.rabobank.nl,Cooperatieve Rabobank U.A.,ideal-api-sandbox.rabobank.nl,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,e7e55d6300f14bdf2b52f203c46eba22,2497bf3b3b5f136d9f4ff7ed2712f2dcc2647a07e04834cbe52603d44d714f68,ctls,ideal-api-sandbox.rabobank.nl,443,https://ideal-api-sandbox.rabobank.nl:443,https,AkamaiGHost,application/json,GET,95.101.111.135,/,1700347799,2a02:26f0:480:23::1726:6284,1,False,,,,,,,,,
ideal-api.rabobank.nl,,401,109,ideal-api.rabobank.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-22T00:00:00Z,2024-06-21T23:59:59Z,"CN=ideal-api.rabobank.nl, O=Coöperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL, serialNumber=30046259, businessCategory=Private Organization, jurisdictionCountry=NL, businessCategory=Private Organization, jurisdictionCountry=NL",ideal-api.rabobank.nl,Coöperatieve Rabobank U.A.,ideal-api.rabobank.nl,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,ab5ea19e8a81984fe5f8f90bdaf7d38e,3edc22a7f488be3ab66e56c2d2eaff67b3adaeaa63030ffa23e78756c67ee88d,ctls,ideal-api.rabobank.nl,443,https://ideal-api.rabobank.nl:443,https,AkamaiGHost,application/json,GET,2.17.100.168,/,1620514870,2a02:26f0:ab00::5c7a:d70a,1,False,,,,,,,,,
ideal-public-sandbox.rabobank.nl,,403,92,ideal-public-sandbox.rabobank.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-20T00:00:00Z,2023-09-20T23:59:59Z,"CN=ideal-public-sandbox.rabobank.nl, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL, serialNumber=30046259, businessCategory=Private Organization, jurisdictionCountry=NL, businessCategory=Private Organization, jurisdictionCountry=NL",ideal-public-sandbox.rabobank.nl,Cooperatieve Rabobank U.A.,ideal-public-sandbox.rabobank.nl,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,acc64121d45b71e03e7163fb5fbd07de,ba5bc1aa8090f481fc23b65f036302a42bcf72aba049b644137d357455f530a6,ctls,ideal-public-sandbox.rabobank.nl,443,https://ideal-public-sandbox.rabobank.nl:443,https,AkamaiGHost,application/json,GET,23.213.161.220,/,1606662821,2a02:26f0:480:23::1726:628c,1,False,,,,,,,,,
ideal-public.rabobank.nl,,403,91,ideal-public.rabobank.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-22T00:00:00Z,2024-06-21T23:59:59Z,"CN=ideal-public.rabobank.nl, O=Coöperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL, serialNumber=30046259, businessCategory=Private Organization, jurisdictionCountry=NL, businessCategory=Private Organization, jurisdictionCountry=NL",ideal-public.rabobank.nl,Coöperatieve Rabobank U.A.,ideal-public.rabobank.nl,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,e25c28b0ccf4046b4966e69a13f28c7b,a89027175c1e4df022a4b536e2b2eb6033a45b3756d30df065647ce162772561,ctls,ideal-public.rabobank.nl,443,https://ideal-public.rabobank.nl:443,https,AkamaiGHost,application/json,GET,2.17.100.216,/,-1155691269,2a02:26f0:ab00::214:8e4b,1,False,,,,,,,,,
ideal.rabobank.nl,Login,200,9299,ideal.rabobank.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-13T00:00:00Z,2023-09-13T23:59:59Z,"CN=ideal.rabobank.nl, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL, serialNumber=30046259, businessCategory=Private Organization, jurisdictionCountry=NL, businessCategory=Private Organization, jurisdictionCountry=NL",ideal.rabobank.nl,Cooperatieve Rabobank U.A.,ideal.rabobank.nl,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,af977c6031a4327412c4665b9e48a64d,5743ba3170c29b4c56dd77d003e828b327899ab194776531d0b2d7728da076a3,ctls,ideal.rabobank.nl,443,https://ideal.rabobank.nl:443,https,,text/html,GET,160.92.133.6,/,,160.92.133.6,138,False,Java,,,,,,,,
idealmobiel.rabobank.nl,Liquit Satellite Server,200,1637,idealmobiel.rabobank.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-11T13:07:06Z,2032-01-09T13:07:06Z,CN=lws.iknl.nl,lws.iknl.nl,,lws.iknl.nl,CN=lws.iknl.nl,lws.iknl.nl,,2aed8497d0c64d3c5d650efb8f4f8b01,b79485b2aa42a20a6db1bd4213e40e59541e19c72d96d9934bcf4095b0f591e4,ctls,idealmobiel.rabobank.nl,443,https://idealmobiel.rabobank.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,77.222.73.233,/,-1840324437,77.222.73.233,40,False,Microsoft HTTPAPI:2.0,,,,,True,,,True
idealtest.rabobank.nl,Login,200,8936,idealtest.rabobank.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-13T00:00:00Z,2023-09-13T23:59:59Z,"CN=idealtest.rabobank.nl, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL, serialNumber=30046259, businessCategory=Private Organization, jurisdictionCountry=NL, businessCategory=Private Organization, jurisdictionCountry=NL",idealtest.rabobank.nl,Cooperatieve Rabobank U.A.,idealtest.rabobank.nl,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,37f488e33ea312c8eec34283d3c1f053,83e84d451aa128136cab6d2d53258972f6a473d1bc00e17e8be4e3dc981b44ed,ctls,idealtest.rabobank.nl,443,https://idealtest.rabobank.nl:443,https,,text/html,GET,160.92.133.6,/,,160.92.133.6,132,False,Java,,,,,,,,
idin.rabobank.nl,Login,200,9021,idin.rabobank.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T00:00:00Z,2024-04-23T23:59:59Z,"CN=idin.rabobank.nl, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL, businessCategory=Private Organization, jurisdictionCountry=NL, serialNumber=09003091, businessCategory=Private Organization, jurisdictionCountry=NL",idin.rabobank.nl,Cooperatieve Rabobank U.A.,idin.rabobank.nl,"CN=Sectigo RSA Extended Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Extended Validation Secure Server CA,Sectigo Limited,18c73c76ad92b6761dfc5e2d6089635e,475f8cd120c17ce1a888fec6575eb6c10e92b6990d295f878c5efab76855f048,ctls,idin.rabobank.nl,443,https://idin.rabobank.nl:443,https,,text/html,GET,160.92.133.6,/,,160.92.133.6,135,False,Java,,,,,,,,
idp-acpt.rabobank.nl,Tijdelijk niet beschikbaar,200,350745,idp-acpt.rabobank.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-22T00:00:00Z,2024-05-21T23:59:59Z,"CN=wwwacceptatie.rabobank.nl, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL",wwwacceptatie.rabobank.nl,Cooperatieve Rabobank U.A.,widgets-tst.rabobank.nl,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,8bd9837eef6101b152686e00b7701fd7,08aade5017c8723331d5fd5e89216f5d83332cd77098fe2dbb5c65de6b6b32ca,ctls,idp-acpt.rabobank.nl,443,https://idp-acpt.rabobank.nl:443,https,AkamaiNetStorage,text/html,GET,2.17.100.216,/,-1168014890,2a02:26f0:ab00::5c7a:d721,233,False,,,,,,,,,
idp-acpt2.rabobank.nl,Tijdelijk niet beschikbaar,200,350746,idp-acpt2.rabobank.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-22T00:00:00Z,2024-05-21T23:59:59Z,"CN=wwwacceptatie.rabobank.nl, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL",wwwacceptatie.rabobank.nl,Cooperatieve Rabobank U.A.,widgets-tst.rabobank.nl,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,8bd9837eef6101b152686e00b7701fd7,08aade5017c8723331d5fd5e89216f5d83332cd77098fe2dbb5c65de6b6b32ca,ctls,idp-acpt2.rabobank.nl,443,https://idp-acpt2.rabobank.nl:443,https,AkamaiNetStorage,text/html,GET,2.17.100.177,/,11910946,2a02:26f0:ab00::5c7a:d768,233,False,,,,,,,,,
idp-acpt3.rabobank.nl,Tijdelijk niet beschikbaar,200,350746,idp-acpt3.rabobank.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-22T00:00:00Z,2024-05-21T23:59:59Z,"CN=wwwacceptatie.rabobank.nl, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL",wwwacceptatie.rabobank.nl,Cooperatieve Rabobank U.A.,widgets-tst.rabobank.nl,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,8bd9837eef6101b152686e00b7701fd7,08aade5017c8723331d5fd5e89216f5d83332cd77098fe2dbb5c65de6b6b32ca,ctls,idp-acpt3.rabobank.nl,443,https://idp-acpt3.rabobank.nl:443,https,AkamaiNetStorage,text/html,GET,2.17.100.177,/,225356233,2a02:26f0:ab00::5c7a:d721,233,False,,,,,,,,,
idp.rabobank.nl,"Sorry, er gaat iets niet goed…",200,18720,www.rabobank.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-08T00:00:00Z,2024-05-07T23:59:59Z,"CN=rabobank.nl, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL, businessCategory=Private Organization, jurisdictionCountry=NL, serialNumber=09003091, businessCategory=Private Organization, jurisdictionCountry=NL",rabobank.nl,Cooperatieve Rabobank U.A.,www.rabobank.nl,"CN=Sectigo RSA Extended Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Extended Validation Secure Server CA,Sectigo Limited,ba2717321cfd87c20ccef4093eb9f1ec,8678fd7fa8dc310d6127118d754ca643852068bb49a4d8dba920e27cf4fdc972,ctls,www.rabobank.nl,443,https://idp.rabobank.nl:443,https,AkamaiNetStorage,text/html,GET,95.101.111.157,/,1323578935,2a02:26f0:480:23::1726:6293,129,False,HSTS,,,,https://www.rabobank.nl/particulieren/service/online-bankieren/idin-aanvragen-en-gebruiken,,,,
ifd.cloudbrdev.rabobank.com,502 Bad Gateway,502,183,ifd.cloudbrdev.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2021-09-01T00:00:00Z,2022-09-01T23:59:59Z,"CN=ifd.cloudbrdev.rabobank.com, OU=Rabobank WRR, O=Cooperatieve Rabobank U.A., L=Utrecht, C=NL, serialNumber=30046259, jurisdictionCountry=NL, businessCategory=Private Organization, jurisdictionCountry=NL, businessCategory=Private Organization",ifd.cloudbrdev.rabobank.com,Cooperatieve Rabobank U.A.,ifd.cloudbrdev.rabobank.com,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,b8579633b459697b72aeea1df6933c04,a42f63521a8a5d643e053e46c3cded625785751307bcadc34439278d4092a1f5,ctls,ifd.cloudbrdev.rabobank.com,443,https://ifd.cloudbrdev.rabobank.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,191.235.206.105,/,1689593728,191.235.206.105,8,False,,azure,True,,,,,True,
ifd.cloudbrsit.rabobank.com,502 Bad Gateway,502,183,ifd.cloudbrsit.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2021-08-12T00:00:00Z,2022-08-12T23:59:59Z,"CN=ifd.cloudbrsit.rabobank.com, OU=Rabobank WRR, O=Cooperatieve Rabobank U.A., L=Utrecht, C=NL",ifd.cloudbrsit.rabobank.com,Cooperatieve Rabobank U.A.,ifd.cloudbrsit.rabobank.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c378510cd93f68aa8a7d19d64057b99c,b1f46570e51db4226f377809d3de77971b506a60cdc7f185e593674675098668,ctls,ifd.cloudbrsit.rabobank.com,443,https://ifd.cloudbrsit.rabobank.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,191.233.245.124,/,1689593728,191.233.245.124,8,False,,azure,True,,,,,True,
ifdapi.cloudbrdev.rabobank.com,502 Bad Gateway,502,183,ifdapi.cloudbrdev.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-05-11T00:00:00Z,2023-05-11T23:59:59Z,"CN=ifdapi.cloudbrdev.rabobank.com, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL, serialNumber=30046259, businessCategory=Private Organization, jurisdictionCountry=NL, businessCategory=Private Organization, jurisdictionCountry=NL",ifdapi.cloudbrdev.rabobank.com,Cooperatieve Rabobank U.A.,ifdapi.cloudbrdev.rabobank.com,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,3a696ac5ccc9fe0433c80fffebebf6d5,374bebd57e9ee04dacadf40ce58c97b16a421a3667413726c035118cb15006fe,ctls,ifdapi.cloudbrdev.rabobank.com,443,https://ifdapi.cloudbrdev.rabobank.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,191.235.206.105,/,1689593728,191.235.206.105,8,False,,azure,True,,,,,True,
ifdapi.cloudbrsit.rabobank.com,502 Bad Gateway,502,183,ifdapi.cloudbrsit.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-05-11T00:00:00Z,2023-05-11T23:59:59Z,"CN=ifdapi.cloudbrsit.rabobank.com, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL, serialNumber=30046259, businessCategory=Private Organization, jurisdictionCountry=NL, businessCategory=Private Organization, jurisdictionCountry=NL",ifdapi.cloudbrsit.rabobank.com,Cooperatieve Rabobank U.A.,ifdapi.cloudbrsit.rabobank.com,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,d61cd5cdfff98bdf90ad5e93ca24c9f1,0a052caf234e3a5beb12f3a54cbae7b84ecf5a0df04a98b24c94cfa4492aeff0,ctls,ifdapi.cloudbrsit.rabobank.com,443,https://ifdapi.cloudbrsit.rabobank.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,191.233.245.124,/,1689593728,191.233.245.124,8,False,,azure,True,,,,,True,
info.rabobank.nl,"Sorry, er gaat iets niet goed…",200,18720,www.rabobank.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-08T00:00:00Z,2024-05-07T23:59:59Z,"CN=rabobank.nl, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL, businessCategory=Private Organization, jurisdictionCountry=NL, serialNumber=09003091, businessCategory=Private Organization, jurisdictionCountry=NL",rabobank.nl,Cooperatieve Rabobank U.A.,www.rabobank.nl,"CN=Sectigo RSA Extended Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Extended Validation Secure Server CA,Sectigo Limited,ba2717321cfd87c20ccef4093eb9f1ec,8678fd7fa8dc310d6127118d754ca643852068bb49a4d8dba920e27cf4fdc972,ctls,www.rabobank.nl,80,http://info.rabobank.nl:80,http,AkamaiNetStorage,text/html,GET,2.17.100.161,/,-339810489,2a02:26f0:ab00::214:8e6a,129,False,HSTS,,,,https://www.rabobank.nl,,,,
integration.rabobank.nl,Sign in to your account,200,42123,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,ctls,login.microsoftonline.com,443,https://integration.rabobank.nl:443,https,,text/html,GET,20.67.122.107,/,-586076298,20.67.122.107,95,False,HSTS,,,,https://login.microsoftonline.com:443/6e93a626-8aca-4dc1-9191-ce291b4b75a1/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=27466E84ED9788817FA35B3920963BF9A3C2BFF3713E7BD2%2D634852408DC77BBCD923C6C1940554A75B67870C4F4513CA2ADDCA4719A014EC&redirect%5Furi=https%3A%2F%2Fraboweb%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0w&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=a91acba0%2Dd0cc%2D6000%2Dd244%2D71f186b07f4b&popupui=1,,,,
it.rabobank.nl,Page not found,404,3450,it.rabobank.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-15T23:06:51Z,2024-06-27T23:59:59Z,"CN=*.azureedge.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.azureedge.net,Microsoft Corporation,*.streaming.mediaservices.windows.net,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,596a707f098beb4d5f81556b9a810219,7c31098646453737d60a0e44d4ba54215ccc1f4b854e98531c41fb1c435326c9,ctls,it.rabobank.nl,443,https://it.rabobank.nl:443,https,,text/html,GET,13.107.213.45,/,-1444021038,2620:1ec:bdf::45,103,False,Azure Front Door,,,,,True,True,,
kiteworks.rabobank.com,,200,1896,kiteworks.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-12T00:00:00Z,2024-06-11T23:59:59Z,"CN=kiteworks.rabobank.com, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL",kiteworks.rabobank.com,Cooperatieve Rabobank U.A.,kiteworks21.rabobank.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,e20756807dad82e97ce073ff87ac9edd,e0e98fb9a39ec5713156cc77fe814822356877511bb21ebff5b6e2af03e77780,ctls,kiteworks.rabobank.com,443,https://kiteworks.rabobank.com:443,https,,text/html,GET,145.72.120.34,/,-1215318992,145.72.120.34,1,False,HSTS,,,,,,,,
