input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_subject_org_,tls_wildcard_certificate,csp_domains_,cdn_name,cdn,final_url,tls_expired
europe-uploads-acceptdockerintra-backups-www-test.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://europe-uploads-acceptdockerintra-backups-www-test.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
euw-mysqlbackups-www-test.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://euw-mysqlbackups-www-test.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
evault.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://evault.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
evelynn.secure.anantara.com.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://evelynn.secure.anantara.com.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
explore-lb.bitdefender.com,PathFactory - Resource Not Found,404,1901,explore-lb.bitdefender.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-24T00:00:00Z,2023-10-03T23:59:59Z,CN=*.pathfactory.com,*.pathfactory.com,*.lookbookhq.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3a7b35354e15547d1daa34d20ed7f5ab,e7db6c2c2bef615118b971bd4e7ef0588780d74591aade025502774c0a89fdbc,ctls,explore-lb.bitdefender.com,443,https://explore-lb.bitdefender.com:443,https,,text/html,GET,44.207.236.45,/,417122520,3.222.190.119,,92,False,,True,,,,,
explore-lb.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://explore-lb.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
explore.bitdefender.com,PathFactory,200,11569,bitdefender.lookbookhq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-24T00:00:00Z,2023-10-03T23:59:59Z,CN=*.pathfactory.com,*.pathfactory.com,*.lookbookhq.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3a7b35354e15547d1daa34d20ed7f5ab,e7db6c2c2bef615118b971bd4e7ef0588780d74591aade025502774c0a89fdbc,ctls,bitdefender.lookbookhq.com,443,https://explore.bitdefender.com:443,https,,text/html,GET,104.18.168.222,/,417122520,2606:4700::6812:a9de,Ruby on Rails,488,False,,True,,cloudflare,True,https://bitdefender.lookbookhq.com/users/sign_in,
external-api.data.bitdefender.com,404 Not Found,404,232,external-api.data.bitdefender.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-23T00:00:00Z,2024-04-21T23:59:59Z,CN=external-api.data.bitdefender.com,external-api.data.bitdefender.com,www.external-api.data.bitdefender.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d1894481d229252ac56f9b5286f78ed8,0ee411d1389f6f85cf81d7b2618df596f878402620ee0bad706741d238ae6183,ctls,external-api.data.bitdefender.com,443,https://external-api.data.bitdefender.com:443,https,nginx/1.22.0,text/html,GET,52.51.193.212,/,-986470109,54.246.186.184,Nginx:1.22.0,5,False,,,,,,,
externalconfig-redirect.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://externalconfig-redirect.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
extranet.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://extranet.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
eyedrshen.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://eyedrshen.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
ezleagues.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://ezleagues.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
fab1-1-gdc.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://fab1-1-gdc.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
facc1-1.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://facc1-1.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
fan-filer5-sm1.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://fan-filer5-sm1.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
fapyd.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://fapyd.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
farms.bitdefender.com,Just a moment...,403,7272,www.bitdefender.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-10-10T00:00:00Z,2023-11-10T23:59:59Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,bitdefender.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5a4617266c245313ea73da34bbb2456c,00f00ebdf70fc77800a06a018eba6f25cfe3fbfeb228b4f8ca45831ea1dff744,ctls,www.bitdefender.com,443,https://farms.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.168.222,/,224101732,2606:4700::6812:a8de,Cloudflare Bot Management,88,False,Bitdefender SRL,True,,cloudflare,True,https://www.bitdefender.com/business/,
fbbcinfo.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://fbbcinfo.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
fccs3-1.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://fccs3-1.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
fcore3-cp0-bkp.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://fcore3-cp0-bkp.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
fcore3-cp1-bkp.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://fcore3-cp1-bkp.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
fdxb1-1.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://fdxb1-1.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
feeds.ti.bitdefender.com,401 Authorization Required,401,172,feeds.ti.bitdefender.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-05T06:42:25Z,2023-08-03T06:42:24Z,CN=ti.bitdefender.com,ti.bitdefender.com,ti.bitdefender.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,90ffe135f870aac963c630d0be65df95,e611ee0e3adb9a74ecaef42f261b566ac717ed7109bb3f7705fa9a21e627a07f,ctls,feeds.ti.bitdefender.com,443,https://feeds.ti.bitdefender.com:443,https,nginx,text/html,GET,81.161.59.222,/,-1710455754,81.161.59.222,Nginx,8,False,,,,,,,
fesb4-2.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://fesb4-2.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
fet-1-1-1.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://fet-1-1-1.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
fgb0.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://fgb0.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
fgc0.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://fgc0.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
fh7tv8.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://fh7tv8.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
fh7twn.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://fh7twn.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
fh7txb.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://fh7txb.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
fh7tyn.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://fh7tyn.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
file8.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://file8.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
filetransfer.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://filetransfer.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
fisb9-1.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://fisb9-1.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
fkul19-1.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://fkul19-1.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
flolac.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://flolac.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
flow-lb.bitdefender.net,,404,21,,,,,,,,,,,,,,,,,,,80,http://flow-lb.bitdefender.net:80,http,,text/plain,GET,81.161.59.59,/,-1669793162,81.161.59.59,,1,False,,,,,,,
flow.bitdefender.net,,404,9,flow.bitdefender.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-10-10T00:00:00Z,2023-11-10T23:59:59Z,"CN=*.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.net,bitdefender.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,64f0931e6ff2208f6dd9a5e5ec56487f,3ffc2757a8d0e9c3f09c8441bedf2c4cb9396d70457bc3e89283f096e1b323d7,ctls,flow.bitdefender.net,443,https://flow.bitdefender.net:443,https,cloudflare,text/html,GET,104.17.107.108,/,1257725933,2606:4700::6811:6c6c,Node.js,1,False,Bitdefender SRL,True,,cloudflare,True,,
fml.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://fml.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
foedantes.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://foedantes.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
forensics-api-dev.bitdefender.net,,200,23,forensics-api-dev.bitdefender.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-02T00:00:00Z,2024-05-31T23:59:59Z,CN=*.bitdefender-testing.com,*.bitdefender-testing.com,bitdefender-testing.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,99c6dfdbb8b43fc825ad85fe03349869,493d3c952ddd30e563851cfa77522d339a0c9a6f6a60af09b9a524050824c3b2,ctls,forensics-api-dev.bitdefender.net,443,https://forensics-api-dev.bitdefender.net:443,https,nginx/1.18.0 (Ubuntu),text/html,GET,195.189.155.91,/,393932580,195.189.155.91,Ubuntu,1,False,,True,,,,,
forum.bitdefender.com,The Bitdefender Expert Community,200,369715,community.bitdefender.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-05T00:00:00Z,2024-04-04T23:59:59Z,"CN=community.bitdefender.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",community.bitdefender.com,community.bitdefender.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",5247f66d6bb17e5759c01314ec10305b,12e2c7b965b3c910722d7562554c666e9cc706cfbcf3f0df772618688e0394b8,ctls,community.bitdefender.com,443,https://forum.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.168.222,/,-907396191,2606:4700::6812:a9de,React,1266,False,"Cloudflare, Inc.",,,cloudflare,True,https://community.bitdefender.com/en/,
foyer.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://foyer.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
fr-mg41.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://fr-mg41.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
fr2p-ctxapp-01c.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://fr2p-ctxapp-01c.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
fra-dns.bitdefender.net,,404,1,fra-dns.bitdefender.net,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2024-03-30T23:59:59Z,"CN=dns.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",dns.bitdefender.net,lon-dns.bitdefender.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f8562bdcddf005a180c14b62e7579902,7eef07e6482e8b843e46faa9cc66595ef3ed27156e39975728e9cb176f261e46,ctls,fra-dns.bitdefender.net,443,https://fra-dns.bitdefender.net:443,https,,text/plain,GET,35.242.226.78,/,-1662783523,35.242.226.78,HSTS,2,False,Bitdefender SRL,,,google,True,,
fra02-prd-aidb-01a.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://fra02-prd-aidb-01a.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
fra02-prd-arsmtr-01b.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://fra02-prd-arsmtr-01b.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
fra02-prd-statsnode-01a.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://fra02-prd-statsnode-01a.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
frams.bitdefender.com,Just a moment...,403,7252,www.bitdefender.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-10-10T00:00:00Z,2023-11-10T23:59:59Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,bitdefender.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5a4617266c245313ea73da34bbb2456c,00f00ebdf70fc77800a06a018eba6f25cfe3fbfeb228b4f8ca45831ea1dff744,ctls,www.bitdefender.com,443,https://frams.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.168.222,/,1011056169,2606:4700::6812:a9de,Cloudflare Bot Management,88,False,Bitdefender SRL,True,,cloudflare,True,https://www.bitdefender.com/,
free.bitdefender.com,Just a moment...,403,7378,www.bitdefender.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-10-10T00:00:00Z,2023-11-10T23:59:59Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,bitdefender.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5a4617266c245313ea73da34bbb2456c,00f00ebdf70fc77800a06a018eba6f25cfe3fbfeb228b4f8ca45831ea1dff744,ctls,www.bitdefender.com,443,https://free.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.169.222,/,1786047891,2606:4700::6812:a8de,Cloudflare Bot Management,88,False,Bitdefender SRL,True,,cloudflare,True,https://www.bitdefender.com/solutions/free.html,
freelancer.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://freelancer.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
frgn11-1.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://frgn11-1.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
front.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://front.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
fsap2-1.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://fsap2-1.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
fundacio.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://fundacio.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
funinless.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://funinless.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
fw46.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://fw46.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
fwupdater.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://fwupdater.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
g03lgx.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://g03lgx.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
gamebox.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://gamebox.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
games-intl.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://games-intl.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
ganzerfilme01.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://ganzerfilme01.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
gateway-51-64.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://gateway-51-64.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
gateway-monitormain-antiviruspre.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://gateway-monitormain-antiviruspre.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
gatewayexamplesbackup-meet-git.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://gatewayexamplesbackup-meet-git.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
gatewayintranetpostgresmx.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://gatewayintranetpostgresmx.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
gb-db-qr.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://gb-db-qr.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
gbsjiratest.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://gbsjiratest.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
gcp-betaaccept-archivecorp.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://gcp-betaaccept-archivecorp.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
gcp-customersaws-slaveconfig.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://gcp-customersaws-slaveconfig.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
gcp-db.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://gcp-db.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
gcp-internal-sqldoc-corporate.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://gcp-internal-sqldoc-corporate.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
gcp-trackuploadspanel.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://gcp-trackuploadspanel.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
gcpchef-manager-doc-corporate.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://gcpchef-manager-doc-corporate.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
gcpcustomers-db1-logsauth-mirror-my-oceania.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://gcpcustomers-db1-logsauth-mirror-my-oceania.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
gcpcustomersv4-portal.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://gcpcustomersv4-portal.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
gcpfilesexternal-domain.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://gcpfilesexternal-domain.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
gcpprd01.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://gcpprd01.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
gcppubnew-uat.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://gcppubnew-uat.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
