new,host,ttl,a,ns,txt,caa,status_code,mx,has_internal_ips,internal_ips
[x],chaseonlined2.fgraph0-1.picsart.studio,600,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",,,NOERROR,mail.h-email.net,,
[x],chat-gateway085-prod.1picsartcom.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",,,NOERROR,mail.h-email.net,,
[x],cheech.picsart.studio,600,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,,,
[x],chipserv.picsart.studio,600,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,,NOERROR,mail.h-email.net,,
[x],christmasnewyear.picsart.studio,600,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,,NOERROR,mail.h-email.net,,
[x],cig1w314-banking.grafana.picsart.studio,600,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,,NOERROR,,,
[x],cig1w336-banking.million12com.picsart.studio,3600,,,v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],cig1w337-deposits.picsart.studio,600,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],cig1w337-deposits.picsart.studio.picsart.studio,367,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],cig1w357-resources.police.picsart.studio,3600,,"ns1.parkingcrew.net, ns2.parkingcrew.net",,letsencrypt.org,NOERROR,,,
[x],city.picsart.studio,600,185.53.177.12,,v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],client.picsart.studio,3600,,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],client.picsart.studio.picsart.studio,600,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],clive.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],cloud.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",,letsencrypt.org,NOERROR,,,
[x],cms.avs-alexa-13-fe.picsart.studio,600,104.247.81.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,,NOERROR,mail.h-email.net,,
[x],cms1-forum.picsart.studio,600,185.53.177.12,,v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],cms1.picsart.studio,3600,,,v=spf1 ip6:fd1b:212c:a5f9::/48 -all,,NOERROR,mail.h-email.net,,
[x],cms1.picsart.studio.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,,,
[x],cmsadm-dev.walk231677720207xx77017com.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],cniicapp11picplaypostioscom.flambestudios.videoinframe11picsartioscom.picsart.studio,600,185.53.177.12,,,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],cnts8.17-121-121-76.picsart.studio,347,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,,,
[x],co980329-lynettedelavega-clpu3flmvbatchazizitaye4.picsart.studio,3600,,,v=spf1 ip6:fd1b:212c:a5f9::/48 -all,,NOERROR,,,
[x],code.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,,NOERROR,,,
[x],code.picsart.studio.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",,,NOERROR,,,
[x],collaborate-media.evaluation.picsart.studio,600,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],collageioscom.cardinalblue.piccollage11piclabioscom.apperto.piclab11picniicioscom.picniic.picniicapp11picplaypostioscom.flambestudios.videoinframe11picsartioscom.picsart.studio,3600,"13.248.158.159, 76.223.21.9","ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],com.apperto.piclab11picniicioscom.picniic.picniicapp11picplaypostioscom.flambestudios.videoinframe11picsartioscom.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,,,
[x],com.apple.itunesu699131com.lufthansa.launcher2.6.0132com.picsart.studio,600,104.247.81.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],com.arcsoft.perfect3654.201.0000-0.18520.00000.9444com.finnal.photoeditor4.200.0000-0.99380.00000.9444com.kvadgroup.photostudio4.100.0000-0.94440.00000.9444com.lyrebirdstudio.mirror4.201.00000.11110.00000.9444com.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],com.arcsoft.perfect365com.finnal.photoeditorcom.kvadgroup.photostudiocom.lyrebirdstudio.mirrorcom.picsart.studio,600,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,,,
[x],com.cardinalblue.piccollage11piclabioscom.apperto.piclab11picniicioscom.picniic.picniicapp11picplaypostioscom.flambestudios.videoinframe11picsartioscom.picsart.studio,3600,,,v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],com.cnn.mobile.android.phone4213777202077021xphotographycom.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],com.fiberlink.maas360forios3.15.113picsartcom.picsart.studio,3600,,"ns2.parkingcrew.net, ns1.parkingcrew.net",,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],com.finnal.photoeditorcom.kvadgroup.photostudiocom.lyrebirdstudio.mirrorcom.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],com.flambestudios.videoinframe11picsartioscom.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",,letsencrypt.org,NOERROR,,,
[x],com.google.android.apps.translate2.4.2103-56picsartphotostudiocom.picsart.studio,3600,,,,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],com.imangi.templerundynamichigh23571565com.picsart.studio,600,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,,NOERROR,mail.h-email.net,,
[x],com.kvadgroup.photostudio4.100.0000-0.94440.00000.9444com.lyrebirdstudio.mirror4.201.00000.11110.00000.9444com.picsart.studio,600,185.53.177.12,,v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],com.limasky.doodlejumpes1.0.1129de.mcdonalds.mcdonaldsinfoapp1.1.2130com.apple.itunesu699131com.lufthansa.launcher2.6.0132com.picsart.studio,3600,,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,,NOERROR,,,
[x],com.lufthansa.launcher2.6.0132com.picsart.studio,600,185.53.177.12,,v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,,,
[x],com.lyrebirdstudio.mirror4.201.00000.11110.00000.9444com.picsart.studio,3600,,"ns1.parkingcrew.net, ns2.parkingcrew.net",,,NOERROR,mail.h-email.net,,
[x],com.lyrebirdstudio.mirrorcom.picsart.studio,341,185.53.177.12,,v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],com.miniinthebox.android25727x75221xxx7x71xcom.mobilesrepublic.appygamer220477710107xx7x017com.mobilesrepublic.appygeek292977710107xx7x017com.myfitnesspal.android29587772020xx77x017com.noom.walk231677720207xx77017com.picsart.studio,2176,,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,,NOERROR,mail.h-email.net,,
[x],com.mobilesrepublic.appygeek292977710107xx7x017com.myfitnesspal.android29587772020xx77x017com.noom.walk231677720207xx77017com.picsart.studio,600,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,,,
[x],com.mxtech.videoplayer.ad0.960.840.90com.nekki.shadowfight1.000.930.96com.ngame.allstar.eu1.000.980.99com.outfit7.mytalkingangelafree0.880.700.78com.outfit7.mytalkingtomfree0.900.910.91com.paypal.android.p2pmobile0.981.000.99com.picsart.studio,600,185.53.177.12,,,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],com.myfitnesspal.android29587772020xx77x017com.noom.walk231677720207xx77017com.picsart.studio,365,185.53.177.12,,v=spf1 ip6:fd1b:212c:a5f9::/48 -all,,NOERROR,mail.h-email.net,,
[x],com.nekki.shadowfight1.000.930.96com.ngame.allstar.eu1.000.980.99com.outfit7.mytalkingangelafree0.880.700.78com.outfit7.mytalkingtomfree0.900.910.91com.paypal.android.p2pmobile0.981.000.99com.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],com.netflix.mediaclient46823357com.offerup805443128com.outfit7.talkinggingerfree77872514com.outfit7.talkingtom79903020com.outfit7.talkingtom2free79583626com.pandora.android131492819com.particlenews.newsbreak37874161016222com.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",,letsencrypt.org,NOERROR,,,
[x],com.ngame.allstar.eu1.000.980.99com.outfit7.mytalkingangelafree0.880.700.78com.outfit7.mytalkingtomfree0.900.910.91com.paypal.android.p2pmobile0.981.000.99com.picsart.studio,3600,,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,,NOERROR,mail.h-email.net,,
[x],com.nike.nikeplus-gps13166126de.burgerking.burgerking1400127com.wetter.prolite1.5.1128com.limasky.doodlejumpes1.0.1129de.mcdonalds.mcdonaldsinfoapp1.1.2130com.apple.itunesu699131com.lufthansa.launcher2.6.0132com.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,,,
[x],com.noom.walk231677720207xx77017com.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],com.offerup805443128com.outfit7.talkinggingerfree77872514com.outfit7.talkingtom79903020com.outfit7.talkingtom2free79583626com.pandora.android131492819com.particlenews.newsbreak37874161016222com.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],com.outfit7.mytalkingangelafree0.880.700.78com.outfit7.mytalkingtomfree0.900.910.91com.paypal.android.p2pmobile0.981.000.99com.picsart.studio,600,"185.53.177.12, 13.248.158.159, 76.223.21.9","ns2.parkingcrew.net, ns1.parkingcrew.net",,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],com.outfit7.mytalkingtomfree0.900.910.91com.paypal.android.p2pmobile0.981.000.99com.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],com.outfit7.talkinggingerfree77872514com.outfit7.talkingtom79903020com.outfit7.talkingtom2free79583626com.pandora.android131492819com.particlenews.newsbreak37874161016222com.picsart.studio,600,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],com.outfit7.talkingtom2free79583626com.pandora.android131492819com.particlenews.newsbreak37874161016222com.picsart.studio,600,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,,NOERROR,mail.h-email.net,,
[x],com.outfit7.talkingtom79903020com.outfit7.talkingtom2free79583626com.pandora.android131492819com.particlenews.newsbreak37874161016222com.picsart.studio,600,"185.53.177.12, 13.248.158.159, 76.223.21.9","ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],com.pandora.android131492819com.particlenews.newsbreak37874161016222com.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],com.particlenews.newsbreak37874161016222com.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",,letsencrypt.org,NOERROR,,,
[x],com.paypal.android.p2pmobile0.981.000.99com.picsart.studio,600,185.53.177.12,,v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],com.picniic.picniicapp11picplaypostioscom.flambestudios.videoinframe11picsartioscom.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],com.picsart.studio,512,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",,,NOERROR,mail.h-email.net,,
[x],com.picsart.studio.picsart.studio,600,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],com.rovio.angrybirdsspace.ads1.2.11210x182453googletranslatecom.google.android.apps.translate2.4.2103-56picsartphotostudiocom.picsart.studio,3600,,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],com.wetter.prolite1.5.1128com.limasky.doodlejumpes1.0.1129de.mcdonalds.mcdonaldsinfoapp1.1.2130com.apple.itunesu699131com.lufthansa.launcher2.6.0132com.picsart.studio,600,"185.53.177.12, 13.248.158.159, 76.223.21.9","ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,,NOERROR,,,
[x],compute.picsart.studio.picsart.studio,3600,,"ns2.parkingcrew.net, ns1.parkingcrew.net",,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],conf.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,,NOERROR,,,
[x],configdb.1picsartcom.picsart.studio,3600,,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,,NOERROR,mail.h-email.net,,
[x],content-type-registry-service.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],content.picsart.studio,3600,,,v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],contestjunkie.picsart.studio,600,"185.53.177.12, 13.248.158.159, 76.223.21.9","ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,,NOERROR,,,
[x],core.picsart.studio,3600,,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,,NOERROR,mail.h-email.net,,
[x],corp.picsart.studio,600,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",,letsencrypt.org,NOERROR,,,
[x],cotes.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],cpp-cdap-dr.pubsky.picsart.studio,3600,,,v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],crashescom.picsart.studio,3600,,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],crashtest.walk231677720207xx77017com.picsart.studio,600,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],creative.ro.picsart.studio,539,185.53.177.12,,,letsencrypt.org,NOERROR,,,
[x],creativefieldmarketing.police.picsart.studio,3600,,"ns1.parkingcrew.net, ns2.parkingcrew.net",,,NOERROR,,,
[x],crm0ct04.pubsky.picsart.studio,3600,,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],crownpropertydisposals.tradewebappsdmz.picsart.studio,600,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],crsmwebqa.docs.picsart.studio,3600,,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],cs-stage.studio.picsart.studio,600,185.53.177.12,,,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],cs6.app.picsart.studio,474,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,,,
[x],d212.dev.picsart.studio,600,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],d54c05472access.picsart.studio,600,185.53.177.12,,v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],dashboard.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,,,
[x],data-meet-temp-examplestunnel-mx.com.picsart.studio,600,185.53.177.12,,v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],data-sci.tpe-f5gtm2.picsart.studio,600,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],data-user-ns-cmsdb1-origin.cms1.picsart.studio,3600,,"ns1.parkingcrew.net, ns2.parkingcrew.net",,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],dataheatmap.docs.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],dclone.picsart.studio.picsart.studio,600,"104.247.81.12, 13.248.158.159, 76.223.21.9","ns1.parkingcrew.net, ns2.parkingcrew.net",,,NOERROR,mail.h-email.net,,
[x],de-securite.picsart.studio,3531,,,v=spf1 ip6:fd1b:212c:a5f9::/48 -all,,NOERROR,mail.h-email.net,,
[x],de.burgerking.burgerking1400127com.wetter.prolite1.5.1128com.limasky.doodlejumpes1.0.1129de.mcdonalds.mcdonaldsinfoapp1.1.2130com.apple.itunesu699131com.lufthansa.launcher2.6.0132com.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],de.mcdonalds.mcdonaldsinfoapp1.1.2130com.apple.itunesu699131com.lufthansa.launcher2.6.0132com.picsart.studio,600,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],debug-b2bmy-oceania.app-com.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,,,
[x],debug-d2uars7xkdmztq.tradewebappsdmz.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],debugaccess.feature08.picsart.studio,3600,,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],debugauth-accessrelay-config-redirect.dev.picsart.studio,600,185.53.177.12,,,letsencrypt.org,NOERROR,,,
[x],demovideo-new-relay.dclone.picsart.studio,600,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],derbydaily.pubmmr-zrdlfvsc5qflxzxy.picsart.studio,600,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],dev-devx-prd-developer-search-service-new.picsart.studio,600,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,,,
[x],dev-esp-notifications-api.app.picsart.studio,3600,,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],dev.picsart.studio,600,185.53.177.12,,v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],developer.picsart.studio,3600,,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],developers.picsart.studio,3364,,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,,,
[x],device2053690-a3c2995b-local.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,,NOERROR,mail.h-email.net,,
[x],dhcp87-97.million12com.picsart.studio,2713,,,v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],dixie09.admin.picsart.studio,369,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],dmz.picsart.studio,3600,,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,,NOERROR,mail.h-email.net,,
[x],dmz.picsart.studio.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],doc-helpdesk.ro.picsart.studio,600,104.247.81.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],docs.picsart.studio,595,185.53.177.12,,,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],docs.picsart.studio.picsart.studio,323,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],document-management-converter-service.ro.picsart.studio,3600,,"ns2.parkingcrew.net, ns1.parkingcrew.net",,letsencrypt.org,NOERROR,,,
[x],doh.content.picsart.studio,600,185.53.177.12,,v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],doubleplay-sports-yql.mirrorcom.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,,NOERROR,mail.h-email.net,,
[x],drivelabels.mirrorcom.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",,letsencrypt.org,NOERROR,,,
[x],dropbox0-06.picsart.studio,600,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,,NOERROR,,,
[x],drupal.picsart.studio,600,185.53.177.12,"ns1.parkingcrew.net, ns2.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,,NOERROR,mail.h-email.net,,
[x],drupal.picsart.studio.picsart.studio,600,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],dtm-branches.tradewebappsdmz.picsart.studio,600,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],dxctadmini252v6tprep-slot.picsart.studio,3600,,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,letsencrypt.org,NOERROR,mail.h-email.net,,
[x],dynamichigh23571565com.picsart.studio,404,"185.53.177.12, 13.248.158.159, 76.223.21.9","ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,,NOERROR,mail.h-email.net,,
[x],e8gsw.picsart.studio,600,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",,,NOERROR,mail.h-email.net,,
[x],ebaydev04.admin.picsart.studio,600,185.53.177.12,"ns2.parkingcrew.net, ns1.parkingcrew.net",v=spf1 ip6:fd1b:212c:a5f9::/48 -all,,NOERROR,mail.h-email.net,,
