input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,webserver,cdn,tls_mismatched,final_url,csp_domains_
sfo3.digitaloceanspaces.com,,200,215,sfo3.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-09T00:00:00Z,2024-01-02T23:59:59Z,"CN=*.sfo3.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.sfo3.digitaloceanspaces.com,"DigitalOcean, LLC",sfo3.digitaloceanspaces.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ebc94737c21aaa7a0a7ff464662253c1,c6e52e68c23864a405b87cb30faf3f5b347edca2399719f8d52221d5d80c0df9,True,ctls,sfo3.digitaloceanspaces.com,443,https://sfo3.digitaloceanspaces.com:443,https,text/xml,GET,138.68.34.161,/,1824045064,138.68.34.161,HSTS,2,False,,,,,,
sfo3.sonar.digitalocean.com,,200,296,,,,,,,,,,,,,,,,,,,,443,https://sfo3.sonar.digitalocean.com:443,https,text/plain,GET,104.16.182.15,/,1461574410,2606:4700::6810:b60f,,28,False,cloudflare,EC2ws,True,,http://redirected.sfo3.sonar.digitalocean.com/,
sfzagzezefzefzafzcccccxcxbvxx.nyc3.digitaloceanspaces.com,,404,245,sfzagzezefzefzafzcccccxcxbvxx.nyc3.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-12T00:00:00Z,2024-05-29T23:59:59Z,"CN=*.nyc3.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.nyc3.digitaloceanspaces.com,"DigitalOcean, LLC",nyc3.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ae22b59621ace14a46527f8983af585e,f568faac58e27dc5c8e0270c31a3987df4f0c5ff0e98acf2a0b7dd26d0a76e30,True,ctls,sfzagzezefzefzafzcccccxcxbvxx.nyc3.digitaloceanspaces.com,443,https://sfzagzezefzefzafzcccccxcxbvxx.nyc3.digitaloceanspaces.com:443,https,application/xml,GET,162.243.189.2,/,1685677773,162.243.189.2,HSTS,1,False,,,,,,
sgp1-static.digitaloceanspaces.com,404 Not Found,404,239,sgp1-static.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-06T00:00:00Z,2024-01-23T23:59:59Z,"CN=*.sgp1-static.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.sgp1-static.digitaloceanspaces.com,"DigitalOcean, LLC",sgp1-static.digitaloceanspaces.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,44a6a18d08bed7e51ba78a80431c700b,83c0b5019f7366c3f4e933d27082ce7417004ca024844357187d8bf3b956bfe7,True,ctls,sgp1-static.digitaloceanspaces.com,443,https://sgp1-static.digitaloceanspaces.com:443,https,text/html,GET,103.253.144.211,/,-1624088429,103.253.144.211,HSTS,9,False,,,,,,
sgp1.mirrors.digitalocean.com,Index of /,200,965,,,,,,,,,,,,,,,,,,,,80,http://sgp1.mirrors.digitalocean.com:80,http,text/html,GET,104.21.29.13,/,190856733,2606:4700:3036::ac43:9447,Cloudflare Bot Management,14,False,cloudflare,cloudflare,True,,,
sgp1.sonar.digitalocean.com,,200,296,,,,,,,,,,,,,,,,,,,,443,https://sgp1.sonar.digitalocean.com:443,https,text/plain,GET,104.16.182.15,/,1461574410,2606:4700::6810:b60f,,28,False,cloudflare,EC2ws,True,,http://redirected.sgp1.sonar.digitalocean.com/,
shaguf.fra1.digitaloceanspaces.com,,404,222,shaguf.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,shaguf.fra1.digitaloceanspaces.com,443,https://shaguf.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-1817904318,5.101.109.44,HSTS,1,False,,,,,,
shake-amp-kingaltdev.nyc3.digitaloceanspaces.com,,404,236,shake-amp-kingaltdev.nyc3.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-12T00:00:00Z,2024-05-29T23:59:59Z,"CN=*.nyc3.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.nyc3.digitaloceanspaces.com,"DigitalOcean, LLC",nyc3.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ae22b59621ace14a46527f8983af585e,f568faac58e27dc5c8e0270c31a3987df4f0c5ff0e98acf2a0b7dd26d0a76e30,True,ctls,shake-amp-kingaltdev.nyc3.digitaloceanspaces.com,443,https://shake-amp-kingaltdev.nyc3.digitaloceanspaces.com:443,https,application/xml,GET,162.243.189.2,/,-1618277429,162.243.189.2,HSTS,1,False,,,,,,
shake-datfiles.fra1.digitaloceanspaces.com,,404,230,shake-datfiles.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,shake-datfiles.fra1.digitaloceanspaces.com,443,https://shake-datfiles.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-1703337454,5.101.109.44,HSTS,1,False,,,,,,
shinebasis-test.fra1.digitaloceanspaces.com,,404,231,shinebasis-test.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,shinebasis-test.fra1.digitaloceanspaces.com,443,https://shinebasis-test.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,856213885,5.101.109.44,HSTS,1,False,,,,,,
ship-app-assets.fra1.digitaloceanspaces.com,,403,231,ship-app-assets.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,ship-app-assets.fra1.digitaloceanspaces.com,443,https://ship-app-assets.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-2102782053,5.101.109.44,HSTS,1,False,,,,,,
shopgo.fra1.digitaloceanspaces.com,,404,222,shopgo.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,shopgo.fra1.digitaloceanspaces.com,80,http://shopgo.fra1.digitaloceanspaces.com:80,http,application/xml,GET,5.101.109.44,/,1570578831,5.101.109.44,HSTS,1,False,,,,,https://shopgo.fra1.digitaloceanspaces.com/,
shortsticky.ams3.digitaloceanspaces.com,,404,227,shortsticky.ams3.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-24T00:00:00Z,2023-12-07T23:59:59Z,"CN=*.ams3.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.ams3.digitaloceanspaces.com,"DigitalOcean, LLC",ams3.digitaloceanspaces.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5fb2d00373e1e10df7a6683fc7c9aca7,95d945fd80536f9d59e369c89d0ae29c15271b865ee1491da17aae462567b47e,True,ctls,shortsticky.ams3.digitaloceanspaces.com,80,http://shortsticky.ams3.digitaloceanspaces.com:80,http,application/xml,GET,5.101.110.225,/,-2100613713,5.101.110.225,HSTS,1,False,,,,,https://shortsticky.ams3.digitaloceanspaces.com/,
shrek2modding.fra1.digitaloceanspaces.com,,404,229,shrek2modding.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,shrek2modding.fra1.digitaloceanspaces.com,443,https://shrek2modding.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-1895114045,5.101.109.44,HSTS,1,False,,,,,,
sievert-pim.fra1.digitaloceanspaces.com,,403,227,sievert-pim.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,sievert-pim.fra1.digitaloceanspaces.com,443,https://sievert-pim.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,704975608,5.101.109.44,HSTS,1,False,,,,,,
signagelab-alfa-space.fra1.digitaloceanspaces.com,,403,237,signagelab-alfa-space.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,signagelab-alfa-space.fra1.digitaloceanspaces.com,443,https://signagelab-alfa-space.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-1455723706,5.101.109.44,HSTS,1,False,,,,,,
signite.fra1.digitaloceanspaces.com,,403,223,signite.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,signite.fra1.digitaloceanspaces.com,443,https://signite.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,515155202,5.101.109.44,HSTS,1,False,,,,,,
simble-dpd.fra1.digitaloceanspaces.com,,403,226,simble-dpd.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,simble-dpd.fra1.digitaloceanspaces.com,443,https://simble-dpd.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,1742842307,5.101.109.44,HSTS,1,False,,,,,,
sira.fra1.digitaloceanspaces.com,,404,220,sira.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,sira.fra1.digitaloceanspaces.com,80,http://sira.fra1.digitaloceanspaces.com:80,http,application/xml,GET,5.101.109.44,/,245922585,5.101.109.44,HSTS,1,False,,,,,https://sira.fra1.digitaloceanspaces.com/,
sitimm-files.nyc3.digitaloceanspaces.com,,403,227,sitimm-files.nyc3.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-12T00:00:00Z,2024-05-29T23:59:59Z,"CN=*.nyc3.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.nyc3.digitaloceanspaces.com,"DigitalOcean, LLC",nyc3.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ae22b59621ace14a46527f8983af585e,f568faac58e27dc5c8e0270c31a3987df4f0c5ff0e98acf2a0b7dd26d0a76e30,True,ctls,sitimm-files.nyc3.digitaloceanspaces.com,443,https://sitimm-files.nyc3.digitaloceanspaces.com:443,https,application/xml,GET,162.243.189.2,/,-1006867343,162.243.189.2,HSTS,1,False,,,,,,
skcahudu6783246783264978.fra1.digitaloceanspaces.com,,404,240,skcahudu6783246783264978.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,skcahudu6783246783264978.fra1.digitaloceanspaces.com,443,https://skcahudu6783246783264978.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-72688471,5.101.109.44,HSTS,1,False,,,,,,
skogen2.fra1.digitaloceanspaces.com,,403,223,skogen2.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,skogen2.fra1.digitaloceanspaces.com,443,https://skogen2.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,1890309909,5.101.109.44,HSTS,1,False,,,,,,
sky-properties-agl.sfo3.digitaloceanspaces.com,,403,253,sky-properties-agl.sfo3.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-09T00:00:00Z,2024-01-02T23:59:59Z,"CN=*.sfo3.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.sfo3.digitaloceanspaces.com,"DigitalOcean, LLC",sfo3.digitaloceanspaces.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ebc94737c21aaa7a0a7ff464662253c1,c6e52e68c23864a405b87cb30faf3f5b347edca2399719f8d52221d5d80c0df9,True,ctls,sky-properties-agl.sfo3.digitaloceanspaces.com,443,https://sky-properties-agl.sfo3.digitaloceanspaces.com:443,https,application/xml,GET,138.68.34.161,/,130846058,138.68.34.161,HSTS,1,False,,,,,,
skyworker0unlisted.fra1.digitaloceanspaces.com,,403,234,skyworker0unlisted.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,skyworker0unlisted.fra1.digitaloceanspaces.com,443,https://skyworker0unlisted.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-154612494,5.101.109.44,HSTS,1,False,,,,,,
slvrcld-private.fra1.digitaloceanspaces.com,,404,231,slvrcld-private.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,slvrcld-private.fra1.digitaloceanspaces.com,443,https://slvrcld-private.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,1890370225,5.101.109.44,HSTS,1,False,,,,,,
slyvi-cdn.ams3.digitaloceanspaces.com,,403,225,slyvi-cdn.ams3.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-24T00:00:00Z,2023-12-07T23:59:59Z,"CN=*.ams3.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.ams3.digitaloceanspaces.com,"DigitalOcean, LLC",ams3.digitaloceanspaces.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5fb2d00373e1e10df7a6683fc7c9aca7,95d945fd80536f9d59e369c89d0ae29c15271b865ee1491da17aae462567b47e,True,ctls,slyvi-cdn.ams3.digitaloceanspaces.com,443,https://slyvi-cdn.ams3.digitaloceanspaces.com:443,https,application/xml,GET,5.101.110.225,/,-2044890346,5.101.110.225,HSTS,1,False,,,,,,
smaisjko0-wjskdbnimis0-93s.fra1.cdn.digitaloceanspaces.com,,404,,,,,,,,,,,,,,,,,,,,,80,http://smaisjko0-wjskdbnimis0-93s.fra1.cdn.digitaloceanspaces.com:80,http,,GET,205.185.216.42,/,-1840324437,205.185.216.10,,1,False,,,,,,
smw-bucket01.fra1.digitaloceanspaces.com,,403,228,smw-bucket01.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,smw-bucket01.fra1.digitaloceanspaces.com,443,https://smw-bucket01.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-893333156,5.101.109.44,HSTS,1,False,,,,,,
snapbulk.fra1.digitaloceanspaces.com,,403,224,snapbulk.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,snapbulk.fra1.digitaloceanspaces.com,443,https://snapbulk.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,1963099249,5.101.109.44,HSTS,1,False,,,,,,
social-storage-production.fra1.digitaloceanspaces.com,,403,236,social-storage-production.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,social-storage-production.fra1.digitaloceanspaces.com,443,https://social-storage-production.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-846903980,5.101.109.44,HSTS,1,False,,,,,,
solanabeach-mainnet-production-space.fra1.digitaloceanspaces.com,,404,252,solanabeach-mainnet-production-space.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,solanabeach-mainnet-production-space.fra1.digitaloceanspaces.com,443,https://solanabeach-mainnet-production-space.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,1610854038,5.101.109.44,HSTS,1,False,,,,,,
solarix-test.ams3.cdn.digitaloceanspaces.com,,403,228,,,,,,,,,,,,,,,,,,,,80,http://solarix-test.ams3.cdn.digitaloceanspaces.com:80,http,application/xml,GET,205.185.216.42,/,-211909799,205.185.216.10,HSTS,1,False,,,,,,
sonar.digitalocean.com,,404,19,sonar.digitalocean.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-04-24T00:00:00Z,2024-04-23T23:59:59Z,"CN=digitalocean.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",digitalocean.com,"Cloudflare, Inc.",*.digitalocean.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",c9572bd344a46755c5cd2298cac27d82,1bb8a5c81f2b40fac4bf8232d576263067a8c2af4b8e359692504e4b2ff0227d,True,ctls,sonar.digitalocean.com,443,https://sonar.digitalocean.com:443,https,text/plain,GET,104.16.182.15,/,-138391155,2606:4700::6810:b60f,Cloudflare Bot Management,2,False,cloudflare,cloudflare,True,,,
