input,title,status_code,content_length,csp_domains_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,favicon_path,a_,tech_,lines,failed,knowledgebase_PageType,knowledgebase_pHash,webserver,tls_expired,cdn_name,cdn,tls_mismatched,tls_wildcard_certificate,final_url
http://img.fkcdn.com,403 Forbidden,403,153,,img.fkcdn.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-09-25T00:00:00Z,2025-09-27T23:59:59Z,"CN=*.fkcdn.com, O=Flipkart Internet Pvt Ltd., L=Bengaluru, ST=Karnataka, C=IN",*.fkcdn.com,Flipkart Internet Pvt Ltd.,fkcdn.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ad9b749b8eeba995822cff8f829512db,9afd64b280cae04591e43c096fcd850491efcddcebd720ce9a88d09603aed3dd,ctls,img.fkcdn.com,443,https://img.fkcdn.com,https,text/html,GET,95.101.182.123,/,,/favicon.ico,95.101.182.106,,8,False,error,0,,,,,,True,
http://moe-email-campaigns.s3.amazonaws.com/,,403,243,,moe-email-campaigns.s3.amazonaws.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-04-22T00:00:00Z,2025-04-07T23:59:59Z,CN=*.s3.amazonaws.com,*.s3.amazonaws.com,,s3.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,1ff17419e9cc60c3d5333ea5ad467e6a,770ba1dfcfd6d64287b185760eadc567478f1b3207d773f1478d39ed3f292041,ctls,moe-email-campaigns.s3.amazonaws.com,443,https://moe-email-campaigns.s3.amazonaws.com/,https,application/xml,GET,52.217.121.81,/,,/favicon.ico,3.5.29.43,Amazon Web Services,2,False,error,0,AmazonS3,,,,,True,
https://apoxymedia.net/p.ashx,,200,114,,apoxymedia.net,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-06-04T06:31:49Z,2025-06-04T06:31:49Z,CN=www.apoxymedia.net,www.apoxymedia.net,,apoxymedia.net,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",965dde1a8162f161b5a107b2582b895d,3fc5a9e463c039626b51690e271308f16eb4452de14e859b1f1c139ecb5d179f,ctls,apoxymedia.net,443,https://apoxymedia.net/p.ashx,https,text/html,GET,3.33.130.190,/p.ashx,,/p.ashx/favicon.ico,15.197.148.33,,1,False,other,0,,,,,,,
https://app-cdn.moengage.com,,200,272190,,app-cdn.moengage.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-07-09T00:00:00Z,2025-08-09T23:59:59Z,"CN=*.moengage.com, O=MoEngage Inc., L=San Francisco, ST=California, C=US",*.moengage.com,MoEngage Inc.,*.moengage.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,b8252f79ba3b544a8486e347d5bb168f,824d9b19fb4e3c254fb61c6d2aa63c78014296c7a7298a0ee03182eb69258200,ctls,app-cdn.moengage.com,443,https://app-cdn.moengage.com,https,application/xml,GET,3.167.227.33,/,-1484047643,/favicon.ico,2600:9000:27e6:9800:1a:3c06:8980:93a1,Amazon Web Services,2,False,other,0,AmazonS3,,,,,True,
https://bam.eu01.nr-data.net/,,404,64,,bam.eu01.nr-data.net,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-07-12T00:00:00Z,2025-07-11T23:59:59Z,"CN=*.eu01.nr-data.net, O=New Relic\, Inc., L=San Francisco, ST=California, C=US",*.eu01.nr-data.net,"New Relic, Inc.",eu01.nr-data.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b6fbf50823e241eb4eb8f5fb3a3765d7,d24d3ba6f4bce8e91732118901f46add33cc2159f39c75f7c763c2d68918ed26,ctls,bam.eu01.nr-data.net,443,https://bam.eu01.nr-data.net/,https,application/json,GET,185.221.87.23,/,,/favicon.ico,185.221.87.23,Envoy,2,False,error,0,external,,,,,True,
https://bat.bing.com/bat.js,,200,51632,,bat.bing.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-15T07:52:28Z,2025-06-13T07:52:28Z,"CN=www.bing.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",www.bing.com,Microsoft Corporation,www.bing.com,"CN=Microsoft Azure RSA TLS Issuing CA 08, O=Microsoft Corporation, C=US",Microsoft Azure RSA TLS Issuing CA 08,Microsoft Corporation,2d9d02b62a79f20d690d5cb181b22245,1dd4da1287b3b3dd94e7205003941c53658528f42ebc193a63428483aff3909b,ctls,bat.bing.com,443,https://bat.bing.com/bat.js,https,application/javascript,GET,150.171.28.10,/bat.js,,/bat.js/favicon.ico,2620:1ec:33::10,HSTS,1,False,other,0,,,,,,True,
https://blobio.flipkart.net,,401,61,,blobio.flipkart.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-05-19T03:53:29Z,2025-06-20T03:53:28Z,"CN=www.blobio.flipkart.net, O=FLIPKART INTERNET PRIVATE LIMITED, L=Bengaluru, ST=Karnataka, C=IN",www.blobio.flipkart.net,FLIPKART INTERNET PRIVATE LIMITED,blobio.flipkart.net,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,f4facba371ec2b4761624a053a798a33,32e1448fde43dfa8d1caf29692889138a7119237906e7d8ed1bb5f1db0ede60f,ctls,blobio.flipkart.net,443,https://blobio.flipkart.net,https,application/json,GET,103.243.33.7,/,,/favicon.ico,103.243.33.7,,1,False,nonerror,0,,,,,,,
https://cdn.moengage.com/osm/custom-typeform-scripts.js,,200,2410,,cdn.moengage.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-07-09T00:00:00Z,2025-08-09T23:59:59Z,"CN=*.moengage.com, O=MoEngage Inc., L=San Francisco, ST=California, C=US",*.moengage.com,MoEngage Inc.,*.moengage.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,b8252f79ba3b544a8486e347d5bb168f,824d9b19fb4e3c254fb61c6d2aa63c78014296c7a7298a0ee03182eb69258200,ctls,cdn.moengage.com,443,https://cdn.moengage.com/osm/custom-typeform-scripts.js,https,application/javascript,GET,3.161.82.65,/osm/custom-typeform-scripts.js,,/osm/custom-typeform-scripts.js/favicon.ico,3.161.82.109,Amazon Web Services,62,False,nonerror,0,AmazonS3,,cloudfront,True,,True,
https://cdn.moengage.com/webpush/beta/sdk.inapp.cdnHelper.js,,200,20927,,cdn.moengage.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-07-09T00:00:00Z,2025-08-09T23:59:59Z,"CN=*.moengage.com, O=MoEngage Inc., L=San Francisco, ST=California, C=US",*.moengage.com,MoEngage Inc.,*.moengage.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,b8252f79ba3b544a8486e347d5bb168f,824d9b19fb4e3c254fb61c6d2aa63c78014296c7a7298a0ee03182eb69258200,ctls,cdn.moengage.com,443,https://cdn.moengage.com/webpush/beta/sdk.inapp.cdnHelper.js,https,application/javascript,GET,3.161.82.65,/webpush/beta/sdk.inapp.cdnHelper.js,,/webpush/beta/sdk.inapp.cdnHelper.js/favicon.ico,3.161.82.109,Amazon Web Services,2,False,other,0,AmazonS3,,cloudfront,True,,True,
https://cdn.moengage.com/webpush/modules/inapp.js,,200,180004,,cdn.moengage.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-07-09T00:00:00Z,2025-08-09T23:59:59Z,"CN=*.moengage.com, O=MoEngage Inc., L=San Francisco, ST=California, C=US",*.moengage.com,MoEngage Inc.,*.moengage.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,b8252f79ba3b544a8486e347d5bb168f,824d9b19fb4e3c254fb61c6d2aa63c78014296c7a7298a0ee03182eb69258200,ctls,cdn.moengage.com,443,https://cdn.moengage.com/webpush/modules/inapp.js,https,application/javascript,GET,3.161.82.65,/webpush/modules/inapp.js,,/webpush/modules/inapp.js/favicon.ico,3.161.82.109,Amazon Web Services,5,False,other,0,AmazonS3,,cloudfront,True,,True,
https://cdn.moengage.com/webpush/moe_webSdk.min.latest.js,,200,262462,,cdn.moengage.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-07-09T00:00:00Z,2025-08-09T23:59:59Z,"CN=*.moengage.com, O=MoEngage Inc., L=San Francisco, ST=California, C=US",*.moengage.com,MoEngage Inc.,*.moengage.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,b8252f79ba3b544a8486e347d5bb168f,824d9b19fb4e3c254fb61c6d2aa63c78014296c7a7298a0ee03182eb69258200,ctls,cdn.moengage.com,443,https://cdn.moengage.com/webpush/moe_webSdk.min.latest.js,https,application/javascript,GET,3.161.82.65,/webpush/moe_webSdk.min.latest.js,,/webpush/moe_webSdk.min.latest.js/favicon.ico,3.161.82.109,Amazon Web Services,2,False,other,0,AmazonS3,,cloudfront,True,,True,
https://cdn.moengage.com/webpush/moe_webSdk_cards.min.latest.js,,200,105551,,cdn.moengage.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-07-09T00:00:00Z,2025-08-09T23:59:59Z,"CN=*.moengage.com, O=MoEngage Inc., L=San Francisco, ST=California, C=US",*.moengage.com,MoEngage Inc.,*.moengage.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,b8252f79ba3b544a8486e347d5bb168f,824d9b19fb4e3c254fb61c6d2aa63c78014296c7a7298a0ee03182eb69258200,ctls,cdn.moengage.com,443,https://cdn.moengage.com/webpush/moe_webSdk_cards.min.latest.js,https,application/javascript,GET,3.161.82.65,/webpush/moe_webSdk_cards.min.latest.js,,/webpush/moe_webSdk_cards.min.latest.js/favicon.ico,3.161.82.109,Amazon Web Services,2,False,other,0,AmazonS3,,cloudfront,True,,True,
https://cdn.moengage.com/webpush/moe_webSdk_webp.min.latest.js,,200,106416,,cdn.moengage.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-07-09T00:00:00Z,2025-08-09T23:59:59Z,"CN=*.moengage.com, O=MoEngage Inc., L=San Francisco, ST=California, C=US",*.moengage.com,MoEngage Inc.,*.moengage.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,b8252f79ba3b544a8486e347d5bb168f,824d9b19fb4e3c254fb61c6d2aa63c78014296c7a7298a0ee03182eb69258200,ctls,cdn.moengage.com,443,https://cdn.moengage.com/webpush/moe_webSdk_webp.min.latest.js,https,application/javascript,GET,3.161.82.65,/webpush/moe_webSdk_webp.min.latest.js,,/webpush/moe_webSdk_webp.min.latest.js/favicon.ico,3.161.82.109,Amazon Web Services,2,False,other,0,AmazonS3,,cloudfront,True,,True,
https://cdn.moengage.com/webpush/releases/serviceworker_cdn.min.latest.js,,200,36903,,cdn.moengage.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-07-09T00:00:00Z,2025-08-09T23:59:59Z,"CN=*.moengage.com, O=MoEngage Inc., L=San Francisco, ST=California, C=US",*.moengage.com,MoEngage Inc.,*.moengage.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,b8252f79ba3b544a8486e347d5bb168f,824d9b19fb4e3c254fb61c6d2aa63c78014296c7a7298a0ee03182eb69258200,ctls,cdn.moengage.com,443,https://cdn.moengage.com/webpush/releases/serviceworker_cdn.min.latest.js,https,application/javascript,GET,3.161.82.65,/webpush/releases/serviceworker_cdn.min.latest.js,,/webpush/releases/serviceworker_cdn.min.latest.js/favicon.ico,3.161.82.109,Amazon Web Services,2,False,other,0,AmazonS3,,cloudfront,True,,True,
https://cdn.ravenjs.com,,302,,,cdn.ravenjs.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2025-01-07T21:56:05Z,2026-02-08T21:56:04Z,CN=cdn.ravenjs.com,cdn.ravenjs.com,,cdn.ravenjs.com,"CN=GlobalSign Atlas R3 DV TLS CA 2024 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2024 Q4,GlobalSign nv-sa,747506f952a1469cfd8e04e7f5367e39,6dba5333e14ffe0c141e7f2c38a5315beb3db752880e9252d7513532f0840954,ctls,cdn.ravenjs.com,443,https://cdn.ravenjs.com,https,(null),GET,151.101.130.217,/,,/favicon.ico,2a04:4e42:200::729,Fastly,1,False,other,0,Fastly,,fastly,True,,,
https://connect.facebook.net,Facebook – Anmelden oder Registrieren,200,271047,https://paywithmybank.com/,m.facebook.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-23T00:00:00Z,2025-02-21T23:59:59Z,"CN=*.facebook.com, O=Meta Platforms\, Inc., L=Menlo Park, ST=California, C=US",*.facebook.com,"Meta Platforms, Inc.",messenger.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,702d2b0932fd5ebea31c76206978f179,f2c8f008ba1906ce652abb157d56d10ba23475770baf3d844bcdc48f37b15766,ctls,m.facebook.com,443,https://connect.facebook.net,https,text/html,GET,157.240.251.9,/,-560962771,/favicon.ico,2a03:2880:f084:105:face:b00c:0:3,HTTP/3,30,False,nonerror,0,,,,,,True,https://m.facebook.com/?wtsid=rdr_0R8nFA1vBg9Z2DAMg
https://connect.facebook.net/en_US/fbevents.js,,200,245519,*.cdninstagram.com,connect.facebook.net,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-23T00:00:00Z,2025-02-21T23:59:59Z,"CN=*.facebook.com, O=Meta Platforms\, Inc., L=Menlo Park, ST=California, C=US",*.facebook.com,"Meta Platforms, Inc.",messenger.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,702d2b0932fd5ebea31c76206978f179,f2c8f008ba1906ce652abb157d56d10ba23475770baf3d844bcdc48f37b15766,ctls,connect.facebook.net,443,https://connect.facebook.net/en_US/fbevents.js,https,application/x-javascript,GET,157.240.251.9,/en_US/fbevents.js,,/en_US/fbevents.js/favicon.ico,2a03:2880:f084:105:face:b00c:0:3,HTTP/3,324,False,other,0,,,,,,True,
https://crm.jeeves.co.in,IIS Windows Server,200,782,,crm.jeeves.co.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2024-06-28T15:18:26Z,2025-06-28T15:13:02Z,CN=jcscrm.jeeves.co.in,jcscrm.jeeves.co.in,,jcscrm.jeeves.co.in,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",1de5a2dc9afa8d75226ab9afcd313290,d357f5674ea9634337fd2626e38cc633501827e5b94d3c646c086f345f2b926c,ctls,crm.jeeves.co.in,443,https://crm.jeeves.co.in,https,text/html,GET,40.81.73.79,/,,/favicon.ico,40.81.73.79,Windows Server,35,False,other,0,Microsoft-IIS/10.0,,,,True,,
https://d3701cc9l7v9a6.cloudfront.net,Welcome to Webengage,200,426,,d3701cc9l7v9a6.cloudfront.net,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-07-30T00:00:00Z,2025-07-03T23:59:59Z,CN=*.cloudfront.net,*.cloudfront.net,,*.cloudfront.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3721d61abf025055b208e3683afe52bc,41ba3a6dee23cff9b5b7fa8c6ff5d9e589d2ddda17355ce8158fda8e2ac85c5e,ctls,d3701cc9l7v9a6.cloudfront.net,443,https://d3701cc9l7v9a6.cloudfront.net,https,text/html,GET,18.66.137.94,/,1092173176,/favicon.ico,18.66.137.21,Nginx,12,False,error,0,nginx,,cloudfront,True,,True,
https://embed.typeform.com/embed.js,,200,169481,,embed.typeform.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-05-14T00:00:00Z,2025-06-12T23:59:59Z,CN=typeform.com,typeform.com,,pro.typeform.com,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,845ce405ecb099ca2694e5b44c0e20ff,66c6cdece850fb6827e76191a5acc54ea2031dfaa44706f4b1e91e23fcb1a65a,ctls,embed.typeform.com,443,https://embed.typeform.com/embed.js,https,application/x-javascript,GET,18.66.147.57,/embed.js,,/embed.js/favicon.ico,2600:9000:225e:ea00:2:c605:29c0:93a1,HTTP/3,15,False,other,0,AmazonS3,,cloudfront,True,,True,
https://fkilimg.azureedge.net,,404,223,,fkilimg.azureedge.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2025-01-27T08:19:32Z,2025-07-26T08:19:32Z,"CN=*.azureedge.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.azureedge.net,Microsoft Corporation,*.streaming.mediaservices.windows.net,"CN=Microsoft Azure RSA TLS Issuing CA 04, O=Microsoft Corporation, C=US",Microsoft Azure RSA TLS Issuing CA 04,Microsoft Corporation,9d83a79f7bc9d0ab571c76c34d807269,9c893c37240c0999b267086bd0c1863a20a08259305c8c60e9be01808b2ad191,ctls,fkilimg.azureedge.net,443,https://fkilimg.azureedge.net,https,application/xml,GET,13.107.253.45,/,,/favicon.ico,2620:1ec:29:1::45,Azure Front Door,3,False,error,0,,,,,,True,
https://fkmpimages.flixcart.com,,200,,,fkmpimages.flixcart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-08-28T00:00:00Z,2025-08-28T23:59:59Z,"CN=*.flixcart.com, O=Flipkart Internet Private Limited, L=Bengaluru, ST=Karnataka, C=IN",*.flixcart.com,Flipkart Internet Private Limited,flixcart.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,37d15b7817f363fff078419f856bb05a,daa37df48732e584e3c359c2fc240e911ec0bc9d567ced5507ea4e4928e92419,ctls,fkmpimages.flixcart.com,443,https://fkmpimages.flixcart.com,https,application/octet-stream,GET,23.36.163.225,/,,/favicon.ico,2a02:26f0:8d00:14::213:7c88,Nginx:1.18.0,1,False,other,0,nginx/1.18.0,,,,,True,
https://flipkartseller.sc.omtrdc.net,,200,,,flipkartseller.sc.omtrdc.net,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T00:00:00Z,2026-03-10T23:59:59Z,"CN=*.sc.omtrdc.net, O=Adobe Inc., L=San Jose, ST=California, C=US",*.sc.omtrdc.net,Adobe Inc.,*.sc.omtrdc.net,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,64f66162162c71cb178a6e3c3b9797f3,a278971eabb006f35abb0f4aad04e2c99a6426474029d2f44c3f95fe8aaaf955,ctls,flipkartseller.sc.omtrdc.net,443,https://flipkartseller.sc.omtrdc.net,https,,GET,63.140.62.17,/,1936786007,/favicon.ico,63.140.62.222,,1,False,other,0,jag,,,,,True,
https://fonts.bunny.net,Bunny Fonts | Explore Faster & GDPR friendly Fonts,200,40981,,fonts.bunny.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2025-02-11T18:10:14Z,2025-05-12T18:10:13Z,CN=fonts.bunny.net,fonts.bunny.net,,fonts.bunny.net,"CN=R10, O=Let's Encrypt, C=US",R10,Let's Encrypt,de3f53ffb4f0474c2b87690a3766742c,fc9651ff8b22052f3fca839b1e1276a64a463d0a58529b8843a1469ecf1e19bf,ctls,fonts.bunny.net,443,https://fonts.bunny.net,https,text/html,GET,138.201.86.122,/,-565194203,/assets/favicon.webp,2a01:4f8:212:a46::2,HTTP/3,393,False,nonerror,0,BunnyCDN-DE1-1226,,,,,,
https://fonts.googleapis.com,Error 404 (Not Found)!!1,404,1621,,fonts.googleapis.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:36:37Z,2025-04-21T08:36:36Z,CN=upload.video.google.com,upload.video.google.com,,bg-call-donation-dev.goog,"CN=WE2, O=Google Trust Services, C=US",WE2,Google Trust Services,f1dc2980140c005132b8172f180f8f8b,93d393e94d211a68524a2703c7f36a24aacadf5cb72cedc50b4bec8b65d0f923,ctls,fonts.googleapis.com,443,https://fonts.googleapis.com,https,text/html,GET,172.217.16.138,/,,/favicon.ico,2a00:1450:4001:81d::200a,HTTP/3,1,False,error,0,ESF,,google,True,,True,
https://fonts.gstatic.com,Error 404 (Not Found)!!1,404,1561,,fonts.gstatic.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:36:37Z,2025-04-21T08:36:36Z,CN=*.gstatic.com,*.gstatic.com,,*.metric.gstatic.com,"CN=WE2, O=Google Trust Services, C=US",WE2,Google Trust Services,e7757995d20fcf44a07227e036565729,1d2e177034df0e1b874458708a26a949299cea48477f4b0ec942e790459a1b1e,ctls,fonts.gstatic.com,443,https://fonts.gstatic.com,https,text/html,GET,142.250.186.131,/,,/favicon.ico,2a00:1450:4001:82f::2003,HTTP/3,12,False,error,0,sffe,,google,True,,True,
https://googleads.g.doubleclick.net,Enterprise Advertising & Analytics Solutions - Google Marketing Platform,200,125554,https://csp.withgoogle.com/csp/uxe-owners-acl/marketing_platform,marketingplatform.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:36Z,2025-04-21T08:35:35Z,CN=*.google.com,*.google.com,,*.developers.google.cn,"CN=WE2, O=Google Trust Services, C=US",WE2,Google Trust Services,2d4be8c378e3011e2e4d07392b9dc2d9,e5f128dd590140b99c51dd70fc6eab89dce8b60d54f1a0c273694c890035982b,ctls,marketingplatform.google.com,443,https://googleads.g.doubleclick.net,https,text/html,GET,216.58.206.34,/,873962860,/images/branding/product/ico/googleg_standard_32dp.ico,2a00:1450:4001:80f::2002,HTTP/3,2108,False,other,0,sffe,,google,True,,True,https://marketingplatform.google.com/about/enterprise/
https://googleads.g.doubleclick.net/pagead/viewthroughconversion/,,200,42,,googleads.g.doubleclick.net,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:34Z,2025-04-21T08:35:33Z,CN=*.g.doubleclick.net,*.g.doubleclick.net,,media.admob.com,"CN=WE2, O=Google Trust Services, C=US",WE2,Google Trust Services,5bae8918418e388eb312201f0dfd81ad,020af758cb6743f9c0d3c0124850ed87159faaee30b10e1fc7b0be49fd711247,ctls,googleads.g.doubleclick.net,443,https://googleads.g.doubleclick.net/pagead/viewthroughconversion/,https,image/gif,GET,216.58.206.34,/pagead/viewthroughconversion/,-1542678720,/pagead/viewthroughconversion/favicon.ico,2a00:1450:4001:80f::2002,HTTP/3,1,False,nonerror,0,cafe,,google,True,,True,
https://i.ytimg.com,,404,1097,,i.ytimg.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:26Z,2025-04-21T08:35:25Z,CN=edgestatic.com,edgestatic.com,,play-lh.googleusercontent.com,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,f690a6e75aa8bdd526e5069e252d5271,5e317d7973f7e85c58ed325f5b6016141824e9ffdea986ed8d6b3660e21fc50b,ctls,i.ytimg.com,443,https://i.ytimg.com,https,image/jpeg,GET,142.250.185.150,/,-774586154,/favicon.ico,2a00:1450:4001:80f::2016,HTTP/3,4,False,nonerror,0,sffe,,google,True,,True,
https://ik.imagekit.io,,404,9,,ik.imagekit.io,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-22T00:00:00Z,2026-01-20T23:59:59Z,CN=*.imagekit.io,*.imagekit.io,,imagekit.io,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1f593f86d300dce926bbc02ca5a3e34f,56108f3d13e71e52e342c094b7de1a07d48ee9600530affb1e8390cb7ede394e,ctls,ik.imagekit.io,443,https://ik.imagekit.io,https,text/plain,GET,65.9.66.41,/,441505984,/favicon.ico,2600:9000:206f:6200:15:c281:3500:93a1,HTTP/3,1,False,error,0,,,cloudfront,True,,True,
https://img.fkcdn.com,403 Forbidden,403,153,,img.fkcdn.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-09-25T00:00:00Z,2025-09-27T23:59:59Z,"CN=*.fkcdn.com, O=Flipkart Internet Pvt Ltd., L=Bengaluru, ST=Karnataka, C=IN",*.fkcdn.com,Flipkart Internet Pvt Ltd.,fkcdn.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ad9b749b8eeba995822cff8f829512db,9afd64b280cae04591e43c096fcd850491efcddcebd720ce9a88d09603aed3dd,ctls,img.fkcdn.com,443,https://img.fkcdn.com,https,text/html,GET,95.101.182.123,/,,/favicon.ico,95.101.182.106,,8,False,error,0,,,,,,True,
https://img.youtube.com,,404,1097,,img.youtube.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:36Z,2025-04-21T08:35:35Z,CN=*.google.com,*.google.com,,*.developers.google.cn,"CN=WE2, O=Google Trust Services, C=US",WE2,Google Trust Services,2d4be8c378e3011e2e4d07392b9dc2d9,e5f128dd590140b99c51dd70fc6eab89dce8b60d54f1a0c273694c890035982b,ctls,img.youtube.com,443,https://img.youtube.com,https,image/jpeg,GET,142.250.185.142,/,-774586154,/favicon.ico,2a00:1450:4001:80e::200e,HTTP/3,4,False,nonerror,0,sffe,,google,True,,True,
https://img102a.flixcart.com,Service Unavailable,503,373,,img102a.flixcart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-08-28T00:00:00Z,2025-08-28T23:59:59Z,"CN=*.flixcart.com, O=Flipkart Internet Private Limited, L=Bengaluru, ST=Karnataka, C=IN",*.flixcart.com,Flipkart Internet Private Limited,flixcart.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,37d15b7817f363fff078419f856bb05a,daa37df48732e584e3c359c2fc240e911ec0bc9d567ced5507ea4e4928e92419,ctls,img102a.flixcart.com,443,https://img102a.flixcart.com,https,text/html,GET,23.36.162.211,/,,/favicon.ico,23.36.162.202,,10,False,error,0,AkamaiGHost,,,,,True,
