input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,location,final_url,csp_domains_
sagawa.vivy.com,301 Moved Permanently,301,169,sagawa.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,sagawa.vivy.com,,443,https://sagawa.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,1344368402,3.77.137.139,Nginx:1.24.0,8,False,,https://sagawa.vivy.com/,https://sagawa.vivy.com/,
sales.vivy.com,301 Moved Permanently,301,169,sales.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,sales.vivy.com,,443,https://sales.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,1344368402,3.77.137.139,Nginx:1.24.0,8,False,,https://sales.vivy.com/,https://sales.vivy.com/,
saltlake.vivy.com,301 Moved Permanently,301,169,saltlake.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,saltlake.vivy.com,,443,https://saltlake.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,1344368402,35.156.182.107,Nginx:1.24.0,8,False,,https://saltlake.vivy.com/,https://saltlake.vivy.com/,
sam.vivy.com,301 Moved Permanently,301,169,sam.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,sam.vivy.com,,443,https://sam.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,1344368402,35.156.182.107,Nginx:1.24.0,8,False,,https://sam.vivy.com/,https://sam.vivy.com/,
searchportal-qa.vivy.com,301 Moved Permanently,301,169,searchportal-qa.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,searchportal-qa.vivy.com,,443,https://searchportal-qa.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,1344368402,18.196.7.61,Nginx:1.24.0,8,False,,https://searchportal-qa.vivy.com/,https://searchportal-qa.vivy.com/,
seattle.vivy.com,301 Moved Permanently,301,169,seattle.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,seattle.vivy.com,,443,https://seattle.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,1344368402,18.196.7.61,Nginx:1.24.0,8,False,,https://seattle.vivy.com/,https://seattle.vivy.com/,
secret.vivy.com,301 Moved Permanently,301,169,secret.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,secret.vivy.com,,443,https://secret.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,1344368402,18.196.7.61,Nginx:1.24.0,8,False,,https://secret.vivy.com/,https://secret.vivy.com/,
seminar-jp-infoost5.pr.dev.vivy.com,301 Moved Permanently,301,169,seminar-jp-infoost5.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,seminar-jp-infoost5.pr.dev.vivy.com,,443,https://seminar-jp-infoost5.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,1344368402,18.196.7.61,Nginx:1.24.0,8,False,,https://seminar-jp-infoost5.pr.dev.vivy.com/,https://seminar-jp-infoost5.pr.dev.vivy.com/,
sensemaking.vivy.com,301 Moved Permanently,301,169,sensemaking.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,sensemaking.vivy.com,,443,https://sensemaking.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,1344368402,35.156.182.107,Nginx:1.24.0,8,False,,https://sensemaking.vivy.com/,https://sensemaking.vivy.com/,
servers.vivy.com,301 Moved Permanently,301,169,servers.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,servers.vivy.com,,443,https://servers.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,1344368402,3.77.137.139,Nginx:1.24.0,8,False,,https://servers.vivy.com/,https://servers.vivy.com/,
servonl.pr.dev.vivy.com,301 Moved Permanently,301,169,servonl.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,servonl.pr.dev.vivy.com,,443,https://servonl.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,1344368402,3.77.137.139,Nginx:1.24.0,8,False,,https://servonl.pr.dev.vivy.com/,https://servonl.pr.dev.vivy.com/,
setup.vivy.com,301 Moved Permanently,301,169,setup.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,setup.vivy.com,,443,https://setup.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,1344368402,3.77.137.139,Nginx:1.24.0,8,False,,https://setup.vivy.com/,https://setup.vivy.com/,
sflibraryv2.vivy.com,301 Moved Permanently,301,169,sflibraryv2.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,sflibraryv2.vivy.com,,443,https://sflibraryv2.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,1344368402,18.196.7.61,Nginx:1.24.0,8,False,,https://sflibraryv2.vivy.com/,https://sflibraryv2.vivy.com/,
sierra.vivy.com,301 Moved Permanently,301,169,sierra.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,sierra.vivy.com,,443,https://sierra.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,1344368402,35.156.182.107,Nginx:1.24.0,8,False,,https://sierra.vivy.com/,https://sierra.vivy.com/,
signin.vivy.com,301 Moved Permanently,301,169,signin.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,signin.vivy.com,,443,https://signin.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,1344368402,35.156.182.107,Nginx:1.24.0,8,False,,https://signin.vivy.com/,https://signin.vivy.com/,
sirius.vivy.com,301 Moved Permanently,301,169,sirius.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,sirius.vivy.com,,443,https://sirius.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,1344368402,3.77.137.139,Nginx:1.24.0,8,False,,https://sirius.vivy.com/,https://sirius.vivy.com/,
sitecore.vivy.com,301 Moved Permanently,301,169,sitecore.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,sitecore.vivy.com,,443,https://sitecore.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,1344368402,3.77.137.139,Nginx:1.24.0,8,False,,https://sitecore.vivy.com/,https://sitecore.vivy.com/,
sites.vivy.com,301 Moved Permanently,301,169,sites.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,sites.vivy.com,,443,https://sites.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,1344368402,18.196.7.61,Nginx:1.24.0,8,False,,https://sites.vivy.com/,https://sites.vivy.com/,
sitestaginstagilediscovidev.sa.vivy.com,301 Moved Permanently,301,169,sitestaginstagilediscovidev.sa.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,sitestaginstagilediscovidev.sa.vivy.com,,443,https://sitestaginstagilediscovidev.sa.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,1344368402,35.156.182.107,Nginx:1.24.0,8,False,,https://sitestaginstagilediscovidev.sa.vivy.com/,https://sitestaginstagilediscovidev.sa.vivy.com/,
sitestudio-bulletins.pr.dev.vivy.com,301 Moved Permanently,301,169,sitestudio-bulletins.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,sitestudio-bulletins.pr.dev.vivy.com,,443,https://sitestudio-bulletins.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,1344368402,35.156.182.107,Nginx:1.24.0,8,False,,https://sitestudio-bulletins.pr.dev.vivy.com/,https://sitestudio-bulletins.pr.dev.vivy.com/,
sj.vivy.com,301 Moved Permanently,301,169,sj.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,sj.vivy.com,,443,https://sj.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,1344368402,18.196.7.61,Nginx:1.24.0,8,False,,https://sj.vivy.com/,https://sj.vivy.com/,
skywalker.vivy.com,301 Moved Permanently,301,169,skywalker.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,skywalker.vivy.com,,443,https://skywalker.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,1344368402,3.77.137.139,Nginx:1.24.0,8,False,,https://skywalker.vivy.com/,https://skywalker.vivy.com/,
skyworthmdyb.vivy.com,301 Moved Permanently,301,169,skyworthmdyb.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,skyworthmdyb.vivy.com,,443,https://skyworthmdyb.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,1344368402,35.156.182.107,Nginx:1.24.0,8,False,,https://skyworthmdyb.vivy.com/,https://skyworthmdyb.vivy.com/,
smoke.courrier.vivy.com,301 Moved Permanently,301,169,smoke.courrier.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,smoke.courrier.vivy.com,,443,https://smoke.courrier.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,1344368402,18.196.7.61,Nginx:1.24.0,8,False,,https://smoke.courrier.vivy.com/,https://smoke.courrier.vivy.com/,
sncfelicumstage1.vivy.com,301 Moved Permanently,301,169,sncfelicumstage1.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,sncfelicumstage1.vivy.com,,443,https://sncfelicumstage1.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,1344368402,18.196.7.61,Nginx:1.24.0,8,False,,https://sncfelicumstage1.vivy.com/,https://sncfelicumstage1.vivy.com/,
sni48469.vivy.com,301 Moved Permanently,301,169,sni48469.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,sni48469.vivy.com,,443,https://sni48469.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,1344368402,3.77.137.139,Nginx:1.24.0,8,False,,https://sni48469.vivy.com/,https://sni48469.vivy.com/,
sniffer.vivy.com,301 Moved Permanently,301,169,sniffer.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,sniffer.vivy.com,,443,https://sniffer.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,1344368402,18.196.7.61,Nginx:1.24.0,8,False,,https://sniffer.vivy.com/,https://sniffer.vivy.com/,
soap.vivy.com,301 Moved Permanently,301,169,soap.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,soap.vivy.com,,443,https://soap.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,1344368402,18.196.7.61,Nginx:1.24.0,8,False,,https://soap.vivy.com/,https://soap.vivy.com/,
soe.vivy.com,301 Moved Permanently,301,169,soe.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,soe.vivy.com,,443,https://soe.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,1344368402,3.77.137.139,Nginx:1.24.0,8,False,,https://soe.vivy.com/,https://soe.vivy.com/,
south-korea.int1-emb-cda.vivy.com,301 Moved Permanently,301,169,south-korea.int1-emb-cda.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,south-korea.int1-emb-cda.vivy.com,,443,https://south-korea.int1-emb-cda.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,1344368402,18.196.7.61,Nginx:1.24.0,8,False,,https://south-korea.int1-emb-cda.vivy.com/,https://south-korea.int1-emb-cda.vivy.com/,
southeast.vivy.com,301 Moved Permanently,301,169,southeast.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,southeast.vivy.com,,443,https://southeast.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,1344368402,3.77.137.139,Nginx:1.24.0,8,False,,https://southeast.vivy.com/,https://southeast.vivy.com/,
spf.vivy.com,301 Moved Permanently,301,169,spf.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,spf.vivy.com,,443,https://spf.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,1344368402,35.156.182.107,Nginx:1.24.0,8,False,,https://spf.vivy.com/,https://spf.vivy.com/,
spider.vivy.com,301 Moved Permanently,301,169,spider.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,spider.vivy.com,,443,https://spider.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,1344368402,35.156.182.107,Nginx:1.24.0,8,False,,https://spider.vivy.com/,https://spider.vivy.com/,
srqp.pay.air-francetrial.pr.dev.vivy.com,301 Moved Permanently,301,169,srqp.pay.air-francetrial.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,srqp.pay.air-francetrial.pr.dev.vivy.com,,443,https://srqp.pay.air-francetrial.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,1344368402,18.196.7.61,Nginx:1.24.0,8,False,,https://srqp.pay.air-francetrial.pr.dev.vivy.com/,https://srqp.pay.air-francetrial.pr.dev.vivy.com/,
sta.www.vivy.com,301 Moved Permanently,301,169,sta.www.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,sta.www.vivy.com,,443,https://sta.www.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,1344368402,3.77.137.139,Nginx:1.24.0,8,False,,https://sta.www.vivy.com/,https://sta.www.vivy.com/,
stage.vivy.com,301 Moved Permanently,301,169,stage.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,stage.vivy.com,,443,https://stage.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,1344368402,18.196.7.61,Nginx:1.24.0,8,False,,https://stage.vivy.com/,https://stage.vivy.com/,
