input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,tls_expired,final_url,tls_mismatched,tls_wildcard_certificate,tls_self_signed
plmstage.gapinc.com,502 Bad Gateway,502,183,plmstage.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-05-17T00:00:00Z,2023-05-17T23:59:59Z,"CN=plmstage.gapinc.com, O=The Gap\, Inc., ST=California, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, serialNumber=2157877, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",plmstage.gapinc.com,"The Gap, Inc.",www.plmstage.gapinc.com,"CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Extended Validation Secure Server CA,COMODO CA Limited,bf2a8cdc09876aa84f0dd6271fbc5e23,81036c9ee3dbc5d43b6a02492b6a3bd5a6580d11e130e28bc6cf611969115e4f,ctls,plmstage.gapinc.com,azure,443,https://plmstage.gapinc.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,52.226.168.200,/,1689593728,52.226.168.200,,8,False,True,,True,,,,
plmstage02.gapinc.com,,200,1421,plmstage02.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-10T00:00:00Z,2023-10-10T23:59:59Z,"CN=plmstage02.gapinc.com, O=The Gap\, Inc., ST=California, C=US",plmstage02.gapinc.com,"The Gap, Inc.",www.plmstage02.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,e3391717e8af0eca35f903f53221b885,c6bdf2eedc9bf5e61df02ea98ce5546f003642f781381b95356802c93a7aa85f,ctls,plmstage02.gapinc.com,azure,443,https://plmstage02.gapinc.com:443,https,,text/html,GET,52.226.168.200,/,-1463124301,52.226.168.200,Azure,48,False,True,http://d3gcli72yxqn2z.cloudfront.net,,https://plmstage02.gapinc.com/WebAccess/home.html,,,
plmstagefastdl.gapinc.com,502 Bad Gateway,502,183,plmstagefastdl.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-26T00:00:00Z,2023-07-26T23:59:59Z,"CN=plmstagefastdl.gapinc.com, O=The Gap\, Inc., ST=California, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, serialNumber=2157877, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",plmstagefastdl.gapinc.com,"The Gap, Inc.",www.plmstagefastdl.gapinc.com,"CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Extended Validation Secure Server CA,COMODO CA Limited,c1d512b840d58004672c0faaa9d4a84f,113780556285c6b01815d1a4efc69ccd21348ed662512c71de61c1dd62da9e18,ctls,plmstagefastdl.gapinc.com,azure,443,https://plmstagefastdl.gapinc.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,52.226.168.200,/,1689593728,52.226.168.200,,8,False,True,,,,,,
plmstagefastdl02.gapinc.com,,200,1421,plmstagefastdl02.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-27T00:00:00Z,2023-09-27T23:59:59Z,"CN=plmstagefastdl02.gapinc.com, O=The Gap\, Inc., ST=California, C=US",plmstagefastdl02.gapinc.com,"The Gap, Inc.",www.plmstagefastdl02.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,2ed1d51b7a33ea362724b32c4f405607,99570d7c33e7cbdd6adbdc2dc9dc7afd523552513beff12fce45b4f71411a539,ctls,plmstagefastdl02.gapinc.com,azure,443,https://plmstagefastdl02.gapinc.com:443,https,,text/html,GET,52.226.168.200,/,-1463124301,52.226.168.200,Azure,48,False,True,../csi-requesthandler/csp-report,,https://plmstagefastdl02.gapinc.com/WebAccess/home.html,,,
plmviewcafe.gapinc.com,,404,,plmviewcafe.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-07T00:00:00Z,2024-05-06T23:59:59Z,"CN=plmviewcafe.gapinc.com, O=The Gap\, Inc., ST=California, C=US",plmviewcafe.gapinc.com,"The Gap, Inc.",plmviewcafe.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,db1d8d8f61fbd4b6c094766323dc85d8,7dab6fae77022a37d3767bafac8af1ad3cff046a66c6d3dc5d62ce9b0a55736f,ctls,plmviewcafe.gapinc.com,,443,https://plmviewcafe.gapinc.com:443,https,Apache-Coyote/1.1,,GET,8.18.111.209,/,-1840324437,8.18.111.209,Java,1,False,,,,,,,
pplmap2.phx.gapinc.com,,404,,pplmap2.phx.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-07T00:00:00Z,2024-05-06T23:59:59Z,"CN=plmviewcafe.gapinc.com, O=The Gap\, Inc., ST=California, C=US",plmviewcafe.gapinc.com,"The Gap, Inc.",plmviewcafe.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,db1d8d8f61fbd4b6c094766323dc85d8,7dab6fae77022a37d3767bafac8af1ad3cff046a66c6d3dc5d62ce9b0a55736f,ctls,pplmap2.phx.gapinc.com,,443,https://pplmap2.phx.gapinc.com:443,https,Apache-Coyote/1.1,,GET,8.18.111.209,/,-1840324437,8.18.111.209,Java,1,False,,,,,True,,
pplmap3.phx.gapinc.com,,404,,pplmap3.phx.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-07T00:00:00Z,2024-05-06T23:59:59Z,"CN=plm.gapinc.com, O=The Gap\, Inc., ST=California, C=US",plm.gapinc.com,"The Gap, Inc.",plm.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,878cc5bbe7e67349b2b523f2e8ee9c96,5f0a94e87135f3cace37b45a7499422b529b1c2c23c6f0efaf08c55cc3fa9e38,ctls,pplmap3.phx.gapinc.com,,443,https://pplmap3.phx.gapinc.com:443,https,Apache-Coyote/1.1,,GET,8.18.111.210,/,-1840324437,8.18.111.210,Java,1,False,,,,,True,,
pss.gapinc.com,Submit Form,200,3058,newportal.gap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-29T00:00:00Z,2023-09-29T23:59:59Z,"CN=newportal.gap.com, O=The Gap\, Inc., ST=California, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, serialNumber=2157877, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",newportal.gap.com,"The Gap, Inc.",storesportal.gap.com,"CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Extended Validation Secure Server CA,COMODO CA Limited,ec9897edf21a93ee6492f5ba42b88460,001170a41f40d04764824aeb3b00c824465ed2b6e24b2b43d6009625cf6f1d28,ctls,newportal.gap.com,oracle,443,https://pss.gapinc.com:443,https,,text/html,GET,150.136.28.100,/,663210994,150.136.28.100,,26,False,True,,,https://newportal.gap.com/sp/startSSO.ping?PartnerIdpId=GapPasswdMgmt&SpSessionAuthnAdapterId=PasswordMgmt&RequestedAuthnCtx=urn%3Acustom%3ASAML%3A2.0%3Aac%3Aref%3Apwdmgmt%3Aforgotpasswd,,,
pssqa.gapinc.com,Submit Form,200,3064,onelogonqa.gap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-08T00:00:00Z,2024-06-07T23:59:59Z,"CN=onelogonqa.gap.com, O=The Gap\, Inc., ST=California, C=US",onelogonqa.gap.com,"The Gap, Inc.",onelogonqa.gap.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,91a951923478db9ae243d01017d87fd2,03dd6da006d79db288616edb42357f2435a1aa402b44f6d611a662eb6450c8a4,ctls,onelogonqa.gap.com,oracle,443,https://pssqa.gapinc.com:443,https,,text/html,GET,150.136.28.27,/,-1758600308,150.136.28.27,Azure,26,False,True,,,https://onelogonqa.gap.com/sp/startSSO.ping?PartnerIdpId=GapPasswdMgmt&SpSessionAuthnAdapterId=PasswordMgmt&RequestedAuthnCtx=urn%3Acustom%3ASAML%3A2.0%3Aac%3Aref%3Apwdmgmt%3Aforgotpasswd,,,
qa.media.gapinc.com,Fastly error: unknown domain qa.media.gapinc.com,500,266,qa.media.gapinc.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-10T00:00:00Z,2024-03-09T23:59:59Z,"CN=stage.media.gapinc.com, O=The Gap\, Inc., ST=California, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, serialNumber=2157877, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",stage.media.gapinc.com,"The Gap, Inc.",qa.media.gapinc.com,"CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Extended Validation Secure Server CA,COMODO CA Limited,85a69824fa325aec05a054f9233a22b0,53c99be21057504be6175c14febd8e6a4d4ea9fdebcde78c578a2b11407bf193,ctls,qa.media.gapinc.com,fastly,443,https://qa.media.gapinc.com:443,https,Varnish,text/html,GET,146.75.123.10,/,-136710104,146.75.123.10,Varnish,8,False,True,,,,,,
shipalert.gapinc.com,,404,,shipalert.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T00:00:00Z,2024-06-13T23:59:59Z,"CN=shipalert.gapinc.com, O=The Gap\, Inc., ST=California, C=US",shipalert.gapinc.com,"The Gap, Inc.",o-vmx-12p-glvmt-app-001.prod.ocaus.gaptech.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,617410a99301f90378685fd91bff92eb,5a9816ac40ce61649d3ad40065bd31a246b67d38452341013c9555c32bcb2840,ctls,shipalert.gapinc.com,oracle,443,https://shipalert.gapinc.com:443,https,,,GET,141.148.0.109,/,-1840324437,141.148.0.109,,1,False,True,,,,,,
shipalertstage.gapinc.com,,404,,shipalertstage.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T00:00:00Z,2024-06-13T23:59:59Z,"CN=shipalertstage.gapinc.com, O=The Gap\, Inc., ST=California, C=US",shipalertstage.gapinc.com,"The Gap, Inc.",o-vmx-12s-glvmt-app-001.dev.ocaus.gaptech.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,1b3491d1baab7ea80000d6067b6f5a14,7e2bb3b343f4166ff21ef17b959b7dff8b34663b892695cea26ed8b50b9f24bc,ctls,shipalertstage.gapinc.com,oracle,443,https://shipalertstage.gapinc.com:443,https,,,GET,129.159.67.229,/,-1840324437,129.159.67.229,,1,False,True,,,,,,
smartsheet.gapinc.com,404 Not Found,404,196,smartsheet.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-05-23T23:59:59Z,CN=sso.smartsheet.com,sso.smartsheet.com,,sso.smartsheet.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,443330e5c67ecbcb3f8e0eb72ebe3636,ad04546a8b9b77e88acbdc5d8d9ac8a98a0ffc6e09c63a22f7b27434a09fd3b2,ctls,smartsheet.gapinc.com,,443,https://smartsheet.gapinc.com:443,https,Apache,text/html,GET,35.168.219.28,/,-780928015,18.233.29.88,Apache,8,False,,,,,True,,
sonar.gapinc.com,502 Bad Gateway,502,183,sonar.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-03-14T00:00:00Z,2023-03-14T23:59:59Z,"CN=sonar.gapinc.com, O=The Gap\, Inc., ST=California, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, serialNumber=2157877, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",sonar.gapinc.com,"The Gap, Inc.",sonar.gapinc.com,"CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Extended Validation Secure Server CA,COMODO CA Limited,0b3be319a91b6e36f78515b119e01bdf,6bc7df3b5101432ae85630c8f16e8949e6692624d0783ce5ffb09d71634fddf0,ctls,sonar.gapinc.com,azure,443,https://sonar.gapinc.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,52.226.168.200,/,1689593728,52.226.168.200,,8,False,True,,True,,,,
stage.media.gapinc.com,POST data,200,1703,stage.media.gapinc.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-10T00:00:00Z,2024-03-09T23:59:59Z,"CN=stage.media.gapinc.com, O=The Gap\, Inc., ST=California, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, serialNumber=2157877, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",stage.media.gapinc.com,"The Gap, Inc.",qa.media.gapinc.com,"CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Extended Validation Secure Server CA,COMODO CA Limited,85a69824fa325aec05a054f9233a22b0,53c99be21057504be6175c14febd8e6a4d4ea9fdebcde78c578a2b11407bf193,ctls,stage.media.gapinc.com,fastly,443,https://stage.media.gapinc.com:443,https,,text/html,GET,146.75.119.10,/,-575659638,146.75.119.10,HSTS,10,False,True,,,,,,
stitch.gapinc.com,Gap Inc Login,200,11224,onelogonqa.gap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-08T00:00:00Z,2024-06-07T23:59:59Z,"CN=onelogonqa.gap.com, O=The Gap\, Inc., ST=California, C=US",onelogonqa.gap.com,"The Gap, Inc.",onelogonqa.gap.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,91a951923478db9ae243d01017d87fd2,03dd6da006d79db288616edb42357f2435a1aa402b44f6d611a662eb6450c8a4,ctls,onelogonqa.gap.com,,443,https://stitch.gapinc.com:443,https,,text/html,GET,63.33.17.94,/,409104341,54.195.237.234,Azure,323,False,,,,https://onelogonqa.gap.com/idp/SSO.saml2?SAMLRequest=fZJJa8MwFIT%2Fim86eU28CdtgEgqBdCFpe%2BilqNJzIrAlR0%2Fu9usbO5Skh%2FQqZr4Z5qlA1rU9rQe7Vxs4DIDWqRHBWKnVQiscOjBbMO%2BSw9NmXZK9tT1S3%2F8Go%2Fcgd3vrcd35iNpnHP1w1ghIoeGcN%2FOG5UkSzyIxy4izPKKlYiP3TNEKWr3T6sC8HesnkhS9v93ee2OxiDirZUleucjDLOW5G6fZmztPWOxmkHI3EAETWZrHgh0TVogDrBRapmxJoiCauUHqRsljENMgp0H4QpxnMDg1iLyAOJ9dq5COSSUZjKKaoUSqWAdILafb%2BnZNj0LKfhe5tPT%2Fe3qjrea6JVUxqunUzlTn3ei1rQr%2F0lCcLnR3DFgtH3Qr%2BZdTt63%2BWBhgFkpizQDEudGmY%2FZ6pdALpxcp3GaSUuiYbGshDCASvzql%2Fv0K1Q8%3D,,,
storedocs.gapinc.com,Gap Inc Login,200,11169,onelogon.gap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-15T00:00:00Z,2024-06-14T23:59:59Z,"CN=onelogon.gap.com, O=The Gap\, Inc., ST=California, C=US",onelogon.gap.com,"The Gap, Inc.",onelogon.gap.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,68e1a31274160c9ce2af73dd5a84b147,1d968a9a4ede73cdbb6520373073f222f9143b1197e3cf21314fe6fd8b9268aa,ctls,onelogon.gap.com,,443,https://storedocs.gapinc.com:443,https,,text/html,GET,8.18.111.214,/,1661430258,8.18.111.214,,315,False,,,,https://onelogon.gap.com/idp/prp.wsf?lc=1033&client-request-id=dc555323-d82e-4b3d-9277-611c92f7e428&username=&wa=wsignin1.0&wtrealm=urn%3afederation%3aMicrosoftOnline&wctx=estsredirect%3d2%26estsrequest%3drQQIARAA42Kwks8oKSkottLXT8vPyczXS08s0EvOz9XLL0rPTAGxioS4BJSDQ-_o3bD1nlSeKDPp-xONWYzsUHWrGC2w6tcvzixJLdYvLskvSk3JTy7WL0hMB_JzEvNSMvPS9RKLCyouMDK-YGTsYmIxNDA23sTE7OvkeYLp3CG5W0yC_kXpninhxW6pKalFiSWZ-XkXWAResfAYMFlxcPALsEowKDD8YGFcxAp02rfmkr07Qntclra6_1E8t4LhFKt-lZtprllBaXKOUUGlR0SpV6CTvmdqQEqeZXphWmBgSGpESEBximmkt1eKp62FleEENqEJbEyn2Bg-sDF2sDPMYmfYxUm2pw7wMvzg655x_dmzTY_ferzi18nI8w80rowwNzP1NjdOMzEydNF2STTRd_P103dOD7L0qTJItazKcDP3yyq2BQA1,,,
storeplm.gapinc.com,404 Not Found,404,196,,,,,,,,,,,,,,,,,,,,80,http://storeplm.gapinc.com:80,http,Apache/2.4.56 (Unix),text/html,GET,8.18.111.212,/,-780928015,8.18.111.212,UNIX,8,False,,,,,,,
stores.stitch.gapinc.com,Gap Inc Login,200,11488,onelogonqa.gap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-08T00:00:00Z,2024-06-07T23:59:59Z,"CN=onelogonqa.gap.com, O=The Gap\, Inc., ST=California, C=US",onelogonqa.gap.com,"The Gap, Inc.",onelogonqa.gap.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,91a951923478db9ae243d01017d87fd2,03dd6da006d79db288616edb42357f2435a1aa402b44f6d611a662eb6450c8a4,ctls,onelogonqa.gap.com,,443,https://stores.stitch.gapinc.com:443,https,,text/html,GET,52.51.23.169,/,409104341,63.33.17.94,Azure,318,False,,,,https://onelogonqa.gap.com/idp/SSO.saml2?SAMLRequest=fZLLasMwFER%2FxTut%2FE5sR9gGk1AIpA%2BatotuipCuY4EtObpyX19f26EkXaRbMXNmmKscWdf2tBpsox7hOABap0IEY6VWa61w6MDswbxLDs%2BPu4I01vZIff8bjG5AHhrrcd35iNpnHP0wrgWkUHPO60XNVkmyjCMRZ8TZjGip2MQ9U7SCVh%2B0OjLvwPqZJEXv7%2Ff33lQsIs52U5C3LI1ZIBbMXUVJ6i5EGrvZEmJ3BNc8EhlPEz5KEQfYKrRM2YJEQRS7QepGyVOwpMGKBuErcV7A4Nwg8gLifHatQjolFWQwimqGEqliHSC1nO6r2x0dhZT9LnJp6f%2F39EZbzXVLynxS07mdKc%2B70Wtb5f6lIT9d6G4M2G4edCv5l1O1rf5YG2AWCmLNAMS50aZj9nql0AvnFyncepZS6JhsKyEMIBK%2FPKX%2B%2FQrlDw%3D%3D,,,
storesview.gapinc.com,502 Bad Gateway,502,183,storesview.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-03-17T00:00:00Z,2023-03-17T23:59:59Z,"CN=storesview.gapinc.com, O=The Gap\, Inc., ST=California, C=US",storesview.gapinc.com,"The Gap, Inc.",storesview.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,087c8fd9a7ff09bc7a862b2bc910d7af,0b12232aa40ba810784f2fc27bccfd5758e5a2e336a54ad274f906db0c15fe0c,ctls,storesview.gapinc.com,azure,443,https://storesview.gapinc.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,52.255.212.181,/,1689593728,52.255.212.181,,8,False,True,,True,,,,
ux.stitch.gapinc.com,zeroheight,404,10786,ux.stitch.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-09T16:19:48Z,2023-10-07T16:19:47Z,CN=ux.stitch.gapinc.com,ux.stitch.gapinc.com,,ux.stitch.gapinc.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,451efac673cdc6e7b6a45000101e15b6,ce0d43bbb30f1dc869bb03db72769fe03b4c28167505a797ad6b1521bde2599c,ctls,ux.stitch.gapinc.com,,443,https://ux.stitch.gapinc.com:443,https,nginx,text/html,GET,63.33.17.94,/,409104341,52.51.23.169,Ruby on Rails,268,False,,*.google.com,,,,,
vertex-pubdev-used.gapinc.com,Vertex O Series,200,876,vertex-pubdev-used.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-27T00:00:00Z,2024-01-27T23:59:59Z,"CN=vertex-pubdev-used.gapinc.com, O=The Gap\, Inc., ST=California, C=US",vertex-pubdev-used.gapinc.com,"The Gap, Inc.",vertex-pubdev-used.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,3602f12d1a3649f474aa60f8f5f07803,ca54b1f3d2037954b11682827017d1a627aeabd7d406f7b8c3749962c2d784f9,ctls,vertex-pubdev-used.gapinc.com,oracle,443,https://vertex-pubdev-used.gapinc.com:443,https,,text/html,GET,193.122.202.198,/,1423005458,193.122.202.198,,44,False,True,,,,,,
vertex-pubprod-used.gapinc.com,Vertex O Series,200,876,vertex-pubprod-used.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-27T00:00:00Z,2024-01-27T23:59:59Z,"CN=vertex-pubprod-used.gapinc.com, O=The Gap\, Inc., ST=California, C=US",vertex-pubprod-used.gapinc.com,"The Gap, Inc.",vertex-pubprod-used.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,56432c942e789636ad6ce4e6542275ae,663f701e76b78de8f10745275f3ced07658d2b946528696f7c34f4cff88375b6,ctls,vertex-pubprod-used.gapinc.com,oracle,443,https://vertex-pubprod-used.gapinc.com:443,https,,text/html,GET,132.226.63.90,/,1423005458,132.226.63.90,,44,False,True,,,,,,
vertex-pubsit-used.gapinc.com,Vertex O Series,200,876,vertex-pubsit-used.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-27T00:00:00Z,2024-01-27T23:59:59Z,"CN=vertex-pubsit-used.gapinc.com, O=The Gap\, Inc., ST=California, C=US",vertex-pubsit-used.gapinc.com,"The Gap, Inc.",vertex-pubsit-used.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,bcef4155658ef871314a8163048a35fd,603b6c6c79471a3f2538fcc56c80ac29504ef27eddc0d41bc154845180482ac8,ctls,vertex-pubsit-used.gapinc.com,oracle,443,https://vertex-pubsit-used.gapinc.com:443,https,,text/html,GET,129.159.106.75,/,1423005458,129.159.106.75,,44,False,True,,,,,,
view.email.gapinc.com,Error,200,932,view.email.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-20T00:00:00Z,2024-08-19T23:59:59Z,"CN=view.email.gapinc.com, O=Salesforce.com\, Inc., L=San Francisco, ST=California, C=US",view.email.gapinc.com,"Salesforce.com, Inc.",view.email.gapinc.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,b5cccefbbed1ddf92dd8f8df8d319f7b,df0c2d1c4f17b0e7aaf87cd1fe2ff6f5b43e1407e0bc1efa7b46475a2ce354ed,ctls,view.email.gapinc.com,,443,https://view.email.gapinc.com:443,https,,text/html,GET,13.111.40.28,/,1631801191,13.111.40.28,HSTS,28,False,,,,https://view.email.gapinc.com/Error.aspx,,,
visibility.gapinc.com,Gap Inc Login,200,11213,onelogon.gap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-15T00:00:00Z,2024-06-14T23:59:59Z,"CN=onelogon.gap.com, O=The Gap\, Inc., ST=California, C=US",onelogon.gap.com,"The Gap, Inc.",onelogon.gap.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,68e1a31274160c9ce2af73dd5a84b147,1d968a9a4ede73cdbb6520373073f222f9143b1197e3cf21314fe6fd8b9268aa,ctls,onelogon.gap.com,azure,443,https://visibility.gapinc.com:443,https,,text/html,GET,52.255.212.181,/,994143134,52.255.212.181,,315,False,True,,,https://onelogon.gap.com/as/authorization.oauth2?response_type=code&client_id=VisibilityDashboardClient&scope=openid&state=3JeZWaweGJuuntMivGhHLElfUyXXGqa-8xFjYhXsf84%3D&redirect_uri=https://visibility.gapinc.com/login/oauth2/code/ping-federate&nonce=6a7ZPx_2eVicD5yVZIIteChzLTyIJCrrPyb2X4VCSiI,,,
