input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tls_wildcard_certificate,cdn_name,tech_,cdn,tls_mismatched,final_url,csp_domains_,tls_expired
neworld.betfair.ro,Just a moment...,403,7002,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://neworld.betfair.ro:443,https,cloudflare,text/html,GET,84.20.208.107,/,1099596916,84.20.208.107,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
news.paddypower.com,"Online Betting Tips, Predictions & Previews » Paddy Power News",200,109876,news.paddypower.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=paddypower.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",paddypower.com,"Cloudflare, Inc.",*.paddypower.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",c44c42b976837fd6e02dc63f6a6ed2b7,410e996a4b5dd455964e350e9fbcd4687d128f3447388ac88e2efe2b8bf174b4,ctls,news.paddypower.com,443,https://news.paddypower.com:443,https,cloudflare,text/html,GET,104.18.14.73,/,-28026215,104.18.15.73,1362,False,True,cloudflare,Yoast SEO:20.2.1,True,,,,
next.skycasino.com,Access to this site has or may be restricted or prohibited from your current location,403,4728,next.skycasino.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-05T00:00:00Z,2024-06-04T23:59:59Z,"CN=*.staging.sbgservices.com, O=Hestview Limited, ST=West Yorkshire, C=GB",*.staging.sbgservices.com,Hestview Limited,test-adfs.sbgpeople.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,ea6e0d6d5a3a3b1546f54495f9a7433a,e71f7ee1d1db7eed19d7daca6cbe8af6503ae9232ed5b3c5f999601632f15bf1,ctls,next.skycasino.com,443,https://next.skycasino.com:443,https,AkamaiNetStorage,text/html,GET,23.201.243.247,/,27426679,23.201.243.247,165,False,True,,,,,,,
nortonantivirus.betfair.ro,Just a moment...,403,7304,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://nortonantivirus.betfair.ro:443,https,cloudflare,text/html,GET,84.20.208.107,/,1099596916,84.20.208.107,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
nortonantiviruscustomersupportnumber.betfair.ro,Just a moment...,403,6966,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://nortonantiviruscustomersupportnumber.betfair.ro:443,https,cloudflare,text/html,GET,84.20.210.33,/,1099596916,84.20.210.33,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
nps.betfair.es,Just a moment...,403,7164,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://nps.betfair.es:443,https,cloudflare,text/html,GET,84.20.210.33,/,1099596916,84.20.210.33,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
nps.skyvegas.com,Access to this site has or may be restricted or prohibited from your current location,403,4728,nps.skyvegas.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-27T00:00:00Z,2023-07-27T23:59:59Z,"CN=www.skyvegas.com, O=Hestview Limited, ST=West Yorkshire, C=GB, businessCategory=Private Organization, jurisdictionCountry=GB, serialNumber=01100741, businessCategory=Private Organization, jurisdictionCountry=GB",www.skyvegas.com,Hestview Limited,www.nps.skyvegas.com,"CN=Sectigo RSA Extended Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Extended Validation Secure Server CA,Sectigo Limited,4643b34cb1f36296a6169b54e9622454,553a077d4c6b5ed4c917042984205db9bf1f28d958f264bce381f8e563f9efa7,ctls,nps.skyvegas.com,443,https://nps.skyvegas.com:443,https,AkamaiNetStorage,text/html,GET,104.102.43.192,/,27426679,104.102.43.192,165,False,,,,,,,,
ns2.virusflags.betfair.es,Just a moment...,403,7189,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://ns2.virusflags.betfair.es:443,https,cloudflare,text/html,GET,84.20.208.107,/,1099596916,84.20.208.107,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
nsscrollviewcalayerzoom.betfair.ro,Just a moment...,403,7041,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://nsscrollviewcalayerzoom.betfair.ro:443,https,cloudflare,text/html,GET,84.20.210.33,/,1099596916,84.20.210.33,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
null.betfair.es,Just a moment...,403,7002,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://null.betfair.es:443,https,cloudflare,text/html,GET,84.20.210.33,/,1099596916,84.20.210.33,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
nwwkira.betfair.es,Just a moment...,403,7032,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://nwwkira.betfair.es:443,https,cloudflare,text/html,GET,84.20.210.33,/,1099596916,84.20.210.33,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
oauth.loadtest.sweeps.sbgservices.com,403 Forbidden,403,520,oauth.loadtest.sweeps.sbgservices.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-24T23:59:59Z,CN=oauth.loadtest.sweeps.sbgservices.com,oauth.loadtest.sweeps.sbgservices.com,,oauth.loadtest.sweeps.sbgservices.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5ba06dd0a0e21555317f0849a437e216,5548537ca19c9d9ec403ba784e4927a1bc0cc6b67a1d0472cf3af914aab14894,ctls,oauth.loadtest.sweeps.sbgservices.com,443,https://oauth.loadtest.sweeps.sbgservices.com:443,https,awselb/2.0,text/html,GET,54.194.110.119,/,2095155567,34.252.17.70,13,False,,,,,,,,
oauth.test.sweeps.sbgservices.com,403 Forbidden,403,520,oauth.test.sweeps.sbgservices.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-13T00:00:00Z,2023-11-22T23:59:59Z,CN=oauth.test.sweeps.sbgservices.com,oauth.test.sweeps.sbgservices.com,,oauth.test.sweeps.sbgservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0fe90f31359e8557ced3d44bff3b3829,ad5eae46064f9ab7f630af0186f7faa1945bda16f258df56af9d15625eca1d10,ctls,oauth.test.sweeps.sbgservices.com,443,https://oauth.test.sweeps.sbgservices.com:443,https,awselb/2.0,text/html,GET,18.203.170.129,/,2095155567,54.246.183.245,13,False,,,,,,,,
ocsp.betfair.com,,200,5,,,,,,,,,,,,,,,,,,,80,http://ocsp.betfair.com:80,http,Apache,application/ocsp-response,GET,18.204.163.224,/,-1244228684,54.86.156.54,2,False,,,Apache,,,,,
okta.betfair.ro,Just a moment...,403,7144,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://okta.betfair.ro:443,https,cloudflare,text/html,GET,84.20.208.107,/,1099596916,84.20.208.107,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
online.auto.skybingo.com,Access to this page is restricted.,403,1460,online.auto.skybingo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-08T10:18:28Z,2024-03-09T10:17:28Z,"C=GB, ST=West Yorkshire, L=Leeds, O=Hestview Limited, CN=online.sta.skybingo.com",online.sta.skybingo.com,Hestview Limited,online.test.skybingo.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,a9c9cb018738a70f56c96cabaa1cdf56,b241dc8b20af1430ff99be41b3e33fb2f0c31401ed3751acc0e6e358fbb1908a,ctls,online.auto.skybingo.com,443,https://online.auto.skybingo.com:443,https,,,GET,5.62.94.79,/,-1852767049,5.62.94.79,37,False,,,,,,https://online.auto.skybingo.com/igames/home/index.jsp,,
online.qa.skybingo.com,Access to this page is restricted.,403,1460,online.qa.skybingo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-08T10:18:28Z,2024-03-09T10:17:28Z,"C=GB, ST=West Yorkshire, L=Leeds, O=Hestview Limited, CN=online.sta.skybingo.com",online.sta.skybingo.com,Hestview Limited,online.test.skybingo.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,a9c9cb018738a70f56c96cabaa1cdf56,b241dc8b20af1430ff99be41b3e33fb2f0c31401ed3751acc0e6e358fbb1908a,ctls,online.qa.skybingo.com,443,https://online.qa.skybingo.com:443,https,,,GET,5.62.94.75,/,-1852767049,5.62.94.75,37,False,,,,,,https://online.qa.skybingo.com/igames/home/index.jsp,,
online.skybingo.com,Access to this site has or may be restricted or prohibited from your current location,403,4728,online.skybingo.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-21T14:24:52Z,2024-03-20T14:23:52Z,"CN=www.skybingo.com, O=Hestview Limited, L=Leeds, ST=West Yorkshire, C=GB, businessCategory=Private Organization, jurisdictionCountry=GB, serialNumber=01100741, businessCategory=Private Organization, jurisdictionCountry=GB",www.skybingo.com,Hestview Limited,www.nps.skybingo.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,b9f6d4062af61302f79d70d3e920f605,b20f7bf0b953b26f8282ca72b2698d02e021cf67c4375c5bc7f01c536d5a3952,ctls,online.skybingo.com,443,https://online.skybingo.com:443,https,AkamaiNetStorage,text/html,GET,104.102.18.145,/,27426679,104.102.18.145,165,False,,,,,,,,
online.skybingo.com.sbgorigin.com,,403,127,online.skybingo.com.sbgorigin.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-26T00:00:00Z,2023-09-26T23:59:59Z,"CN=online.skybingo.com, O=Hestview Limited, ST=West Yorkshire, C=GB",online.skybingo.com,Hestview Limited,www.online.skybingo.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,95c3ec04101517267468543549335bf8,777be81d277fefe89264a9803a010ec7245ff47bf20699ca5b9b9ad40a39ee8a,ctls,online.skybingo.com.sbgorigin.com,443,https://online.skybingo.com.sbgorigin.com:443,https,BigIP,,GET,88.81.152.146,/,-553499336,88.81.152.146,3,False,,,F5 BigIP,,True,,,
online.sta.skybingo.com,Access Denied,403,277,online.sta.skybingo.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-05T00:00:00Z,2024-06-04T23:59:59Z,"CN=*.staging.sbgservices.com, O=Hestview Limited, ST=West Yorkshire, C=GB",*.staging.sbgservices.com,Hestview Limited,test-adfs.sbgpeople.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,ea6e0d6d5a3a3b1546f54495f9a7433a,e71f7ee1d1db7eed19d7daca6cbe8af6503ae9232ed5b3c5f999601632f15bf1,ctls,online.sta.skybingo.com,443,https://online.sta.skybingo.com:443,https,AkamaiGHost,text/html,GET,23.201.243.247,/,-741604082,23.201.243.247,10,False,True,,,,True,,,
online.sta.skybingo.com.sbgorigin.com,,403,127,online.sta.skybingo.com.sbgorigin.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-03-05T23:59:59Z,CN=*.playtech.bingo,*.playtech.bingo,,playtech.bingo,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",e94f156394b131a0b864cb4857c84ea5,b479fe788584fce28c9584f352c580abf5673e17ab0ef4713f939f19a506d1eb,ctls,online.sta.skybingo.com.sbgorigin.com,443,https://online.sta.skybingo.com.sbgorigin.com:443,https,BigIP,,GET,88.81.152.173,/,-553499336,88.81.152.173,3,False,True,,F5 BigIP,,True,,,
online.test.skybingo.com,Access Denied,403,278,online.test.skybingo.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-05T00:00:00Z,2024-06-04T23:59:59Z,"CN=*.staging.sbgservices.com, O=Hestview Limited, ST=West Yorkshire, C=GB",*.staging.sbgservices.com,Hestview Limited,test-adfs.sbgpeople.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,ea6e0d6d5a3a3b1546f54495f9a7433a,e71f7ee1d1db7eed19d7daca6cbe8af6503ae9232ed5b3c5f999601632f15bf1,ctls,online.test.skybingo.com,443,https://online.test.skybingo.com:443,https,AkamaiGHost,text/html,GET,23.201.243.247,/,-81931925,23.201.243.247,10,False,True,,,,True,,,
onmobile.betfair.es,Just a moment...,403,7005,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://onmobile.betfair.es:443,https,cloudflare,text/html,GET,84.20.210.33,/,1099596916,84.20.210.33,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
openapi.skycasino.com,Access to this site has or may be restricted or prohibited from your current location,403,4728,openapi.skycasino.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-07T13:41:03Z,2023-12-07T13:40:03Z,"CN=www.skycasino.com, O=Hestview Limited, L=Leeds, ST=West Yorkshire, C=GB, businessCategory=Private Organization, jurisdictionCountry=GB, serialNumber=01100741, businessCategory=Private Organization, jurisdictionCountry=GB",www.skycasino.com,Hestview Limited,gpppublisher.skycasino.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,fba3a5540295136c0feec8e280c64f91,225c5089221c64993e7389af360f0d220495730de5338e2b1e3b6a81aa67b63d,ctls,openapi.skycasino.com,443,https://openapi.skycasino.com:443,https,AkamaiNetStorage,text/html,GET,104.102.43.185,/,27426679,104.102.43.185,165,False,,,,,,,,
openfire.betfair.ro,Just a moment...,403,7081,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://openfire.betfair.ro:443,https,cloudflare,text/html,GET,84.20.210.33,/,1099596916,84.20.210.33,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
opta.aws.feeds.skybet.com,,403,23,opta.aws.feeds.skybet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-11-06T23:59:59Z,CN=opta.aws.feeds.skybet.com,opta.aws.feeds.skybet.com,,opta.aws.feeds.skybet.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8dc1d38dbc7f909cd3a3614f9bf5fcb3,779987afb7013a3a9bd541da8fc836cbc1031f1eb0fd97f18ae662ab6a424b17,ctls,opta.aws.feeds.skybet.com,443,https://opta.aws.feeds.skybet.com:443,https,,application/json,GET,143.204.215.18,/,968070783,143.204.215.14,1,False,,cloudfront,Amazon Web Services,True,,,,
origin-blog.betfair.ro,Just a moment...,403,7122,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://origin-blog.betfair.ro:443,https,cloudflare,text/html,GET,84.20.210.33,/,1099596916,84.20.210.33,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
oro02-dev-football-api.awsdev.feeds.skybet.com,,403,23,oro02-dev-football-api.awsdev.feeds.skybet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-11T23:59:59Z,CN=oro02-dev-football-api.awsdev.feeds.skybet.com,oro02-dev-football-api.awsdev.feeds.skybet.com,,oro02-dev-football-api.awsdev.feeds.skybet.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4c9ed425d914db6ae8f6c10429691991,6c283c9a26b37677b91c0acd11def142e757b0a1b552cd73cad51dc5615b362c,ctls,oro02-dev-football-api.awsdev.feeds.skybet.com,443,https://oro02-dev-football-api.awsdev.feeds.skybet.com:443,https,,application/json,GET,52.49.41.131,/,968070783,34.240.157.53,1,False,,,,,,,,
osg.betfair.com,,426,,osg.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,osg.betfair.com,443,https://osg.betfair.com:443,https,cloudflare,,GET,104.18.156.64,/,-1840324437,104.18.157.64,1,False,True,cloudflare,HTTP/3,True,,,,
osg.paddypower.com,,403,16,osg.paddypower.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=paddypower.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",paddypower.com,"Cloudflare, Inc.",*.paddypower.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",c44c42b976837fd6e02dc63f6a6ed2b7,410e996a4b5dd455964e350e9fbcd4687d128f3447388ac88e2efe2b8bf174b4,ctls,osg.paddypower.com,443,https://osg.paddypower.com:443,https,cloudflare,text/plain,GET,104.18.14.73,/,1253481126,104.18.15.73,1,False,True,cloudflare,HTTP/3,True,,,,
otgovorenkhazart.betfair.com,Just a moment...,403,7025,otgovorenkhazart.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,otgovorenkhazart.betfair.com,443,https://otgovorenkhazart.betfair.com:443,https,cloudflare,text/html,GET,104.18.156.64,/,-1840324437,104.18.157.64,87,False,True,cloudflare,HTTP/3,True,,,,
otoo1.betfair.ro,Just a moment...,403,7044,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://otoo1.betfair.ro:443,https,cloudflare,text/html,GET,84.20.208.107,/,1099596916,84.20.208.107,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
outlook.betfair.es,Just a moment...,403,7168,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://outlook.betfair.es:443,https,cloudflare,text/html,GET,84.20.208.107,/,1099596916,84.20.208.107,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
outsourcingb2b.apis.betfair.es,Just a moment...,403,6950,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://outsourcingb2b.apis.betfair.es:443,https,cloudflare,text/html,GET,84.20.210.33,/,1099596916,84.20.210.33,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
