input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon_path,a_,lines,failed,knowledgebase_PageType,knowledgebase_pHash,tech_,favicon,final_url,webserver,cdn_name,cdn
sergiokbsa.support.bitcastle.io,,404,103,sergiokbsa.support.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,sergiokbsa.support.bitcastle.io,443,https://sergiokbsa.support.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
server-e377a989-e044-4.crm.bitcastle.io,,404,103,server-e377a989-e044-4.crm.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,server-e377a989-e044-4.crm.bitcastle.io,443,https://server-e377a989-e044-4.crm.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
server-f67cc60f-1b82-4.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,server-f67cc60f-1b82-4.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,server-f67cc60f-1b82-4.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://server-f67cc60f-1b82-4.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
session-iso-prdws-qye.support.bitcastle.io,,404,103,session-iso-prdws-qye.support.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,session-iso-prdws-qye.support.bitcastle.io,443,https://session-iso-prdws-qye.support.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
sharepointlite.prod.bitcastle.io,,404,103,sharepointlite.prod.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,sharepointlite.prod.bitcastle.io,443,https://sharepointlite.prod.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
sjc1-accesspoint-a63.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,sjc1-accesspoint-a63.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,sjc1-accesspoint-a63.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://sjc1-accesspoint-a63.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
sjc1msproxy-a2.beta.bitcastle.io,,404,103,sjc1msproxy-a2.beta.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,sjc1msproxy-a2.beta.bitcastle.io,443,https://sjc1msproxy-a2.beta.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
sjeroom.bitlife.bitcastle.io,,404,103,sjeroom.bitlife.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,sjeroom.bitlife.bitcastle.io,443,https://sjeroom.bitlife.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
slack-05-0.bitcastle.io,,404,103,slack-05-0.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,slack-05-0.bitcastle.io,443,https://slack-05-0.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
slb.06cim-api-spring-boot-security-saml-demo-okta2livesearch.bitcastle.io,,404,103,slb.06cim-api-spring-boot-security-saml-demo-okta2livesearch.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,slb.06cim-api-spring-boot-security-saml-demo-okta2livesearch.bitcastle.io,443,https://slb.06cim-api-spring-boot-security-saml-demo-okta2livesearch.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
socialtrade.bitcastle.io,User Portal,200,7518,socialtrade.bitcastle.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,socialtrade.bitcastle.io,443,https://socialtrade.bitcastle.io,https,text/html,GET,52.76.120.114,/,/favicon.ico,18.136.65.184,18,False,other,0,Microsoft HTTPAPI:2.0,,https://socialtrade.bitcastle.io/portal/,Microsoft-HTTPAPI/2.0,,
socket.bitcastle.io,,404,,socket.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,socket.bitcastle.io,443,https://socket.bitcastle.io,https,,GET,54.254.51.69,/,/favicon.ico,54.255.22.81,1,False,other,0,Erlang,,,Cowboy,,
socket.tt-production.bitcastle.io,,404,103,socket.tt-production.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,socket.tt-production.bitcastle.io,443,https://socket.tt-production.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
spd.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,,404,103,spd.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,spd.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,443,https://spd.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
spn162-gra.support-ja.bitcastle.io,,404,103,spn162-gra.support-ja.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,spn162-gra.support-ja.bitcastle.io,443,https://spn162-gra.support-ja.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
sprucegoose-ax.bitcastle.io,,404,103,sprucegoose-ax.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,sprucegoose-ax.bitcastle.io,443,https://sprucegoose-ax.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
static.bitcastle.io,,404,103,static.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,static.bitcastle.io,443,https://static.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
status-user-temp-v1db2-corp.tt-production.bitcastle.io,,404,103,status-user-temp-v1db2-corp.tt-production.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,status-user-temp-v1db2-corp.tt-production.bitcastle.io,443,https://status-user-temp-v1db2-corp.tt-production.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
statusdata-proxy-vpn.bitlife.bitcastle.io,,404,103,statusdata-proxy-vpn.bitlife.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,statusdata-proxy-vpn.bitlife.bitcastle.io,443,https://statusdata-proxy-vpn.bitlife.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
sto3-metadataproxy-a11.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,sto3-metadataproxy-a11.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,sto3-metadataproxy-a11.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://sto3-metadataproxy-a11.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
storefront-s2.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,storefront-s2.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,storefront-s2.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://storefront-s2.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
subscriptionws.fx.bitcastle.io,,404,103,subscriptionws.fx.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,subscriptionws.fx.bitcastle.io,443,https://subscriptionws.fx.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
sumeetv.beta.bitcastle.io,,404,103,sumeetv.beta.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,sumeetv.beta.bitcastle.io,443,https://sumeetv.beta.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
support-fxp.bitcastle.io,Just a moment...,403,8369,support-fxp.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T23:44:38Z,2025-05-11T23:44:37Z,CN=support.bitcastle.io,support.bitcastle.io,support.bitcastle.io,"CN=R11, O=Let's Encrypt, C=US",R11,Let's Encrypt,29ad4d12ed9475f89851fb2dff5c813f,8a3eb8023baf4ca062c4ed13fda1b8411c4a61792a78b7a6c8a5c75fcc4db1ab,,ctls,support-fxp.bitcastle.io,443,https://support-fxp.bitcastle.io,https,text/html,GET,216.198.53.1,/,/favicon.ico,216.198.54.1,1,False,nonerror,0,Cloudflare Bot Management,,https://support-fxp.bitcastle.io/hc/en-us,cloudflare,,
support-ja-fxp.bitcastle.io,Just a moment...,403,8341,support-ja-fxp.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T23:44:38Z,2025-05-11T23:44:37Z,CN=support.bitcastle.io,support.bitcastle.io,support.bitcastle.io,"CN=R11, O=Let's Encrypt, C=US",R11,Let's Encrypt,29ad4d12ed9475f89851fb2dff5c813f,8a3eb8023baf4ca062c4ed13fda1b8411c4a61792a78b7a6c8a5c75fcc4db1ab,,ctls,support-ja-fxp.bitcastle.io,443,https://support-ja-fxp.bitcastle.io,https,text/html,GET,216.198.53.1,/,/favicon.ico,216.198.54.1,1,False,nonerror,0,Cloudflare Bot Management,,https://support-ja-fxp.bitcastle.io/hc/ja,cloudflare,,
support-ja.bitcastle.io,Just a moment...,403,8337,support-ja.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T23:44:38Z,2025-05-11T23:44:37Z,CN=support.bitcastle.io,support.bitcastle.io,support.bitcastle.io,"CN=R11, O=Let's Encrypt, C=US",R11,Let's Encrypt,29ad4d12ed9475f89851fb2dff5c813f,8a3eb8023baf4ca062c4ed13fda1b8411c4a61792a78b7a6c8a5c75fcc4db1ab,,ctls,support-ja.bitcastle.io,443,https://support-ja.bitcastle.io,https,text/html,GET,216.198.53.1,/,/favicon.ico,216.198.54.1,1,False,nonerror,0,Cloudflare Bot Management,,https://support-ja.bitcastle.io/hc/ja,cloudflare,,
support-vi.bitcastle.io,Just a moment...,403,8316,support-vi.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T23:44:38Z,2025-05-11T23:44:37Z,CN=support.bitcastle.io,support.bitcastle.io,support.bitcastle.io,"CN=R11, O=Let's Encrypt, C=US",R11,Let's Encrypt,29ad4d12ed9475f89851fb2dff5c813f,8a3eb8023baf4ca062c4ed13fda1b8411c4a61792a78b7a6c8a5c75fcc4db1ab,,ctls,support-vi.bitcastle.io,443,https://support-vi.bitcastle.io,https,text/html,GET,216.198.54.1,/,/favicon.ico,216.198.53.1,1,False,nonerror,0,Cloudflare Bot Management,,https://support-vi.bitcastle.io/hc/vi,cloudflare,,
support.bitcastle.io,Just a moment...,403,8322,support.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T23:44:38Z,2025-05-11T23:44:37Z,CN=support.bitcastle.io,support.bitcastle.io,support.bitcastle.io,"CN=R11, O=Let's Encrypt, C=US",R11,Let's Encrypt,29ad4d12ed9475f89851fb2dff5c813f,8a3eb8023baf4ca062c4ed13fda1b8411c4a61792a78b7a6c8a5c75fcc4db1ab,,ctls,support.bitcastle.io,443,https://support.bitcastle.io,https,text/html,GET,216.198.53.1,/,/favicon.ico,216.198.54.1,1,False,nonerror,0,Cloudflare Bot Management,,https://support.bitcastle.io/hc/en-us,cloudflare,,
syslog-www.www.bitcastle.io,,404,103,syslog-www.www.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,syslog-www.www.bitcastle.io,443,https://syslog-www.www.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
systemmxid2.bo.bitcastle.io,,404,103,systemmxid2.bo.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,systemmxid2.bo.bitcastle.io,443,https://systemmxid2.bo.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
tcp-0-1001-1001.bitcastle.io,,404,103,tcp-0-1001-1001.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,tcp-0-1001-1001.bitcastle.io,443,https://tcp-0-1001-1001.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
tempminerva-blogofficebackups-domain.autodandomain-zkerfig-lab-max.bitcastle.io,,404,103,tempminerva-blogofficebackups-domain.autodandomain-zkerfig-lab-max.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,tempminerva-blogofficebackups-domain.autodandomain-zkerfig-lab-max.bitcastle.io,443,https://tempminerva-blogofficebackups-domain.autodandomain-zkerfig-lab-max.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
test-proj-qa-hvxlm9.bitcastle.io,,404,103,test-proj-qa-hvxlm9.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,test-proj-qa-hvxlm9.bitcastle.io,443,https://test-proj-qa-hvxlm9.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
testcloud6.bitjournal.bitcastle.io,,404,103,testcloud6.bitjournal.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,testcloud6.bitjournal.bitcastle.io,443,https://testcloud6.bitjournal.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
testen.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,,404,103,testen.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,testen.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,443,https://testen.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
testrawredpalmoil.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,testrawredpalmoil.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,testrawredpalmoil.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://testrawredpalmoil.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
textmining-dev.bitcastle.io,,404,103,textmining-dev.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,textmining-dev.bitcastle.io,443,https://textmining-dev.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
