new,host,soa,txt,status_code,a,aaaa,cdn,cdn-name,cname,ns,has_internal_ips,internal_ips,mx
,ns654.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.192.50,,,,,,,,
,ns655.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.192.51,,,,,,,,
,ns656.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.192.80,,,,,,,,
,ns657.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.192.81,,,,,,,,
,ns658.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.192.85,,,,,,,,
,ns659.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.192.86,,,,,,,,
,ns660.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.192.90,,,,,,,,
,ns661.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.192.91,,,,,,,,
,ns662.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.192.95,,,,,,,,
,ns663.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.192.96,,,,,,,,
,ns664.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.192.100,,,,,,,,
,ns665.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.192.101,,,,,,,,
,ns666.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.192.105,,,,,,,,
,ns668.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.192.110,,,,,,,,
,ns669.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.192.111,,,,,,,,
,ns67.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.177.117,,,,,,,,
,ns670.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.192.115,,,,,,,,
,ns671.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.192.116,,,,,,,,
,ns672.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.192.120,,,,,,,,
,ns673.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.192.121,,,,,,,,
,ns674.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.192.125,,,,,,,,
,ns675.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.192.126,,,,,,,,
,ns676.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.192.130,,,,,,,,
,ns678.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,ns679.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.192.136,,,,,,,,
,ns680.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.192.185,,,,,,,,
,ns681.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.192.186,,,,,,,,
,ns682.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.192.190,,,,,,,,
,ns683.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.192.191,,,,,,,,
,ns684.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.192.195,,,,,,,,
,ns688.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.1,,,,,,,,
,ns689.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.2,,,,,,,,
,ns69.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.177.123,,,,,,,,
,ns690.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.6,,,,,,,,
,ns693.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,ns694.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.16,,,,,,,,
,ns695.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.17,,,,,,,,
,ns697.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.22,,,,,,,,
,ns698.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.26,,,,,,,,
,ns699.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.27,,,,,,,,
,ns70.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,ns701.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.32,,,,,,,,
,ns702.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.36,,,,,,,,
,ns704.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.66,,,,,,,,
,ns705.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.67,,,,,,,,
,ns706.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.71,,,,,,,,
,ns707.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.72,,,,,,,,
,ns708.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.76,,,,,,,,
,ns71.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.177.198,,,,,,,,
,ns710.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.81,,,,,,,,
,ns711.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.82,,,,,,,,
,ns712.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.86,,,,,,,,
,ns714.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.91,,,,,,,,
,ns715.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.92,,,,,,,,
,ns716.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.96,,,,,,,,
,ns717.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.97,,,,,,,,
,ns718.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.101,,,,,,,,
,ns719.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.102,,,,,,,,
,ns72.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,ns721.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.137,,,,,,,,
,ns722.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.141,,,,,,,,
,ns725.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.147,,,,,,,,
,ns726.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.151,,,,,,,,
,ns727.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.152,,,,,,,,
,ns728.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.161,,,,,,,,
,ns729.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.162,,,,,,,,
,ns73.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.208.196,,,,,,,,
,ns730.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.166,,,,,,,,
,ns731.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.167,,,,,,,,
,ns734.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.176,,,,,,,,
,ns736.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.181,,,,,,,,
,ns737.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.182,,,,,,,,
,ns738.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.186,,,,,,,,
,ns739.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.187,,,,,,,,
,ns74.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.213.38,,,,,,,,
,ns740.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.191,,,,,,,,
,ns741.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.192,,,,,,,,
,ns742.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.179.193.196,,,,,,,,
,ns743.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,ns744.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.86.16,,,,,,,,
,ns745.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.86.17,,,,,,,,
,ns746.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.86.21,,,,,,,,
,ns747.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,ns749.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.86.27,,,,,,,,
,ns750.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.86.31,,,,,,,,
,ns752.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.86.36,,,,,,,,
,ns753.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.86.37,,,,,,,,
,ns754.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.86.41,,,,,,,,
,ns757.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.86.47,,,,,,,,
,ns759.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.86.52,,,,,,,,
,ns76.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.208.23,,,,,,,,
,ns760.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.86.56,,,,,,,,
,ns761.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.86.57,,,,,,,,
,ns763.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.86.62,,,,,,,,
,ns765.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,ns766.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.86.71,,,,,,,,
,ns769.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.86.77,,,,,,,,
,ns772.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.86.86,,,,,,,,
,ns773.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.86.87,,,,,,,,
,ns774.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.86.91,,,,,,,,
,ns775.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.86.92,,,,,,,,
,ns776.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.121,,,,,,,,
,ns777.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.122,,,,,,,,
,ns778.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,ns78.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.208.174,,,,,,,,
,ns780.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.131,,,,,,,,
,ns781.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.132,,,,,,,,
,ns782.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.136,,,,,,,,
,ns784.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,ns785.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.142,,,,,,,,
,ns789.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.152,,,,,,,,
,ns79.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.208.175,,,,,,,,
,ns790.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.156,,,,,,,,
,ns792.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.161,,,,,,,,
,ns793.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.162,,,,,,,,
,ns796.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,ns798.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.176,,,,,,,,
,ns80.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.208.221,,,,,,,,
,ns800.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.181,,,,,,,,
,ns801.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.182,,,,,,,,
,ns802.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.186,,,,,,,,
,ns804.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.191,,,,,,,,
,ns805.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.192,,,,,,,,
,ns806.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.196,,,,,,,,
,ns807.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.197,,,,,,,,
,ns808.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.201,,,,,,,,
,ns809.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.202,,,,,,,,
,ns81.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.208.220,,,,,,,,
,ns810.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.206,,,,,,,,
,ns811.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.207,,,,,,,,
,ns812.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.211,,,,,,,,
,ns813.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.212,,,,,,,,
,ns814.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.216,,,,,,,,
,ns815.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.217,,,,,,,,
,ns819.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.222,,,,,,,,
,ns82.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.208.208,,,,,,,,
,ns822.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.231,,,,,,,,
,ns823.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.232,,,,,,,,
,ns825.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.42,,,,,,,,
,ns826.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.46,,,,,,,,
,ns827.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.47,,,,,,,,
,ns828.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.51,,,,,,,,
,ns83.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.208.209,,,,,,,,
,ns830.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.56,,,,,,,,
,ns832.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.61,,,,,,,,
,ns833.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.62,,,,,,,,
,ns834.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.66,,,,,,,,
,ns835.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.67,,,,,,,,
,ns838.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.76,,,,,,,,
,ns840.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.236,,,,,,,,
,ns842.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.241,,,,,,,,
,ns843.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.242,,,,,,,,
,ns845.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.247,,,,,,,,
,ns846.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.116.87.251,,,,,,,,
,ns848.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.131.61,,,,,,,,
,ns849.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.131.62,,,,,,,,
,ns85.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.208.223,,,,,,,,
,ns851.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.131.67,,,,,,,,
,ns852.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.131.71,,,,,,,,
,ns854.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.131.76,,,,,,,,
,ns855.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.131.77,,,,,,,,
,ns857.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.131.82,,,,,,,,
,ns858.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.131.86,,,,,,,,
,ns859.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.131.87,,,,,,,,
,ns86.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.208.240,,,,,,,,
,ns860.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.131.91,,,,,,,,
,ns861.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.131.92,,,,,,,,
,ns862.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.131.96,,,,,,,,
,ns864.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.132.186,,,,,,,,
,ns865.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.132.187,,,,,,,,
,ns866.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.132.191,,,,,,,,
,ns867.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.132.192,,,,,,,,
,ns868.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.132.196,,,,,,,,
,ns869.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.132.197,,,,,,,,
,ns87.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.208.241,,,,,,,,
,ns870.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.132.201,,,,,,,,
,ns873.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.132.207,,,,,,,,
,ns874.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.132.211,,,,,,,,
,ns876.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.132.216,,,,,,,,
,ns877.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.132.217,,,,,,,,
,ns878.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.132.221,,,,,,,,
,ns879.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.132.222,,,,,,,,
,ns88.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.208.224,,,,,,,,
,ns880.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.132.226,,,,,,,,
,ns881.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.132.227,,,,,,,,
,ns882.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.132.231,,,,,,,,
,ns885.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,ns886.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.132.241,,,,,,,,
,ns887.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.132.242,,,,,,,,
,ns888.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,ns889.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.132.247,,,,,,,,
,ns89.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.208.225,,,,,,,,
,ns890.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.132.251,,,,,,,,
,ns892.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.12,,,,,,,,
,ns893.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.13,,,,,,,,
,ns894.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.17,,,,,,,,
,ns895.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.18,,,,,,,,
,ns896.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,ns897.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.43,,,,,,,,
,ns898.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.22,,,,,,,,
,ns899.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.23,,,,,,,,
,ns901.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.28,,,,,,,,
,ns902.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.47,,,,,,,,
,ns904.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.53,,,,,,,,
,ns905.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.54,,,,,,,,
,ns906.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.58,,,,,,,,
,ns908.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.63,,,,,,,,
,ns909.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,ns91.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.208.180,,,,,,,,
,ns911.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.69,,,,,,,,
,ns913.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.76,,,,,,,,
,ns914.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.80,,,,,,,,
,ns915.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.81,,,,,,,,
,ns916.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.85,,,,,,,,
,ns918.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.90,,,,,,,,
,ns919.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.91,,,,,,,,
,ns920.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.95,,,,,,,,
,ns921.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,ns922.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.100,,,,,,,,
,ns923.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.101,,,,,,,,
,ns924.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.119,,,,,,,,
,ns925.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.120,,,,,,,,
,ns927.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.125,,,,,,,,
,ns929.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.130,,,,,,,,
,ns931.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,ns932.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.139,,,,,,,,
