new,host,ttl,a,soa,status_code,txt,has_internal_ips,internal_ips,ns,mx,cname
,stage.bluejeans.com,150,,"{'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}",NOERROR,,,,,,
,tableau.corp.bluejeans.com,900,54.71.161.107,"{'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}",NOERROR,,,,,,
,teams.bluejeans.com,569,,"{'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}",NOERROR,,,,,,
,testdomain.bluejeans.com,900,199.48.152.142,"{'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}",NOERROR,,,,,,
,testlog.bluejeans.com,196,,"{'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}",NOERROR,,,,,,
,us-west-2.a.bluejeans.com,900,"104.238.247.1, 104.238.244.1","{'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}",NOERROR,,,,,,
,us-west-2.bluejeans.com,900,"104.238.247.2, 104.238.244.2","{'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}",NOERROR,,,,,,
,vod-eu.bluejeans.com,900,,"{'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}",NOERROR,,,,,,
,webconf.stage-lync.bluejeans.com,900,"199.48.153.15, 199.48.153.16","{'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}",NOERROR,,,,,,
,webconf.stage-videomeet-lync.bluejeans.com,900,"199.48.153.16, 199.48.153.15","{'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}",NOERROR,,,,,,
,www-a.bluejeans.com,900,192.229.220.161,"{'name': 'wpc.upsiloncdn.net', 'ns': 'ns1.upsiloncdn.net', 'mailbox': 'noc.edgecast.com', 'serial': 1727276545, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 600}, {'name': 'wpc.upsiloncdn.net', 'ns': 'ns1.upsiloncdn.net', 'mailbox': 'noc.edgecast.com', 'serial': 1727276545, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 600}, {'name': 'wpc.upsiloncdn.net', 'ns': 'ns1.upsiloncdn.net', 'mailbox': 'noc.edgecast.com', 'serial': 1727276545, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 600}, {'name': 'wpc.upsiloncdn.net', 'ns': 'ns1.upsiloncdn.net', 'mailbox': 'noc.edgecast.com', 'serial': 1727276545, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 600}",NOERROR,,,,,,cs976.wpc.upsiloncdn.net
,yealinkrooms.bluejeans.com,900,,"{'name': 'cloudfront.net', 'ns': 'ns-418.awsdns-52.com', 'mailbox': 'hostmaster.cloudfront.net', 'serial': 1377556270, 'refresh': 16384, 'retry': 2048, 'expire': 1048576, 'minttl': 60}, {'name': 'cloudfront.net', 'ns': 'ns-418.awsdns-52.com', 'mailbox': 'hostmaster.cloudfront.net', 'serial': 1377556270, 'refresh': 16384, 'retry': 2048, 'expire': 1048576, 'minttl': 60}, {'name': 'cloudfront.net', 'ns': 'ns-418.awsdns-52.com', 'mailbox': 'hostmaster.cloudfront.net', 'serial': 1377556270, 'refresh': 16384, 'retry': 2048, 'expire': 1048576, 'minttl': 60}, {'name': 'cloudfront.net', 'ns': 'ns-418.awsdns-52.com', 'mailbox': 'hostmaster.cloudfront.net', 'serial': 1377556270, 'refresh': 16384, 'retry': 2048, 'expire': 1048576, 'minttl': 60}, {'name': 'cloudfront.net', 'ns': 'ns-418.awsdns-52.com', 'mailbox': 'hostmaster.cloudfront.net', 'serial': 1377556270, 'refresh': 16384, 'retry': 2048, 'expire': 1048576, 'minttl': 60}, {'name': 'cloudfront.net', 'ns': 'ns-418.awsdns-52.com', 'mailbox': 'hostmaster.cloudfront.net', 'serial': 1377556270, 'refresh': 16384, 'retry': 2048, 'expire': 1048576, 'minttl': 60}, {'name': 'cloudfront.net', 'ns': 'ns-418.awsdns-52.com', 'mailbox': 'hostmaster.cloudfront.net', 'serial': 1377556270, 'refresh': 16384, 'retry': 2048, 'expire': 1048576, 'minttl': 60}",NOERROR,,,,,,dcbexzv3yufn5.cloudfront.net
,z.bluejeans.com,900,199.48.152.141,"{'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}",NOERROR,,,,,,
,z1admin.bluejeans.com,900,10.100.1.216,"{'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}",NOERROR,,True,10.100.1.216,,,
,zyx.bluejeans.com,375,,"{'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}, {'name': 'bluejeans.com', 'ns': 'ns-tmtr.verizon.com', 'mailbox': 'dnsadmin.verizon.com', 'serial': 7, 'refresh': 1800, 'retry': 600, 'expire': 604800, 'minttl': 900}",NOERROR,,,,,,
