new,host,ttl,a,cname,soa,status_code,txt,aaaa,has_internal_ips,internal_ips,caa,mx,ns
[x],224e80cc5de68bd1b127eb9386c4481103285031.3.damoh.web.de,300,217.72.199.4,partnerproxy.ui-portal.de,"{'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}",NOERROR,,,,,,,
[x],227.web.de,91,127.0.0.1,,"{'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}, {'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}, {'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}, {'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}",NOERROR,,::1,True,"127.0.0.1, ::1",,,
[x],229.web.de,3600,127.0.0.1,,"{'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}, {'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}, {'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}, {'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}, {'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}, {'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}",NOERROR,,::1,True,"127.0.0.1, ::1",,,
[x],230dfc0fd516cddc67618324b474ad44327b8384.1.damoh.web.de,300,217.72.199.4,partnerproxy.ui-portal.de,"{'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}",NOERROR,,,,,,,
[x],244356107e5937f798aee0618405fa1a144c3214.3.damoh.web.de,300,217.72.199.4,"PArTnErProXY.Ui-portal.de, partnerproxy.ui-portal.de","{'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}",NOERROR,,,,,,,
[x],28f82a4141505e7e554d91f43fd494b5114c1591.1.damoh.web.de,300,217.72.199.4,partnerproxy.ui-portal.de,"{'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}",NOERROR,,,,,,,
[x],2ee7b2a3209d6db7024bd6cc4befd5b61258e36a.1.damoh.web.de,300,217.72.199.4,partnerproxy.ui-portal.de,"{'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}",NOERROR,,,,,,,
[x],2ef16cbd6eb41f02af0abf405cdc7b5153b4037d.1.damoh.web.de,300,217.72.199.4,partnerproxy.ui-portal.de,"{'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}",NOERROR,,,,,,,
[x],3.damoh.web.de,300,217.72.199.4,partnerproxy.ui-portal.de,"{'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}",NOERROR,,,,,,,
[x],30-8.software.web.de,300,82.165.229.87,"redir.web.de, redir.g-ha-web.de","{'name': 'g-ha-web.de', 'ns': 'ns1.po.ui-dns.de', 'mailbox': 'hostmaster.ns1.po.ui-dns.de', 'serial': 2024020502, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 60}, {'name': 'g-ha-web.de', 'ns': 'ns1.po.ui-dns.de', 'mailbox': 'hostmaster.ns1.po.ui-dns.de', 'serial': 2024020502, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 60}, {'name': 'g-ha-web.de', 'ns': 'ns1.po.ui-dns.de', 'mailbox': 'hostmaster.ns1.po.ui-dns.de', 'serial': 2024020502, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 60}, {'name': 'g-ha-web.de', 'ns': 'ns1.po.ui-dns.de', 'mailbox': 'hostmaster.ns1.po.ui-dns.de', 'serial': 2024020502, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 60}, {'name': 'g-ha-web.de', 'ns': 'ns1.po.ui-dns.de', 'mailbox': 'hostmaster.ns1.po.ui-dns.de', 'serial': 2024020502, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 60}",NOERROR,,,,,,,
[x],30012e5ea036f724d5578ed036847ef8f3c175bb.2.damoh.web.de,300,217.72.199.4,partnerproxy.ui-portal.de,"{'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}",NOERROR,,,,,,,
[x],3166594ed366260fc956e2484c0e48786546493d.1.damoh.web.de,300,217.72.199.4,partnerproxy.ui-portal.de,"{'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}",NOERROR,,,,,,,
[x],35-0-61.software.web.de,300,82.165.229.152,"redir.web.de, redir.g-ha-web.de","{'name': 'g-ha-web.de', 'ns': 'ns1.po.ui-dns.de', 'mailbox': 'hostmaster.ns1.po.ui-dns.de', 'serial': 2024020502, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 60}, {'name': 'g-ha-web.de', 'ns': 'ns1.po.ui-dns.de', 'mailbox': 'hostmaster.ns1.po.ui-dns.de', 'serial': 2024020502, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 60}, {'name': 'g-ha-web.de', 'ns': 'ns1.po.ui-dns.de', 'mailbox': 'hostmaster.ns1.po.ui-dns.de', 'serial': 2024020502, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 60}, {'name': 'g-ha-web.de', 'ns': 'ns1.po.ui-dns.de', 'mailbox': 'hostmaster.ns1.po.ui-dns.de', 'serial': 2024020502, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 60}",NOERROR,,,,,,,
[x],36064bffc72b6d43668bf6de9d0dbb14f0a2f5b1.3.damoh.web.de,185,217.72.199.4,partnerproxy.ui-portal.de,"{'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}",NOERROR,,,,,,,
[x],38ade59481229bb7167457e6d9c5abaffc546e51.3.damoh.web.de,300,217.72.199.4,partnerproxy.ui-portal.de,"{'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}",NOERROR,,,,,,,
[x],399e3fec9898e7817ca4ce5f89b3db04567a2b4b.1.damoh.web.de,300,217.72.199.4,partnerproxy.ui-portal.de,"{'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}",NOERROR,,,,,,,
[x],3bf34f5c2250bf9ff23b7fef9167201486748011.1.damoh.web.de,300,217.72.199.4,partnerproxy.ui-portal.de,"{'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}, {'name': 'ui-portal.de', 'ns': 'rns.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2013083673, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 600}",NOERROR,,,,,,,
[x],3c-bap.web.de,40000,217.72.197.14,,"{'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}, {'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}, {'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}, {'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}, {'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}",NOERROR,google-site-verification=NygCJjXI0rPslkaQCYXezZ6CsGPtiNoHv5l7Z-J8M48,,,,,,
[x],3c-bap02.web.de,20190,217.72.197.13,,"{'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}, {'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}, {'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}, {'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}",NOERROR,,,,,,,
[x],3c-bs.web.de,16578,217.72.196.48,,"{'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}, {'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}, {'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}, {'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}, {'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}",NOERROR,,,,,,,
[x],3c-bs02.web.de,21600,217.72.196.49,,"{'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}, {'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}, {'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}, {'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}, {'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}, {'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}",NOERROR,,,,,,,
[x],3c-cdn-qa-bap.web.de,60,82.165.227.198,,"{'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}, {'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}, {'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}, {'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}, {'name': 'web.de', 'ns': 'ns-webde.ui-dns.de', 'mailbox': 'dnsadmin.1und1.de', 'serial': 2005102837, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 600}",NOERROR,,,,,,,
[x],3c-cdn-qa-bs.mail.com,60,213.165.67.182,,"{'name': 'mail.com', 'ns': 'ns-gmx.ui-dns.com', 'mailbox': 'hostmaster.gmx.net', 'serial': 2013095865, 'refresh': 14400, 'retry': 3600, 'expire': 605000, 'minttl': 600}, {'name': 'mail.com', 'ns': 'ns-gmx.ui-dns.com', 'mailbox': 'hostmaster.gmx.net', 'serial': 2013095865, 'refresh': 14400, 'retry': 3600, 'expire': 605000, 'minttl': 600}, {'name': 'mail.com', 'ns': 'ns-gmx.ui-dns.com', 'mailbox': 'hostmaster.gmx.net', 'serial': 2013095443, 'refresh': 14400, 'retry': 3600, 'expire': 605000, 'minttl': 600}, {'name': 'mail.com', 'ns': 'ns-gmx.ui-dns.com', 'mailbox': 'hostmaster.gmx.net', 'serial': 2013095865, 'refresh': 14400, 'retry': 3600, 'expire': 605000, 'minttl': 600}, {'name': 'mail.com', 'ns': 'ns-gmx.ui-dns.com', 'mailbox': 'hostmaster.gmx.net', 'serial': 2013095443, 'refresh': 14400, 'retry': 3600, 'expire': 605000, 'minttl': 600}, {'name': 'mail.com', 'ns': 'ns-gmx.ui-dns.com', 'mailbox': 'hostmaster.gmx.net', 'serial': 2013095865, 'refresh': 14400, 'retry': 3600, 'expire': 605000, 'minttl': 600}, {'name': 'mail.com', 'ns': 'ns-gmx.ui-dns.com', 'mailbox': 'hostmaster.gmx.net', 'serial': 2013095865, 'refresh': 14400, 'retry': 3600, 'expire': 605000, 'minttl': 600}",NOERROR,,,,,,,
