new,host,a,cname,soa,status_code,cdn,cdn-name,ns,aaaa,mx,txt,caa,has_internal_ips,internal_ips
,pub.my.centrify.com,"18.216.13.23, 18.216.13.25","aaw0972.my.centrify.com, aaw0972.my.centrify.net, pod33.pods.centrify.com, centrify-pod33-nlb-eae6d1-c2da744e617779a2.elb.us-east-2.amazonaws.com","ns-1513.awsdns-61.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,public-dev.centrify.com,23.25.141.234,,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1465.awsdns-55.org, ns-1653.awsdns-14.co.uk, ns-390.awsdns-48.com, ns-893.awsdns-47.net",,,,,,
,qa-cetera.my.centrify.com,"52.89.232.43, 52.41.113.153","aaq0351.my.centrify.com, aaq0351.my.idaptive.app, pod1103.idaptive.app, idaptive-pod1103-nlb-0c686f-d7a8ff2cb9433c1f.elb.us-west-2.amazonaws.com","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,qa.my.centrify.com,"3.93.87.166, 3.93.96.33","aan0787.my.centrify.com, aan0787.my.idaptive.app, pod1004.idaptive.app, idaptive-pod1004-nlb-c4ef5f-5b91c8ec64d4fefc.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,qanhl.my.centrify.com,"3.93.96.33, 3.93.87.166","aan0787.my.centrify.com, aan0787.my.idaptive.app, pod1004.idaptive.app, idaptive-pod1004-nlb-c4ef5f-5b91c8ec64d4fefc.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,quality.my-qa.centrify.com,40.112.167.58,"aan0402.my-qa.centrify.com, station-pod1.centrify.com, station-pod1.trafficmanager.net, station-pod001.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,radius.my-dev.centrify.com,13.91.96.115,"aab0024.my-dev.centrify.com, aab0024.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,raizen.my.centrify.com,104.41.42.127,"pod10.centrify.com, centrify-pod10.trafficmanager.net, centrify-pod10.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,rbc.my.centrify.com,23.96.109.0,"aaz0742.my.centrify.com, pod7.centrify.com, centrify-pod7.trafficmanager.net, centrifypod7.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,rc.my.centrify.com,"3.123.98.47, 3.120.29.66","aac0526.my.centrify.com, aac0526.my.idaptive.app, pod1201.idaptive.app, idaptive-pod1201-nlb-5d3007-3fcf9bc826097447.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,redenergy.my.centrify.com,"13.55.93.47, 3.105.45.226","aai0996.my.centrify.com, aai0996.my.idaptive.app, pod1302.idaptive.app, idaptive-pod1302-nlb-c1355e-3841d9fa064409fb.elb.ap-southeast-2.amazonaws.com","ns-527.awsdns-01.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1110.awsdns-10.org, ns-13.awsdns-01.com, ns-1571.awsdns-04.co.uk, ns-527.awsdns-01.net",,,,,,
,redirect.io.centrify.com,"99.83.138.122, 75.2.74.202",,"ns-116.awsdns-14.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,redriver.my.centrify.com,"52.21.56.174, 35.175.3.116","aav0116.my.centrify.com, aav0116.my.idaptive.app, pod1005.idaptive.app, idaptive-pod1005-nlb-2ae66e-0d3a883b06f771b3.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,relay.my.centrify.com,"34.239.203.249, 3.95.91.119","aaj0172.my.centrify.com, aaj0172.my.idaptive.app, pod1001.idaptive.app, idaptive-pod1001-nlb-d6ee92-115d2b3d12f0738f.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,remycointreau.my.centrify.com,,"aac0526.my.centrify.com, aac0526.my.idaptive.app, pod1201.idaptive.app, idaptive-pod1201-nlb-5d3007-3fcf9bc826097447.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,rinaldi.my.centrify.com,"13.55.93.47, 3.105.45.226","aba0399.my.centrify.com, aba0399.my.idaptive.app, pod1302.idaptive.app, idaptive-pod1302-nlb-c1355e-3841d9fa064409fb.elb.ap-southeast-2.amazonaws.com","ns-527.awsdns-01.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,rivas.my.centrify.com,"3.93.96.33, 3.93.87.166","aaq0441.my.centrify.com, aaq0441.my.idaptive.app, pod1004.idaptive.app, idaptive-pod1004-nlb-c4ef5f-5b91c8ec64d4fefc.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1286.awsdns-32.org, ns-1826.awsdns-36.co.uk, ns-281.awsdns-35.com, ns-844.awsdns-41.net",,,,,,
,robbins.my.centrify.com,"3.105.45.226, 13.55.93.47","aaw0203.my.centrify.com, aaw0203.my.idaptive.app, pod1302.idaptive.app, idaptive-pod1302-nlb-c1355e-3841d9fa064409fb.elb.ap-southeast-2.amazonaws.com","ns-527.awsdns-01.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,rog.my.centrify.com,"3.93.87.166, 3.93.96.33","aar0659.my.centrify.com, aar0659.my.idaptive.app, pod1004.idaptive.app, idaptive-pod1004-nlb-c4ef5f-5b91c8ec64d4fefc.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,rosen.my.centrify.com,"35.175.3.116, 52.21.56.174","aaq0408.my.centrify.com, aaq0408.my.idaptive.app, pod1005.idaptive.app, idaptive-pod1005-nlb-2ae66e-0d3a883b06f771b3.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,rostam.my.centrify.com,"3.93.96.33, 3.93.87.166","aba0866.my.centrify.com, aba0866.my.idaptive.app, pod1004.idaptive.app, idaptive-pod1004-nlb-c4ef5f-5b91c8ec64d4fefc.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,rostamcapital.my.centrify.com,"3.93.87.166, 3.93.96.33","aba0866.my.centrify.com, aba0866.my.idaptive.app, pod1004.idaptive.app, idaptive-pod1004-nlb-c4ef5f-5b91c8ec64d4fefc.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,rpdemo.my-dev.centrify.com,40.71.99.88,"ddpod1.centrify.com, devdog-pod1.trafficmanager.net, devdog-pod1.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,rpdemo.my-kibble.centrify.com,40.118.234.196,"kibble.centrify.com, kibblepod0.trafficmanager.net, kibble-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,rta.my.centrify.com,"13.215.27.166, 18.142.220.103, 3.0.151.201","aaa0950.my.centrify.com, aaa0950.my.idaptive.app, pod1301.idaptive.app, prod-nap-nlb-pr-se1-5cdce3d790a668f9.elb.ap-southeast-1.amazonaws.com","ns-448.awsdns-56.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,ru.my.centrify.com,"18.216.13.51, 18.216.13.50","aax0486.my.centrify.com, aax0486.my.centrify.net, pod34.pods.centrify.com, centrify-pod34-nlb-7e33bd-53be6d4f362b3b34.elb.us-east-2.amazonaws.com","ns-1513.awsdns-61.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,rvpartners.my.centrify.com,"13.55.93.47, 3.105.45.226","aan0246.my.centrify.com, aan0246.my.idaptive.app, pod1302.idaptive.app, idaptive-pod1302-nlb-c1355e-3841d9fa064409fb.elb.ap-southeast-2.amazonaws.com","ns-527.awsdns-01.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,rxr.my.centrify.com,"52.35.199.104, 34.216.106.67","abb0796.my.centrify.com, abb0796.my.idaptive.app, pod1101.idaptive.app, idaptive-pod1101-nlb-fcea01-1d0bae009669223e.elb.us-west-2.amazonaws.com","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,sagegroup.my.centrify.com,"13.55.93.47, 3.105.45.226","aba0032.my.centrify.com, aba0032.my.idaptive.app, pod1302.idaptive.app, idaptive-pod1302-nlb-c1355e-3841d9fa064409fb.elb.ap-southeast-2.amazonaws.com","ns-527.awsdns-01.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,sagerx.my.centrify.com,"3.93.96.33, 3.93.87.166","aaj0165.my.centrify.com, aaj0165.my.idaptive.app, pod1004.idaptive.app, idaptive-pod1004-nlb-c4ef5f-5b91c8ec64d4fefc.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,sam.my-qa.centrify.com,40.112.167.58,"aac0473.my-qa.centrify.com, station-pod1.centrify.com, station-pod1.trafficmanager.net, station-pod001.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,samsung-qa.centrify.com,,,,NOERROR,,,,,,,,,
,sarah.my-qa.centrify.com,40.112.167.58,"aao0043.my-qa.centrify.com, aao0043.my.centrify-qa.net, station-pod1.centrify.com, station-pod1.trafficmanager.net, station-pod001.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,sbqa.my-dev.centrify.com,13.91.96.115,"aah0562.my-dev.centrify.com, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,sbs.my.centrify.com,"13.55.93.47, 3.105.45.226","aba0189.my.centrify.com, aba0189.my.idaptive.app, pod1302.idaptive.app, idaptive-pod1302-nlb-c1355e-3841d9fa064409fb.elb.ap-southeast-2.amazonaws.com","ns-527.awsdns-01.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,sbt.my.centrify.com,104.41.42.127,"pod10.centrify.com, centrify-pod10.trafficmanager.net, centrify-pod10.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,schaap.my.centrify.com,"34.215.186.208, 34.215.186.205","aau0937.my.centrify.com, aau0937.my.centrify.net, pod35.pods.centrify.com, centrify-pod35-nlb-01558e-18a1992d4e875612.elb.us-west-2.amazonaws.com","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,sci.my.centrify.com,"34.215.186.208, 34.215.186.205","aat0696.my.centrify.com, aat0696.my.centrify.net, pod35.pods.centrify.com, centrify-pod35-nlb-01558e-18a1992d4e875612.elb.us-west-2.amazonaws.com","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,segurosunimed.my.centrify.com,"3.93.87.166, 3.93.96.33","aal0447.my.centrify.com, aal0447.my.idaptive.app, pod1004.idaptive.app, idaptive-pod1004-nlb-c4ef5f-5b91c8ec64d4fefc.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,select.my.centrify.com,"3.95.91.119, 34.239.203.249","aak0406.my.centrify.com, aak0406.my.idaptive.app, pod1001.idaptive.app, idaptive-pod1001-nlb-d6ee92-115d2b3d12f0738f.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,sentry.my.centrify.com,"52.21.56.174, 35.175.3.116","aax0455.my.centrify.com, aax0455.my.idaptive.app, pod1005.idaptive.app, idaptive-pod1005-nlb-2ae66e-0d3a883b06f771b3.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,sftp.centrify.com,192.34.21.84,,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,singapore.my.centrify.com,"13.250.186.25, 13.250.186.26","aah0651.my.centrify.com, aah0651.my.centrify.net, pod40.pods.centrify.com, centrify-pod40-nlb-b25b9a-ed8f4535f88d01cb.elb.ap-southeast-1.amazonaws.com","ns-448.awsdns-56.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,sky.my.centrify.com,104.41.42.127,"aat0691.my.centrify.com, pod10.centrify.com, centrify-pod10.trafficmanager.net, centrify-pod10.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,smarsh.my.centrify.com,"34.216.106.67, 52.35.199.104","aaz0894.my.centrify.com, aaz0894.my.idaptive.app, pod1101.idaptive.app, idaptive-pod1101-nlb-fcea01-1d0bae009669223e.elb.us-west-2.amazonaws.com","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,smart.my.centrify.com,,"abc0665.my.centrify.com, abc0665.my.centrify.net, pod52.pods.centrify.com, centrify-pod52-nlb-2089dd-b574b7699619e132.elb.eu-west-1.amazonaws.com","ns-1566.awsdns-03.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,smbc.my-kibble.centrify.com,40.118.234.196,"kibble.centrify.com, kibblepod0.trafficmanager.net, kibble-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,smbc.my.centrify.com,"3.93.87.166, 3.93.96.33","el660.my.centrify.com, el660.my.idaptive.app, pod1004.idaptive.app, idaptive-pod1004-nlb-c4ef5f-5b91c8ec64d4fefc.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,social.my-dev.centrify.com,13.91.96.115,"devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,somervillebookkeepingservices.my.centrify.com,"3.105.45.226, 13.55.93.47","aba0189.my.centrify.com, aba0189.my.idaptive.app, pod1302.idaptive.app, idaptive-pod1302-nlb-c1355e-3841d9fa064409fb.elb.ap-southeast-2.amazonaws.com","ns-527.awsdns-01.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,sonda.my.centrify.com,104.41.42.127,"pod10.centrify.com, centrify-pod10.trafficmanager.net, centrify-pod10.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,sonicdrivein.my.centrify.com,"34.216.106.67, 52.35.199.104","aap0643.my.centrify.com, aap0643.my.idaptive.app, pod1101.idaptive.app, idaptive-pod1101-nlb-fcea01-1d0bae009669223e.elb.us-west-2.amazonaws.com","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,sp.my-qa.centrify.com,168.62.189.137,"station.centrify.com, station-pod0.trafficmanager.net, station-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,spvj.my-kibble.centrify.com,40.118.234.196,"kibble.centrify.com, kibblepod0.trafficmanager.net, kibble-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,ss.my-hfix.centrify.com,20.127.34.152,"aaa0555.my-hfix.centrify.com, hotfix.centrify.com, hotfix-pod0.trafficmanager.net, hotfix-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
,ssb.my.centrify.com,"3.93.96.33, 3.93.87.166","aam0258.my.centrify.com, aam0258.my.idaptive.app, pod1004.idaptive.app, idaptive-pod1004-nlb-c4ef5f-5b91c8ec64d4fefc.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,ssdev1.my-dev.centrify.com,13.91.96.115,"aaa0022.my-dev.centrify.com, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,ssi.my.centrify.com,"54.235.138.39, 54.208.156.26","aau0539.my.centrify.com, aau0539.my.idaptive.app, pod1012.idaptive.app, idaptive-pod1012-nlb-4d0253-2e8a2b25792fc841.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,sso.my.centrify.com,"34.216.106.67, 52.35.199.104","aaq0391.my.centrify.com, aaq0391.my.idaptive.app, pod1101.idaptive.app, idaptive-pod1101-nlb-fcea01-1d0bae009669223e.elb.us-west-2.amazonaws.com","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,sss.my-qa.centrify.com,,aan0618.my-qa.centrify.com,,NOERROR,True,azure,,,,,,,
,stage-docs.centrify.com,"13.225.78.33, 13.225.78.6, 13.225.78.41, 13.225.78.103",dxupwa0hghczi.cloudfront.net,"ns-2018.awsdns-60.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1452.awsdns-53.org, ns-42.awsdns-05.com, ns-601.awsdns-11.net, ns-2018.awsdns-60.co.uk","2600:9000:21f3:de00:16:9773:ff80:93a1, 2600:9000:21f3:7c00:16:9773:ff80:93a1, 2600:9000:21f3:e00:16:9773:ff80:93a1, 2600:9000:21f3:f800:16:9773:ff80:93a1, 2600:9000:21f3:5400:16:9773:ff80:93a1, 2600:9000:21f3:9000:16:9773:ff80:93a1, 2600:9000:21f3:d200:16:9773:ff80:93a1, 2600:9000:21f3:8800:16:9773:ff80:93a1",,,,,
,station-pod1.centrify.com,,"station-pod1.trafficmanager.net, station-pod001.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,station-pod1zso.centrify.com,40.112.167.58,"station-pod1.centrify.com, station-pod1.trafficmanager.net, station-pod001.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,station.centrify.com,168.62.189.137,"station-pod0.trafficmanager.net, station-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,station4.my-qa.centrify.com,40.112.167.58,"aac0596.my-qa.centrify.com, aac0596.my.centrify-qa.net, station-pod1.centrify.com, station-pod1.trafficmanager.net, station-pod001.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,stationgwpod1.centrify.com,13.94.43.100,"station-pod4.trafficmanager.net, station-pod4.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,suncoastcreditunion.my.centrify.com,"3.95.91.119, 34.239.203.249","aar0810.my.centrify.com, aar0810.my.idaptive.app, pod1001.idaptive.app, idaptive-pod1001-nlb-d6ee92-115d2b3d12f0738f.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,support-demo.my-qa.centrify.com,168.62.189.137,"aam0780.my-qa.centrify.com, station.centrify.com, station-pod0.trafficmanager.net, station-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,support.my.centrify.com,"34.215.186.208, 34.215.186.205","aau0350.my.centrify.com, aau0350.my.centrify.net, pod35.pods.centrify.com, centrify-pod35-nlb-01558e-18a1992d4e875612.elb.us-west-2.amazonaws.com","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1283.awsdns-32.org, ns-1870.awsdns-41.co.uk, ns-424.awsdns-53.com, ns-748.awsdns-29.net",,,,,,
,sv.my.centrify.com,"3.93.87.166, 3.93.96.33","aar0696.my.centrify.com, aar0696.my.idaptive.app, pod1004.idaptive.app, idaptive-pod1004-nlb-c4ef5f-5b91c8ec64d4fefc.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,svlsa.my.centrify.com,"3.93.96.33, 3.93.87.166","aar0696.my.centrify.com, aar0696.my.idaptive.app, pod1004.idaptive.app, idaptive-pod1004-nlb-c4ef5f-5b91c8ec64d4fefc.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,swa.my-qa.centrify.com,40.112.167.58,"aah0155.my-qa.centrify.com, station-pod1.centrify.com, station-pod1.trafficmanager.net, station-pod001.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,swarovski.my-dev.centrify.com,13.91.96.115,"devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,swarovski.my-qa.centrify.com,168.62.189.137,"station.centrify.com, station-pod0.trafficmanager.net, station-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,sww.my-qa.centrify.com,40.112.167.58,"aal0011.my-qa.centrify.com, aal0011.my.centrify-qa.net, station-pod1.centrify.com, station-pod1.trafficmanager.net, station-pod001.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,sx.my-dev.centrify.com,13.91.96.115,"devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,sylvia.my.centrify.com,"13.250.186.26, 13.250.186.25","zi200.my.centrify.com, zi200.my.centrify.net, pod40.pods.centrify.com, centrify-pod40-nlb-b25b9a-ed8f4535f88d01cb.elb.ap-southeast-1.amazonaws.com","ns-448.awsdns-56.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1082.awsdns-07.org, ns-1873.awsdns-42.co.uk, ns-448.awsdns-56.com, ns-928.awsdns-52.net",,,,,,
,sync2.my.centrify.com,"3.0.151.201, 13.215.27.166, 18.142.220.103","aau0059.my.centrify.com, aau0059.my.idaptive.app, pod1301.idaptive.app, prod-nap-nlb-pr-se1-5cdce3d790a668f9.elb.ap-southeast-1.amazonaws.com","ns-448.awsdns-56.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,t.my-dev.centrify.com,13.91.96.115,"aaa0786.my-dev.centrify.com, aaa0786.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,"ns-1035.awsdns-01.org, ns-2043.awsdns-63.co.uk, ns-298.awsdns-37.com, ns-690.awsdns-22.net",,,,,,
,t12.my.centrify.com,23.99.54.117,"jt377.my.centrify.com, cloud.centrify.com, centrifypod0.trafficmanager.net, centrifypod0-01.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,tally.my.centrify.com,"35.175.3.116, 52.21.56.174","aau0277.my.centrify.com, aau0277.my.idaptive.app, pod1005.idaptive.app, idaptive-pod1005-nlb-2ae66e-0d3a883b06f771b3.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,tango.my.centrify.com,"3.95.91.119, 34.239.203.249","aap0624.my.centrify.com, aap0624.my.idaptive.app, pod1001.idaptive.app, idaptive-pod1001-nlb-d6ee92-115d2b3d12f0738f.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,tatachemicals.my.centrify.com,"3.120.29.66, 3.123.98.47","aap0928.my.centrify.com, aap0928.my.idaptive.app, pod1201.idaptive.app, idaptive-pod1201-nlb-5d3007-3fcf9bc826097447.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,team29.my.centrify.com,"18.216.13.50, 18.216.13.51","aar0303.my.centrify.com, aar0303.my.centrify.net, pod34.pods.centrify.com, centrify-pod34-nlb-7e33bd-53be6d4f362b3b34.elb.us-east-2.amazonaws.com","ns-1513.awsdns-61.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1513.awsdns-61.org, ns-2016.awsdns-60.co.uk, ns-41.awsdns-05.com, ns-539.awsdns-03.net",,,,,,
,tec.my.centrify.com,"52.35.199.104, 34.216.106.67","aak0826.my.centrify.com, aak0826.my.idaptive.app, pod1101.idaptive.app, idaptive-pod1101-nlb-fcea01-1d0bae009669223e.elb.us-west-2.amazonaws.com","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,telecom.my.centrify.com,"3.93.87.166, 3.93.96.33","aam0896.my.centrify.com, aam0896.my.idaptive.app, pod1004.idaptive.app, idaptive-pod1004-nlb-c4ef5f-5b91c8ec64d4fefc.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,teleperformance.my.centrify.com,104.41.42.127,"pod10.centrify.com, centrify-pod10.trafficmanager.net, centrify-pod10.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
