input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,method,host,path,favicon,final_url,a_,tech_,lines,failed,cdn_name,webserver,cdn,csp_domains_,content_type,tls_mismatched
pod4-pod.kibble.gateway.centrify.com,,400,,,,,,,,,,,,,,,,,,,,,,80,http://pod4-pod.kibble.gateway.centrify.com:80,http,GET,34.215.186.233,/,-1840324437,,34.215.186.234,Windows Server,1,False,,Microsoft-IIS/10.0,,,,
pod5-gw.gateway.centrify.com,,400,,,,,,,,,,,,,,,,,,,,,,80,http://pod5-gw.gateway.centrify.com:80,http,GET,23.97.153.123,/,-1840324437,,23.97.153.123,Windows Server,1,False,azure,Microsoft-IIS/10.0,True,,,
pod5-gw.kibble.gateway.centrify.com,,400,,,,,,,,,,,,,,,,,,,,,,80,http://pod5-gw.kibble.gateway.centrify.com:80,http,GET,34.215.186.233,/,-1840324437,,34.215.186.234,Windows Server,1,False,,Microsoft-IIS/10.0,,,,
pod5.centrify.com,Admin Portal,200,4084,pod5.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-20T00:00:00Z,2023-10-21T23:59:59Z,CN=*.centrify.com,*.centrify.com,,centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,69ced62122283f1a17a57f6bf9ecd37e,7cddc3c3ee985fed819bdc07a30b96b1aae56f6eb9284e5483722b3b2db76f36,True,ctls,pod5.centrify.com,443,https://pod5.centrify.com:443,https,GET,23.97.153.123,/,-1840324437,https://pod5.centrify.com/my,23.97.153.123,HSTS,62,False,azure,,True,,text/html,
pod6zso.centrify.com,,400,,,,,,,,,,,,,,,,,,,,,,80,http://pod6zso.centrify.com:80,http,GET,13.76.218.141,/,-1840324437,,13.76.218.141,Windows Server,1,False,azure,Microsoft-IIS/10.0,True,,,
pod7-pod.gateway.centrify.com,,400,,,,,,,,,,,,,,,,,,,,,,80,http://pod7-pod.gateway.centrify.com:80,http,GET,52.170.81.119,/,-1840324437,,52.170.81.119,Windows Server,1,False,azure,Microsoft-IIS/10.0,True,,,
pod7zso.centrify.com,Admin Portal,200,4083,pod7zso.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-20T00:00:00Z,2023-10-21T23:59:59Z,CN=*.centrify.com,*.centrify.com,,centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,69ced62122283f1a17a57f6bf9ecd37e,7cddc3c3ee985fed819bdc07a30b96b1aae56f6eb9284e5483722b3b2db76f36,True,ctls,pod7zso.centrify.com,443,https://pod7zso.centrify.com:443,https,GET,23.96.109.0,/,-1840324437,https://pod7zso.centrify.com/my,23.96.109.0,HSTS,62,False,azure,,True,,text/html,
portal8.my-hfix.centrify.com,,200,5433,portal8.my-hfix.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-16T07:09:08Z,2023-08-17T07:09:08Z,CN=*.my-hfix.centrify.com,*.my-hfix.centrify.com,,my-hfix.centrify.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",02ce83500a223efea6766f42b8831b3f,0e8c602b693aa4c78af8688c6a60079601b66170446ebf240037c293db88938a,True,ctls,portal8.my-hfix.centrify.com,80,http://portal8.my-hfix.centrify.com:80,http,GET,20.127.34.152,/,-1840324437,https://portal8.my-hfix.centrify.com/my?customerId=AAA0698&zsoInProg=true,20.127.34.152,HSTS,140,False,,,,,text/html,
portal8.my-qa.centrify.com,Admin Portal,200,4011,portal8.my-qa.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.my-qa.centrify.com, O=Delinea Inc, ST=California, C=US",*.my-qa.centrify.com,Delinea Inc,my-qa.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2022ff590a2bbe455ee1c5594e2053a4,82e76e9ae464fefc93a8c17ebc6ac6b6cecf3c87e27a6f07de99588bc864ac7d,True,ctls,portal8.my-qa.centrify.com,443,https://portal8.my-qa.centrify.com:443,https,GET,168.62.189.137,/,-1840324437,https://portal8.my-qa.centrify.com/my,168.62.189.137,HSTS,62,False,azure,,True,,text/html,
portalnew.my-qa.centrify.com,Admin Portal,200,4021,portalnew.my-qa.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.my-qa.centrify.com, O=Delinea Inc, ST=California, C=US",*.my-qa.centrify.com,Delinea Inc,my-qa.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2022ff590a2bbe455ee1c5594e2053a4,82e76e9ae464fefc93a8c17ebc6ac6b6cecf3c87e27a6f07de99588bc864ac7d,True,ctls,portalnew.my-qa.centrify.com,443,https://portalnew.my-qa.centrify.com:443,https,GET,54.149.216.87,/,-1840324437,https://portalnew.my-qa.centrify.com/my,34.209.61.240,HSTS,62,False,,,,,text/html,
positronic.my.centrify.com,,410,,positronic.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,positronic.my.centrify.com,443,https://positronic.my.centrify.com:443,https,GET,3.93.87.166,/,-1840324437,https://positronic.my.centrify.com/my,3.93.96.33,HSTS,1,False,,,,,,
pp131.my.centrify.com,,200,5432,pp131.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,pp131.my.centrify.com,443,https://pp131.my.centrify.com:443,https,GET,23.99.54.117,/,-1840324437,https://pp131.my.centrify.com/my?customerId=PP131&zsoInProg=true,23.99.54.117,HSTS,140,False,azure,,True,,text/html,
prc.my.centrify.com,,410,,prc.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,prc.my.centrify.com,443,https://prc.my.centrify.com:443,https,GET,3.93.96.33,/,-1840324437,https://prc.my.centrify.com/my,3.93.87.166,HSTS,1,False,,,,,,
pre.my-dev.centrify.com,,200,5694,pre.my-dev.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-06T00:00:00Z,2024-07-06T23:59:59Z,"CN=*.my-dev.centrify.com, O=Delinea Inc., ST=California, C=US",*.my-dev.centrify.com,Delinea Inc.,my-dev.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,e5fbb5c73ab438624a1162da3e0d3791,179ffbe5f2bf85e0160963ebbaf6291e22c92303c6c40493cc78ec0b5dce8aad,True,ctls,pre.my-dev.centrify.com,443,https://pre.my-dev.centrify.com:443,https,GET,13.91.96.115,/,-1840324437,https://pre.my-dev.centrify.com/my?customerId=AAE0028&zsoInProg=true,13.91.96.115,HSTS,152,False,azure,,True,https://fonts.googleapis.com,text/html,
prod.my.centrify.com,,410,,prod.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,prod.my.centrify.com,443,https://prod.my.centrify.com:443,https,GET,34.239.203.249,/,-1840324437,https://prod.my.centrify.com/my,3.95.91.119,HSTS,1,False,,,,,,
pscu.my.centrify.com,,410,,pscu.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,pscu.my.centrify.com,443,https://pscu.my.centrify.com:443,https,GET,34.239.203.249,/,-1840324437,https://pscu.my.centrify.com/my,3.95.91.119,HSTS,1,False,,,,,,
psz.my.centrify.com,,410,,psz.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,psz.my.centrify.com,443,https://psz.my.centrify.com:443,https,GET,3.105.45.226,/,-1840324437,https://psz.my.centrify.com/my,13.55.93.47,HSTS,1,False,,,,,,
pub.my.centrify.com,,200,5437,pub.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,pub.my.centrify.com,443,https://pub.my.centrify.com:443,https,GET,18.216.13.25,/,-1840324437,https://pub.my.centrify.com/my?customerId=AAW0972&zsoInProg=true,18.216.13.23,HSTS,140,False,,,,,text/html,
qa-cetera.my.centrify.com,,410,,qa-cetera.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,qa-cetera.my.centrify.com,443,https://qa-cetera.my.centrify.com:443,https,GET,52.89.232.43,/,-1840324437,https://qa-cetera.my.centrify.com/my,52.41.113.153,HSTS,1,False,,,,,,
qa.my.centrify.com,,410,,qa.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,qa.my.centrify.com,443,https://qa.my.centrify.com:443,https,GET,3.93.96.33,/,-1840324437,https://qa.my.centrify.com/my,3.93.87.166,HSTS,1,False,,,,,,
qanhl.my.centrify.com,,410,,qanhl.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,qanhl.my.centrify.com,443,https://qanhl.my.centrify.com:443,https,GET,3.93.87.166,/,-1840324437,https://qanhl.my.centrify.com/my,3.93.96.33,HSTS,1,False,,,,,,
quad.my.centrify.com,,200,5437,quad.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,quad.my.centrify.com,443,https://quad.my.centrify.com:443,https,GET,34.236.241.6,/,-1840324437,https://quad.my.centrify.com/my?customerId=AAR0444&zsoInProg=true,34.236.241.5,HSTS,140,False,,,,,text/html,
radius.my-dev.centrify.com,Admin Portal,200,4303,radius.my-dev.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-06T00:00:00Z,2024-07-06T23:59:59Z,"CN=*.my-dev.centrify.com, O=Delinea Inc., ST=California, C=US",*.my-dev.centrify.com,Delinea Inc.,my-dev.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,e5fbb5c73ab438624a1162da3e0d3791,179ffbe5f2bf85e0160963ebbaf6291e22c92303c6c40493cc78ec0b5dce8aad,True,ctls,radius.my-dev.centrify.com,443,https://radius.my-dev.centrify.com:443,https,GET,13.91.96.115,/,-1840324437,https://radius.my-dev.centrify.com/my,13.91.96.115,HSTS,70,False,azure,,True,https://maps.googleapis.com,text/html,
raizen.my.centrify.com,,200,5432,raizen.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,raizen.my.centrify.com,443,https://raizen.my.centrify.com:443,https,GET,104.41.42.127,/,-1840324437,https://raizen.my.centrify.com/my?customerId=AAM0272&zsoInProg=true,104.41.42.127,HSTS,140,False,azure,,True,,text/html,
raj.my.centrify.com,,200,5437,raj.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,raj.my.centrify.com,443,https://raj.my.centrify.com:443,https,GET,18.216.13.25,/,-1840324437,https://raj.my.centrify.com/my?customerId=AAW0454&zsoInProg=true,18.216.13.23,HSTS,140,False,,,,,text/html,
rbc.my.centrify.com,,200,5431,rbc.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,rbc.my.centrify.com,443,https://rbc.my.centrify.com:443,https,GET,23.96.109.0,/,-1840324437,https://rbc.my.centrify.com/my?customerId=AAZ0742&zsoInProg=true,23.96.109.0,HSTS,140,False,azure,,True,,text/html,
rc.my.centrify.com,,410,,rc.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,rc.my.centrify.com,443,https://rc.my.centrify.com:443,https,GET,3.120.29.66,/,-1840324437,https://rc.my.centrify.com/my,3.123.98.47,HSTS,1,False,,,,,,
reboot.my.centrify.com,,200,5431,reboot.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,reboot.my.centrify.com,443,https://reboot.my.centrify.com:443,https,GET,23.96.109.0,/,-1840324437,https://reboot.my.centrify.com/my?customerId=AAZ0742&zsoInProg=true,23.96.109.0,HSTS,140,False,azure,,True,,text/html,
redenergy.my.centrify.com,,410,,redenergy.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,redenergy.my.centrify.com,443,https://redenergy.my.centrify.com:443,https,GET,13.55.93.47,/,-1840324437,https://redenergy.my.centrify.com/my,3.105.45.226,HSTS,1,False,,,,,,
redirect.io.centrify.com,PAM Solutions | Privileged Access Management Leader | Delinea,200,188282,delinea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-21T05:56:09Z,2023-09-19T05:56:08Z,CN=delinea.com,delinea.com,,delinea.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,6d355b47d4ce7330a2ea69862908011e,c4d3cf93a75ceb7817c52ee93e7b72f43ad3e1e1be1ca82e68dbb1570d69b5fa,,ctls,delinea.com,443,https://redirect.io.centrify.com:443,https,GET,75.2.74.202,/,-655524477,https://delinea.com:443/,99.83.138.122,Ionicons,4175,False,,cloudflare,,cdn2.hubspot.net,text/html,
redriver.my.centrify.com,,410,,redriver.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,redriver.my.centrify.com,443,https://redriver.my.centrify.com:443,https,GET,35.175.3.116,/,-1840324437,https://redriver.my.centrify.com/my,52.21.56.174,HSTS,1,False,,,,,,
relay.my.centrify.com,,410,,relay.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,relay.my.centrify.com,443,https://relay.my.centrify.com:443,https,GET,34.239.203.249,/,-1840324437,https://relay.my.centrify.com/my,3.95.91.119,HSTS,1,False,,,,,,
release-docs.centrify.com,,404,223,release-docs.centrify.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-01-30T00:00:00Z,2024-02-28T23:59:59Z,CN=*.centrify.com,*.centrify.com,,*.centrify.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b97123362fd7a2a9ac9f1da4ccbd2866,63d6c3fc8caf4a6957c47f21fbe24908b3e60db9d9add7bf8278ebe908a30094,True,ctls,release-docs.centrify.com,443,https://release-docs.centrify.com:443,https,GET,13.32.110.100,/,811030217,,2600:9000:211e:7200:5:13c6:6200:93a1,HSTS,7,False,cloudfront,AmazonS3,True,https:,text/html,
remycointreau.my.centrify.com,,410,,remycointreau.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,remycointreau.my.centrify.com,443,https://remycointreau.my.centrify.com:443,https,GET,3.120.29.66,/,-1840324437,https://remycointreau.my.centrify.com/my,3.123.98.47,HSTS,1,False,,,,,,
retailenergy.my.centrify.com,,410,,retailenergy.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,retailenergy.my.centrify.com,443,https://retailenergy.my.centrify.com:443,https,GET,13.55.93.47,/,-1840324437,https://retailenergy.my.centrify.com/my,3.105.45.226,HSTS,1,False,,,,,,
