input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tech_,cdn_name,cdn,final_url,csp_domains_
0-journalarchives.jisc.ac.uk-4-okta.pugwash.lib.kinepolis.fr,Invalid URL,400,208,0-journalarchives.jisc.ac.uk-4-okta.pugwash.lib.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-journalarchives.jisc.ac.uk-4-okta.pugwash.lib.kinepolis.fr,443,https://0-journalarchives.jisc.ac.uk-4-okta.pugwash.lib.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,1326379406,2a02:26f0:3500:12::1730:17ba,8,False,,,,,
0-journalarchives.jisc.ac.uk.pugwash.lanalytics-okta-com.kinepolis.fr,Invalid URL,400,208,0-journalarchives.jisc.ac.uk.pugwash.lanalytics-okta-com.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-journalarchives.jisc.ac.uk.pugwash.lanalytics-okta-com.kinepolis.fr,443,https://0-journalarchives.jisc.ac.uk.pugwash.lanalytics-okta-com.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,-1052196963,2a02:26f0:3500:12::1730:178e,8,False,,,,,
0-journalarchives.jisc.ac.uk.pugwash.lib.kinepolis.fr,Invalid URL,400,208,0-journalarchives.jisc.ac.uk.pugwash.lib.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-journalarchives.jisc.ac.uk.pugwash.lib.kinepolis.fr,443,https://0-journalarchives.jisc.ac.uk.pugwash.lib.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,-1990586899,2a02:26f0:3500:12::1730:178e,8,False,,,,,
0-journalarchives.okta.com.employee-specialsurvey.kinepolis.ch,Invalid URL,400,207,0-journalarchives.okta.com.employee-specialsurvey.kinepolis.ch,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-journalarchives.okta.com.employee-specialsurvey.kinepolis.ch,443,https://0-journalarchives.okta.com.employee-specialsurvey.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.241.5,/,2001738107,2a02:26f0:480:e::210:f105,8,False,,,,,
0-login.4-okta.com.employee-specialsurvey.kinepolis.ch,Invalid URL,400,208,0-login.4-okta.com.employee-specialsurvey.kinepolis.ch,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-login.4-okta.com.employee-specialsurvey.kinepolis.ch,443,https://0-login.4-okta.com.employee-specialsurvey.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,95.101.54.232,/,-763711110,2a02:26f0:480:e::210:f105,8,False,,,,,
0-login.incites.4-okta.com.wncln.kinepolis.fr,Invalid URL,400,208,0-login.incites.4-okta.com.wncln.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-login.incites.4-okta.com.wncln.kinepolis.fr,443,https://0-login.incites.4-okta.com.wncln.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,918182083,2a02:26f0:3500:12::1730:17ba,8,False,,,,,
0-login.incites.thomsonreuters.com.com-okta.kinepolis.fr,Invalid URL,400,208,0-login.incites.thomsonreuters.com.com-okta.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-login.incites.thomsonreuters.com.com-okta.kinepolis.fr,443,https://0-login.incites.thomsonreuters.com.com-okta.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,-783410932,2a02:26f0:3500:12::1730:178e,8,False,,,,,
0-login.incites.thomsonreuters.com.wncln.kinepolis.fr,Invalid URL,400,208,0-login.incites.thomsonreuters.com.wncln.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-login.incites.thomsonreuters.com.wncln.kinepolis.fr,443,https://0-login.incites.thomsonreuters.com.wncln.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,-1145567076,2a02:26f0:3500:12::1730:178e,8,False,,,,,
0-login.incitgithub-okta.thomsonreuters.com.wncln.kinepolis.fr,Invalid URL,400,207,0-login.incitgithub-okta.thomsonreuters.com.wncln.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-login.incitgithub-okta.thomsonreuters.com.wncln.kinepolis.fr,443,https://0-login.incitgithub-okta.thomsonreuters.com.wncln.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,95.101.54.211,/,432685535,2a02:26f0:780::5f65:3672,8,False,,,,,
0-login.okta.com.employee-specialsurvey.kinepolis.ch,Invalid URL,400,208,0-login.okta.com.employee-specialsurvey.kinepolis.ch,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-login.okta.com.employee-specialsurvey.kinepolis.ch,443,https://0-login.okta.com.employee-specialsurvey.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,95.101.54.232,/,785341386,2a02:26f0:480:e::210:f105,8,False,,,,,
0-ulrichsweb-15-okta.serialssolutions.com.iii-server.kinepolis.fr,Invalid URL,400,208,0-ulrichsweb-15-okta.serialssolutions.com.iii-server.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-ulrichsweb-15-okta.serialssolutions.com.iii-server.kinepolis.fr,443,https://0-ulrichsweb-15-okta.serialssolutions.com.iii-server.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,1187141047,2a02:26f0:3500:12::1730:178e,8,False,,,,,
0-ulrichsweb.15-okta.com.libraries.kinepolis.fr,Invalid URL,400,208,0-ulrichsweb.15-okta.com.libraries.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-ulrichsweb.15-okta.com.libraries.kinepolis.fr,443,https://0-ulrichsweb.15-okta.com.libraries.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,922193815,2a02:26f0:3500:12::1730:17ba,8,False,,,,,
0-ulrichsweb.17-secure.okta.com.employee-specialsurvey.kinepolis.ch,Invalid URL,400,207,0-ulrichsweb.17-secure.okta.com.employee-specialsurvey.kinepolis.ch,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-ulrichsweb.17-secure.okta.com.employee-specialsurvey.kinepolis.ch,443,https://0-ulrichsweb.17-secure.okta.com.employee-specialsurvey.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,-2106032213,2a02:26f0:3500:12::1730:17ba,8,False,,,,,
0-ulrichsweb.okta.com.employee-specialsurvey.kinepolis.ch,Invalid URL,400,207,0-ulrichsweb.okta.com.employee-specialsurvey.kinepolis.ch,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-ulrichsweb.okta.com.employee-specialsurvey.kinepolis.ch,443,https://0-ulrichsweb.okta.com.employee-specialsurvey.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.241.5,/,-1277862546,2a02:26f0:480:e::210:f105,8,False,,,,,
0-ulrichsweb.serialssolutions.analytics-okta-comcom.iii-server.kinepolis.fr,Invalid URL,400,209,0-ulrichsweb.serialssolutions.analytics-okta-comcom.iii-server.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-ulrichsweb.serialssolutions.analytics-okta-comcom.iii-server.kinepolis.fr,443,https://0-ulrichsweb.serialssolutions.analytics-okta-comcom.iii-server.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,95.101.54.114,/,-1491987950,2a02:26f0:480:e::210:f105,8,False,,,,,
0-ulrichsweb.serialssolutions.co15-okta.libraries.kinepolis.fr,Invalid URL,400,208,0-ulrichsweb.serialssolutions.co15-okta.libraries.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-ulrichsweb.serialssolutions.co15-okta.libraries.kinepolis.fr,443,https://0-ulrichsweb.serialssolutions.co15-okta.libraries.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,462054552,2a02:26f0:3500:12::1730:178e,8,False,,,,,
0-ulrichsweb.serialssolutions.com.com-okta-server.kinepolis.fr,Invalid URL,400,208,0-ulrichsweb.serialssolutions.com.com-okta-server.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-ulrichsweb.serialssolutions.com.com-okta-server.kinepolis.fr,443,https://0-ulrichsweb.serialssolutions.com.com-okta-server.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,678243770,2a02:26f0:3500:12::1730:178e,8,False,,,,,
0-ulrichsweb.serialssolutions.com.iii-server.kinepolis.fr,Invalid URL,400,207,0-ulrichsweb.serialssolutions.com.iii-server.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-ulrichsweb.serialssolutions.com.iii-server.kinepolis.fr,443,https://0-ulrichsweb.serialssolutions.com.iii-server.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,-1306540320,2a02:26f0:3500:12::1730:178e,8,False,,,,,
0-ulrichsweb.serialssolutions.com.libraries.kinepolis.fr,Invalid URL,400,208,0-ulrichsweb.serialssolutions.com.libraries.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-ulrichsweb.serialssolutions.com.libraries.kinepolis.fr,443,https://0-ulrichsweb.serialssolutions.com.libraries.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,95.101.54.232,/,514001097,2a02:26f0:480:e::210:f105,8,False,,,,,
0-ulrichsweb.serialssolutions.com.librariesgithub-okta.kinepolis.fr,Invalid URL,400,207,0-ulrichsweb.serialssolutions.com.librariesgithub-okta.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-ulrichsweb.serialssolutions.com.librariesgithub-okta.kinepolis.fr,443,https://0-ulrichsweb.serialssolutions.com.librariesgithub-okta.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.202.59,/,-385641071,2a02:26f0:3400::1702:dc9,8,False,,,,,
0-ulrichsweb17.okta.com.3employee-specialsurvey.kinepolis.ch,Invalid URL,400,208,0-ulrichsweb17.okta.com.3employee-specialsurvey.kinepolis.ch,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-ulrichsweb17.okta.com.3employee-specialsurvey.kinepolis.ch,443,https://0-ulrichsweb17.okta.com.3employee-specialsurvey.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,2036817969,2a02:26f0:3500:12::1730:178e,8,False,,,,,
0-ulrichswebanalytics-okta-com.serialssolutions.com.libraries.kinepolis.fr,Invalid URL,400,207,0-ulrichswebanalytics-okta-com.serialssolutions.com.libraries.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-ulrichswebanalytics-okta-com.serialssolutions.com.libraries.kinepolis.fr,443,https://0-ulrichswebanalytics-okta-com.serialssolutions.com.libraries.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,236974976,2a02:26f0:3500:12::1730:178e,8,False,,,,,
0-wcs-15-okta.maskan-com.employee-specialsurvey.kinepolis.ch,Invalid URL,400,208,0-wcs-15-okta.maskan-com.employee-specialsurvey.kinepolis.ch,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-wcs-15-okta.maskan-com.employee-specialsurvey.kinepolis.ch,443,https://0-wcs-15-okta.maskan-com.employee-specialsurvey.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,-1078220514,2a02:26f0:3500:12::1730:178e,8,False,,,,,
0-wcs.webofknowledge.com.dewey2.library.kinepolis.fr,Invalid URL,400,209,0-wcs.webofknowledge.com.dewey2.library.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-wcs.webofknowledge.com.dewey2.library.kinepolis.fr,443,https://0-wcs.webofknowledge.com.dewey2.library.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.238.24,/,1594750321,2a02:26f0:780::5f65:36d3,8,False,,,,,
0-wellcomelibrary.on.worldcat-okta.org.catalogue.kinepolis.fr,Invalid URL,400,209,0-wellcomelibrary.on.worldcat-okta.org.catalogue.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-wellcomelibrary.on.worldcat-okta.org.catalogue.kinepolis.fr,443,https://0-wellcomelibrary.on.worldcat-okta.org.catalogue.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,95.101.54.114,/,791778977,2a02:26f0:780::210:ca3b,8,False,,,,,
0-wellcomelibrary.on.worldcat.org-analytics-okta.catalogue.kinepolis.fr,Invalid URL,400,207,0-wellcomelibrary.on.worldcat.org-analytics-okta.catalogue.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,0-wellcomelibrary.on.worldcat.org-analytics-okta.catalogue.kinepolis.fr,443,https://0-wellcomelibrary.on.worldcat.org-analytics-okta.catalogue.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,149604923,2a02:26f0:3500:12::1730:17ba,8,False,,,,,
