input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,csp_domains_,final_url,cdn_name,cdn,tls_self_signed,tls_subject_org_,tls_mismatched,location
tor223-302-pda.stage.auvik.com,Not Found,404,2364,tor223-302-pda.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor223-302-pda.stage.auvik.com,443,https://tor223-302-pda.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,1295020459,54.157.105.1,HSTS,65,False,tor223-302-pda.stage.auvik.com,https://tor223-302-pda.stage.auvik.com/auth/login,,,,,,
tor223-grc.stage.auvik.com,Not Found,404,2360,tor223-grc.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor223-grc.stage.auvik.com,443,https://tor223-grc.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,161517953,184.73.119.215,HSTS,65,False,tor223-grc.stage.auvik.com,https://tor223-grc.stage.auvik.com/auth/login,,,,,,
tor224-240-grc.stage.auvik.com,Not Found,404,2364,tor224-240-grc.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor224-240-grc.stage.auvik.com,443,https://tor224-240-grc.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,-1246359169,54.156.106.63,HSTS,65,False,tor224-240-grc.stage.auvik.com,https://tor224-240-grc.stage.auvik.com/auth/login,,,,,,
tor224-260-pda.stage.auvik.com,Not Found,404,2364,tor224-260-pda.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor224-260-pda.stage.auvik.com,443,https://tor224-260-pda.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,-1419666388,54.156.106.63,HSTS,65,False,tor224-260-pda.stage.auvik.com,https://tor224-260-pda.stage.auvik.com/auth/login,,,,,,
tor225-43-pda.stage.auvik.com,Not Found,404,2363,tor225-43-pda.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor225-43-pda.stage.auvik.com,443,https://tor225-43-pda.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,107795056,184.73.119.215,HSTS,65,False,tor225-43-pda.stage.auvik.com,https://tor225-43-pda.stage.auvik.com/auth/login,,,,,,
tor227-242-pdc.stage.auvik.com,Not Found,404,2364,tor227-242-pdc.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor227-242-pdc.stage.auvik.com,443,https://tor227-242-pdc.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,2067123985,184.73.119.215,HSTS,65,False,tor227-242-pdc.stage.auvik.com,https://tor227-242-pdc.stage.auvik.com/auth/login,,,,,,
tor227-299-grc.stage.auvik.com,Not Found,404,2364,tor227-299-grc.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor227-299-grc.stage.auvik.com,443,https://tor227-299-grc.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,1141331391,184.73.119.215,HSTS,65,False,tor227-299-grc.stage.auvik.com,https://tor227-299-grc.stage.auvik.com/auth/login,,,,,,
tor23-42-pda.stage.auvik.com,Not Found,404,2362,tor23-42-pda.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor23-42-pda.stage.auvik.com,443,https://tor23-42-pda.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,1719410532,54.156.106.63,HSTS,65,False,tor23-42-pda.stage.auvik.com,https://tor23-42-pda.stage.auvik.com/auth/login,,,,,,
tor230-281-pdb.stage.auvik.com,Not Found,404,2364,tor230-281-pdb.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor230-281-pdb.stage.auvik.com,443,https://tor230-281-pdb.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,1268979571,184.73.119.215,HSTS,65,False,tor230-281-pdb.stage.auvik.com,https://tor230-281-pdb.stage.auvik.com/auth/login,,,,,,
tor231-272-pdb.stage.auvik.com,Not Found,404,2364,tor231-272-pdb.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor231-272-pdb.stage.auvik.com,443,https://tor231-272-pdb.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,204078893,54.157.105.1,HSTS,65,False,tor231-272-pdb.stage.auvik.com,https://tor231-272-pdb.stage.auvik.com/auth/login,,,,,,
tor232-277-pdc.stage.auvik.com,Not Found,404,2364,tor232-277-pdc.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor232-277-pdc.stage.auvik.com,443,https://tor232-277-pdc.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,-1497398514,184.73.119.215,HSTS,65,False,tor232-277-pdc.stage.auvik.com,https://tor232-277-pdc.stage.auvik.com/auth/login,,,,,,
tor232-323-pda.stage.auvik.com,Not Found,404,2364,tor232-323-pda.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor232-323-pda.stage.auvik.com,443,https://tor232-323-pda.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,-987620259,54.156.106.63,HSTS,65,False,tor232-323-pda.stage.auvik.com,https://tor232-323-pda.stage.auvik.com/auth/login,,,,,,
tor233-324-pda.stage.auvik.com,Not Found,404,2364,tor233-324-pda.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor233-324-pda.stage.auvik.com,443,https://tor233-324-pda.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,-1396102676,54.156.106.63,HSTS,65,False,tor233-324-pda.stage.auvik.com,https://tor233-324-pda.stage.auvik.com/auth/login,,,,,,
tor234-291-pdb.stage.auvik.com,Not Found,404,2364,tor234-291-pdb.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor234-291-pdb.stage.auvik.com,443,https://tor234-291-pdb.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,1587098428,184.73.119.215,HSTS,65,False,tor234-291-pdb.stage.auvik.com,https://tor234-291-pdb.stage.auvik.com/auth/login,,,,,,
tor238-248-pda.stage.auvik.com,Not Found,404,2364,tor238-248-pda.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor238-248-pda.stage.auvik.com,443,https://tor238-248-pda.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,255984990,184.73.119.215,HSTS,65,False,tor238-248-pda.stage.auvik.com,https://tor238-248-pda.stage.auvik.com/auth/login,,,,,,
tor238-254-pda.stage.auvik.com,Not Found,404,2364,tor238-254-pda.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor238-254-pda.stage.auvik.com,443,https://tor238-254-pda.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,-1635063348,184.73.119.215,HSTS,65,False,tor238-254-pda.stage.auvik.com,https://tor238-254-pda.stage.auvik.com/auth/login,,,,,,
tor239-269-pda.stage.auvik.com,Not Found,404,2364,tor239-269-pda.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor239-269-pda.stage.auvik.com,443,https://tor239-269-pda.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,1599840805,184.73.119.215,HSTS,65,False,tor239-269-pda.stage.auvik.com,https://tor239-269-pda.stage.auvik.com/auth/login,,,,,,
tor239-296-pda.stage.auvik.com,Not Found,404,2364,tor239-296-pda.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor239-296-pda.stage.auvik.com,443,https://tor239-296-pda.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,515489646,54.157.105.1,HSTS,65,False,tor239-296-pda.stage.auvik.com,https://tor239-296-pda.stage.auvik.com/auth/login,,,,,,
tor24-40-pdc.stage.auvik.com,Not Found,404,2362,tor24-40-pdc.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor24-40-pdc.stage.auvik.com,443,https://tor24-40-pdc.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,160590291,54.157.105.1,HSTS,65,False,tor24-40-pdc.stage.auvik.com,https://tor24-40-pdc.stage.auvik.com/auth/login,,,,,,
tor240-202-pdb.stage.auvik.com,Not Found,404,2364,tor240-202-pdb.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor240-202-pdb.stage.auvik.com,443,https://tor240-202-pdb.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,95990449,54.157.105.1,HSTS,65,False,tor240-202-pdb.stage.auvik.com,https://tor240-202-pdb.stage.auvik.com/auth/login,,,,,,
tor240-pdc.stage.auvik.com,Not Found,404,2360,tor240-pdc.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor240-pdc.stage.auvik.com,443,https://tor240-pdc.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,-1663773502,184.73.119.215,HSTS,65,False,tor240-pdc.stage.auvik.com,https://tor240-pdc.stage.auvik.com/auth/login,,,,,,
tor241-273-gre.stage.auvik.com,Not Found,404,2364,tor241-273-gre.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor241-273-gre.stage.auvik.com,443,https://tor241-273-gre.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,550473205,54.156.106.63,HSTS,65,False,tor241-273-gre.stage.auvik.com,https://tor241-273-gre.stage.auvik.com/auth/login,,,,,,
tor241-305-pda.stage.auvik.com,Not Found,404,2364,tor241-305-pda.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor241-305-pda.stage.auvik.com,443,https://tor241-305-pda.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,64144441,184.73.119.215,HSTS,65,False,tor241-305-pda.stage.auvik.com,https://tor241-305-pda.stage.auvik.com/auth/login,,,,,,
tor242-333-pda.stage.auvik.com,Not Found,404,2364,tor242-333-pda.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor242-333-pda.stage.auvik.com,443,https://tor242-333-pda.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,1071700447,184.73.119.215,HSTS,65,False,tor242-333-pda.stage.auvik.com,https://tor242-333-pda.stage.auvik.com/auth/login,,,,,,
tor243-385-pdb.stage.auvik.com,Not Found,404,2364,tor243-385-pdb.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor243-385-pdb.stage.auvik.com,443,https://tor243-385-pdb.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,-421443034,54.157.105.1,HSTS,65,False,tor243-385-pdb.stage.auvik.com,https://tor243-385-pdb.stage.auvik.com/auth/login,,,,,,
tor244-30-pda.stage.auvik.com,Not Found,404,2363,tor244-30-pda.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor244-30-pda.stage.auvik.com,443,https://tor244-30-pda.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,98559493,54.157.105.1,HSTS,65,False,tor244-30-pda.stage.auvik.com,https://tor244-30-pda.stage.auvik.com/auth/login,,,,,,
tor245-277-gre.stage.auvik.com,Not Found,404,2364,tor245-277-gre.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor245-277-gre.stage.auvik.com,443,https://tor245-277-gre.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,1610968416,184.73.119.215,HSTS,65,False,tor245-277-gre.stage.auvik.com,https://tor245-277-gre.stage.auvik.com/auth/login,,,,,,
tor245-31-pda.stage.auvik.com,Not Found,404,2363,tor245-31-pda.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor245-31-pda.stage.auvik.com,443,https://tor245-31-pda.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,-2084917354,184.73.119.215,HSTS,65,False,tor245-31-pda.stage.auvik.com,https://tor245-31-pda.stage.auvik.com/auth/login,,,,,,
tor245-390-pdb.stage.auvik.com,Not Found,404,2364,tor245-390-pdb.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor245-390-pdb.stage.auvik.com,443,https://tor245-390-pdb.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,16624014,54.157.105.1,HSTS,65,False,tor245-390-pdb.stage.auvik.com,https://tor245-390-pdb.stage.auvik.com/auth/login,,,,,,
tor247-282-pdc.stage.auvik.com,Not Found,404,2364,tor247-282-pdc.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor247-282-pdc.stage.auvik.com,443,https://tor247-282-pdc.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,-1001342046,184.73.119.215,HSTS,65,False,tor247-282-pdc.stage.auvik.com,https://tor247-282-pdc.stage.auvik.com/auth/login,,,,,,
tor247-392-pdb.stage.auvik.com,Not Found,404,2364,tor247-392-pdb.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor247-392-pdb.stage.auvik.com,443,https://tor247-392-pdb.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,1915842004,184.73.119.215,HSTS,65,False,tor247-392-pdb.stage.auvik.com,https://tor247-392-pdb.stage.auvik.com/auth/login,,,,,,
tor248-320-grc.stage.auvik.com,Not Found,404,2364,tor248-320-grc.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor248-320-grc.stage.auvik.com,443,https://tor248-320-grc.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,363758603,54.157.105.1,HSTS,65,False,tor248-320-grc.stage.auvik.com,https://tor248-320-grc.stage.auvik.com/auth/login,,,,,,
tor25-66-pdc.stage.auvik.com,Not Found,404,2362,tor25-66-pdc.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,tor25-66-pdc.stage.auvik.com,443,https://tor25-66-pdc.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,-430771009,184.73.119.215,HSTS,65,False,tor25-66-pdc.stage.auvik.com,https://tor25-66-pdc.stage.auvik.com/auth/login,,,,,,
