input,title,status_code,content_length,csp_domains_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_mismatched,cdn_name,cdn,tls_wildcard_certificate,final_url,tls_self_signed,tls_expired
test-proj-qa-85ufa4.vgz.nl,Not Found,404,315,,test-proj-qa-85ufa4.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,test-proj-qa-85ufa4.vgz.nl,443,https://test-proj-qa-85ufa4.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,True,,,,,,
test-proj-qa-l6xejy.vgz.nl,Not Found,404,315,,test-proj-qa-l6xejy.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,test-proj-qa-l6xejy.vgz.nl,443,https://test-proj-qa-l6xejy.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,True,,,,,,
test.collectief.vgz.nl,Blocked,404,7887,,test.collectief.vgz.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-31T11:57:35Z,2024-03-31T11:52:00Z,"CN=tst.collectief.vgz.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",tst.collectief.vgz.nl,VGZ Zorgverzekeraar N.V.,tst.collectief.vgz.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,8ff223a66983960b732281b0002dc392,26520b4367f6ae7a02fa58fd63795f1173d29cbb41a47539b7cfc2359e6e88a5,ctls,test.collectief.vgz.nl,443,https://test.collectief.vgz.nl:443,https,,text/html,GET,20.79.80.133,/,165486478,20.79.80.133,,2,False,True,,,,,,
test1.mx.vgz.nl,Mendix,200,1491,,test1.mx.vgz.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-27T14:19:53Z,2023-12-27T14:14:00Z,"CN=accp1.mx.vgz.nl, O=Coöperatie VGZ U.A., L=Arnhem, ST=Gelderland, C=NL",accp1.mx.vgz.nl,Coöperatie VGZ U.A.,mxapp-accp.vgz.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,4ce2aed5f8eb29e2e68e067dd786a3ec,40824571fc54faabf740e65725bcfeaa73e01e823d835e0532803cd647d801ad,ctls,test1.mx.vgz.nl,443,https://test1.mx.vgz.nl:443,https,nginx,text/html,GET,3.125.189.196,/,605480165,2a05:d014:145:aa02:39cc:ca87:679c:1a44,Nginx,37,False,,,,,,,
test2.mx.vgz.nl,Mendix,200,1527,,test2.mx.vgz.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-27T14:19:53Z,2023-12-27T14:14:00Z,"CN=accp1.mx.vgz.nl, O=Coöperatie VGZ U.A., L=Arnhem, ST=Gelderland, C=NL",accp1.mx.vgz.nl,Coöperatie VGZ U.A.,mxapp-accp.vgz.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,4ce2aed5f8eb29e2e68e067dd786a3ec,40824571fc54faabf740e65725bcfeaa73e01e823d835e0532803cd647d801ad,ctls,test2.mx.vgz.nl,80,http://test2.mx.vgz.nl:80,http,nginx,text/html,GET,3.125.189.196,/,605480165,2a05:d014:145:aa02:39cc:ca87:679c:1a44,Nginx,37,False,,,,,https://test2.mx.vgz.nl/,,
test3.mx.vgz.nl,Mendix,200,1527,,test3.mx.vgz.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-27T14:19:53Z,2023-12-27T14:14:00Z,"CN=accp1.mx.vgz.nl, O=Coöperatie VGZ U.A., L=Arnhem, ST=Gelderland, C=NL",accp1.mx.vgz.nl,Coöperatie VGZ U.A.,mxapp-accp.vgz.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,4ce2aed5f8eb29e2e68e067dd786a3ec,40824571fc54faabf740e65725bcfeaa73e01e823d835e0532803cd647d801ad,ctls,test3.mx.vgz.nl,443,https://test3.mx.vgz.nl:443,https,nginx,text/html,GET,3.126.216.110,/,605480165,2a05:d014:145:aa02:39cc:ca87:679c:1a44,Nginx,37,False,,,,,,,
test3.vgz.nl,Nonexistent (503),503,872,,test3.vgz.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-04T00:00:00Z,2023-10-04T23:59:59Z,CN=*.mendixcloud.com,*.mendixcloud.com,,mendixcloud.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,05dfea978971fedd3dd91614b73f5637,76837104780dc52ca3806582fcf5a00b32137bfa9e73952ab9e0485ee43a78bf,ctls,test3.vgz.nl,443,https://test3.vgz.nl:443,https,nginx,text/html,GET,3.125.189.196,/,1340254465,2a05:d014:145:aa02:39cc:ca87:679c:1a44,Nginx,30,False,True,,,True,,,
testazr.vgz.nl,Not Found,404,315,,testazr.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,testazr.vgz.nl,443,https://testazr.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,True,,,,,,
testbillingalb.vgz.nl,VGZ Zorgverzekering - Voorop in gezondheid en zorg. Voor iedereen.,200,141366,inloggen.cooperatievgz.nl,www.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-24T11:50:31Z,2023-06-24T11:54:00Z,"CN=www.vgz.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",www.vgz.nl,VGZ Zorgverzekeraar N.V.,inloggen.vgz.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,33b0f87d95d722c7733e262747b9dbae,c092a33cfe2a72e63f3a99ea7f8f2c9510cecd23f0236592e8fcbca27ceb57eb,ctls,www.vgz.nl,80,http://testbillingalb.vgz.nl:80,http,,text/html,GET,195.42.135.39,/,-1785683782,195.42.135.39,Sitecore,2242,False,,,,,https://www.vgz.nl/,,
themis-client-register.vgz.nl,Not Found,404,315,,themis-client-register.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,themis-client-register.vgz.nl,443,https://themis-client-register.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,True,,,,,,
tor217-251-pda.vgz.nl,Not Found,404,315,,tor217-251-pda.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,tor217-251-pda.vgz.nl,443,https://tor217-251-pda.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,True,,,,,,
tracker-acc.vgz.nl,,404,721,,tracker-acc.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-04T12:01:02Z,2024-01-13T23:45:00Z,"CN=tracker-acc.vgz.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",tracker-acc.vgz.nl,VGZ Zorgverzekeraar N.V.,tracker-acc.vgz.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,58637827e482c623fe4913923699b0a3,f0a2696c68624f55b8e50f2a0f972e6501ccf9aa1468320270d2879cd9854f8b,ctls,tracker-acc.vgz.nl,443,https://tracker-acc.vgz.nl:443,https,,text/html,GET,13.80.79.89,/,-1840324437,13.80.79.89,,2,False,,azure,True,,,,
tracker.vgz.nl,,204,,,tracker.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-04T12:01:26Z,2024-01-13T23:45:00Z,"CN=tracker.vgz.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",tracker.vgz.nl,VGZ Zorgverzekeraar N.V.,tracker.vgz.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,5aed7909c973aa845c77296a41b4e336,e489d802a590876a7faa3358776730a3f1628798b6e2e54209bf4c0466dff025,ctls,tracker.vgz.nl,443,https://tracker.vgz.nl:443,https,,,GET,13.80.147.7,/,-1840324437,13.80.147.7,HSTS,1,False,,azure,True,,,,
transactions.vgz.nl,Welkom op onze betaalportal,200,47562,https://js-agent.newrelic.com,transactions.vgz.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-06T00:00:00Z,2023-10-07T23:59:59Z,CN=transactions.vgz.nl,transactions.vgz.nl,,www.transactions.vgz.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,acaae9d46ec5eac07664f11a258df12e,45c565dd1348e8e7dcfe4981b26324b293e40fd177923522f0c4454cbec2e782,ctls,transactions.vgz.nl,443,https://transactions.vgz.nl:443,https,nginx,text/html,GET,37.46.143.168,/,1907667167,37.46.143.168,Nginx,66,False,,,,,,,
tst.api.vgz.nl,"Sorry, de website is niet bereikbaar",404,20125,,tst.api.vgz.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-07T11:44:06Z,2023-06-22T00:00:00Z,"CN=tst.api.vgz.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",tst.api.vgz.nl,VGZ Zorgverzekeraar N.V.,acc.cdn.vgz.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,b2c87671f85f56ce54815657aa001a06,3ee33d3345c69a9c29b15e8aeabbec93914736daaf031e4aab5c0af3e6050a5a,ctls,tst.api.vgz.nl,443,https://tst.api.vgz.nl:443,https,,text/html,GET,20.79.208.131,/,2020537833,20.79.208.131,,2,False,,,,,,,
tst.cdn.vgz.nl,,400,351,,tst.cdn.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-07T11:44:06Z,2023-06-22T00:00:00Z,"CN=tst.api.vgz.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",tst.api.vgz.nl,VGZ Zorgverzekeraar N.V.,acc.cdn.vgz.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,b2c87671f85f56ce54815657aa001a06,3ee33d3345c69a9c29b15e8aeabbec93914736daaf031e4aab5c0af3e6050a5a,ctls,tst.cdn.vgz.nl,443,https://tst.cdn.vgz.nl:443,https,,application/xml,GET,13.107.213.45,/,-735833104,2620:1ec:46::44,Azure Front Door,3,False,,,,,,,
tst.cuco.vgz.nl,Blocked,404,7887,,tst.cuco.vgz.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-12T07:21:49Z,2024-01-12T07:16:00Z,"CN=acc.cuco.vgz.nl, O=VGZ Zorgkantoor B.V., L=Arnhem, ST=Gelderland, C=NL",acc.cuco.vgz.nl,VGZ Zorgkantoor B.V.,tst.api.cuco.vgz.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,59883871239a6b4a8bac334092e337c0,936a2c8332d7b5322561581f36a078325ae5ee72f720b21788e5cfc722bd1eae,ctls,tst.cuco.vgz.nl,443,https://tst.cuco.vgz.nl:443,https,,text/html,GET,20.79.99.17,/,1987242947,20.79.99.17,,2,False,,,,,,,
tst.mijn.vgz.nl,,404,11198,,tst.mijn.vgz.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-31T04:48:15Z,2023-08-29T04:48:14Z,CN=tst.mijn.vgz.nl,tst.mijn.vgz.nl,,tst.mijnzorgzaam.nl,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,7b22c1895a98a4e42b13a05a262447cd,88338ab9ebaed600711b676d7dafe6ba99cdd596658e3005b1ef5ffef4c4d46f,ctls,tst.mijn.vgz.nl,443,https://tst.mijn.vgz.nl:443,https,,text/html,GET,141.193.177.123,/,600465545,141.193.177.123,,262,False,,,,,,,
tst.milo.vgz.nl,Azure Static Web Apps - 403: Forbidden,403,2531,,tst.milo.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-04T00:00:00Z,2023-09-04T23:59:59Z,CN=tst.milo.vgz.nl,tst.milo.vgz.nl,,tst.milo.vgz.nl,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a1e1cab9eac707de846c21f8d75d7020,118633ab75dec64c58e4403f5da6abe3052d280ab77e43aaa6fa9b891eee5e5c,ctls,tst.milo.vgz.nl,443,https://tst.milo.vgz.nl:443,https,,text/html,GET,40.118.40.109,/,1873035450,40.118.40.109,Bootstrap:4.1.1,54,False,,azure,True,,,,
unive.athena.at.vgz.nl,Home Page - Athena,200,8094,,unive.athena.at.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-10T00:00:00Z,2024-04-10T23:59:59Z,"CN=unive.athena.at.vgz.nl, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",unive.athena.at.vgz.nl,Microsoft Corporation,unive.athena.at.vgz.nl,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,748bee4306a838acc50dee91daa74e6b,7507d5ce9d8d831bd578fe6faa2e611cae3a9b4317094b5b8280a96ff3bbcf81,ctls,unive.athena.at.vgz.nl,443,https://unive.athena.at.vgz.nl:443,https,,text/html,GET,13.107.246.45,/,-108635095,2620:1ec:46::45,Azure Front Door,47,False,,,,,,,
unive.athena.vgz.nl,Home Page - Athena,200,8094,,unive.athena.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-29T00:00:00Z,2024-04-29T23:59:59Z,"CN=unive.athena.vgz.nl, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",unive.athena.vgz.nl,Microsoft Corporation,unive.athena.vgz.nl,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c9219f1678b1495bc93a638b96910b91,330b0dc06876d7c78a11f5100c4f472cd324b00ce25921471c2702a64fccd320,ctls,unive.athena.vgz.nl,443,https://unive.athena.vgz.nl:443,https,,text/html,GET,13.107.213.45,/,-108635095,2620:1ec:bdf::45,Azure Front Door,47,False,,,,,,,
upgrade-track-static-clients-stats-corp.vgz.nl,VGZ Zorgverzekering - Voorop in gezondheid en zorg. Voor iedereen.,200,141367,inloggen.cooperatievgz.nl,www.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-24T11:50:31Z,2023-06-24T11:54:00Z,"CN=www.vgz.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",www.vgz.nl,VGZ Zorgverzekeraar N.V.,inloggen.vgz.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,33b0f87d95d722c7733e262747b9dbae,c092a33cfe2a72e63f3a99ea7f8f2c9510cecd23f0236592e8fcbca27ceb57eb,ctls,www.vgz.nl,80,http://upgrade-track-static-clients-stats-corp.vgz.nl:80,http,,text/html,GET,195.42.135.39,/,-1785683782,195.42.135.39,Sitecore,2242,False,,,,,https://www.vgz.nl/,,
us07xmppapi.vgz.nl,Not Found,404,315,,us07xmppapi.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,us07xmppapi.vgz.nl,443,https://us07xmppapi.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,True,,,,,,
usmobile.vgz.nl,VGZ Zorgverzekering - Voorop in gezondheid en zorg. Voor iedereen.,200,141306,inloggen.cooperatievgz.nl,www.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-24T11:50:31Z,2023-06-24T11:54:00Z,"CN=www.vgz.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",www.vgz.nl,VGZ Zorgverzekeraar N.V.,inloggen.vgz.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,33b0f87d95d722c7733e262747b9dbae,c092a33cfe2a72e63f3a99ea7f8f2c9510cecd23f0236592e8fcbca27ceb57eb,ctls,www.vgz.nl,80,http://usmobile.vgz.nl:80,http,,text/html,GET,195.42.135.39,/,-1785683782,195.42.135.39,Sitecore,2242,False,,,,,https://www.vgz.nl/,,
v4-nwk-rsbp-lweb09.igs-za-api.vgz.nl,VGZ Zorgverzekering - Voorop in gezondheid en zorg. Voor iedereen.,200,141368,inloggen.cooperatievgz.nl,www.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-24T11:50:31Z,2023-06-24T11:54:00Z,"CN=www.vgz.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",www.vgz.nl,VGZ Zorgverzekeraar N.V.,inloggen.vgz.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,33b0f87d95d722c7733e262747b9dbae,c092a33cfe2a72e63f3a99ea7f8f2c9510cecd23f0236592e8fcbca27ceb57eb,ctls,www.vgz.nl,80,http://v4-nwk-rsbp-lweb09.igs-za-api.vgz.nl:80,http,,text/html,GET,195.42.135.39,/,-1785683782,195.42.135.39,Sitecore,2242,False,,,,,https://www.vgz.nl/,,
vb-ot-acc-am.vgz.nl,404 Not Found,404,146,,vb-ot-acc-am.vgz.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T06:24:31Z,2024-03-13T23:45:00Z,"CN=vb-ot-acc-am.vgz.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",vb-ot-acc-am.vgz.nl,VGZ Zorgverzekeraar N.V.,vb-ot-acc-am.vgz.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,4663f6c2354f86c7f7c7522f02c793ef,7718ab2e0910213ad2d41bd86f0375d120d6f5c2c77d4e91c2584457b46075c0,ctls,vb-ot-acc-am.vgz.nl,443,https://vb-ot-acc-am.vgz.nl:443,https,,text/html,GET,20.23.73.173,/,1494302000,20.23.73.173,HSTS,8,False,,,,,,,
vb-ot-acc.aadds.vgz.nl,Not Found,404,315,,vb-ot-acc.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,vb-ot-acc.aadds.vgz.nl,443,https://vb-ot-acc.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,True,,,,,,
vb-ot-dev-am.vgz.nl,404 Not Found,404,146,,vb-ot-dev-am.vgz.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-05T07:27:45Z,2023-09-03T07:27:44Z,CN=vb-ot-dev-am.vgz.nl,vb-ot-dev-am.vgz.nl,,vb-ot-dev-am.vgz.nl,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,174e5d66f73eb449b6430d948c0311d8,6cfecc79ee9d11b0fad4b1040df59344cee87b1c86f08a0b80c1d921ac656c5a,ctls,vb-ot-dev-am.vgz.nl,443,https://vb-ot-dev-am.vgz.nl:443,https,,text/html,GET,20.23.73.174,/,1494302000,20.23.73.174,HSTS,8,False,,,,,,,
vb-ot-tst-am.vgz.nl,404 Not Found,404,146,,vb-ot-tst-am.vgz.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-05T07:47:35Z,2023-09-03T07:47:34Z,CN=vb-ot-tst-am.vgz.nl,vb-ot-tst-am.vgz.nl,,vb-ot-tst-am.vgz.nl,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,fb97cdfe4c39c55abdaf3fa85d67d3e9,60cd9334423cc12e67f3f04eb0befab60ca0347fbbcee3b13313ded3d4f25297,ctls,vb-ot-tst-am.vgz.nl,443,https://vb-ot-tst-am.vgz.nl:443,https,,text/html,GET,20.126.246.53,/,1494302000,20.126.246.53,HSTS,8,False,,,,,,,
vb-ot-tst.aadds.vgz.nl,Not Found,404,315,,vb-ot-tst.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,vb-ot-tst.aadds.vgz.nl,443,https://vb-ot-tst.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,True,,,,,,
vb-pr-am.vgz.nl,404 Not Found,404,146,,vb-pr-am.vgz.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T06:17:39Z,2024-04-13T23:45:00Z,"CN=vb-pr-am.vgz.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",vb-pr-am.vgz.nl,VGZ Zorgverzekeraar N.V.,vb-pr-am.vgz.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c16b8ba12e4ae4eeb0ae498a5a4bce8b,4e241ed15bb7ab9ed8df9de862dc8ffdb22fe09eb7ba72d5f083076903b42bca,ctls,vb-pr-am.vgz.nl,443,https://vb-pr-am.vgz.nl:443,https,,text/html,GET,20.126.191.195,/,1494302000,20.126.191.195,HSTS,8,False,,,,,,,
