input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,tls_issuer_org_,cdn_name,webserver,tech_,cdn,tls_subject_org_,csp_domains_,final_url
cdn.nyc3.us.kennasecurity.com,ERROR: The request could not be satisfied,502,951,cdn.nyc3.us.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,True,2022-10-19T00:00:00Z,2023-11-17T23:59:59Z,CN=us.kennasecurity.com,us.kennasecurity.com,*.us.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,4e7c763bdf0887e5e4755cfef06dd884,519f7a7823a515b13c52b701cd6c9c92d61e78cf19223dbe4ebc24a8176fd024,True,ctls,cdn.nyc3.us.kennasecurity.com,443,https://cdn.nyc3.us.kennasecurity.com:443,https,text/html,GET,108.138.17.24,/,1377809615,108.138.17.40,20,False,Amazon,cloudfront,CloudFront,HSTS,True,,,
cdn.ops-test.us.kennasecurity.com,,403,255,cdn.ops-test.us.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-06-24T00:00:00Z,2024-07-22T23:59:59Z,CN=ops-test.us.kennasecurity.com,ops-test.us.kennasecurity.com,*.ops-test.us.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,2e8669cb06fd24a79424bec9e5f1d6c3,fff798ac6813b09bb2508e4505cdf62949bcce6bb3f9dac833e4e9a54b2146b2,True,ctls,cdn.ops-test.us.kennasecurity.com,443,https://cdn.ops-test.us.kennasecurity.com:443,https,application/xml,GET,18.66.122.9,/,461048516,2600:9000:2250:9e00:1:c37b:b400:93a1,2,False,Amazon,cloudfront,AmazonS3,HSTS,True,,,
cdn.ops-test2.us.kennasecurity.com,,403,243,cdn.ops-test2.us.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-02-24T00:00:00Z,2023-11-22T23:59:59Z,CN=ops-test2.us.kennasecurity.com,ops-test2.us.kennasecurity.com,*.ops-test2.us.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,878036df3fce581de200a968773ce511,3e6fc47073a2a5f2bf56831e072c1e152abefd5cd35322483485409db165f419,True,ctls,cdn.ops-test2.us.kennasecurity.com,443,https://cdn.ops-test2.us.kennasecurity.com:443,https,application/xml,GET,18.66.122.72,/,-382873059,2600:9000:2250:9a00:16:df3f:540:93a1,2,False,Amazon,cloudfront,AmazonS3,HSTS,True,,,
cdn.prod3.us.kennasecurity.com,,403,243,cdn.prod3.us.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-06-29T00:00:00Z,2024-07-28T23:59:59Z,CN=prod3.us.kennasecurity.com,prod3.us.kennasecurity.com,*.prod3.us.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,c21cd9be713857fd07a68bc1b400daf2,7641422333ffacd748de936efc04f318c80883658a87e4b099cb68e0d1f10d17,True,ctls,cdn.prod3.us.kennasecurity.com,443,https://cdn.prod3.us.kennasecurity.com:443,https,application/xml,GET,18.66.97.19,/,-382873059,2600:9000:223c:fe00:17:8f31:df40:93a1,2,False,Amazon,cloudfront,AmazonS3,HSTS,True,,,
cdn.rft.us.kennasecurity.com,ERROR: The request could not be satisfied,502,951,cdn.rft.us.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,True,2022-10-19T00:00:00Z,2023-11-17T23:59:59Z,CN=us.kennasecurity.com,us.kennasecurity.com,*.us.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,4e7c763bdf0887e5e4755cfef06dd884,519f7a7823a515b13c52b701cd6c9c92d61e78cf19223dbe4ebc24a8176fd024,True,ctls,cdn.rft.us.kennasecurity.com,443,https://cdn.rft.us.kennasecurity.com:443,https,text/html,GET,108.138.17.24,/,1581918183,108.138.17.113,20,False,Amazon,cloudfront,CloudFront,HSTS,True,,,
cdn.sandbox.eu.kennasecurity.com,,403,243,cdn.sandbox.eu.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-02-20T00:00:00Z,2023-09-27T23:59:59Z,CN=sandbox.eu.kennasecurity.com,sandbox.eu.kennasecurity.com,*.sandbox.eu.kennasecurity.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,fa15980e353eff55e61170dd7193cd33,8494b969392a2daf1b51d680798be2c52c1f4f9aaede8951431c2aa020231bc9,True,ctls,cdn.sandbox.eu.kennasecurity.com,443,https://cdn.sandbox.eu.kennasecurity.com:443,https,application/xml,GET,65.9.66.52,/,-382873059,2600:9000:206f:2400:9:4785:c500:93a1,2,False,Amazon,cloudfront,AmazonS3,HSTS,True,,,
cdn.stg1.us.kennasecurity.com,,403,243,cdn.stg1.us.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-03-01T00:00:00Z,2023-11-19T23:59:59Z,CN=stg1.us.kennasecurity.com,stg1.us.kennasecurity.com,*.stg1.us.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8471479e09313b7faf8991642aa55905,6952d405faf6aec07886d8d6a27de96f3be03540b486b85c4882030a9214284a,True,ctls,cdn.stg1.us.kennasecurity.com,443,https://cdn.stg1.us.kennasecurity.com:443,https,application/xml,GET,52.222.214.47,/,-382873059,2600:9000:223d:1000:10:7f56:a40:93a1,2,False,Amazon,cloudfront,AmazonS3,HSTS,True,,,
cdn.trial1.us.kennasecurity.com,,403,243,cdn.trial1.us.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-02-22T00:00:00Z,2023-09-26T23:59:59Z,CN=trial1.us.kennasecurity.com,trial1.us.kennasecurity.com,*.trial1.us.kennasecurity.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,e1a5cdd3ff6d7bb15405324ff0a2e91d,d25b29bd297f0f1d80f138d3ff960bf0ae3cd11cb7b6d420f692a46f2e71857c,True,ctls,cdn.trial1.us.kennasecurity.com,443,https://cdn.trial1.us.kennasecurity.com:443,https,application/xml,GET,18.66.122.121,/,-382873059,2600:9000:2250:600:17:8b5b:1b80:93a1,2,False,Amazon,cloudfront,AmazonS3,HSTS,True,,,
cdn.us.kennasecurity.com,,403,255,cdn.us.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2022-10-19T00:00:00Z,2023-11-17T23:59:59Z,CN=us.kennasecurity.com,us.kennasecurity.com,*.us.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,4e7c763bdf0887e5e4755cfef06dd884,519f7a7823a515b13c52b701cd6c9c92d61e78cf19223dbe4ebc24a8176fd024,True,ctls,cdn.us.kennasecurity.com,443,https://cdn.us.kennasecurity.com:443,https,application/xml,GET,52.222.214.106,/,-382873059,2600:9000:223d:da00:18:3f03:8dc0:93a1,2,False,Amazon,cloudfront,AmazonS3,HSTS,True,,,
cdncoinbase-corp.csvm.us.kennasecurity.com,,404,,cdncoinbase-corp.csvm.us.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2022-12-19T00:00:00Z,2024-01-17T23:59:59Z,CN=csvm.us.kennasecurity.com,csvm.us.kennasecurity.com,*.csvm.us.kennasecurity.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,5b299c32b051245406bbbc7d697fe808,2033b58b4da6b5025ea2d9dc38f99182e7efbbcbaf49808ad64dd1cece22185f,True,ctls,cdncoinbase-corp.csvm.us.kennasecurity.com,443,https://cdncoinbase-corp.csvm.us.kennasecurity.com:443,https,,GET,18.66.112.18,/,-382873059,18.66.112.111,1,False,Amazon,cloudfront,nginx,Nginx,True,,,
cds.api.nos.nl,,503,2503,cds.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,cds.api.nos.nl,443,https://cds.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,52.57.231.160,94,False,,,,,,,,
certificates.api.nos.nl,,503,2503,certificates.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,certificates.api.nos.nl,443,https://certificates.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.64.233.141,94,False,,,,,,,,
certik.api.nos.nl,,503,2503,certik.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,certik.api.nos.nl,443,https://certik.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
cesium.api.nos.nl,,503,2503,cesium.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,cesium.api.nos.nl,443,https://cesium.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.64.233.141,94,False,,,,,,,,
cfw2-a-lab.api.nos.nl,,503,2503,cfw2-a-lab.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,cfw2-a-lab.api.nos.nl,443,https://cfw2-a-lab.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.64.233.141,94,False,,,,,,,,
cgis.api.nos.nl,,503,2503,cgis.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,cgis.api.nos.nl,443,https://cgis.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.64.233.141,94,False,,,,,,,,
chapacngelog-kootapacc-papacy.api.nos.nl,,503,2503,chapacngelog-kootapacc-papacy.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,chapacngelog-kootapacc-papacy.api.nos.nl,443,https://chapacngelog-kootapacc-papacy.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,3.64.233.141,94,False,,,,,,,,
chariots.api.nos.nl,,503,2503,chariots.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,chariots.api.nos.nl,443,https://chariots.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.64.233.141,94,False,,,,,,,,
charter.kennasecurity.com,Cisco,200,7082,charter.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,charter.kennasecurity.com,443,https://charter.kennasecurity.com:443,https,text/html,GET,143.204.98.103,/,-382873059,143.204.98.106,178,False,Amazon,cloudfront,nginx,Ruby on Rails,True,,,https://charter.kennasecurity.com/users/sign_in
charterred.kennasecurity.com,Cisco,200,7080,charterred.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,charterred.kennasecurity.com,443,https://charterred.kennasecurity.com:443,https,text/html,GET,143.204.98.103,/,-382873059,143.204.98.106,178,False,Amazon,cloudfront,nginx,Ruby on Rails,True,,,https://charterred.kennasecurity.com/users/sign_in
chat-environment.api.nos.nl,,503,2503,chat-environment.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,chat-environment.api.nos.nl,443,https://chat-environment.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.125.230.96,94,False,,,,,,,,
chat-gateway218-prod.api.nos.nl,,503,2503,chat-gateway218-prod.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,chat-gateway218-prod.api.nos.nl,443,https://chat-gateway218-prod.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
chat-gateway262-prod.api.nos.nl,,503,2503,chat-gateway262-prod.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,chat-gateway262-prod.api.nos.nl,443,https://chat-gateway262-prod.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,3.64.233.141,94,False,,,,,,,,
chat.kennasecurity.com,,404,,chat.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,chat.kennasecurity.com,443,https://chat.kennasecurity.com:443,https,,GET,143.204.98.103,/,-382873059,143.204.98.106,1,False,Amazon,cloudfront,nginx,Nginx,True,,,
chef-elasticbeanstalkcontainer-www-test.api.nos.nl,,503,2503,chef-elasticbeanstalkcontainer-www-test.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,chef-elasticbeanstalkcontainer-www-test.api.nos.nl,443,https://chef-elasticbeanstalkcontainer-www-test.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,3.125.230.96,94,False,,,,,,,,
chef-jenkins-relaysql.api.nos.nl,,503,2503,chef-jenkins-relaysql.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,chef-jenkins-relaysql.api.nos.nl,443,https://chef-jenkins-relaysql.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,52.57.231.160,94,False,,,,,,,,
chef-nodev2.api.nos.nl,,503,2503,chef-nodev2.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,chef-nodev2.api.nos.nl,443,https://chef-nodev2.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.64.233.141,94,False,,,,,,,,
chefb2bbeta.api.nos.nl,,503,2503,chefb2bbeta.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,chefb2bbeta.api.nos.nl,443,https://chefb2bbeta.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
chefdatabasetemp-exchangedns.api.nos.nl,,503,2503,chefdatabasetemp-exchangedns.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,chefdatabasetemp-exchangedns.api.nos.nl,443,https://chefdatabasetemp-exchangedns.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
chefdatabasetemp-exchangedns.next.nos.nl,,503,2503,chefdatabasetemp-exchangedns.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,chefdatabasetemp-exchangedns.next.nos.nl,443,https://chefdatabasetemp-exchangedns.next.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.64.233.141,94,False,,,,,,,,
chefhelpdesk-assets-postmanbackups-www-test.api.nos.nl,,503,2503,chefhelpdesk-assets-postmanbackups-www-test.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,chefhelpdesk-assets-postmanbackups-www-test.api.nos.nl,443,https://chefhelpdesk-assets-postmanbackups-www-test.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,52.57.231.160,94,False,,,,,,,,
chennai-60.api.nos.nl,,503,2503,chennai-60.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,chennai-60.api.nos.nl,443,https://chennai-60.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.125.230.96,94,False,,,,,,,,
chennai-79.api.nos.nl,,503,2503,chennai-79.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,chennai-79.api.nos.nl,443,https://chennai-79.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,3.64.233.141,94,False,,,,,,,,
cig1w269-ultimaterewards.api.nos.nl,,503,2503,cig1w269-ultimaterewards.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,cig1w269-ultimaterewards.api.nos.nl,443,https://cig1w269-ultimaterewards.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.125.230.96,94,False,,,,,,,,
cig1w311-stmts.api.nos.nl,,503,2503,cig1w311-stmts.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,cig1w311-stmts.api.nos.nl,443,https://cig1w311-stmts.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,52.57.231.160,94,False,,,,,,,,
cimpress1.kennasecurity.com,Cisco,200,7972,cimpress1.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,cimpress1.kennasecurity.com,443,https://cimpress1.kennasecurity.com:443,https,text/html,GET,143.204.98.15,/,-382873059,143.204.98.87,185,False,Amazon,cloudfront,nginx,Ruby on Rails,True,,,https://cimpress1.kennasecurity.com/users/sign_in
cinaba.kennasecurity.com,Cisco,200,7045,cinaba.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,cinaba.kennasecurity.com,443,https://cinaba.kennasecurity.com:443,https,text/html,GET,143.204.98.103,/,-382873059,143.204.98.87,178,False,Amazon,cloudfront,nginx,Ruby on Rails,True,,,https://cinaba.kennasecurity.com/users/sign_in
cisco-kpd-test.us.kennasecurity.com,,404,,cisco-kpd-test.us.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2022-10-19T00:00:00Z,2023-11-17T23:59:59Z,CN=us.kennasecurity.com,us.kennasecurity.com,*.us.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,4e7c763bdf0887e5e4755cfef06dd884,519f7a7823a515b13c52b701cd6c9c92d61e78cf19223dbe4ebc24a8176fd024,True,ctls,cisco-kpd-test.us.kennasecurity.com,443,https://cisco-kpd-test.us.kennasecurity.com:443,https,,GET,108.138.17.113,/,-382873059,108.138.17.40,1,False,Amazon,cloudfront,nginx,Nginx,True,,,
