new,host,ttl,a,cname,soa,ns,txt,status_code,mx,aaaa,cdn,cdn-name,has_internal_ips,internal_ips
,dbspdsmp.pd2eu.badoocdn.com,21400,31.222.66.68,badoocdn.com,"{'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}","ns8.badoocdn.com, ns2.badoocdn.com, ns5.badoocdn.com, ns3.badoocdn.com, ns1.badoocdn.com, ns6.badoocdn.com, ns4.badoocdn.com, ns7.badoocdn.com","v=DKIM1; p=, v=spf1 -all, fastly-domain-delegation-hUTyunO7tgvT7TY8FVy-30/06/23",NOERROR,,,,,,
,dbsswitchtower-sjc-br-1.pd2eu.badoocdn.com,3600,31.222.66.68,badoocdn.com,"{'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}","ns7.badoocdn.com, ns4.badoocdn.com, ns2.badoocdn.com, ns3.badoocdn.com, ns8.badoocdn.com, ns5.badoocdn.com, ns6.badoocdn.com, ns1.badoocdn.com","v=DKIM1; p=, fastly-domain-delegation-hUTyunO7tgvT7TY8FVy-30/06/23, v=spf1 -all",NOERROR,,,,,,
,dbz.pd2eu.badoocdn.com,21400,"31.222.66.68, 31.222.73.253, 31.222.75.253, 31.222.77.253, 159.253.177.253, 31.222.67.253, 31.222.69.253, 31.222.78.39, 31.222.70.39",badoocdn.com,"{'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}","ns4.badoocdn.com, ns7.badoocdn.com, ns8.badoocdn.com, ns2.badoocdn.com, ns3.badoocdn.com, ns5.badoocdn.com, ns1.badoocdn.com, ns6.badoocdn.com","fastly-domain-delegation-hUTyunO7tgvT7TY8FVy-30/06/23, v=DKIM1; p=, v=spf1 -all",NOERROR,,,,,,
,dc2.pd2eu.badoocdn.com,21400,"31.222.73.253, 31.222.75.253, 31.222.77.253, 159.253.177.253, 31.222.67.253, 31.222.69.253, 31.222.78.39, 31.222.70.39",badoocdn.com,"{'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}","ns8.badoocdn.com, ns4.badoocdn.com, ns2.badoocdn.com, ns3.badoocdn.com, ns6.badoocdn.com, ns7.badoocdn.com, ns1.badoocdn.com, ns5.badoocdn.com",,NOERROR,,,,,,
,dcae-cdap-wapi-mtc5-ftl2.badootech.badoo.com,21400,"31.222.67.112, 31.222.73.253, 31.222.75.253, 31.222.77.253, 159.253.177.253, 31.222.67.253, 31.222.69.253, 31.222.78.39, 31.222.70.39",badoo.com,"{'name': 'badoo.com', 'ns': 'ns2.badoo.com', 'mailbox': 'noc.badoo.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoo.com', 'ns': 'ns2.badoo.com', 'mailbox': 'noc.badoo.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}","ns1.badoo.com, ns2.badoo.com, ns6.badoo.com, ns3.badoo.com, ns7.badoo.com, ns4.badoo.com, ns8.badoo.com, ns5.badoo.com","v=spf1 include:mail.zendesk.com ip4:31.222.64.0/20 ip4:159.253.176.0/21 -all, facebook-domain-verification=go09qpwzxq40ry6h4ehsynos0y824n, sql35j0cp6sccts163r949kc1zghds8c, google-site-verification=MNvdEFom8ksg-0SRNZRPQHPqnE4-HS3q8HvOFSoWHd0, google-site-verification=pj-0XqkiW0M4hU5dJNxkPghak-swvnDtPywyY7aK4Qs, google-site-verification=nW3eL-Oz934O7wMttQ855YJ9seq5866Xly_qarjPhj4, google-site-verification=lzwmS88UMZwgkBTtXaIpsXv6DVDas3pbBQCrkCa8bgE",NOERROR,"mailin1us.monopost.com, mailin1eu.monopost.com",,,,,
,dcae-drps.pd2eu.badoocdn.com,21400,31.222.66.68,badoocdn.com,"{'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}","ns1.badoocdn.com, ns4.badoocdn.com, ns8.badoocdn.com, ns6.badoocdn.com, ns7.badoocdn.com, ns2.badoocdn.com, ns3.badoocdn.com, ns5.badoocdn.com","fastly-domain-delegation-hUTyunO7tgvT7TY8FVy-30/06/23, v=DKIM1; p=, v=spf1 -all",NOERROR,,,,,,
,dcae-msrt-mtc5-ftl2.pd2eu.badoocdn.com,3600,31.222.66.68,badoocdn.com,"{'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}","ns1.badoocdn.com, ns2.badoocdn.com, ns3.badoocdn.com, ns4.badoocdn.com, ns5.badoocdn.com, ns6.badoocdn.com, ns7.badoocdn.com, ns8.badoocdn.com","v=spf1 -all, v=DKIM1; p=, fastly-domain-delegation-hUTyunO7tgvT7TY8FVy-30/06/23",NOERROR,,,,,,
,dcl2-ncg1-c6-iad5.pd2eu.badoocdn.com,21400,"31.222.66.68, 31.222.73.253, 31.222.75.253, 31.222.77.253, 159.253.177.253, 31.222.67.253, 31.222.69.253, 31.222.78.39, 31.222.70.39",badoocdn.com,"{'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}","ns4.badoocdn.com, ns7.badoocdn.com, ns8.badoocdn.com, ns2.badoocdn.com, ns3.badoocdn.com, ns5.badoocdn.com, ns1.badoocdn.com, ns6.badoocdn.com","v=spf1 -all, fastly-domain-delegation-hUTyunO7tgvT7TY8FVy-30/06/23, v=DKIM1; p=",NOERROR,,,,,,
,dcps.pd2eu.badoocdn.com,21400,"31.222.66.68, 31.222.73.253, 31.222.75.253, 31.222.77.253, 159.253.177.253, 31.222.67.253, 31.222.69.253, 31.222.78.39, 31.222.70.39",badoocdn.com,"{'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}","ns4.badoocdn.com, ns7.badoocdn.com, ns8.badoocdn.com, ns2.badoocdn.com, ns3.badoocdn.com, ns5.badoocdn.com, ns1.badoocdn.com, ns6.badoocdn.com","v=DKIM1; p=, fastly-domain-delegation-hUTyunO7tgvT7TY8FVy-30/06/23, v=spf1 -all",NOERROR,,,,,,
,de-ch-int-jobs.eu1.badoo.com,21400,31.222.67.112,eu1.badoo.com,"{'name': 'badoo.com', 'ns': 'ns2.badoo.com', 'mailbox': 'noc.badoo.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoo.com', 'ns': 'ns2.badoo.com', 'mailbox': 'noc.badoo.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoo.com', 'ns': 'ns2.badoo.com', 'mailbox': 'noc.badoo.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoo.com', 'ns': 'ns2.badoo.com', 'mailbox': 'noc.badoo.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoo.com', 'ns': 'ns2.badoo.com', 'mailbox': 'noc.badoo.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}",,,NOERROR,,,,,,
,de-cix.badoo.com,13999,31.222.67.112,badoo.com,"{'name': 'badoo.com', 'ns': 'ns2.badoo.com', 'mailbox': 'noc.badoo.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoo.com', 'ns': 'ns2.badoo.com', 'mailbox': 'noc.badoo.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoo.com', 'ns': 'ns2.badoo.com', 'mailbox': 'noc.badoo.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}",,"google-site-verification=pj-0XqkiW0M4hU5dJNxkPghak-swvnDtPywyY7aK4Qs, facebook-domain-verification=go09qpwzxq40ry6h4ehsynos0y824n, google-site-verification=nW3eL-Oz934O7wMttQ855YJ9seq5866Xly_qarjPhj4, google-site-verification=lzwmS88UMZwgkBTtXaIpsXv6DVDas3pbBQCrkCa8bgE, v=spf1 include:mail.zendesk.com ip4:31.222.64.0/20 ip4:159.253.176.0/21 -all, google-site-verification=MNvdEFom8ksg-0SRNZRPQHPqnE4-HS3q8HvOFSoWHd0, sql35j0cp6sccts163r949kc1zghds8c",NOERROR,"mailin1us.monopost.com, mailin1eu.monopost.com",,,,,
,de18.pd2eu.badoocdn.com,21400,"31.222.75.65, 31.222.75.64, 31.222.73.253, 31.222.75.253, 31.222.77.253, 159.253.177.253, 31.222.67.253, 31.222.69.253, 31.222.78.39, 31.222.70.39",badoocdn.com,"{'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}","ns5.badoocdn.com, ns8.badoocdn.com, ns4.badoocdn.com, ns2.badoocdn.com, ns3.badoocdn.com, ns1.badoocdn.com, ns6.badoocdn.com, ns7.badoocdn.com","v=spf1 -all, v=DKIM1; p=, fastly-domain-delegation-hUTyunO7tgvT7TY8FVy-30/06/23",NOERROR,,,,,,
,dealservice.pd2eu.badoocdn.com,21400,"31.222.75.65, 31.222.75.64",badoocdn.com,"{'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}","ns5.badoocdn.com, ns2.badoocdn.com, ns4.badoocdn.com, ns1.badoocdn.com, ns7.badoocdn.com, ns3.badoocdn.com, ns8.badoocdn.com, ns6.badoocdn.com","v=spf1 -all, fastly-domain-delegation-hUTyunO7tgvT7TY8FVy-30/06/23, v=DKIM1; p=",NOERROR,,,,,,
,debug-backups-configstorebackups-www-test.pd2eu.badoocdn.com,17925,"31.222.66.68, 31.222.73.253, 31.222.75.253, 31.222.77.253, 159.253.177.253, 31.222.67.253, 31.222.69.253, 31.222.78.39, 31.222.70.39",badoocdn.com,"{'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}","ns8.badoocdn.com, ns4.badoocdn.com, ns2.badoocdn.com, ns3.badoocdn.com, ns6.badoocdn.com, ns7.badoocdn.com, ns1.badoocdn.com, ns5.badoocdn.com","v=DKIM1; p=, v=spf1 -all, fastly-domain-delegation-hUTyunO7tgvT7TY8FVy-30/06/23",NOERROR,,,,,,
,debug-demo-stagingen-users.pd2eu.badoocdn.com,21400,"31.222.66.68, 31.222.73.253, 31.222.75.253, 31.222.77.253, 159.253.177.253, 31.222.67.253, 31.222.69.253, 31.222.78.39, 31.222.70.39",badoocdn.com,"{'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}","ns3.badoocdn.com, ns7.badoocdn.com, ns1.badoocdn.com, ns4.badoocdn.com, ns8.badoocdn.com, ns5.badoocdn.com, ns6.badoocdn.com, ns2.badoocdn.com","v=spf1 -all, fastly-domain-delegation-hUTyunO7tgvT7TY8FVy-30/06/23, v=DKIM1; p=",NOERROR,,,,,,
,debug-ec2-34-220-220-36.pd2eu.badoocdn.com,21400,"31.222.66.68, 31.222.73.253, 31.222.75.253, 31.222.77.253, 159.253.177.253, 31.222.67.253, 31.222.69.253, 31.222.78.39, 31.222.70.39",badoocdn.com,"{'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}","ns7.badoocdn.com, ns3.badoocdn.com, ns1.badoocdn.com, ns2.badoocdn.com, ns5.badoocdn.com, ns8.badoocdn.com, ns6.badoocdn.com, ns4.badoocdn.com","v=DKIM1; p=, fastly-domain-delegation-hUTyunO7tgvT7TY8FVy-30/06/23, v=spf1 -all",NOERROR,,,,,,
,debug-images-intwww-test.pd2eu.badoocdn.com,21400,,badoocdn.com,"{'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}","ns3.badoocdn.com, ns7.badoocdn.com, ns1.badoocdn.com, ns2.badoocdn.com, ns8.badoocdn.com, ns5.badoocdn.com, ns6.badoocdn.com, ns4.badoocdn.com","fastly-domain-delegation-hUTyunO7tgvT7TY8FVy-30/06/23, v=DKIM1; p=, v=spf1 -all",NOERROR,,,,,,
,debugauth-accessrelay-config-redirect.pd2eu.badoocdn.com,21400,"31.222.66.68, 31.222.73.253, 31.222.75.253, 31.222.77.253, 159.253.177.253, 31.222.67.253, 31.222.69.253, 31.222.78.39, 31.222.70.39",badoocdn.com,"{'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}","ns5.badoocdn.com, ns6.badoocdn.com, ns2.badoocdn.com, ns3.badoocdn.com, ns4.badoocdn.com, ns1.badoocdn.com, ns8.badoocdn.com, ns7.badoocdn.com","v=DKIM1; p=, v=spf1 -all, fastly-domain-delegation-hUTyunO7tgvT7TY8FVy-30/06/23",NOERROR,,,,,,
,debugserviceuser.pd2eu.badoocdn.com,21400,31.222.66.68,badoocdn.com,"{'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}","ns7.badoocdn.com, ns2.badoocdn.com, ns3.badoocdn.com, ns4.badoocdn.com, ns8.badoocdn.com, ns5.badoocdn.com, ns1.badoocdn.com, ns6.badoocdn.com","v=DKIM1; p=, v=spf1 -all, fastly-domain-delegation-hUTyunO7tgvT7TY8FVy-30/06/23",NOERROR,,,,,,
,defraisewam02.pd2eu.badoocdn.com,21400,31.222.66.68,badoocdn.com,"{'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}","ns1.badoocdn.com, ns2.badoocdn.com, ns3.badoocdn.com, ns4.badoocdn.com, ns5.badoocdn.com, ns6.badoocdn.com, ns7.badoocdn.com, ns8.badoocdn.com","v=spf1 -all, v=DKIM1; p=, fastly-domain-delegation-hUTyunO7tgvT7TY8FVy-30/06/23",NOERROR,,,,,,
,delhi.badoocdn.com,21400,"31.222.66.68, 31.222.73.253, 31.222.75.253, 31.222.77.253, 159.253.177.253, 31.222.67.253, 31.222.69.253, 31.222.78.39, 31.222.70.39",badoocdn.com,"{'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}","ns4.badoocdn.com, ns2.badoocdn.com, ns6.badoocdn.com, ns5.badoocdn.com, ns8.badoocdn.com, ns7.badoocdn.com, ns3.badoocdn.com, ns1.badoocdn.com","v=DKIM1; p=, fastly-domain-delegation-hUTyunO7tgvT7TY8FVy-30/06/23, v=spf1 -all",NOERROR,,,,,,
,demand-ms-core.pd2eu.badoocdn.com,21400,31.222.66.68,badoocdn.com,"{'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}",,,NOERROR,,,,,,
,demo-epoch.hotornot.com,21400,31.222.67.114,hotornot.com,"{'name': 'hotornot.com', 'ns': 'ns2.hotornot.com', 'mailbox': 'noc.hotornot.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'hotornot.com', 'ns': 'ns2.hotornot.com', 'mailbox': 'noc.hotornot.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}",,"google-site-verification=Lh2kbpYySC8hEAY-m-bHHmoV7Vf37Yjq2NgMe2mILzQ, google-site-verification=IwQZefENSxybdoL_klA14glwBiJcNhjZ-dTkGgD6B_A, v=spf1 include:mail.zendesk.com ip4:31.222.64.0/20 ip4:159.253.176.0/21 -all",NOERROR,"mailin1eu.monopost.com, mailin1us.monopost.com",2a00:aea0:120:176::75,,,,
,demo-eu.pd2eu.badoocdn.com,21400,"31.222.66.68, 31.222.73.253, 31.222.75.253, 31.222.77.253, 159.253.177.253, 31.222.67.253, 31.222.69.253, 31.222.78.39, 31.222.70.39",badoocdn.com,"{'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}, {'name': 'badoocdn.com', 'ns': 'ns2.badoocdn.com', 'mailbox': 'noc.badoocdn.com', 'serial': 2024012800, 'refresh': 14400, 'retry': 7200, 'expire': 604800, 'minttl': 3600}","ns1.badoocdn.com, ns7.badoocdn.com, ns6.badoocdn.com, ns2.badoocdn.com, ns5.badoocdn.com, ns3.badoocdn.com, ns8.badoocdn.com, ns4.badoocdn.com","fastly-domain-delegation-hUTyunO7tgvT7TY8FVy-30/06/23, v=DKIM1; p=, v=spf1 -all",NOERROR,,,,,,
