input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,method,host,path,favicon,a_,lines,failed,csp_domains_,tls_expired,tls_mismatched,content_type,tech_,tls_self_signed,cdn_name,cdn,webserver,final_url
tor70-102-gre.m2m.telefonica.de,Automatische Weiterleitung,200,702,tor70-102-gre.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,tor70-102-gre.m2m.telefonica.de,443,https://tor70-102-gre.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
tor79-66-pda.m2m.telefonica.de,Automatische Weiterleitung,200,702,tor79-66-pda.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,tor79-66-pda.m2m.telefonica.de,443,https://tor79-66-pda.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
tor93-90-pda.m2m.telefonica.de,Automatische Weiterleitung,200,702,tor93-90-pda.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,tor93-90-pda.m2m.telefonica.de,443,https://tor93-90-pda.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
tor97-94-pda.m2m.telefonica.de,Automatische Weiterleitung,200,702,tor97-94-pda.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,tor97-94-pda.m2m.telefonica.de,443,https://tor97-94-pda.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
tor99-179-pdc.m2m.telefonica.de,Automatische Weiterleitung,200,702,tor99-179-pdc.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,tor99-179-pdc.m2m.telefonica.de,443,https://tor99-179-pdc.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
track.o2online.de,,200,,track.o2online.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,Telefónica Germany GmbH & Co. OHG,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,True,ctls,track.o2online.de,443,https://track.o2online.de:443,https,GET,82.113.101.222,/,-1840324437,82.113.101.222,1,False,,,,,,,,,,
trackmd.o2online.de,,200,,trackmd.o2online.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,Telefónica Germany GmbH & Co. OHG,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,True,ctls,trackmd.o2online.de,443,https://trackmd.o2online.de:443,https,GET,82.113.101.222,/,-1840324437,82.113.101.222,1,False,,,,,,,,,,
trb.m2m.telefonica.de,Automatische Weiterleitung,200,702,trb.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,trb.m2m.telefonica.de,443,https://trb.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
trck.netzclub.net,iNetPro.io Network,200,18709,trck.netzclub.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-18T00:06:38Z,2023-07-17T00:06:37Z,CN=inetpro.io,inetpro.io,,www.inetpro.io,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d0d7e2ce4bd180cefb333a3349ee5d31,2c70afdbe57aa202f94426441b3b07e05ccf64905c54516c9adafdc67ce7672d,,ctls,trck.netzclub.net,443,https://trck.netzclub.net:443,https,GET,91.134.196.66,/,-1840324437,91.134.196.66,367,False,,,,text/html,PHP,,,,nginx/1.19.2,
tripwire.m2m.telefonica.de,Automatische Weiterleitung,200,702,tripwire.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,tripwire.m2m.telefonica.de,443,https://tripwire.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
trustml.m2m.telefonica.de,Automatische Weiterleitung,200,702,trustml.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,trustml.m2m.telefonica.de,443,https://trustml.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
tryverify.blauworld.de,konsoleH :: Login,200,6062,tryverify.blauworld.de,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-03-14T00:00:00Z,2023-11-03T23:59:59Z,CN=*.your-server.de,*.your-server.de,,your-server.de,"CN=Thawte TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",Thawte TLS RSA CA G1,DigiCert Inc,9bc132f109bdd28e750b2aabd5b0d93e,6b7a4448dc60de8e542a1852f14621facd24ed12aa189d730328d1543f0a2558,True,ctls,tryverify.blauworld.de,443,https://tryverify.blauworld.de:443,https,GET,78.46.156.196,/,-454379880,78.46.156.196,107,False,,,True,text/html,Apache,,,,Apache,
turkei-sim.de,TürkeiSIM,200,9147,www.turkei-sim.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-16T00:00:00Z,2024-01-23T23:59:59Z,"CN=www.turkei-sim.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",www.turkei-sim.de,Telefónica Germany GmbH & Co. OHG,www.turkei-sim.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e8fdf0492683712e928076144efd65cf,559061098441151525507d6678999a7e1cc682c1d81976bfe3fec0f438e92c09,,ctls,www.turkei-sim.de,443,https://turkei-sim.de:443,https,GET,212.23.125.181,/,712651419,212.23.125.181,439,False,,,,text/html,Java,,,,Apache,https://www.turkei-sim.de/selfcare/static/page/start
tuuhanyuiyui.m2m.telefonica.de,Automatische Weiterleitung,200,702,tuuhanyuiyui.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,tuuhanyuiyui.m2m.telefonica.de,443,https://tuuhanyuiyui.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
tv-video.o2online.de,,410,,tv-video.o2online.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,Telefónica Germany GmbH & Co. OHG,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,True,ctls,tv-video.o2online.de,443,https://tv-video.o2online.de:443,https,GET,82.113.101.149,/,-1840324437,82.113.101.149,1,False,,,,,,,,,,
ueberraschung.o2.de,"o2 | Mobilfunkanbieter für Handytarif, Smartphone & Internet",200,171862,www.o2online.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,Telefónica Germany GmbH & Co. OHG,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,True,ctls,www.o2online.de,443,https://ueberraschung.o2.de:443,https,GET,141.101.90.98,/,,2a06:98c1:3200::90:1,3405,False,,,,text/html,Varnish,,cloudflare,True,Apache,https://www.o2online.de/
ugc.o2online.de,Access Denied,403,223,ugc.o2online.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-13T00:00:00Z,2024-04-14T23:59:59Z,"CN=*.ugc.bazaarvoice.com, O=Bazaarvoice\, Inc, L=Austin, ST=Texas, C=US",*.ugc.bazaarvoice.com,"Bazaarvoice, Inc",ugc.bazaarvoice.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3bae579a803f3c8a13dd874d07e908f7,63f0642eb991c22aeaaa756c7ebcdec7c0cb6a1737e2093effcbf9974a0221da,True,ctls,ugc.o2online.de,443,https://ugc.o2online.de:443,https,GET,104.79.26.248,/,2058936556,104.79.26.248,10,False,,,True,text/html,,,,,AkamaiGHost,
uhilhpbpi.m2m.telefonica.de,Automatische Weiterleitung,200,702,uhilhpbpi.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,uhilhpbpi.m2m.telefonica.de,443,https://uhilhpbpi.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
ukcag.o2.com,Citrix Access Gateway,200,5337,ukcag.o2.com,443,True,tls12,TLS_RSA_WITH_3DES_EDE_CBC_SHA,2023-02-28T00:00:00Z,2024-03-30T23:59:59Z,"CN=ukcag.o2.com, O=TELEFONICA UK LIMITED, L=Slough, C=GB, serialNumber=01743099, businessCategory=Private Organization, jurisdictionCountry=GB, businessCategory=Private Organization, jurisdictionCountry=GB",ukcag.o2.com,TELEFONICA UK LIMITED,ukcag.o2.com,"CN=Thawte EV RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",Thawte EV RSA CA 2018,DigiCert Inc,05fb8ca6c4c4124cc165068b71b81f13,3a0db4beac7f98385bb9d85d5a9546c4c966fadb07aea3ead61637496f86aca3,,ctls,ukcag.o2.com,443,https://ukcag.o2.com:443,https,GET,158.230.100.75,/,-96844545,158.230.100.75,139,False,,,,text/html,Apache,,,,Apache,https://ukcag.o2.com/vpn/index.html
umfrage.o2.de,403 - Forbidden: Access is denied.,403,1233,umfrage.o2.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-12-11T23:59:59Z,CN=umfrage.o2.de,umfrage.o2.de,,umfrage.o2.de,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4408c4f70a6afb2d24eea37ab62406cb,e6cbd59a1a6a016522b153a1ebc67e81601391b6d4275b959303455ba82d03f3,,ctls,umfrage.o2.de,443,https://umfrage.o2.de:443,https,GET,52.58.156.184,/,1631801191,18.196.128.35,30,False,,,,text/html,Windows Server,,,,Microsoft-IIS/10.0,
uncovercolombia-sim-karte-aktivierung.blauworld.de,konsoleH :: Login,200,6062,uncovercolombia-sim-karte-aktivierung.blauworld.de,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-03-14T00:00:00Z,2023-11-03T23:59:59Z,CN=*.your-server.de,*.your-server.de,,your-server.de,"CN=Thawte TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",Thawte TLS RSA CA G1,DigiCert Inc,9bc132f109bdd28e750b2aabd5b0d93e,6b7a4448dc60de8e542a1852f14621facd24ed12aa189d730328d1543f0a2558,True,ctls,uncovercolombia-sim-karte-aktivierung.blauworld.de,443,https://uncovercolombia-sim-karte-aktivierung.blauworld.de:443,https,GET,78.46.156.196,/,385408912,78.46.156.196,107,False,,,True,text/html,Apache,,,,Apache,
uncovermagento2.design-staging.gitlab.com,404 Not Found,404,146,uncovermagento2.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-16T00:49:42Z,2024-05-15T00:49:42Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,090ee1e3a176ffe0b32e6f9009b6c204,6b9812f2b49499d3c1777c0519df8a66daa32ce23d9486aafabe5f7896402689,,ctls,uncovermagento2.design-staging.gitlab.com,443,https://uncovermagento2.design-staging.gitlab.com:443,https,GET,35.196.77.186,/,1494302000,35.196.77.186,8,False,,,True,text/html,HSTS,True,google,True,,
uncovermybabycard.m2m.telefonica.de,Automatische Weiterleitung,200,702,uncovermybabycard.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,uncovermybabycard.m2m.telefonica.de,443,https://uncovermybabycard.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
update-confluence-development.m2m.telefonica.de,Automatische Weiterleitung,200,702,update-confluence-development.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,update-confluence-development.m2m.telefonica.de,443,https://update-confluence-development.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
update-postgres.m2m.telefonica.de,Automatische Weiterleitung,200,702,update-postgres.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,update-postgres.m2m.telefonica.de,443,https://update-postgres.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
updateregister-clients.m2m.telefonica.de,Automatische Weiterleitung,200,702,updateregister-clients.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,updateregister-clients.m2m.telefonica.de,443,https://updateregister-clients.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
updateteamalpha-portal.m2m.telefonica.de,Automatische Weiterleitung,200,702,updateteamalpha-portal.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,updateteamalpha-portal.m2m.telefonica.de,443,https://updateteamalpha-portal.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
upgrade-a184-50-164-66.m2m.telefonica.de,Automatische Weiterleitung,200,702,upgrade-a184-50-164-66.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,upgrade-a184-50-164-66.m2m.telefonica.de,443,https://upgrade-a184-50-164-66.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
upgrade-docker-clients.m2m.telefonica.de,Automatische Weiterleitung,200,702,upgrade-docker-clients.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,upgrade-docker-clients.m2m.telefonica.de,443,https://upgrade-docker-clients.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
upgradewebpostmandatabase.design-staging.gitlab.com,404 Not Found,404,146,upgradewebpostmandatabase.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-16T16:18:45Z,2024-05-15T16:18:45Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,acf185fadaa4d29651686d521ce57e52,f4dd663d6a7c75b6c5ffbd245665b69e67567543267d95c41b9cbf7a94706432,,ctls,upgradewebpostmandatabase.design-staging.gitlab.com,443,https://upgradewebpostmandatabase.design-staging.gitlab.com:443,https,GET,35.196.77.186,/,1494302000,35.196.77.186,8,False,,,True,text/html,HSTS,True,google,True,,
upload-auth-partner.m2m.telefonica.de,Automatische Weiterleitung,200,702,upload-auth-partner.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,upload-auth-partner.m2m.telefonica.de,443,https://upload-auth-partner.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
upload-testing-support-corp.m2m.telefonica.de,Automatische Weiterleitung,200,702,upload-testing-support-corp.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,upload-testing-support-corp.m2m.telefonica.de,443,https://upload-testing-support-corp.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
uploadchefsql-us.m2m.telefonica.de,Automatische Weiterleitung,200,702,uploadchefsql-us.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,uploadchefsql-us.m2m.telefonica.de,443,https://uploadchefsql-us.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
uploadconfig-service-erpalt.m2m.telefonica.de,Automatische Weiterleitung,200,702,uploadconfig-service-erpalt.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,uploadconfig-service-erpalt.m2m.telefonica.de,443,https://uploadconfig-service-erpalt.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
uploads-accountstatusdevenv-storagemx.m2m.telefonica.de,Automatische Weiterleitung,200,702,uploads-accountstatusdevenv-storagemx.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,uploads-accountstatusdevenv-storagemx.m2m.telefonica.de,443,https://uploads-accountstatusdevenv-storagemx.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
