input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_wildcard_certificate,tls_subject_org_,final_url
gufxoa.quizlet.com,Captcha Challenge…,403,163717,gufxoa.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,gufxoa.quizlet.com,cloudflare,443,https://gufxoa.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,930007753,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
gw.quizlet.com,Captcha Challenge…,403,163709,gw.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,gw.quizlet.com,cloudflare,443,https://gw.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-768878926,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
hhvm-user-docs.internal-prod.prod1.quizlet.com,403 Forbidden,403,151,hhvm-user-docs.internal-prod.prod1.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,hhvm-user-docs.internal-prod.prod1.quizlet.com,cloudflare,443,https://hhvm-user-docs.internal-prod.prod1.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1210513009,104.17.188.102,Cloudflare,8,False,True,,,
hk03sa.quizlet.com,Captcha Challenge…,403,163717,hk03sa.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,hk03sa.quizlet.com,cloudflare,443,https://hk03sa.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-676052785,104.17.187.102,Cloudflare Bot Management,99,False,True,True,,
home.quizlet.com,Captcha Challenge…,403,163736,home.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,home.quizlet.com,cloudflare,443,https://home.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-1758741883,104.17.187.102,Cloudflare Bot Management,99,False,True,True,,
host.quizlet.com,Captcha Challenge…,403,163715,host.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,host.quizlet.com,cloudflare,443,https://host.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-1914481726,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
hostmaster.quizlet.com,Captcha Challenge…,403,163772,hostmaster.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,hostmaster.quizlet.com,cloudflare,443,https://hostmaster.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-1513692479,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
inbound.quizlet.com,Captcha Challenge…,403,163743,inbound.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,inbound.quizlet.com,cloudflare,443,https://inbound.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,999306783,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
inside.quizlet.com,Captcha Challenge…,403,163716,inside.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,inside.quizlet.com,cloudflare,443,https://inside.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,1743121019,104.17.187.102,Cloudflare Bot Management,99,False,True,True,,
intedcwlgpms-dev.support.quizlet.com,403 Forbidden,403,151,intedcwlgpms-dev.support.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,intedcwlgpms-dev.support.quizlet.com,cloudflare,443,https://intedcwlgpms-dev.support.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1210513009,104.17.188.102,Cloudflare,8,False,True,,,
ip.quizlet.com,Captcha Challenge…,403,163709,ip.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,ip.quizlet.com,cloudflare,443,https://ip.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1908359831,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
ipv6.quizlet.com,Captcha Challenge…,403,163736,ipv6.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,ipv6.quizlet.com,cloudflare,443,https://ipv6.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1412344570,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
jieffh.quizlet.com,Captcha Challenge…,403,163736,jieffh.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,jieffh.quizlet.com,cloudflare,443,https://jieffh.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-1338800030,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
jluini.quizlet.com,Captcha Challenge…,403,163738,jluini.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,jluini.quizlet.com,cloudflare,443,https://jluini.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,337895038,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
k8s.quizlet.com,Captcha Challenge…,403,163710,k8s.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,k8s.quizlet.com,cloudflare,443,https://k8s.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-596718115,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
kge.quizlet.com,Captcha Challenge…,403,163709,kge.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,kge.quizlet.com,cloudflare,443,https://kge.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,2110755120,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
kubernetes.quizlet.com,Captcha Challenge…,403,163749,kubernetes.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,kubernetes.quizlet.com,cloudflare,443,https://kubernetes.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,248595642,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
lacegirls.quizlet.com,Captcha Challenge…,403,163745,lacegirls.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,lacegirls.quizlet.com,cloudflare,443,https://lacegirls.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-2028994645,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
lifeinaday.quizlet.com,Captcha Challenge…,403,163772,lifeinaday.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,lifeinaday.quizlet.com,cloudflare,443,https://lifeinaday.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-302376532,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
links-hello.quizlet.com,Captcha Challenge…,403,163773,links-hello.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,links-hello.quizlet.com,cloudflare,443,https://links-hello.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-786220882,104.17.187.102,Cloudflare Bot Management,99,False,True,True,,
links-info.quizlet.com,Captcha Challenge…,403,163772,links-info.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,links-info.quizlet.com,cloudflare,443,https://links-info.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-1748499181,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
links-share.quizlet.com,Captcha Challenge…,403,163751,links-share.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,links-share.quizlet.com,cloudflare,443,https://links-share.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-1773865805,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
links.info.quizlet.com,404 Not Found,404,162,links.info.quizlet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2022-12-14T18:12:57Z,2024-01-15T17:57:31Z,CN=*.sendgrid.net,*.sendgrid.net,sendgrid.net,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",5b6add9e6e69e62589480ba3bd94b267,53aadc5910a6619d5102afbe44af32ecae87d4ef77fea8317be1ddc34b349e10,ctls,links.info.quizlet.com,,443,https://links.info.quizlet.com:443,https,nginx,text/html,GET,167.89.123.124,/,,167.89.123.54,Nginx,8,False,,True,,
links.quizlet.com,Captcha Challenge…,403,163759,links.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,links.quizlet.com,cloudflare,443,https://links.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1905413050,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
live.quizlet.com,Captcha Challenge…,403,163736,live.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,live.quizlet.com,cloudflare,443,https://live.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-432199452,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
localhost.quizlet.com,Captcha Challenge…,403,163724,localhost.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,localhost.quizlet.com,cloudflare,443,https://localhost.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1418360626,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
