input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tech_,csp_domains_,final_url,tls_mismatched,tls_wildcard_certificate,cdn_name,cdn,tls_expired,location
ps.sgx.trustedservices.intel.com,,405,,,,,,,,,,,,,,,,,,,,80,http://ps.sgx.trustedservices.intel.com:80,http,,,GET,20.253.83.54,/,-1840324437,20.253.83.54,1,False,,,,,,,,,
ptk1.westeurope.cloudapp.intel.com,Apache Tomcat/9.0.68,200,11334,ptk1.westeurope.cloudapp.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-02T00:00:00Z,2023-11-02T23:59:59Z,"CN=ptk1.westeurope.cloudapp.intel.com, O=Intel Corporation, ST=California, C=US",ptk1.westeurope.cloudapp.intel.com,Intel Corporation,ptk1.westeurope.cloudapp.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,c500ec33eb58c4e86840c73541f3884c,849ff330ab04d3c7eb779b0b6bb9c97ea9b5e730027a489df03e2c952d7fec14,ctls,ptk1.westeurope.cloudapp.intel.com,443,https://ptk1.westeurope.cloudapp.intel.com:443,https,,text/html,GET,104.45.66.131,/,-297069493,104.45.66.131,199,False,,,,,,azure,True,,
public-z7um5nretaauokhw.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,public-z7um5nretaauokhw.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,public-z7um5nretaauokhw.devcloud.intel.com,443,https://public-z7um5nretaauokhw.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
pulsar-gcp-uscentral1.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,pulsar-gcp-uscentral1.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,pulsar-gcp-uscentral1.devcloud.intel.com,443,https://pulsar-gcp-uscentral1.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
pvt-pulsar-ds-test-aws-useast2.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,pvt-pulsar-ds-test-aws-useast2.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,pvt-pulsar-ds-test-aws-useast2.devcloud.intel.com,443,https://pvt-pulsar-ds-test-aws-useast2.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
qa-entitlementhub.eglb.intel.com,,404,84,qa-entitlementhub.eglb.intel.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-05T00:00:00Z,2024-05-04T23:59:59Z,"CN=qa-entitlementhub.intel.com, O=Intel Corporation, ST=California, C=US",qa-entitlementhub.intel.com,Intel Corporation,fmqahub2wv.cps.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,9e20b33ae1434b8f0d04abbbe9eab56c,b3f3271cbe24004bf7549f7ab5747cf6d1c4749e659aebf90bd571ca56dc9d20,ctls,qa-entitlementhub.eglb.intel.com,443,https://qa-entitlementhub.eglb.intel.com:443,https,,text/plain,GET,192.198.172.16,/,968296760,192.198.172.16,2,False,,,,True,,,,,
qa-entitlementhub.intel.com,Intel Entitlement Hub,200,688,qa-entitlementhub.intel.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-05T00:00:00Z,2024-05-04T23:59:59Z,"CN=qa-entitlementhub.intel.com, O=Intel Corporation, ST=California, C=US",qa-entitlementhub.intel.com,Intel Corporation,fmqahub2wv.cps.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,9e20b33ae1434b8f0d04abbbe9eab56c,b3f3271cbe24004bf7549f7ab5747cf6d1c4749e659aebf90bd571ca56dc9d20,ctls,qa-entitlementhub.intel.com,443,https://qa-entitlementhub.intel.com:443,https,,text/html,GET,192.198.172.16,/,-1138975062,192.198.172.16,1,False,React,,,,,,,,
qdms.intel.com,Intel® Quality Document Management System (QDMS),200,20410,qdms.intel.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-29T00:00:00Z,2024-03-28T23:59:59Z,"CN=qdms.intel.com, O=Intel Corporation, ST=California, C=US",qdms.intel.com,Intel Corporation,prd1qdms2w03.ed.cps.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,0830f9db9338aebd8b103ce23d45b978,5a1434427b64aa4219528c180158f34390b68a995bc3c9f08ff856887760d34e,ctls,qdms.intel.com,443,https://qdms.intel.com:443,https,,text/html,GET,192.198.164.153,/,-1840324437,192.198.164.153,364,False,Microsoft ASP.NET,,,,,,,,
qe2-ms-ext-apps.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,qe2-ms-ext-apps.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,qe2-ms-ext-apps.devcloud.intel.com,443,https://qe2-ms-ext-apps.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
qs2-ws-registrationcenter.cps.intel.com,403 - Forbidden: Access is denied.,403,1233,qs2-ws-registrationcenter.cps.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-02-21T23:59:59Z,"CN=lemcenter.dev.intel.com, O=Intel Corporation, ST=California, C=US",lemcenter.dev.intel.com,Intel Corporation,wsregcenter.dev.rc2.infra-host.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,a176b10ba1ad32372fc9ea13667c2126,b57977ff55c2a054789b9293ddf24b738d340c9aa6a7d7363b0ef7fcd1e43e40,ctls,qs2-ws-registrationcenter.cps.intel.com,443,https://qs2-ws-registrationcenter.cps.intel.com:443,https,Microsoft-IIS/10.0,text/html,GET,34.195.30.68,/,1631801191,34.195.30.68,30,False,Windows Server,,,,,,,,
qs2-ws-registrationcenter.intel.com,403 - Forbidden: Access is denied.,403,1233,qs2-ws-registrationcenter.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-02-21T23:59:59Z,"CN=lemcenter.dev.intel.com, O=Intel Corporation, ST=California, C=US",lemcenter.dev.intel.com,Intel Corporation,wsregcenter.dev.rc2.infra-host.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,a176b10ba1ad32372fc9ea13667c2126,b57977ff55c2a054789b9293ddf24b738d340c9aa6a7d7363b0ef7fcd1e43e40,ctls,qs2-ws-registrationcenter.intel.com,443,https://qs2-ws-registrationcenter.intel.com:443,https,Microsoft-IIS/10.0,text/html,GET,34.195.30.68,/,1631801191,34.195.30.68,30,False,Windows Server,,,,,,,,
quickitticket-preprod.intel.com,Quick IT Ticket,200,3259,quickitticket-preprod.intel.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-10T00:00:00Z,2023-11-10T23:59:59Z,"CN=quickitticket.intel.com, O=Intel Corporation, ST=California, C=US",quickitticket.intel.com,Intel Corporation,quickitticket-test.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,4e6870ca8ca1556524903c004a9e90de,23872b40bf61ff88808738f2f5c7b696cf10f22190a05f0cdac6d1776500096f,ctls,quickitticket-preprod.intel.com,443,https://quickitticket-preprod.intel.com:443,https,,text/html,GET,192.198.167.63,/,1908147121,192.198.167.63,77,False,HSTS,,,,,,,,
r4dsmanual.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,r4dsmanual.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,r4dsmanual.devcloud.intel.com,443,https://r4dsmanual.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
rbridges.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,rbridges.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,rbridges.devcloud.intel.com,443,https://rbridges.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
ready-c43.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,ready-c43.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,ready-c43.devcloud.intel.com,443,https://ready-c43.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
realsenseappchallenge.intel.com,Intel® RealSense™ Computer Vision - Depth and Tracking cameras,200,722828,www.intelrealsense.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-01T00:00:00Z,2023-08-01T23:59:59Z,"CN=www.intel.com, O=Intel Corporation, ST=California, C=US",www.intel.com,Intel Corporation,yum.repos.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,d13bad1e0c140427cf1b2ce8dfb02bb9,499a71b2c8af78b3c165eac36e18814fbfb6e9a8331e171bbf8b937d8c40847d,ctls,www.intelrealsense.com,80,http://realsenseappchallenge.intel.com:80,http,,text/html,GET,192.198.165.191,/,-940169133,192.198.165.191,4261,False,WordPress,,https://www.intelrealsense.com,,,,,,
realsensesupport.intel.com,Security check,403,7874,realsensesupport.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-20T23:44:36Z,2023-08-18T23:44:35Z,CN=realsensesupport.intel.com,realsensesupport.intel.com,,support.intelrealsense.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c53f072e015135eec82b5d73f21d8741,bd10f31f195bcefc23b9ca3337c96c93520be3833d7b0052d9b1fedf8d53b65c,ctls,realsensesupport.intel.com,443,https://realsensesupport.intel.com:443,https,cloudflare,text/html,GET,104.18.248.37,/,-1279294674,104.18.249.37,104,False,Cloudflare,,https://realsensesupport.intel.com/hc/en-us,,,cloudflare,True,,
rebounder.eglb.intel.com,Error: Page Not Found,404,118838,www.intel.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-30T00:00:00Z,2024-01-30T23:59:59Z,"CN=*.intel.com, O=Intel Corporation, ST=California, C=US",*.intel.com,Intel Corporation,intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,1ddb67c4520945d44bdc3bd2359d2a84,1b819da36bf764e421ed7a3449b1f1cee6fa2d5247be9b9d3ce5c97e8d1dc928,ctls,www.intel.com,80,http://rebounder.eglb.intel.com:80,http,Apache,text/html,GET,192.198.165.191,/,63714006,192.198.165.191,3213,False,Java,*.intel.com,https://www.intel.com/content/www/us/en/404.html?ref=http://rebounder.eglb.intel.com/,,True,,,,
rebounder.intel.com,Error: Page Not Found,404,118838,www.intel.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-30T00:00:00Z,2024-01-30T23:59:59Z,"CN=*.intel.com, O=Intel Corporation, ST=California, C=US",*.intel.com,Intel Corporation,intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,1ddb67c4520945d44bdc3bd2359d2a84,1b819da36bf764e421ed7a3449b1f1cee6fa2d5247be9b9d3ce5c97e8d1dc928,ctls,www.intel.com,80,http://rebounder.intel.com:80,http,Apache,text/html,GET,192.198.165.191,/,63714006,192.198.165.191,3213,False,Java,*.intel.com,https://www.intel.com/content/www/us/en/404.html?ref=http://rebounder.intel.com/,,True,,,,
recognition.intel.com,Vistance,200,2223,recognition.intel.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-09T00:00:00Z,2024-03-08T23:59:59Z,"CN=recognition.intel.com, O=Intel Corporation, ST=California, C=US",recognition.intel.com,Intel Corporation,recognition.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,75ad85e5c81272cbcdb4a36b409efa66,ca0d685d0dc6705d81c827f88e05801f0b3a6b6f656f04630b310f5611f420f4,ctls,recognition.intel.com,443,https://recognition.intel.com:443,https,,text/html,GET,50.21.166.31,/,-1809426814,50.21.166.31,55,False,HSTS,,,,,,,,
redirect-vps-corporate-gitvpn.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,redirect-vps-corporate-gitvpn.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,redirect-vps-corporate-gitvpn.devcloud.intel.com,443,https://redirect-vps-corporate-gitvpn.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
registrationcenter-download.intel.com,,200,36,registrationcenter-download.intel.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-29T00:00:00Z,2023-07-29T23:59:59Z,"CN=www.intel.com, O=Intel Corporation, ST=California, C=US",www.intel.com,Intel Corporation,registrationcenter-ssl.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,00f76d915c6e6a263ce06f0def1a69f5,dc0e2aba22f473339bffd9df1867d1ed19b801a8b649d2fd63cf8abb19f8f3ac,ctls,registrationcenter-download.intel.com,443,https://registrationcenter-download.intel.com:443,https,AmazonS3,text/html,GET,2.19.126.68,/,1287492929,2.19.126.80,3,False,HSTS,,,,,,,,
registrationcenter-ndaorigin.intel.com,Intel® Registration Center,200,103686,registrationcenter-ndaorigin.intel.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-27T00:00:00Z,2024-01-27T23:59:59Z,"CN=registrationcenter-ndaorigin.intel.com, O=Intel Corporation, ST=California, C=US",registrationcenter-ndaorigin.intel.com,Intel Corporation,registrationcenter-ssl.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,bbabfd464c2893fbfb00e38cf9820383,39da05877cad6ae05ec4be56e821bdba56de8dc9d1fd6e423631431c803fbfaf,ctls,registrationcenter-ndaorigin.intel.com,443,https://registrationcenter-ndaorigin.intel.com:443,https,Microsoft-IIS/10.0,text/html,GET,192.198.164.87,/,818627212,192.198.164.87,83,False,Windows Server,,https://registrationcenter-ndaorigin.intel.com/maintenance.html,,,,,,
registrationcenter-ssl-qa-download.intel.com,,403,243,registrationcenter-ssl-qa-download.intel.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-29T00:00:00Z,2023-07-29T23:59:59Z,"CN=www.intel.com, O=Intel Corporation, ST=California, C=US",www.intel.com,Intel Corporation,registrationcenter-ssl.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,00f76d915c6e6a263ce06f0def1a69f5,dc0e2aba22f473339bffd9df1867d1ed19b801a8b649d2fd63cf8abb19f8f3ac,ctls,registrationcenter-ssl-qa-download.intel.com,443,https://registrationcenter-ssl-qa-download.intel.com:443,https,AmazonS3,application/xml,GET,23.213.161.18,/,1143661969,23.213.161.30,2,False,HSTS,,,,,,,,
remote.intel.com,Loading...,200,329109,consumer.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-25T00:00:00Z,2023-08-25T23:59:59Z,CN=consumer.intel.com,consumer.intel.com,,consumer.intel.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",26679bac7c5048213fbb1048e4846d9d,daeba4848b956b3e0d3762b9d591645175f88221b21cb3f6ff234ca3f9630e65,ctls,consumer.intel.com,443,https://remote.intel.com:443,https,,text/html,GET,146.152.205.22,/,-1101242862,146.152.205.22,4272,False,Handlebars,,https://consumer.intel.com/intelcorpb2c.onmicrosoft.com/B2C_1A_UnifiedLogin_SISU_PSC_SAML/samlp/sso/login?SAMLRequest=nVNdj9owEPwrkd%2FzfVyLBZxyQVWRaBsR6ENfIsdZ7qw6dup17ui%2FPydAi6oeDzzF2h3PjGc3s4dDK70XMCi0mpM4iMjDYoaslR3NevusNvCrB7SegymkY2NOeqOoZiiQKtYCUstpmX1Z0ySIaGe01VxL4q2Wc1Ldp1H6sdnH0%2BTDFKZ1GtWTlHjfz4LuhgMi9rBSaJmyrhQlqR%2Fd%2B%2FHdNkpoOqFxGtxNoh%2FEK07Uj0I1Qj1d91EfQUg%2Fb7eFX3wrt8RbupcIxewo%2FWxthzQMuVbYt2ACoSzIgOs2HE9cm65OeKBVK7jRqPd2bD4meRVn1U6JvYBmrZ%2BEqspVuauKMq8G%2BXBMKUTUoRy6xMsQwQyq%2BUmrBPMiOOw2678%2BDLTawoUL5vL3By6fMylrxn%2BS42joGJi5mMn1KNhZniz%2BFZmFF4TnwX91DKtloaXgv28Z%2FCdtWmbfR8dBPFZE4%2B9HKIWWCZk1jQFEF5eU%2BjU3wCzMiTU9kPBs7bSO0IzL6eK0cLhpOXPddswIHDYBDozbc7aXxLl00W1gf0vSV2Gc8oHalQv3edWmGXYbuHvY1jCFnTb2NJr%2F%2BVkce%2B%2FE8ad7%2BQMv3gA%3D,,,,,,
remotehost.intel.com,Remote Host - Login,200,66322,remotehost.intel.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-21T00:00:00Z,2023-11-21T23:59:59Z,"CN=remotehost.intel.com, O=Intel Corporation, ST=California, C=US",remotehost.intel.com,Intel Corporation,remotehost.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,193bce55f87e11671170be8ef83711bf,6a8839cb0485653f794b96f9b14d3410860867bf8cbc77a8b9e15ff8d2ac0048,ctls,remotehost.intel.com,443,https://remotehost.intel.com:443,https,,text/html,GET,13.57.73.50,/,-1101242862,13.57.73.50,999,False,HSTS,wss://remotehost.intel.com,,,,,,,
repositories.intel.com,,200,1820,repositories.intel.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-12T00:00:00Z,2023-10-12T23:59:59Z,"CN=repositories.intel.com, O=Intel Corporation, ST=California, C=US",repositories.intel.com,Intel Corporation,repositories.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,076954f983877e1b1aa6656190a21994,90de64161ba22c44a9bdf9a855b2f50ff5a9e2e4237f2da4d445283ada1db52e,ctls,repositories.intel.com,443,https://repositories.intel.com:443,https,AmazonS3,application/pgp-keys,GET,143.204.98.9,/,398973675,143.204.98.24,33,False,Amazon Web Services,,,,,cloudfront,True,,
resellermarketplace.unitecloud.intel.com,Intel Unite Reseller Portal,403,775,resellermarketplace.unitecloud.intel.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-16T00:00:00Z,2024-02-16T23:59:59Z,"CN=admin.unitecloud.intel.com, O=Intel Corporation, ST=California, C=US",admin.unitecloud.intel.com,Intel Corporation,subscriptions.unitecloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2a2f87e89388e50027a68f8817a14eb5,27d2cf2cfc6a35fa0aa633284175ef6b834119f2bac2a0f8f414c30d44bdb485,ctls,resellermarketplace.unitecloud.intel.com,443,https://resellermarketplace.unitecloud.intel.com:443,https,AmazonS3,text/html,GET,99.86.4.92,/,-1548834686,99.86.4.9,1,False,Amazon Web Services,,,True,True,cloudfront,True,,
reservation-dev.laas.intel.com,Azure Static Web Apps - 403: Forbidden,403,2531,reservation-dev.laas.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-19T00:00:00Z,2023-11-19T23:59:59Z,CN=reservation-dev.laas.intel.com,reservation-dev.laas.intel.com,,reservation-dev.laas.intel.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",b4f1ea4fb038fc130cecf00ec61fb37a,f8d723eba13dc9db343935f00d45bcda97c054b30632cd4c5526eed8c7535517,ctls,reservation-dev.laas.intel.com,443,https://reservation-dev.laas.intel.com:443,https,,text/html,GET,20.101.2.157,/,1873035450,20.101.2.157,54,False,Bootstrap:4.1.1,,,,,,,,
retailedge.intel.com,Intel® Retail Edge Program,200,91369,retailedge.intel.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-30T00:00:00Z,2024-01-30T23:59:59Z,"CN=*.intel.com, O=Intel Corporation, ST=California, C=US",*.intel.com,Intel Corporation,intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,1ddb67c4520945d44bdc3bd2359d2a84,1b819da36bf764e421ed7a3449b1f1cee6fa2d5247be9b9d3ce5c97e8d1dc928,ctls,retailedge.intel.com,443,https://retailedge.intel.com:443,https,,text/html,GET,23.212.208.238,/,-1138975062,2a02:26f0:3500:88e::1ea2,1715,False,Microsoft ASP.NET,,https://retailedge.intel.com/50/landing,,True,,,,
