new,host,ttl,a,cname,soa,status_code,aaaa,cdn,cdn-name,mx,ns,txt,has_internal_ips,internal_ips,caa
[x],adam-laptop.virtd.deere.com,1799,192.43.65.163,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com","{'name': 'dpn.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006091692, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'dpn.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006091692, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'dpn.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006091692, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'dpn.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006091692, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'dpn.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006091692, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'dpn.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006091692, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,,
[x],adam.virtd.deere.com,1800,192.43.65.163,"letsencrypt.deere.com, ldpnpcapp6.dpn.deere.com","{'name': 'dpn.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006091692, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'dpn.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006091692, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'dpn.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006091692, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'dpn.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006091692, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'dpn.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006091692, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,,
[x],adbp.tal.deere.com,1800,,,"{'name': 'tal.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006095355, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'tal.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006095355, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'tal.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006095355, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'tal.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006095355, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'tal.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006095355, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'tal.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006095355, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,mailhost1.tal.deere.com,,,,,
[x],adbpqual.tal.deere.com,281,,,"{'name': 'tal.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006095355, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'tal.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006095355, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'tal.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006095355, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'tal.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006095355, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'tal.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006095355, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'tal.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006095355, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,mailhost1.tal.deere.com,,,,,
[x],adbuilder.deere.com,1800,216.81.196.6,,"{'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,,
[x],adds-2q.deere.com,1800,,,"{'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,"mxa-000e4101.gslb.pphosted.com, mxb-000e4101.gslb.pphosted.com",,,,,
[x],adds-eu-s.deere.com,297,,,"{'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,"mxb-000e4101.gslb.pphosted.com, mxa-000e4101.gslb.pphosted.com",,,,,
[x],adds-eu.deere.com,1800,87.236.105.103,,"{'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,,
[x],adds-in-s.deere.com,1800,10.156.51.5,,"{'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,True,10.156.51.5,
[x],adds-in.deere.com,1800,,,"{'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,"mxa-000e4101.gslb.pphosted.com, mxb-000e4101.gslb.pphosted.com",,,,,
[x],adds-in.dx.deere.com,1001,,,"{'name': 'dx.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006090625, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'dx.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006090625, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'dx.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006090625, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'dx.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006090625, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,"mxb-000e4101.gslb.pphosted.com, mxa-000e4101.gslb.pphosted.com",,,,,
[x],adds-o.deere.com,300,,,"{'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,"mxa-000e4101.gslb.pphosted.com, mxb-000e4101.gslb.pphosted.com",,,,,
[x],adds-s.deere.com,1800,164.121.255.5,,"{'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,,
[x],adds-s.tal.deere.com,1800,,,"{'name': 'tal.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006095355, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'tal.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006095355, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'tal.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006095355, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'tal.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006095355, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,,
[x],adds-sa-test.deere.com,1800,204.55.129.148,,"{'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,,
[x],adds-sa.deere.com,1800,204.55.129.148,,"{'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,,
[x],adds.deere.com,1800,164.121.250.65,,"{'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,,
[x],adds.dx.deere.com,1800,,,"{'name': 'dx.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006090625, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'dx.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006090625, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'dx.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006090625, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'dx.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006090625, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,"mxb-000e4101.gslb.pphosted.com, mxa-000e4101.gslb.pphosted.com",,,,,
[x],adds.johndeere.com,1800,,,"{'name': 'johndeere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006091533, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'johndeere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006091533, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'johndeere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006091533, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'johndeere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006091533, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'johndeere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006091533, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,,
[x],adds.tal.deere.com,1800,,,"{'name': 'tal.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006095355, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'tal.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006095355, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'tal.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006095355, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'tal.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006095355, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'tal.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006095355, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,mailhost1.tal.deere.com,,,,,
[x],adds2.tal.deere.com,1800,204.54.77.6,,"{'name': 'tal.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006095355, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'tal.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006095355, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'tal.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006095355, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'tal.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006095355, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'tal.deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2006095355, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,,
[x],adexpress.deere.com,1800,206.252.142.128,,"{'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,,
[x],adfs.jdlab.deere.com,1800,204.54.16.19,,"{'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,,
[x],admin-conecta.deere.com,1800,107.22.215.90,,"{'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}, {'name': 'deere.com', 'ns': 'ns1.deere.com', 'mailbox': 'dnsadmins.johndeere.com', 'serial': 2014213882, 'refresh': 1800, 'retry': 1200, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,,
