input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_wildcard_certificate,tls_mismatched,tls_subject_org_,csp_domains_,final_url,tls_expired
lonmail.sso.kkr.com,Not Found,404,1637,lonmail.sso.kkr.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-14T17:34:28Z,2024-04-26T07:40:26Z,CN=*.sso.kkr.com,*.sso.kkr.com,sso.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",4eced77e68bf9b4c7bcdb68e6897a462,8abaf432e7713cffb83f9ef775be1bc83ea9d34361f1ac94d5389ec4cdd9d82c,ctls,lonmail.sso.kkr.com,,443,https://lonmail.sso.kkr.com:443,https,,text/html,GET,65.216.176.48,/,681743650,65.216.176.48,,54,False,,True,,,,,
lonsip.kkr.com,,405,,lonsip.kkr.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-16T07:42:35Z,2024-03-19T07:42:35Z,CN=sipdc02a.kkr.com,sipdc02a.kkr.com,lonsip.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",daeb2984efb410c3875a5b50a0031aa8,237a5ee024ac641e14a09305ba37fe4a5b934b5ea41aaf2be65588c45a0b8a86,ctls,lonsip.kkr.com,,443,https://lonsip.kkr.com:443,https,nginx,,GET,62.190.87.40,/,-1840324437,62.190.87.40,Nginx,1,False,,,,,,,
lonsip.sso.kkr.com,,405,,lonsip.sso.kkr.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-16T07:42:35Z,2024-03-19T07:42:35Z,CN=sipdc02a.kkr.com,sipdc02a.kkr.com,lonsip.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",daeb2984efb410c3875a5b50a0031aa8,237a5ee024ac641e14a09305ba37fe4a5b934b5ea41aaf2be65588c45a0b8a86,ctls,lonsip.sso.kkr.com,,443,https://lonsip.sso.kkr.com:443,https,nginx,,GET,62.190.87.40,/,-1840324437,62.190.87.40,Nginx,1,False,,,True,,,,
lonsip01.sso.kkr.com,,405,,lonsip01.sso.kkr.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-16T07:42:35Z,2024-03-19T07:42:35Z,CN=sipdc02a.kkr.com,sipdc02a.kkr.com,lonsip.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",daeb2984efb410c3875a5b50a0031aa8,237a5ee024ac641e14a09305ba37fe4a5b934b5ea41aaf2be65588c45a0b8a86,ctls,lonsip01.sso.kkr.com,,443,https://lonsip01.sso.kkr.com:443,https,nginx,,GET,62.190.87.40,/,-1840324437,62.190.87.40,Nginx,1,False,,,True,,,,
lonsipfile.sso.kkr.com,404 Not Found,404,144,lonsipfile.sso.kkr.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-16T07:42:35Z,2024-03-19T07:42:35Z,CN=sipdc02a.kkr.com,sipdc02a.kkr.com,lonsip.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",daeb2984efb410c3875a5b50a0031aa8,237a5ee024ac641e14a09305ba37fe4a5b934b5ea41aaf2be65588c45a0b8a86,ctls,lonsipfile.sso.kkr.com,,443,https://lonsipfile.sso.kkr.com:443,https,nginx,text/html,GET,62.190.87.41,/,963190449,62.190.87.41,Nginx,8,False,,,True,,,,
lpportal.kkr.com,Dashboard - KKR Investor Portal,200,414,lpportal.kkr.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-12T22:38:19Z,2024-07-11T22:37:55Z,CN=portal.kkr.com,portal.kkr.com,internal.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",4b071152c48779ef5789eec15671e774,61a8f1645713bc6c27e1f17601d1030bacc2f3fb1789683f264ea64f8bf982cc,ctls,lpportal.kkr.com,cloudfront,443,https://lpportal.kkr.com:443,https,AmazonS3,text/html,GET,99.86.4.114,/,-1843954745,99.86.4.113,HSTS,1,False,True,,,,,,
mcadmin.kkr.com,,200,577023,login-us.mimecast.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-20T00:00:00Z,2024-02-20T23:59:59Z,"CN=*.mimecast.com, O=Mimecast Services Limited, L=London, C=GB",*.mimecast.com,*.mimecast.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,15fe41cebc26d40e14d8a293e48b709c,29176c42ff058dc8e25a0bb2cd5bd08b963fd69cdf2af240bf7a9c02d7caa753,ctls,login-us.mimecast.com,,443,https://mcadmin.kkr.com:443,https,,text/html,GET,65.216.176.44,/,-12940218,65.216.176.44,HSTS,21361,False,,True,,Mimecast Services Limited,,https://login-us.mimecast.com/u/login/#/login?gta=administration,
media.kkr.com,Media Center – KKR & Co. Inc. – Investor Relations,200,69611,media.kkr.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-25T07:34:42Z,2024-03-28T07:34:42Z,CN=media.kkr.com,media.kkr.com,www.media.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",c8b0766b8b9b011de969baf7200b69ed,0d5e255a56e697c54996f3ada0b86fe051352e5f18f5deb0e5b7bd5acb2cda98,ctls,media.kkr.com,,443,https://media.kkr.com:443,https,nginx/1.18.0 (Ubuntu),text/html,GET,3.33.207.182,/,-2144967296,3.33.207.182,WordPress,893,False,,,,,https:,,
mimecast.kkr.com,,200,577007,webmail-us.mimecast.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-20T00:00:00Z,2024-02-20T23:59:59Z,"CN=*.mimecast.com, O=Mimecast Services Limited, L=London, C=GB",*.mimecast.com,*.mimecast.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,15fe41cebc26d40e14d8a293e48b709c,29176c42ff058dc8e25a0bb2cd5bd08b963fd69cdf2af240bf7a9c02d7caa753,ctls,webmail-us.mimecast.com,,443,https://mimecast.kkr.com:443,https,,text/html,GET,65.216.176.44,/,914885569,65.216.176.44,HSTS,21361,False,,True,,Mimecast Services Limited,,https://webmail-us.mimecast.com/u/login/?gta=portal,
mimecastadmin.kkr.com,,200,577023,login-us.mimecast.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-20T00:00:00Z,2024-02-20T23:59:59Z,"CN=*.mimecast.com, O=Mimecast Services Limited, L=London, C=GB",*.mimecast.com,*.mimecast.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,15fe41cebc26d40e14d8a293e48b709c,29176c42ff058dc8e25a0bb2cd5bd08b963fd69cdf2af240bf7a9c02d7caa753,ctls,login-us.mimecast.com,,443,https://mimecastadmin.kkr.com:443,https,,text/html,GET,65.216.176.44,/,1639963120,65.216.176.44,HSTS,21361,False,,True,,Mimecast Services Limited,,https://login-us.mimecast.com/u/login/#/login?gta=administration,
mirror-internal.kkr.com,ERROR: The request could not be satisfied,403,919,mirror-internal.kkr.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-12T22:51:52Z,2024-07-11T22:51:28Z,CN=mirror.lpportal.kkr.com,mirror.lpportal.kkr.com,mirror-internal.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",dec7e6eca0972dd85566c46c90f22da4,d2d9768511b33334aa7eebed228a1bdf91a99e7da514e6284380aef23a06d200,ctls,mirror-internal.kkr.com,cloudfront,443,https://mirror-internal.kkr.com:443,https,CloudFront,text/html,GET,18.66.147.28,/,-387006206,18.66.147.10,Amazon Web Services,20,False,True,,,,,,
mirror.lpportal.kkr.com,ERROR: The request could not be satisfied,403,919,mirror.lpportal.kkr.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-12T22:51:52Z,2024-07-11T22:51:28Z,CN=mirror.lpportal.kkr.com,mirror.lpportal.kkr.com,mirror-internal.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",dec7e6eca0972dd85566c46c90f22da4,d2d9768511b33334aa7eebed228a1bdf91a99e7da514e6284380aef23a06d200,ctls,mirror.lpportal.kkr.com,cloudfront,443,https://mirror.lpportal.kkr.com:443,https,CloudFront,text/html,GET,18.66.147.69,/,2044685730,18.66.147.28,Amazon Web Services,20,False,True,,,,,,
mpmail.kkr.com,Not Found,404,1637,mpmail.kkr.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-14T17:34:28Z,2024-04-26T07:40:26Z,CN=*.sso.kkr.com,*.sso.kkr.com,sso.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",4eced77e68bf9b4c7bcdb68e6897a462,8abaf432e7713cffb83f9ef775be1bc83ea9d34361f1ac94d5389ec4cdd9d82c,ctls,mpmail.kkr.com,,443,https://mpmail.kkr.com:443,https,,text/html,GET,65.216.176.48,/,681743650,65.216.176.48,,54,False,,True,True,,,,
mpmail.sso.kkr.com,Not Found,404,1637,mpmail.sso.kkr.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-14T17:34:28Z,2024-04-26T07:40:26Z,CN=*.sso.kkr.com,*.sso.kkr.com,sso.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",4eced77e68bf9b4c7bcdb68e6897a462,8abaf432e7713cffb83f9ef775be1bc83ea9d34361f1ac94d5389ec4cdd9d82c,ctls,mpmail.sso.kkr.com,,443,https://mpmail.sso.kkr.com:443,https,,text/html,GET,65.216.176.48,/,681743650,65.216.176.48,,54,False,,True,,,,,
mpvdi.kkr.com,VMware Horizon,200,6729,mpvdi.kkr.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T07:01:07Z,2024-06-14T07:01:07Z,CN=*.kkr.com,*.kkr.com,kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ec32adf3f019aa14c98680e0bee3e6f6,03d3d66e72429aabd758b540a7e291d800a99e7fc7c411f13c158ac0fdea3627,ctls,mpvdi.kkr.com,,443,https://mpvdi.kkr.com:443,https,,text/html,GET,63.80.215.57,/,1274734426,63.80.215.57,Java,106,False,,True,,,,,
mpvdi.sso.kkr.com,VMware Horizon,200,6729,mpvdi.sso.kkr.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T07:01:07Z,2024-06-14T07:01:07Z,CN=*.kkr.com,*.kkr.com,kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ec32adf3f019aa14c98680e0bee3e6f6,03d3d66e72429aabd758b540a7e291d800a99e7fc7c411f13c158ac0fdea3627,ctls,mpvdi.sso.kkr.com,,443,https://mpvdi.sso.kkr.com:443,https,,text/html,GET,63.80.215.57,/,1274734426,63.80.215.57,Java,106,False,,True,True,,,,
msoid.o365-test.kkr.com,Sign in to your account,200,44227,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-01T00:00:00Z,2024-06-01T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,3e5363ca089bb6cd32f00c16e8c60c1d,722ffa737efee47ce8a79dd30a184c0967708de86a0c20d85e015d7c21075dee,ctls,login.microsoftonline.com,azure,443,https://msoid.o365-test.kkr.com:443,https,,text/html,GET,20.190.159.23,/,-1840324437,2603:1026:3000:c8::9,HSTS,95,False,True,,,Microsoft Corporation,,https://login.microsoftonline.com/common/oauth2/v2.0/authorize?client_id=4765445b-32c6-49b0-83e6-1d93765276ca&redirect_uri=https%3A%2F%2Fwww.office.com%2Flandingv2&response_type=code%20id_token&scope=openid%20profile%20https%3A%2F%2Fwww.office.com%2Fv2%2FOfficeHome.All&response_mode=form_post&nonce=638256798547178413.MGYyOGU0MDQtMjUyZC00OTg5LWJkMmEtMGY5YWYzMDJjNDJjYTc4MTMyY2MtMTBlMy00Mzc3LTgzYTktMDNhZGFlNTFmY2I5&ui_locales=en-US&mkt=en-US&state=o-WHj2HBvJL3vgVfLiy2Urwsay29htcVLCi7Bexj7Q2rhiqstsW-U2CkEQp8BI5UZKNfkEvwahnAdI4rfem-SpS3JQrdDHS4lq9ZBjNUrmnJq95awi7gVKNnSQUjEASDpp2izil9mw_1JFBI7t5BbAQDDafVcqATL7CoFGLDaPU4YDnNmAsIQQr7xOpYXYJjGtRBz3X5ErM5ngWkzLzM1NvCCpIzit83S08JGq5jGkOr8k1rdd79kw8hshxpjk_3aaMXdwFo6QXYzvfw63KMFQ&x-client-SKU=ID_NET6_0&x-client-ver=6.30.1.0,
muvpngw.kkr.com,Document Error: Not Found,404,152,muvpngw.kkr.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-14T07:01:07Z,2024-06-14T07:01:07Z,CN=*.kkr.com,*.kkr.com,kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ec32adf3f019aa14c98680e0bee3e6f6,03d3d66e72429aabd758b540a7e291d800a99e7fc7c411f13c158ac0fdea3627,ctls,muvpngw.kkr.com,,443,https://muvpngw.kkr.com:443,https,,text/html,GET,202.80.53.25,/,593259606,202.80.53.25,HSTS,7,False,,True,,,,,
na.sso.kkr.com,Not Found,404,1637,na.sso.kkr.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-14T17:34:28Z,2024-04-26T07:40:26Z,CN=*.sso.kkr.com,*.sso.kkr.com,sso.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",4eced77e68bf9b4c7bcdb68e6897a462,8abaf432e7713cffb83f9ef775be1bc83ea9d34361f1ac94d5389ec4cdd9d82c,ctls,na.sso.kkr.com,,443,https://na.sso.kkr.com:443,https,,text/html,GET,65.216.176.48,/,681743650,65.216.176.48,,54,False,,True,,,,,
nymail.kkr.com,Not Found,404,1637,nymail.kkr.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-14T17:34:28Z,2024-04-26T07:40:26Z,CN=*.sso.kkr.com,*.sso.kkr.com,sso.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",4eced77e68bf9b4c7bcdb68e6897a462,8abaf432e7713cffb83f9ef775be1bc83ea9d34361f1ac94d5389ec4cdd9d82c,ctls,nymail.kkr.com,,443,https://nymail.kkr.com:443,https,,text/html,GET,65.216.176.48,/,681743650,65.216.176.48,,54,False,,True,True,,,,
on.kkr.com,KKR,200,41257,www.kkr.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-15T00:00:00Z,2023-10-15T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,www.kkr.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6427e1caa49833f4aea57af3cc0563ee,460957a187ed83714787c0415a87da39623fb82794203676a2c1be93c3a9aa1a,ctls,www.kkr.com,,80,http://on.kkr.com:80,http,cloudflare,text/html,GET,54.241.242.72,/,-484923501,54.241.242.72,Plesk,701,False,,,,"Cloudflare, Inc.",,https://www.kkr.com/de/?lng=1,
pages.communications.kkr.com,403 - Forbidden: Access is denied.,403,1233,pages.communications.kkr.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-26T00:00:00Z,2024-02-26T23:59:59Z,"CN=pages.s11.exacttarget.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",pages.s11.exacttarget.com,pages.s11.exacttarget.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8b557605c06ac7c868ee9cac701a3392,d19d797ff1edf31e78f7d29ded0fe1fa5d74e0f0952ec3307ef1001e4a4fb5d8,ctls,pages.communications.kkr.com,,443,https://pages.communications.kkr.com:443,https,,text/html,GET,13.111.70.10,/,-207424980,13.111.70.10,,30,False,,,True,"SALESFORCE.COM, INC.",,,
pcportal.kkr.com,KKR Portfolio Company Portal – Welcome to the KKR Portfolio Company Portal,200,37368,pcportal.kkr.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-06T19:06:23Z,2024-08-06T19:06:23Z,CN=pcportal.kkr.com,pcportal.kkr.com,www.pcportal.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",3c57c6885de10355a9d11dc0464caefb,f7c4cca64f57f4592da1285bb6ade6a7a9414f70bd3feb139a3edd529060653b,ctls,pcportal.kkr.com,,443,https://pcportal.kkr.com:443,https,cloudflare,text/html,GET,141.193.213.11,/,-1840324437,141.193.213.10,WordPress,272,False,,,,,,,
pingenrollment.kkr.com,,200,3037,pingenrollment.kkr.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-14T07:01:07Z,2024-06-14T07:01:07Z,CN=*.kkr.com,*.kkr.com,kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ec32adf3f019aa14c98680e0bee3e6f6,03d3d66e72429aabd758b540a7e291d800a99e7fc7c411f13c158ac0fdea3627,ctls,pingenrollment.kkr.com,,443,https://pingenrollment.kkr.com:443,https,Microsoft-IIS/10.0,text/html,GET,65.216.176.44,/,1631801191,65.216.176.44,Windows Server,76,False,,True,,,URL=http://kkr-central.com,,
pingone.kkr.com,Sign On,200,4953,saml.sso.kkr.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-14T17:34:28Z,2024-04-26T07:40:26Z,CN=*.sso.kkr.com,*.sso.kkr.com,sso.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",4eced77e68bf9b4c7bcdb68e6897a462,8abaf432e7713cffb83f9ef775be1bc83ea9d34361f1ac94d5389ec4cdd9d82c,ctls,saml.sso.kkr.com,,443,https://pingone.kkr.com:443,https,,text/html,GET,65.216.176.44,/,1741026795,65.216.176.44,,145,False,,True,,,,https://saml.sso.kkr.com/idp/startSSO.ping?PartnerSpId=http://pingone.com/421b83a4-1fee-47d3-87c5-a81870218911&TargetResource=https://pingone.com/1.0/8bfe0aeb-79ca-4fd4-a116-c3f7c7dbe6ca,
portal-stats.kkr.com,Not Found,404,315,portal-stats.kkr.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-14T07:01:07Z,2024-06-14T07:01:07Z,CN=*.kkr.com,*.kkr.com,kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ec32adf3f019aa14c98680e0bee3e6f6,03d3d66e72429aabd758b540a7e291d800a99e7fc7c411f13c158ac0fdea3627,ctls,portal-stats.kkr.com,,443,https://portal-stats.kkr.com:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,65.216.176.44,/,225052475,65.216.176.44,Microsoft HTTPAPI:2.0,7,False,,True,,,,,
portal-uat.kkr.com,Dashboard - KKR Investor Portal,200,414,portal-uat.kkr.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-08T07:59:49Z,2024-07-06T19:35:32Z,CN=portal-uat.kkr.com,portal-uat.kkr.com,uat.portaltest.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",d03dbb8177afa0b570548f1713652af9,bb772c1d668fa5816242fc66e368a6c6ba4e81781785db07d7544221f0960c76,ctls,portal-uat.kkr.com,cloudfront,443,https://portal-uat.kkr.com:443,https,AmazonS3,text/html,GET,108.138.17.13,/,-1843954745,108.138.17.64,HSTS,1,False,True,,,,,,
portal.kkr.com,Dashboard - KKR Investor Portal,200,414,portal.kkr.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-12T22:38:19Z,2024-07-11T22:37:55Z,CN=portal.kkr.com,portal.kkr.com,internal.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",4b071152c48779ef5789eec15671e774,61a8f1645713bc6c27e1f17601d1030bacc2f3fb1789683f264ea64f8bf982cc,ctls,portal.kkr.com,cloudfront,443,https://portal.kkr.com:443,https,AmazonS3,text/html,GET,99.86.4.113,/,-1843954745,99.86.4.125,HSTS,1,False,True,,,,,,
portalprodlb.kkr.com,IIS Windows Server,200,701,portalprodlb.kkr.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-14T07:01:07Z,2024-06-14T07:01:07Z,CN=*.kkr.com,*.kkr.com,kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ec32adf3f019aa14c98680e0bee3e6f6,03d3d66e72429aabd758b540a7e291d800a99e7fc7c411f13c158ac0fdea3627,ctls,portalprodlb.kkr.com,,443,https://portalprodlb.kkr.com:443,https,Microsoft-IIS/8.5,text/html,GET,65.216.176.46,/,1631801191,65.216.176.46,Windows Server,32,False,,True,,,,,
portaluatlb.kkr.com,403 - Forbidden: Access is denied.,403,1233,portaluatlb.kkr.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-14T07:01:07Z,2024-06-14T07:01:07Z,CN=*.kkr.com,*.kkr.com,kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ec32adf3f019aa14c98680e0bee3e6f6,03d3d66e72429aabd758b540a7e291d800a99e7fc7c411f13c158ac0fdea3627,ctls,portaluatlb.kkr.com,,443,https://portaluatlb.kkr.com:443,https,Microsoft-IIS/8.5,text/html,GET,65.216.176.45,/,1631801191,65.216.176.45,Windows Server,30,False,,True,,,,,
portaluploads.kkr.com,Dashboard - KKR Investor Portal,200,414,portal.kkr.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-12T22:38:19Z,2024-07-11T22:37:55Z,CN=portal.kkr.com,portal.kkr.com,internal.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",4b071152c48779ef5789eec15671e774,61a8f1645713bc6c27e1f17601d1030bacc2f3fb1789683f264ea64f8bf982cc,ctls,portal.kkr.com,,443,https://portaluploads.kkr.com:443,https,AmazonS3,text/html,GET,65.216.176.46,/,1772087922,65.216.176.46,HSTS,1,False,,,,,,https://portal.kkr.com?ReturnUrl=%2f,
