input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,csp_domains_,final_url
searchapi.finra.org,,403,42,searchapi.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=searchapi.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",searchapi.finra.org,"Cloudflare, Inc.",searchapi.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",94a02d9a2dc9bbcbcba2c344c58e1a42,a16c52d4e7b19e2d9fb684310f8a674a446cd8d9de7d02eb559bd74336cd13e6,True,ctls,searchapi.finra.org,cloudflare,443,https://searchapi.finra.org:443,https,cloudflare,application/json,GET,104.18.28.33,/,768769774,2606:4700::6812:1d21,Cloudflare Bot Management,1,False,True,,,
searchapi.qa.finra.org,,403,16,searchapi.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-02T00:00:00Z,2024-01-02T23:59:59Z,"CN=searchapi.qa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",searchapi.qa.finra.org,"Cloudflare, Inc.",searchapi.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e74269621f5d695bf6dd3b1325f2e221,f2e33711d6d8a83b4402db641e2aec66becb8c52a6fde11a76975808d8380eea,,ctls,searchapi.qa.finra.org,cloudflare,443,https://searchapi.qa.finra.org:443,https,cloudflare,text/plain,GET,104.18.11.171,/,1268003052,2606:4700::6812:bab,Cloudflare Bot Management,1,False,True,,,
securemail.dev.finra.org,,403,10,securemail.dev.finra.org,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-13T00:00:00Z,2024-06-12T23:59:59Z,"CN=*.pphosted.com, O=Proofpoint\, Inc., ST=California, C=US",*.pphosted.com,"Proofpoint, Inc.",pphosted.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,f7bc74b6c969f1d584d50a2b13cb272a,e9363e6d9472a87c5f186824670606c2b1b41b7247943957e31723050c273d67,True,ctls,securemail.dev.finra.org,,443,https://securemail.dev.finra.org:443,https,,text/html,GET,67.231.148.237,/,942678640,67.231.148.237,HSTS,1,False,,True,,
send.finra.org,MagnetMail,200,199,send.finra.org,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,2023-03-08T00:00:00Z,2024-04-06T23:59:59Z,CN=*.mmsend.com,*.mmsend.com,,mmsend50.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,67e1a44c9fd508bb00871a961d6261b9,e82212a3ccaf11ca337b0794b182919146da251955c5bd352b9b14c79a55dc8e,True,ctls,send.finra.org,,443,https://send.finra.org:443,https,Microsoft-IIS/10.0,text/html,GET,205.201.46.25,/,-1840324437,205.201.46.25,Windows Server,11,False,,True,,https://send.finra.org/index.htm
services.rampdo.finra.org,Origin DNS error | services.rampdo.finra.org | Cloudflare,530,6226,services.rampdo.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-20T00:00:00Z,2024-01-20T23:59:59Z,"CN=services.rampdo.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",services.rampdo.finra.org,"Cloudflare, Inc.",services.rampdo.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ca5d9b6482b0bca84ce822af7bb8fdf9,9590f05f7e1703d1533102c3646c33326bd19e3e3df4a3fc7a8f7700bd133cb2,,ctls,services.rampdo.finra.org,cloudflare,443,https://services.rampdo.finra.org:443,https,cloudflare,text/html,GET,104.18.93.11,/,1345020110,2606:4700::6812:f146,Cloudflare,92,False,True,,,
shop.finra.org,FINRA Media Source Webstore,200,212291,shop.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-22T00:00:00Z,2024-01-21T23:59:59Z,"CN=shop.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",shop.finra.org,"Cloudflare, Inc.",shop.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",553aa0209973fc42bc210984f68255d8,d3eda4f82ee3a8e079af8348d32a459407431e99514b2039d9bdc699e8b5ff66,,ctls,shop.finra.org,cloudflare,443,https://shop.finra.org:443,https,cloudflare,text/html,GET,104.18.11.174,/,1706816788,2606:4700::6812:bae,PHP:7.3.29,414,False,True,,https://numen-ecommerce.ggoutfitters.com/,
shop.qa.finra.org,,403,16,shop.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-13T22:32:48Z,2023-10-11T23:31:44Z,CN=shop.qa.finra.org,shop.qa.finra.org,,shop.qa.finra.org,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,27dc22f1e64bcee382b34ed3ce74b487,bf424ed4ea760f73ad7523db1f139b244fa9c5a8cc4b7d26ea624235b4d04815,,ctls,shop.qa.finra.org,cloudflare,443,https://shop.qa.finra.org:443,https,cloudflare,text/plain,GET,104.18.2.154,/,1268003052,2606:4700::6812:29a,Cloudflare Bot Management,1,False,True,,,
sip.finra.org,,404,75,sip.finra.org,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-03-28T19:00:19Z,2024-03-22T19:00:19Z,"CN=sipfed.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",sipfed.online.lync.com,Microsoft Corporation,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,6e32f8be92e2cf4aff781cff883f13f7,c7f7a0fb5d80892059f25bab5abeb7ffbef9ec512abd9475cf96c0bacc21d3c7,True,ctls,sip.finra.org,,443,https://sip.finra.org:443,https,RTC/7.0,text/plain,GET,52.112.196.46,/,-1738855883,2603:1027::b,HSTS,4,False,,True,,
stage.acquia.finra.org,,403,16,stage.acquia.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-02T00:00:00Z,2024-01-02T23:59:59Z,"CN=stage.acquia.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",stage.acquia.finra.org,"Cloudflare, Inc.",stage.acquia.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4af1e4ce5c1a85debc0eb0a38585fdf2,572c3775afb912a83813b39cb59958a5580c1aa3ca3d3d06a481c68060787522,,ctls,stage.acquia.finra.org,cloudflare,443,https://stage.acquia.finra.org:443,https,cloudflare,text/plain,GET,104.18.8.220,/,1268003052,2606:4700::6812:9dc,Cloudflare Bot Management,1,False,True,,,
stage.developer.finra.org,,403,16,stage.developer.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-02T00:00:00Z,2024-01-02T23:59:59Z,"CN=stage.developer.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",stage.developer.finra.org,"Cloudflare, Inc.",stage.developer.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1467b593c069b58c19090611a740bfef,90821e261e0073e1a8ceecbbbdd3315a9aff9e0377dd171cf58ba1a0cfe04df3,,ctls,stage.developer.finra.org,cloudflare,443,https://stage.developer.finra.org:443,https,cloudflare,text/plain,GET,104.18.30.44,/,1268003052,2606:4700::6812:1f2c,Cloudflare Bot Management,1,False,True,,,
static-devint.ews.dev.finra.org,,200,72,static-devint.ews.dev.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-15T00:00:00Z,2024-05-14T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",2b926f54f671b6e22fb03419caeb2583,a9c73b02a196dae56bf4fe80f289b850c1ea640e44e30d9b18f8e3cef6767fe5,,ctls,static-devint.ews.dev.finra.org,cloudflare,443,https://static-devint.ews.dev.finra.org:443,https,cloudflare,text/html,GET,104.18.6.243,/,-583178406,2606:4700::6812:7f3,Cloudflare Bot Management,7,False,True,,,
static-qaint.ews.qa.finra.org,,200,72,static-qaint.ews.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-15T00:00:00Z,2024-05-14T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",static-qaint.ews.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4e7f1f6340187b653a23ad90fef5968b,fae1113a057ed1d833343640e7042c403c546d9b9101d8da919c37e040c9ac8d,,ctls,static-qaint.ews.qa.finra.org,cloudflare,443,https://static-qaint.ews.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.23.99,/,-583178406,2606:4700::6812:1663,Cloudflare Bot Management,7,False,True,,,
static-qaint2.ews.qa.finra.org,,200,72,static-qaint2.ews.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-03T00:00:00Z,2024-01-03T23:59:59Z,"CN=static-qaint2.ews.qa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",static-qaint2.ews.qa.finra.org,"Cloudflare, Inc.",static-qaint2.ews.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",af213b6ff5e8517162432752d52042c9,260a231696a2907c18b0eb1a9b83e20e1716ca274be6e2ef62a9835efbfd2fe5,,ctls,static-qaint2.ews.qa.finra.org,cloudflare,443,https://static-qaint2.ews.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.2.197,/,-583178406,2606:4700::6812:3c5,Cloudflare Bot Management,7,False,True,,,
static.cdip.finra.org,Origin DNS error | static.cdip.finra.org | Cloudflare,530,6214,static.cdip.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=static.cdip.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",static.cdip.finra.org,"Cloudflare, Inc.",static.cdip.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e41682881da08ffd630f3d56bfff37f7,fa0a1423b14fa0ab490caeb2e54cc0bf1fcec720873ebd108ce64dd60ebe4d56,,ctls,static.cdip.finra.org,cloudflare,443,https://static.cdip.finra.org:443,https,cloudflare,text/html,GET,104.18.10.24,/,943830839,2606:4700::6812:b18,Cloudflare,92,False,True,,,
static.cdip.qa.finra.org,Origin DNS error | static.cdip.qa.finra.org | Cloudflare,530,6223,static.cdip.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-30T00:00:00Z,2024-04-29T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",static.cdip.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",3c34c14f64d116ee5c84305aefcd3842,253bb3203766d4cf5e1ff49930f62ef32dd0de00a160a21bfd98c7acc890c61b,,ctls,static.cdip.qa.finra.org,cloudflare,443,https://static.cdip.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.7.177,/,-1970402898,2606:4700::6812:7b1,Cloudflare,92,False,True,,,
static.contacts.finra.org,,200,10,static.contacts.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=static.contacts.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",static.contacts.finra.org,"Cloudflare, Inc.",static.contacts.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",8113b6e91c4658c6c9f4eff2eac6297c,84b7d66d2a08a930a1543f188c0a39931f882aef5fcf27583019fd905b5a558c,,ctls,static.contacts.finra.org,cloudflare,443,https://static.contacts.finra.org:443,https,cloudflare,text/html,GET,104.18.24.200,/,-573464491,2606:4700::6812:19c8,Cloudflare Bot Management,2,False,True,,,
static.dapi.qa.finra.org,,200,37,static.dapi.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-11T00:00:00Z,2023-10-11T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",static.dapi.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",c1e8d2d7ea021101e044285216ad256c,e2abb3d122a08cbd4a363afa5a0e58668be153c74cf3ace094dd7ed9bc348d54,,ctls,static.dapi.qa.finra.org,cloudflare,443,https://static.dapi.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.8.41,/,1004141902,2606:4700::6812:929,Cloudflare Bot Management,2,False,True,,,
static.ews.dev.finra.org,,200,72,static.ews.dev.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-16T19:56:06Z,2023-10-14T20:55:02Z,CN=static.ews.dev.finra.org,static.ews.dev.finra.org,,static.ews.dev.finra.org,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,7df0965651e558490695b3bc44d42933,a9b1af59944b04c129346200d42e37a63486cec1908daafde1384e74c9c8d59c,,ctls,static.ews.dev.finra.org,cloudflare,443,https://static.ews.dev.finra.org:443,https,cloudflare,text/html,GET,104.18.4.48,/,-583178406,2606:4700::6812:530,Cloudflare Bot Management,7,False,True,,,
static.ews.finra.org,,200,72,static.ews.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-16T00:00:00Z,2024-06-15T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1acd322db9330d86003456017a315e8b,22d29e56d6f2ad9dd564fc8ec8aff35fccd854136243410a6040ddb2fbb2812a,,ctls,static.ews.finra.org,cloudflare,443,https://static.ews.finra.org:443,https,cloudflare,text/html,GET,104.18.28.153,/,-583178406,2606:4700::6812:1d99,Cloudflare Bot Management,7,False,True,,,
static.f4dxt.dev.finra.org,,403,275,static.f4dxt.dev.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-30T00:00:00Z,2024-04-28T23:59:59Z,CN=static.f4dxt.dev.finra.org,static.f4dxt.dev.finra.org,,static.f4dxt.dev.finra.org,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7e1c1059d605a59c7db085d1063aa2c6,1c554b38336012bbaecdbea6eb511df14422d58be49e41dfc29372c6b16052d7,,ctls,static.f4dxt.dev.finra.org,cloudfront,443,https://static.f4dxt.dev.finra.org:443,https,AmazonS3,application/xml,GET,18.66.26.40,/,1724846520,18.66.26.41,Amazon Web Services,2,False,True,,,
static.f4dxt.qa.finra.org,,403,243,static.f4dxt.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-04T00:00:00Z,2024-06-03T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b56e1dfc9332f8f5a36e541961eb3e68,3e026834c57c2750248d466612416f6caed885cdbacbd2773265225b4ec0f29b,,ctls,static.f4dxt.qa.finra.org,cloudflare,443,https://static.f4dxt.qa.finra.org:443,https,cloudflare,application/xml,GET,104.18.16.29,/,497696458,2606:4700::6812:111d,Cloudflare Bot Management,2,False,True,,,
static.faset-int.qa.finra.org,,200,9,static.faset-int.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-02T00:00:00Z,2024-01-02T23:59:59Z,"CN=static.faset-int.qa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",static.faset-int.qa.finra.org,"Cloudflare, Inc.",static.faset-int.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",96ed422f034db860d4f1ff537391c8df,d0aaa48cd2cbb743dd6e0a9134b52ac1c638979e81a6aea041149569bfefd16f,,ctls,static.faset-int.qa.finra.org,cloudflare,443,https://static.faset-int.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.24.60,/,-738705486,2606:4700::6812:193c,Cloudflare Bot Management,1,False,True,,,
static.faset-int2.qa.finra.org,,200,9,static.faset-int2.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-02T00:00:00Z,2024-01-02T23:59:59Z,"CN=static.faset-int2.qa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",static.faset-int2.qa.finra.org,"Cloudflare, Inc.",static.faset-int2.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",243283b97c9622254005593e42fda38b,b5b7c0dcda4184689e0fc38c67c6f317c91928803488d7bc412d16a7675623d7,,ctls,static.faset-int2.qa.finra.org,cloudflare,443,https://static.faset-int2.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.5.117,/,-738705486,2606:4700::6812:575,Cloudflare Bot Management,1,False,True,,,
static.faset.qa.finra.org,,200,9,static.faset.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T22:19:54Z,2023-09-22T23:18:51Z,CN=static.faset.qa.finra.org,static.faset.qa.finra.org,,static.faset.qa.finra.org,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,0eee4b60c1c5b615699d83f137be244c,f89c487c9a64c17a8755b58cd6177c3ed4b99dddbcc8456b32189d9e2c780437,,ctls,static.faset.qa.finra.org,cloudflare,443,https://static.faset.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.13.211,/,-738705486,2606:4700::6812:cd3,Cloudflare Bot Management,1,False,True,,,
static.filex-int.qa.finra.org,,200,9,static.filex-int.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-27T00:00:00Z,2023-09-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",c0eff213a1bc4978c816a9c3f697606a,84687ebc7fec4f7e692850e26f38c8f16ce4da7988c5bdee216d8d35f78d253b,,ctls,static.filex-int.qa.finra.org,cloudflare,443,https://static.filex-int.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.6.250,/,-738705486,2606:4700::6812:7fa,Cloudflare Bot Management,1,False,True,,,
static.filex-int2.qa.finra.org,,403,243,static.filex-int2.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-26T00:00:00Z,2023-09-26T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",static.filex-int2.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",8e76e4013c6b7bd3f6e303092ab8dc1e,f38048c7f64e653bb4d684a12b7f81509c4008f56af397b098bd484854822972,,ctls,static.filex-int2.qa.finra.org,cloudflare,443,https://static.filex-int2.qa.finra.org:443,https,cloudflare,application/xml,GET,104.18.24.56,/,674466916,2606:4700::6812:1838,Cloudflare Bot Management,2,False,True,,,
static.filex.qa.finra.org,,200,9,static.filex.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-27T00:00:00Z,2023-09-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",f4389c884c9311ed865c309f9bc612d6,a6bd67cd8def1c0ed1aaefb31a88ea1150d355b8ae0f6fb203e5551bb15cebaa,,ctls,static.filex.qa.finra.org,cloudflare,443,https://static.filex.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.8.181,/,-738705486,2606:4700::6812:9b5,Cloudflare Bot Management,1,False,True,,,
static.rm-int.qa.finra.org,,200,10,static.rm-int.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-03-13T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",static.rm-int.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1714fd5a30ad0f5dee74d1fe043c8f05,562a5a1cc87e524627126d192a0996e34cc5fb19dc986dbb06b937a1a92665d9,,ctls,static.rm-int.qa.finra.org,cloudflare,443,https://static.rm-int.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.12.221,/,-573464491,2606:4700::6812:ddd,Cloudflare Bot Management,2,False,True,,,
static.rm-int2.qa.finra.org,,200,10,static.rm-int2.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-27T00:00:00Z,2024-03-26T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",static.rm-int2.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",dbe666ab87b91d1abc41881687999102,31a05d90b417ae23d35ac53a4820c0b42e3602aabe0e07599be3189e7ace8ef8,,ctls,static.rm-int2.qa.finra.org,cloudflare,443,https://static.rm-int2.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.6.239,/,-573464491,2606:4700::6812:7ef,Cloudflare Bot Management,2,False,True,,,
static.rm.qa.finra.org,,200,10,static.rm.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-03-13T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",cd2eba75cb02ce9d2c5f49704ce10dc3,4c9b05f11656d2910024d37dec2a5ae2f4fe2b1c536bf1957c05ea9914661338,,ctls,static.rm.qa.finra.org,cloudflare,443,https://static.rm.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.22.67,/,-573464491,2606:4700::6812:1743,Cloudflare Bot Management,2,False,True,,,
static.secadmin-int.qa.finra.org,,403,243,static.secadmin-int.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-14T00:00:00Z,2024-06-13T23:59:59Z,"CN=static.secadmin-int.qa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",static.secadmin-int.qa.finra.org,"Cloudflare, Inc.",static.secadmin-int.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9b75462a4ef6ddc55c5c63adba8b7a94,d65f75a467feda755f8ae655c574f4c79dc6792b903198ccc4fede7eadbe6f70,True,ctls,static.secadmin-int.qa.finra.org,cloudflare,443,https://static.secadmin-int.qa.finra.org:443,https,cloudflare,application/xml,GET,104.18.31.50,/,85205935,2606:4700::6812:1e32,Cloudflare Bot Management,2,False,True,,,
static.secadmin.finra.org,,403,243,static.secadmin.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-22T00:00:00Z,2023-09-21T23:59:59Z,"CN=static.secadmin.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",static.secadmin.finra.org,"Cloudflare, Inc.",*.static.secadmin.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",8ca0b5816836daf521a22f37e4492be4,8da8a07eb16329d14b26c388b1fc3fe1ebcdf266dafda344ceb4e45acf2cd613,True,ctls,static.secadmin.finra.org,cloudflare,443,https://static.secadmin.finra.org:443,https,cloudflare,application/xml,GET,104.18.24.211,/,1179526318,2606:4700::6812:19d3,Cloudflare Bot Management,2,False,True,,,
static.secadmin.qa.finra.org,,403,243,static.secadmin.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-14T00:00:00Z,2024-06-13T23:59:59Z,"CN=static.secadmin.qa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",static.secadmin.qa.finra.org,"Cloudflare, Inc.",static.secadmin.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",d09073eb77120e814fd90b9f7bd0bacb,19df3a86658d87670434db371c48b6235a4fcb615b22b4b46da6df34feb8804e,True,ctls,static.secadmin.qa.finra.org,cloudflare,443,https://static.secadmin.qa.finra.org:443,https,cloudflare,application/xml,GET,104.18.23.55,/,-641972216,2606:4700::6812:1737,Cloudflare Bot Management,2,False,True,,,
