input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,final_url,csp_domains_,tls_expired
ftsam-140-2.blog.nubank.com.br,404 Not Found,404,548,ftsam-140-2.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,ftsam-140-2.blog.nubank.com.br,443,https://ftsam-140-2.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,566218143,192.0.66.216,Nginx,14,False,,,,,
gbibp9wr1--tec2a.blog.nubank.com.br,404 Not Found,404,146,gbibp9wr1--tec2a.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,gbibp9wr1--tec2a.blog.nubank.com.br,443,https://gbibp9wr1--tec2a.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,
gcp-a22f.blog.nubank.com.br,404 Not Found,404,548,gcp-a22f.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,gcp-a22f.blog.nubank.com.br,443,https://gcp-a22f.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,566218143,192.0.66.216,Nginx,14,False,,,,,
gcpcustomers-status-v2csmiembrostunnel-mx.blog.nubank.com.br,404 Not Found,404,146,gcpcustomers-status-v2csmiembrostunnel-mx.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,gcpcustomers-status-v2csmiembrostunnel-mx.blog.nubank.com.br,443,https://gcpcustomers-status-v2csmiembrostunnel-mx.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,
gcpexampledockerintra.blog.nubank.com.br,404 Not Found,404,146,gcpexampledockerintra.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,gcpexampledockerintra.blog.nubank.com.br,443,https://gcpexampledockerintra.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,
gcpv3.blog.nubank.com.br,404 Not Found,404,548,gcpv3.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,gcpv3.blog.nubank.com.br,443,https://gcpv3.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,566218143,192.0.66.216,Nginx,14,False,,,,,
gh-160-136-55-73.blog.nubank.com.br,404 Not Found,404,548,gh-160-136-55-73.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,gh-160-136-55-73.blog.nubank.com.br,443,https://gh-160-136-55-73.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,566218143,192.0.66.216,Nginx,14,False,,,,,
graphs.blog.nubank.com.br,404 Not Found,404,548,graphs.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,graphs.blog.nubank.com.br,443,https://graphs.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,,192.0.66.216,Nginx,14,False,,,,,
group49.blog.nubank.com.br,404 Not Found,404,548,group49.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,group49.blog.nubank.com.br,443,https://group49.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,566218143,192.0.66.216,Nginx,14,False,,,,,
gsea.blog.nubank.com.br,404 Not Found,404,548,gsea.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,gsea.blog.nubank.com.br,443,https://gsea.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,566218143,192.0.66.216,Nginx,14,False,,,,,
gsp42-st14-pod05-r01.blog.nubank.com.br,404 Not Found,404,146,gsp42-st14-pod05-r01.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,gsp42-st14-pod05-r01.blog.nubank.com.br,443,https://gsp42-st14-pod05-r01.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,
h-135-207-128-93.blog.nubank.com.br,404 Not Found,404,146,h-135-207-128-93.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,h-135-207-128-93.blog.nubank.com.br,443,https://h-135-207-128-93.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,
infra-access.blog.nubank.com.br,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,80,http://infra-access.blog.nubank.com.br:80,http,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,
prodschn.blog.nubank.com.br,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,80,http://prodschn.blog.nubank.com.br:80,http,nginx,text/html,GET,192.0.66.216,/,,192.0.66.216,Nginx,14,False,,,,,
prodvipv4minerva.blog.nubank.com.br,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,80,http://prodvipv4minerva.blog.nubank.com.br:80,http,nginx,text/html,GET,192.0.66.216,/,566218143,192.0.66.216,Nginx,14,False,,,,,
pub-api-chat.blog.nubank.com.br,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,80,http://pub-api-chat.blog.nubank.com.br:80,http,nginx,text/html,GET,192.0.66.216,/,,192.0.66.216,Nginx,14,False,,,,,
s3-engineeringssh-oceania-mx.blog.nubank.com.br,404 Not Found,404,548,s3-engineeringssh-oceania-mx.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,s3-engineeringssh-oceania-mx.blog.nubank.com.br,443,https://s3-engineeringssh-oceania-mx.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,566218143,192.0.66.216,Nginx,14,False,,,,,
saughs.blog.nubank.com.br,404 Not Found,404,146,saughs.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,saughs.blog.nubank.com.br,443,https://saughs.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,
scanmaster.blog.nubank.com.br,404 Not Found,404,548,scanmaster.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,scanmaster.blog.nubank.com.br,443,https://scanmaster.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,566218143,192.0.66.216,Nginx,14,False,,,,,
se2-ms-ext-iadctest.blog.nubank.com.br,404 Not Found,404,146,se2-ms-ext-iadctest.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,se2-ms-ext-iadctest.blog.nubank.com.br,443,https://se2-ms-ext-iadctest.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,
sec-issue-sanitizer.blog.nubank.com.br,404 Not Found,404,548,sec-issue-sanitizer.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,sec-issue-sanitizer.blog.nubank.com.br,443,https://sec-issue-sanitizer.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,566218143,192.0.66.216,Nginx,14,False,,,,,
sens.blog.nubank.com.br,404 Not Found,404,548,sens.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,sens.blog.nubank.com.br,443,https://sens.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,566218143,192.0.66.216,Nginx,14,False,,,,,
server-99-84-104-46.blog.nubank.com.br,404 Not Found,404,548,server-99-84-104-46.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,server-99-84-104-46.blog.nubank.com.br,443,https://server-99-84-104-46.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,566218143,192.0.66.216,Nginx,14,False,,,,,
shaahab.blog.nubank.com.br,404 Not Found,404,146,shaahab.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,shaahab.blog.nubank.com.br,443,https://shaahab.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,
sinkimhuang.blog.nubank.com.br,404 Not Found,404,548,sinkimhuang.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,sinkimhuang.blog.nubank.com.br,443,https://sinkimhuang.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,566218143,192.0.66.216,Nginx,14,False,,,,,
slb1-1-rtm.blog.nubank.com.br,404 Not Found,404,548,slb1-1-rtm.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,slb1-1-rtm.blog.nubank.com.br,443,https://slb1-1-rtm.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,566218143,192.0.66.216,Nginx,14,False,,,,,
slb8-1-lba.blog.nubank.com.br,404 Not Found,404,146,slb8-1-lba.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,slb8-1-lba.blog.nubank.com.br,443,https://slb8-1-lba.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,
smacm.blog.nubank.com.br,404 Not Found,404,146,smacm.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,smacm.blog.nubank.com.br,443,https://smacm.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,
smsa1.blog.nubank.com.br,404 Not Found,404,146,smsa1.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,smsa1.blog.nubank.com.br,443,https://smsa1.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,
sshra-t.blog.nubank.com.br,404 Not Found,404,146,sshra-t.blog.nubank.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,CN=*.go-vip.co,*.go-vip.co,go-vip.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d51af03687c293dec2c285852810803,7ba1890722651102d76192474a1776c6dbccba857a51f36fe41d2280b6e924ef,True,ctls,sshra-t.blog.nubank.com.br,443,https://sshra-t.blog.nubank.com.br:443,https,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,
staging-aaakkkaaa.blog.nubank.com.br,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,80,http://staging-aaakkkaaa.blog.nubank.com.br:80,http,nginx,text/html,GET,192.0.66.216,/,,192.0.66.216,Nginx,8,False,,,,,
wordpress.blog.nubank.com.br,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,80,http://wordpress.blog.nubank.com.br:80,http,nginx,text/html,GET,192.0.66.216,/,,192.0.66.216,Nginx,14,False,,,,,
yahoomail.blog.nubank.com.br,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,80,http://yahoomail.blog.nubank.com.br:80,http,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,
yamp.blog.nubank.com.br,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,80,http://yamp.blog.nubank.com.br:80,http,nginx,text/html,GET,192.0.66.216,/,1494302000,192.0.66.216,Nginx,8,False,,,,,
