new,host,a,soa,status_code,cdn,cdn-name,ns,cname,caa,mx,txt,aaaa,has_internal_ips,internal_ips
,support.highwinds.com,,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,,staminus.zendesk.com,,,,,,
,support.stackpath.com,,,NOERROR,True,cloudflare,,stackpath.zendesk.com,,mail-pod-27.int.zendesk.com,,,,
,terminal.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,testwww.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
,th.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,ti24-lab2.wp.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
,tix.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
,tlmonitoring.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,tor114-130-vzb.staging.stackpath.com,,"ns1.softlayer.com, support.softlayer.com",NOERROR,,,,portal1-app1-sjc01-sl.staging.platform.stackpath.net,,,,,,
,tr.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,tracking.stackpath.com,,"ns-1795.awsdns-32.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,tracking-stackpath-com.ct.impactradius.com,,,,,,
,trade.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,tunnel.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,twemoji.maxcdn.com,,,NOERROR,,,,twemoji.b-cdn.net,,,,,,
,tz.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,uniform.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,upl-s2.wp.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
,v4config.staging.stackpath.com,,"ns1.softlayer.com, support.softlayer.com",NOERROR,,,,portal1-app1-sjc01-sl.staging.platform.stackpath.net,,,,,,
,vault.highwinds.com,,"jerry.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,"177409g9.secure0093.hubspot.net, 177409.group9.sites.hubspot.net, group9.sites.hscoscdn00.net",,,,,,
,vault.platform.stackpath.net,,"ns1.softlayer.com, support.softlayer.com",NOERROR,,,,,,,,,,
,vault.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,vault.stackpath.com,,"jerry.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,"177409g9.secure0118.hubspot.net, 177409.group9.sites.hubspot.net, group9.sites.hscoscdn00.net",,,,,,
,vcenter.stackpath.net,,"ns1.softlayer.com, support.softlayer.com",NOERROR,,,,,,,,,,
,vendor.remote.stackpath.net,,"ns1.softlayer.com, support.softlayer.com",NOERROR,,,,,,,,,,
,vg.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,view.email.stackpath.com,,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
,virusarnold6.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,vlan-100.fw1.wp.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
,vpn-corp-ph1.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
,vpn-corp.am4.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
,vpn-corp.ph1.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
,vpn.wp.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
,vpn01.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,vpn2.wp.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
,vsphere.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
,vu.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,w.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,w69-16-144-175.wi.ph.highwinds.com,,,NOERROR,,,,,,,,,,
,waf-qa.stackpath.net,,"ns1.softlayer.com, support.softlayer.com",NOERROR,,,,,,,,,,
,waf.internal.platform.stackpath.net,,"ns1.softlayer.com, support.softlayer.com",NOERROR,,,,,,,,,,
,waf.queue.platform.stackpath.net,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,fcs-http2mq-alb-201882647.us-east-1.elb.amazonaws.com,,,,,,
,wafdb.platform.stackpath.net,,"ns1.softlayer.com, support.softlayer.com",NOERROR,,,,,,,,,,
,watch.stackpath.com,,,NOERROR,,,,internal-fcs-watch-dashboard-alb-911828703.us-east-1.elb.amazonaws.com,,,,,,
,wc3.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,web-api.staging.stackpath.com,,"ns1.softlayer.com, support.softlayer.com",NOERROR,,,,portal1-app1-sjc01-sl.staging.platform.stackpath.net,,,,,,
,webadmin.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,webboard.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,webinar.stackpath.com,,,NOERROR,,,,"177409g9.secure0118.hubspot.net, 177409.group9.sites.hubspot.net, group9.sites.hscoscdn00.net",,,,"2606:2c40::c73c:67e2, 2606:2c40::c73c:671e",,
,weblogic.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,webservices.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,wedding.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,west.remote.stackpath.net,,"ns1.softlayer.com, support.softlayer.com",NOERROR,,,,,,,,,,
,wf.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,wi.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,wifi.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
,windows2000.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,work.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,workload-grpc.compute.stackpath.net,,"ns1.softlayer.com, support.softlayer.com",NOERROR,True,google,,,,,,,,
,workload-images.compute.stackpath.net,,"ns127a.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,i8g9b4w7.stackpathcdn.com,,,,,,
,workload-images.staging.platform.stackpath.net,,"ns127a.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,n9f6f2b7.stackpathcdn.com,,,,,,
,wp-dc1.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
,wp-it01.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
,wp-sap01.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
,wp-tc03.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
,wp-tc04.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
,wpgateway.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
,wpvoip.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
,ws-100-1-new.wp.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
,ws-204-1.wp.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
,ws-204-2.wp.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
,ws-204-4.wp.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
,ws1.ph4.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
,ws12.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,ws3.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,wsus.highwinds.com,,"ns49v7.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
,www-1.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,www-cdn.highwinds.com,,"ns1.hwcdn.net, noc.highwinds.com",NOERROR,,,,cds.e2r2k7c9.hwcdn.net,,,,,,
,www.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,fastly,,,,,v=spf1 -all,,,
,www.stackpath.com,,"ns127a.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,j8h5u9d7.stackpathcdn.com,,,,,,
,www.virusarnold6.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,wyoming.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,xmail.serverdensity.com,,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,youraccount.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,z-log.serverdensity.com,35.196.248.204,"mary.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,,,,
,zendesk1.highwinds.com,,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,,mail1.zendesk.com,,mail.zendesk.com,,,,
,zendesk1.maxcdn.com,,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,,mail1.zendesk.com,,mail.zendesk.com,,,,
,zendesk1.stackpath.com,,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,,mail1.zendesk.com,,mail.zendesk.com,,,,
,zendesk2.highwinds.com,,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,,mail2.zendesk.com,,,,,,
,zendesk2.stackpath.com,,,NOERROR,True,cloudflare,,mail2.zendesk.com,,mail.zendesk.com,,,,
,zendesk3.highwinds.com,"34.235.62.90, 3.213.143.227, 184.72.174.126","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,"ns-1213.awsdns-23.org, ns-1858.awsdns-40.co.uk, ns-444.awsdns-55.com, ns-754.awsdns-30.net",mail3.zendesk.com,,mail.zendesk.com,,,,
,zendesk3.maxcdn.com,,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,,mail3.zendesk.com,,mail.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all,,,
,zendesk3.serverdensity.com,,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,,mail3.zendesk.com,,mail.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all,,,
,zendesk4.highwinds.com,,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,,mail4.zendesk.com,,mail.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all,,,
,zendesk4.maxcdn.com,"162.159.138.6, 162.159.128.7","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,,mail4.zendesk.com,,,v=spf1 include:_netblocks.zdsys.com ~all,,,
,zendesk4.serverdensity.com,"162.159.138.6, 162.159.128.7","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,,mail4.zendesk.com,,,,,,
,zendesk4.stackpath.com,"184.72.174.126, 3.213.143.227, 34.235.62.90","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,"ns2.softlayer.com, ns1.softlayer.com, ns-1213.awsdns-23.org, ns-1858.awsdns-40.co.uk, ns-444.awsdns-55.com, ns-754.awsdns-30.net",mail4.zendesk.com,,mail.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all,,,
,zendeskapp-staging.stackpath.net,,"ns127a.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,g9p2s2c6.stackpathcdn.com,,,,,,
,zendeskapp.stackpath.net,,"ns127a.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,p9h6n2j2.stackpathcdn.com,,,,,,
,zeus.maxcdn.com,,"ns6m11.stackpathdns.net, dnsadmin.stackpath.com",NOERROR,,,,,,,,,,
