input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,final_url,a_,tech_,lines,failed,cdn_name,webserver,cdn,tls_wildcard_certificate,csp_domains_,tls_mismatched,tls_expired
resourceadapter-prod.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://resourceadapter-prod.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
restricted.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://restricted.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
retail-uat.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://retail-uat.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
review-update-git-gntyq6.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://review-update-git-gntyq6.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
rey.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://rey.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
rhsatprd-master.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://rhsatprd-master.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
rituais-amarres.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://rituais-amarres.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
rn-p1-u-prod.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://rn-p1-u-prod.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
roberthalf.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://roberthalf.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
rosegarden.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://rosegarden.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
rpa3-apac.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://rpa3-apac.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
rrw2.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://rrw2.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
rsu-prepaid.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://rsu-prepaid.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
rsvd-zi4hffgxwp3inibo.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://rsvd-zi4hffgxwp3inibo.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
rsvd-zyukkirvxfpdndpy.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://rsvd-zyukkirvxfpdndpy.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
rsw44.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://rsw44.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
rsw60-1-flk.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://rsw60-1-flk.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
rt-bt-2-tu-6.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://rt-bt-2-tu-6.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
ruby-lns-jb.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://ruby-lns-jb.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
ruby-web.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://ruby-web.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
s21fsrcchqa.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://s21fsrcchqa.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
s28-preprod-fr.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://s28-preprod-fr.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
s3-staff.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://s3-staff.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
s3-staginghelpci-helpdesk.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://s3-staginghelpci-helpdesk.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
s3p-shield-kube-rollouts-webhook-33af76b.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://s3p-shield-kube-rollouts-webhook-33af76b.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
s3private-metasql.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://s3private-metasql.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
s3staging.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://s3staging.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
s6-preprod-ua.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://s6-preprod-ua.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
saaspartner.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://saaspartner.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
sales-csdockerintra-backups-www-test.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sales-csdockerintra-backups-www-test.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
salesforce.trammellcrow.com,TrammellCrow,200,733,salesforce.trammellcrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,2023-11-22T23:59:59Z,"CN=na238.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na238.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9507ad7fa5a8c7485a63dc0a938bb574,c0ab35cf05124b0a91ad03c9d713c0a837ef2a413ffdc4af52fac881421d2e0c,ctls,salesforce.trammellcrow.com,443,https://salesforce.trammellcrow.com:443,https,text/html,GET,136.146.35.123,/,1433417005,,136.146.47.123,Salesforce,10,False,,,,True,,True,
samstentz-https.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://samstentz-https.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
sandbox.experience.cbre.com,Page not found,404,3450,sandbox.experience.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-02T07:48:39Z,2024-05-27T07:48:39Z,"CN=*.azureedge.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.azureedge.net,Microsoft Corporation,*.streaming.mediaservices.windows.net,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,73a637adc0c7e9657ab9ce001a0dc7bc,0dcd3a9bd4bcbb2ef37e9ed2474b1b9761a41f5d4ceb466c4952e04f2751f570,ctls,sandbox.experience.cbre.com,443,https://sandbox.experience.cbre.com:443,https,text/html,GET,13.107.246.45,/,-1444021038,,2620:1ec:46::45,Azure Front Door,103,False,,,,True,,True,
sangria-qa.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sangria-qa.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
sap02-s4dev.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sap02-s4dev.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
saver.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://saver.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
sb19.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sb19.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
sc-connect.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sc-connect.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
scanmanager.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://scanmanager.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
screening.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://screening.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
sdk-3-4static1.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sdk-3-4static1.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
sdlabdco-01-02.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sdlabdco-01-02.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
sdt-report2.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sdt-report2.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
sdt-wsus1.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sdt-wsus1.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
se2-ms-ext-iadc.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://se2-ms-ext-iadc.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
search-stable.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://search-stable.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
search-test-service.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://search-test-service.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
secure15.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://secure15.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
security-devops-mr25.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://security-devops-mr25.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
seimsws-prd.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://seimsws-prd.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
serra.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://serra.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
server-da70fb84-7f43-4.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://server-da70fb84-7f43-4.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
server-ec679cc9-d51e-4.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://server-ec679cc9-d51e-4.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
server0rtwork.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://server0rtwork.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
sf-sa.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sf-sa.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
sfm-had-rpt-ws1.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sfm-had-rpt-ws1.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
sfm-vcsa-vdi.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sfm-vcsa-vdi.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
sfo8.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sfo8.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
sg03p00ls-gsp5-ssl-sg03.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sg03p00ls-gsp5-ssl-sg03.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
sgp.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sgp.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
sherpa-api.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sherpa-api.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
si-a2.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://si-a2.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
sidac6.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sidac6.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
side.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://side.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
sigalert-color.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sigalert-color.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
sijokuruvilla.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sijokuruvilla.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
silver-slipstream.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://silver-slipstream.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
sinct9a.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sinct9a.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
sip.cbre.com,,404,75,sip.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-03-28T19:00:19Z,2024-03-22T19:00:19Z,"CN=sipfed.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",sipfed.online.lync.com,Microsoft Corporation,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,6e32f8be92e2cf4aff781cff883f13f7,c7f7a0fb5d80892059f25bab5abeb7ffbef9ec512abd9475cf96c0bacc21d3c7,ctls,sip.cbre.com,443,https://sip.cbre.com:443,https,text/plain,GET,52.112.196.46,/,230767241,,2603:1027:0:48::20,HSTS,4,False,,RTC/7.0,,True,,True,
sirius.cbre.com,CBRE - Sign In,200,1049526,login.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-29T00:00:00Z,2024-06-28T23:59:59Z,"CN=login.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",login.cbre.com,CBRE Group Inc.,login.cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,ede5d5610b8735ce0a1e87c08632b57b,78559e94063d70870f302be28c1ffc4ff24d1c87680d3efc50c7c1e189615067,ctls,login.cbre.com,443,https://sirius.cbre.com:443,https,text/html,GET,3.77.160.165,/,-452515341,https://login.cbre.com/oauth2/default/v1/authorize?response_type=code&client_id=0oac2ffxrp3qln9c64x7&scope=openid%20email&state=8tGmPUarVMDpfrJiVz5z6ncS1HJLFpt-R1HUruFPD14%3D&redirect_uri=https://sirius.cbre.com/login/oauth2/code/shinyproxy&nonce=eXEykDW5F20tYxlE5D2YzdCy_5YVzSZoDZjH4lRn9Io,18.195.92.242,Nginx,572,False,,nginx,,,,,
siteiq.cbre.com,Site IQ,200,8440,siteiq.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-11T13:26:32Z,2023-11-07T13:26:32Z,CN=imperva.com,imperva.com,,staging.api.forecaster.cbre.com,"CN=GlobalSign Atlas R3 DV TLS CA 2023 Q2, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2023 Q2,GlobalSign nv-sa,e933ea2425891bbda735fbf064b6db9a,03272aee7df4a68fe17669c12c12111133565f763b0c13838bad8117cb2e5169,ctls,siteiq.cbre.com,443,https://siteiq.cbre.com:443,https,text/html,GET,45.223.59.188,/,1690979665,,45.223.59.188,Node.js,129,False,incapsula,,True,,,,
siteiqtest.cbre.com,Site IQ,200,6201,siteiqtest.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=siteiqdev.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",siteiqdev.cbre.com,CBRE Group Inc.,siteiquat.cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,8b100e8d7a4088838a6637085c744ab6,11809be6a816de5272d05419a11842affdb8c182b4c608e67c1703dba30f3af6,ctls,siteiqtest.cbre.com,443,https://siteiqtest.cbre.com:443,https,text/html,GET,54.86.111.165,/,1690979665,,52.3.196.41,Node.js,103,False,,,,,,,
sjc1-enapifrontend-a3.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sjc1-enapifrontend-a3.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
sjc1-facebook-a15.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sjc1-facebook-a15.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
sjc1-gw-a1.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sjc1-gw-a1.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
sjc1-heroiccassandra2-a38.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sjc1-heroiccassandra2-a38.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
sjc1-kafkamonitoring-c15.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sjc1-kafkamonitoring-c15.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
sjc1-login-a9.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sjc1-login-a9.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
sjc1-ntfycassa-a9.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sjc1-ntfycassa-a9.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
sjc1-servicediscovery-a3.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sjc1-servicediscovery-a3.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
sjc1-social2-a2.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sjc1-social2-a2.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
sjc1-webgate-a6.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sjc1-webgate-a6.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
sjc1apresolve-a1.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sjc1apresolve-a1.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
sjrmaweb.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sjrmaweb.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
skyglobal.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://skyglobal.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
skyreacher.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://skyreacher.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
smartfm.cbre.com,CBRE SmartFM,200,799,smartfm.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-23T21:45:26Z,2023-12-20T21:45:26Z,CN=imperva.com,imperva.com,,staging.pipbuilder.cbrehotels.com,"CN=GlobalSign Atlas R3 DV TLS CA 2023 Q2, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2023 Q2,GlobalSign nv-sa,baabf0e17f82a7c94915449d8f699d0d,e19fc5f74c134a8a1e641e40ca959a22ab4d21f5dc4691bf5ed2abf69f0512c3,ctls,smartfm.cbre.com,443,https://smartfm.cbre.com:443,https,text/html,GET,45.223.167.4,/,-548999622,,45.223.167.4,React,1,False,incapsula,,True,,,,
smartiq.cbre.com,,200,1011,smartiq.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-14T00:00:00Z,2024-01-12T23:59:59Z,CN=smartiq.cbre.com,smartiq.cbre.com,,smartiq.cbre.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,c970d70eaf7dc47a5a66ab6b3761257b,c788d16a295165c4cf8733da814f1073050be5a8b8be56d6d35a2732b78821f5,ctls,smartiq.cbre.com,443,https://smartiq.cbre.com:443,https,text/html,GET,3.23.25.203,/,-1840324437,https://smartiq.cbre.com:443/produce/Account/SamlLogin?BusinessUnitGuid=8f8a77c1-df70-46e7-bec6-9d7bf34a843b&ReturnURL=https%3a%2f%2fsmartiq.cbre.com%2fproduce%2f,3.137.124.245,HSTS,1,False,,,,,https://*.vimeocdn.com,,
smetrics.trammellcrow.com,,200,,smetrics.trammellcrow.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-08T23:59:59Z,"CN=*.sc.omtrdc.net, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",*.sc.omtrdc.net,Adobe Systems Incorporated,sc.omtrdc.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5aea0482f5687fba1e7b20b2977a3e7a,1a773e957c8bb8819956df96b254fce6c3d34e51c3a7073ffe3ac7833bfc089f,ctls,smetrics.trammellcrow.com,443,https://smetrics.trammellcrow.com:443,https,,GET,63.140.62.135,/,1936786007,,63.140.62.164,,1,False,,jag,,True,,True,
sms-carry.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sms-carry.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
smtp02-tyo.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://smtp02-tyo.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
snaptaxgtm.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://snaptaxgtm.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
sndb-checkout-experience-na-1a.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://sndb-checkout-experience-na-1a.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
snyk-broker.gcso.cbre.com,,401,104,snyk-broker.gcso.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-20T00:00:00Z,2023-12-24T23:59:59Z,CN=snyk-broker.gcso.cbre.com,snyk-broker.gcso.cbre.com,,snyk-broker.gcso.cbre.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,bb2c94da73548fbef59b0ec384ae128f,960ac7d6d080a596976e32c869b579cc37bf2a0f53deaacc86bd0a69bbbd176e,ctls,snyk-broker.gcso.cbre.com,443,https://snyk-broker.gcso.cbre.com:443,https,application/json,GET,18.66.112.83,/,1434182302,,18.66.112.38,Kong:3.2.2,1,False,cloudfront,,True,,,,
socks1.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://socks1.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
softphone.cbre.com,BIG-IP logout page,200,5247,softphone.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-18T00:00:00Z,2024-01-18T23:59:59Z,"CN=*.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",*.cbre.com,CBRE Group Inc.,cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,e9be1ec298c7e34ac089b5dada194c7f,c790ee9c42a6d050d34acaab544fa284a1082edad9462c875060013356a09103,ctls,softphone.cbre.com,443,https://softphone.cbre.com:443,https,text/html,GET,208.68.245.34,/,878647854,https://softphone.cbre.com/my.logout.php3?errorcode=19,208.68.245.34,F5 BigIP,131,False,,BigIP,,True,,,
