input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_mismatched,csp_domains_,webserver,tls_expired,final_url,cdn_name,cdn
eu0.my.salesforce.com,Login | Salesforce,200,8892,eu0.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-08T00:00:00Z,2024-05-06T23:59:59Z,"CN=*.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",*.salesforce.com,"salesforce.com, inc.",*.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a0bc1fd4f7ba300cd54b967f05078112,57015791394bf574540c285eaf579a5e336074229a8b16f38823a3cdab59f6c5,True,ctls,eu0.my.salesforce.com,443,https://eu0.my.salesforce.com:443,https,text/html,GET,13.110.248.226,/,1433417005,13.110.249.162,HSTS,24,False,True,,,,,,
eu1-api.salesforce.com,Login | Salesforce,200,11214,login.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-20T00:00:00Z,2024-04-18T23:59:59Z,"CN=login.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",login.salesforce.com,"salesforce.com, inc.",webto.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e84bd3a25fffb1f4ad937061cfebedb3,233e6badd9fc1d50c0cea8cef3e66a10a5f1de1fedba2ef204d5cd7a1f2d91b1,,ctls,login.salesforce.com,443,https://eu1-api.salesforce.com:443,https,text/html,GET,13.110.252.226,/,1433417005,13.110.248.98,HSTS,24,False,,,,,https://login.salesforce.com,,
eu1.my.salesforce.com,Login | Salesforce,200,8892,eu1.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-08T00:00:00Z,2024-05-06T23:59:59Z,"CN=*.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",*.salesforce.com,"salesforce.com, inc.",*.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a0bc1fd4f7ba300cd54b967f05078112,57015791394bf574540c285eaf579a5e336074229a8b16f38823a3cdab59f6c5,True,ctls,eu1.my.salesforce.com,443,https://eu1.my.salesforce.com:443,https,text/html,GET,13.110.251.162,/,1433417005,13.110.248.226,HSTS,24,False,True,,,,,,
eu10.my.salesforce.com,Login | Salesforce,200,8894,eu10.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-08T00:00:00Z,2024-05-06T23:59:59Z,"CN=*.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",*.salesforce.com,"salesforce.com, inc.",*.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a0bc1fd4f7ba300cd54b967f05078112,57015791394bf574540c285eaf579a5e336074229a8b16f38823a3cdab59f6c5,True,ctls,eu10.my.salesforce.com,443,https://eu10.my.salesforce.com:443,https,text/html,GET,13.110.252.162,/,1433417005,13.110.249.226,HSTS,24,False,True,,,,,,
eu10.salesforce.com,Login | Salesforce,200,8891,eu10.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-08T00:00:00Z,2024-05-06T23:59:59Z,"CN=*.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",*.salesforce.com,"salesforce.com, inc.",*.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a0bc1fd4f7ba300cd54b967f05078112,57015791394bf574540c285eaf579a5e336074229a8b16f38823a3cdab59f6c5,True,ctls,eu10.salesforce.com,443,https://eu10.salesforce.com:443,https,text/html,GET,13.110.251.34,/,1433417005,13.110.253.226,HSTS,24,False,,,,,,,
eu11.salesforce.com,Login | Salesforce,200,8891,eu11.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-08T00:00:00Z,2024-05-06T23:59:59Z,"CN=*.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",*.salesforce.com,"salesforce.com, inc.",*.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a0bc1fd4f7ba300cd54b967f05078112,57015791394bf574540c285eaf579a5e336074229a8b16f38823a3cdab59f6c5,True,ctls,eu11.salesforce.com,443,https://eu11.salesforce.com:443,https,text/html,GET,13.110.250.226,/,1433417005,13.110.253.162,HSTS,24,False,,,,,,,
eu12.salesforce.com,Login | Salesforce,200,8891,eu12.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-08T00:00:00Z,2024-05-06T23:59:59Z,"CN=*.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",*.salesforce.com,"salesforce.com, inc.",*.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a0bc1fd4f7ba300cd54b967f05078112,57015791394bf574540c285eaf579a5e336074229a8b16f38823a3cdab59f6c5,True,ctls,eu12.salesforce.com,443,https://eu12.salesforce.com:443,https,text/html,GET,13.110.252.226,/,1433417005,13.110.252.98,HSTS,24,False,,,,,,,
eu13.my.salesforce.com,Login | Salesforce,200,8894,eu13.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-08T00:00:00Z,2024-05-06T23:59:59Z,"CN=*.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",*.salesforce.com,"salesforce.com, inc.",*.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a0bc1fd4f7ba300cd54b967f05078112,57015791394bf574540c285eaf579a5e336074229a8b16f38823a3cdab59f6c5,True,ctls,eu13.my.salesforce.com,443,https://eu13.my.salesforce.com:443,https,text/html,GET,13.110.252.34,/,1433417005,13.110.252.162,HSTS,24,False,True,,,,,,
eu13.salesforce.com,Login | Salesforce,200,8891,eu13.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-08T00:00:00Z,2024-05-06T23:59:59Z,"CN=*.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",*.salesforce.com,"salesforce.com, inc.",*.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a0bc1fd4f7ba300cd54b967f05078112,57015791394bf574540c285eaf579a5e336074229a8b16f38823a3cdab59f6c5,True,ctls,eu13.salesforce.com,443,https://eu13.salesforce.com:443,https,text/html,GET,13.110.249.98,/,1433417005,13.110.249.34,HSTS,24,False,,,,,,,
eu14.my.salesforce.com,Login | Salesforce,200,8894,eu14.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-08T00:00:00Z,2024-05-06T23:59:59Z,"CN=*.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",*.salesforce.com,"salesforce.com, inc.",*.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a0bc1fd4f7ba300cd54b967f05078112,57015791394bf574540c285eaf579a5e336074229a8b16f38823a3cdab59f6c5,True,ctls,eu14.my.salesforce.com,443,https://eu14.my.salesforce.com:443,https,text/html,GET,13.110.252.226,/,1433417005,13.110.248.98,HSTS,24,False,True,,,,,,
eu15.my.salesforce.com,Login | Salesforce,200,8894,eu15.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-08T00:00:00Z,2024-05-06T23:59:59Z,"CN=*.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",*.salesforce.com,"salesforce.com, inc.",*.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a0bc1fd4f7ba300cd54b967f05078112,57015791394bf574540c285eaf579a5e336074229a8b16f38823a3cdab59f6c5,True,ctls,eu15.my.salesforce.com,443,https://eu15.my.salesforce.com:443,https,text/html,GET,13.110.253.162,/,1433417005,13.110.249.34,HSTS,24,False,True,,,,,,
eu15.salesforce.com,Login | Salesforce,200,8891,eu15.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-08T00:00:00Z,2024-05-06T23:59:59Z,"CN=*.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",*.salesforce.com,"salesforce.com, inc.",*.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a0bc1fd4f7ba300cd54b967f05078112,57015791394bf574540c285eaf579a5e336074229a8b16f38823a3cdab59f6c5,True,ctls,eu15.salesforce.com,443,https://eu15.salesforce.com:443,https,text/html,GET,13.110.251.162,/,1433417005,13.110.248.226,HSTS,24,False,,,,,,,
eu16.my.salesforce.com,Login | Salesforce,200,8807,eu16.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=eu16.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",eu16.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,416f0659fe7ee73cd22285e98bb4bb93,a9a24d7bd334f4d55415c674f1311b6bddf7b7f66225e45489991f79389ae6d5,True,ctls,eu16.my.salesforce.com,443,https://eu16.my.salesforce.com:443,https,text/html,GET,160.8.244.141,/,1433417005,85.222.147.141,HSTS,24,False,,,,,,,
eu16.salesforce.com,Login | Salesforce,200,8803,eu16.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=eu16.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",eu16.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,416f0659fe7ee73cd22285e98bb4bb93,a9a24d7bd334f4d55415c674f1311b6bddf7b7f66225e45489991f79389ae6d5,True,ctls,eu16.salesforce.com,443,https://eu16.salesforce.com:443,https,text/html,GET,85.222.145.139,/,1433417005,160.8.242.139,HSTS,24,False,,,,,,,
eu17-fra.fra.r.my.salesforce.com,Login | Salesforce,200,8914,eu17-fra.fra.r.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=eu17.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",eu17.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9eddbcf01fc42c7182b13b963d07d564,ab047f39fecbd89d4e241f3517edd6d39f7c9262dca1ede58ec87b92787b3dde,True,ctls,eu17-fra.fra.r.my.salesforce.com,443,https://eu17-fra.fra.r.my.salesforce.com:443,https,text/html,GET,160.8.255.144,/,1433417005,160.8.251.144,HSTS,24,False,True,,,,,,
eu17.my.salesforce.com,Login | Salesforce,200,8894,eu17.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=eu17.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",eu17.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9eddbcf01fc42c7182b13b963d07d564,ab047f39fecbd89d4e241f3517edd6d39f7c9262dca1ede58ec87b92787b3dde,True,ctls,eu17.my.salesforce.com,443,https://eu17.my.salesforce.com:443,https,text/html,GET,85.222.153.16,/,1433417005,85.222.152.16,HSTS,24,False,,,,,,,
eu19-fra.fra.r.salesforce.com,Login | Salesforce,200,11214,login.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-20T00:00:00Z,2024-04-18T23:59:59Z,"CN=login.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",login.salesforce.com,"salesforce.com, inc.",webto.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e84bd3a25fffb1f4ad937061cfebedb3,233e6badd9fc1d50c0cea8cef3e66a10a5f1de1fedba2ef204d5cd7a1f2d91b1,,ctls,login.salesforce.com,443,https://eu19-fra.fra.r.salesforce.com:443,https,text/html,GET,160.8.255.136,/,1433417005,85.222.153.8,HSTS,24,False,,,,,https://login.salesforce.com,,
eu19.my.salesforce.com,Login | Salesforce,200,8894,eu19.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=eu19.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",eu19.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,241275be5e080e11acfd44405fad68b0,df7320d56be8543f9a9446ebdad22161576fd7af6451e9c63cb2d01f80ff18f2,True,ctls,eu19.my.salesforce.com,443,https://eu19.my.salesforce.com:443,https,text/html,GET,85.222.153.10,/,1433417005,85.222.155.10,HSTS,24,False,,,,,,,
eu2-api.salesforce.com,Login | Salesforce,200,11214,login.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-20T00:00:00Z,2024-04-18T23:59:59Z,"CN=login.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",login.salesforce.com,"salesforce.com, inc.",webto.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e84bd3a25fffb1f4ad937061cfebedb3,233e6badd9fc1d50c0cea8cef3e66a10a5f1de1fedba2ef204d5cd7a1f2d91b1,,ctls,login.salesforce.com,443,https://eu2-api.salesforce.com:443,https,text/html,GET,13.110.252.34,/,1433417005,13.110.252.162,HSTS,24,False,,,,,https://login.salesforce.com,,
eu2.my.salesforce.com,Login | Salesforce,200,8892,eu2.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-08T00:00:00Z,2024-05-06T23:59:59Z,"CN=*.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",*.salesforce.com,"salesforce.com, inc.",*.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a0bc1fd4f7ba300cd54b967f05078112,57015791394bf574540c285eaf579a5e336074229a8b16f38823a3cdab59f6c5,True,ctls,eu2.my.salesforce.com,443,https://eu2.my.salesforce.com:443,https,text/html,GET,13.110.252.226,/,1433417005,13.110.248.98,HSTS,24,False,True,,,,,,
eu2.salesforce.com,Login | Salesforce,200,8891,eu2.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-08T00:00:00Z,2024-05-06T23:59:59Z,"CN=*.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",*.salesforce.com,"salesforce.com, inc.",*.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a0bc1fd4f7ba300cd54b967f05078112,57015791394bf574540c285eaf579a5e336074229a8b16f38823a3cdab59f6c5,True,ctls,eu2.salesforce.com,443,https://eu2.salesforce.com:443,https,text/html,GET,13.110.253.226,/,1433417005,13.110.249.98,HSTS,24,False,,,,,,,
eu26.my.salesforce.com,Login | Salesforce,200,8807,eu26.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=eu26.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",eu26.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3d5e6a2f10b318309acdb14b5a2ca8cd,497fc73c1b07d0302fbcb1ceb13fd78eb56f193713c6ca4c2cbfe1d28175b78d,True,ctls,eu26.my.salesforce.com,443,https://eu26.my.salesforce.com:443,https,text/html,GET,85.222.144.150,/,1433417005,85.222.147.150,HSTS,24,False,,,,,,,
eu26.salesforce.com,Login | Salesforce,200,8803,eu26.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=eu26.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",eu26.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3d5e6a2f10b318309acdb14b5a2ca8cd,497fc73c1b07d0302fbcb1ceb13fd78eb56f193713c6ca4c2cbfe1d28175b78d,True,ctls,eu26.salesforce.com,443,https://eu26.salesforce.com:443,https,text/html,GET,160.8.245.20,/,1433417005,160.8.242.20,HSTS,24,False,,,,,,,
eu27-fra.fra.r.salesforce.com,Login | Salesforce,200,11214,login.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-20T00:00:00Z,2024-04-18T23:59:59Z,"CN=login.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",login.salesforce.com,"salesforce.com, inc.",webto.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e84bd3a25fffb1f4ad937061cfebedb3,233e6badd9fc1d50c0cea8cef3e66a10a5f1de1fedba2ef204d5cd7a1f2d91b1,,ctls,login.salesforce.com,443,https://eu27-fra.fra.r.salesforce.com:443,https,text/html,GET,85.222.153.98,/,1433417005,160.8.252.98,HSTS,24,False,,,,,https://login.salesforce.com,,
eu27-fra.my.salesforce.com,Login | Salesforce,200,8902,eu27-fra.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=eu27.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",eu27.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,720adaf7e27cbd856bcbd43cd7589db5,b3ad375ab0ffa189f95529af43965cc0761ba482435b341e8c38518cca9508b7,True,ctls,eu27-fra.my.salesforce.com,443,https://eu27-fra.my.salesforce.com:443,https,text/html,GET,160.8.249.99,/,1433417005,85.222.155.99,HSTS,24,False,,,,,,,
eu27.my.salesforce.com,Login | Salesforce,200,8894,eu27.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=eu27.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",eu27.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,720adaf7e27cbd856bcbd43cd7589db5,b3ad375ab0ffa189f95529af43965cc0761ba482435b341e8c38518cca9508b7,True,ctls,eu27.my.salesforce.com,443,https://eu27.my.salesforce.com:443,https,text/html,GET,160.8.249.99,/,1433417005,85.222.155.99,HSTS,24,False,,,,,,,
eu3.salesforce.com,Login | Salesforce,200,8891,eu3.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-08T00:00:00Z,2024-05-06T23:59:59Z,"CN=*.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",*.salesforce.com,"salesforce.com, inc.",*.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a0bc1fd4f7ba300cd54b967f05078112,57015791394bf574540c285eaf579a5e336074229a8b16f38823a3cdab59f6c5,True,ctls,eu3.salesforce.com,443,https://eu3.salesforce.com:443,https,text/html,GET,13.110.253.34,/,1433417005,13.110.248.162,HSTS,24,False,,,,,,,
eu31.salesforce.com,Login | Salesforce,200,8890,eu31.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=eu31.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",eu31.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,158c55adc2393f5c5beaeb8b60fbda3e,f6a575c9d616162426516cdecddf84ce25cf5b963d629a9a3b22af02c542b044,True,ctls,eu31.salesforce.com,443,https://eu31.salesforce.com:443,https,text/html,GET,160.8.252.104,/,1433417005,85.222.152.232,HSTS,24,False,,,,,,,
eu33-cdg.cdg.r.my.salesforce.com,Login | Salesforce,200,8827,eu33-cdg.cdg.r.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=eu33.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",eu33.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3df70291e3d264b5c2df76a9e0ab9531,692df9b4f51ed4e6cfd010f958f56dbd73753cb83f0bded830df4c30743bd523,True,ctls,eu33-cdg.cdg.r.my.salesforce.com,443,https://eu33-cdg.cdg.r.my.salesforce.com:443,https,text/html,GET,85.222.144.237,/,1433417005,160.8.247.109,HSTS,24,False,True,,,,,,
eu33-cdg.cdg.r.salesforce.com,Login | Salesforce,200,11214,login.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-20T00:00:00Z,2024-04-18T23:59:59Z,"CN=login.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",login.salesforce.com,"salesforce.com, inc.",webto.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e84bd3a25fffb1f4ad937061cfebedb3,233e6badd9fc1d50c0cea8cef3e66a10a5f1de1fedba2ef204d5cd7a1f2d91b1,,ctls,login.salesforce.com,443,https://eu33-cdg.cdg.r.salesforce.com:443,https,text/html,GET,85.222.144.236,/,1433417005,160.8.241.108,HSTS,24,False,,,,,https://login.salesforce.com,,
eu33-cdg.my.salesforce.com,Login | Salesforce,200,8815,eu33-cdg.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=eu33.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",eu33.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3df70291e3d264b5c2df76a9e0ab9531,692df9b4f51ed4e6cfd010f958f56dbd73753cb83f0bded830df4c30743bd523,True,ctls,eu33-cdg.my.salesforce.com,443,https://eu33-cdg.my.salesforce.com:443,https,text/html,GET,85.222.145.109,/,1433417005,85.222.146.109,HSTS,24,False,,,,,,,
eu33.my.salesforce.com,Login | Salesforce,200,8807,eu33.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=eu33.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",eu33.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3df70291e3d264b5c2df76a9e0ab9531,692df9b4f51ed4e6cfd010f958f56dbd73753cb83f0bded830df4c30743bd523,True,ctls,eu33.my.salesforce.com,443,https://eu33.my.salesforce.com:443,https,text/html,GET,85.222.144.237,/,1433417005,160.8.247.109,HSTS,24,False,,,,,,,
eu33.salesforce.com,Login | Salesforce,200,8803,eu33.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=eu33.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",eu33.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3df70291e3d264b5c2df76a9e0ab9531,692df9b4f51ed4e6cfd010f958f56dbd73753cb83f0bded830df4c30743bd523,True,ctls,eu33.salesforce.com,443,https://eu33.salesforce.com:443,https,text/html,GET,85.222.144.236,/,1433417005,160.8.241.108,HSTS,24,False,,,,,,,
