input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_subject_org_,final_url,csp_domains_,cdn_name,cdn,tls_mismatched
logui.stripocdn-test.stripo.email,404 Not Found,404,146,logui.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,logui.stripocdn-test.stripo.email,443,https://logui.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
lon3-kafka-a10.stripocdn-test.stripo.email,404 Not Found,404,146,lon3-kafka-a10.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,lon3-kafka-a10.stripocdn-test.stripo.email,443,https://lon3-kafka-a10.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
lon3-npmregistry-a1.stripocdn-test.stripo.email,404 Not Found,404,146,lon3-npmregistry-a1.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,lon3-npmregistry-a1.stripocdn-test.stripo.email,443,https://lon3-npmregistry-a1.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
lon3-trackaffinitycass-a4.stripocdn-test.stripo.email,404 Not Found,404,146,lon3-trackaffinitycass-a4.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,lon3-trackaffinitycass-a4.stripocdn-test.stripo.email,443,https://lon3-trackaffinitycass-a4.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
lsprod.stripocdn-test.stripo.email,404 Not Found,404,146,lsprod.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,lsprod.stripocdn-test.stripo.email,443,https://lsprod.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
lucho.stripocdn-test.stripo.email,404 Not Found,404,146,lucho.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,lucho.stripocdn-test.stripo.email,443,https://lucho.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
luckyyou.stripocdn-test.stripo.email,404 Not Found,404,146,luckyyou.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,luckyyou.stripocdn-test.stripo.email,443,https://luckyyou.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
lvsccg-01-02.stripocdn-test.stripo.email,404 Not Found,404,146,lvsccg-01-02.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,lvsccg-01-02.stripocdn-test.stripo.email,443,https://lvsccg-01-02.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
m-merdeka-com3-1.stripocdn-test.stripo.email,404 Not Found,404,146,m-merdeka-com3-1.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,m-merdeka-com3-1.stripocdn-test.stripo.email,443,https://m-merdeka-com3-1.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
ma-lapp06.stripocdn-test.stripo.email,404 Not Found,404,146,ma-lapp06.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,ma-lapp06.stripocdn-test.stripo.email,443,https://ma-lapp06.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
macvm05.stripocdn-test.stripo.email,404 Not Found,404,146,macvm05.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,macvm05.stripocdn-test.stripo.email,443,https://macvm05.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
mail-243-usw2.stripocdn-test.stripo.email,404 Not Found,404,146,mail-243-usw2.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,mail-243-usw2.stripocdn-test.stripo.email,443,https://mail-243-usw2.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
march-prod.stripocdn-test.stripo.email,404 Not Found,404,146,march-prod.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,march-prod.stripocdn-test.stripo.email,443,https://march-prod.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
margate.stripocdn-test.stripo.email,404 Not Found,404,146,margate.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,margate.stripocdn-test.stripo.email,443,https://margate.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
marketing-admin-console-perf.stripocdn-test.stripo.email,404 Not Found,404,146,marketing-admin-console-perf.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,marketing-admin-console-perf.stripocdn-test.stripo.email,443,https://marketing-admin-console-perf.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
marvin-color.stripocdn-test.stripo.email,404 Not Found,404,146,marvin-color.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,marvin-color.stripocdn-test.stripo.email,443,https://marvin-color.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
md2njsos2.stripocdn-test.stripo.email,404 Not Found,404,146,md2njsos2.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,md2njsos2.stripocdn-test.stripo.email,443,https://md2njsos2.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
merchantcenter-prdq.stripocdn-test.stripo.email,404 Not Found,404,146,merchantcenter-prdq.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,merchantcenter-prdq.stripocdn-test.stripo.email,443,https://merchantcenter-prdq.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
mercury-raider-1.stripocdn-test.stripo.email,404 Not Found,404,146,mercury-raider-1.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,mercury-raider-1.stripocdn-test.stripo.email,443,https://mercury-raider-1.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
mm-w0-bsr-207-2.stripocdn-test.stripo.email,404 Not Found,404,146,mm-w0-bsr-207-2.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,mm-w0-bsr-207-2.stripocdn-test.stripo.email,443,https://mm-w0-bsr-207-2.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
mme-1-1-2.stripocdn-test.stripo.email,404 Not Found,404,146,mme-1-1-2.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,mme-1-1-2.stripocdn-test.stripo.email,443,https://mme-1-1-2.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
mnk-frontgate-color.stripocdn-test.stripo.email,404 Not Found,404,146,mnk-frontgate-color.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,mnk-frontgate-color.stripocdn-test.stripo.email,443,https://mnk-frontgate-color.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
mobile-e2e-testing-ee-39-3.stripocdn-test.stripo.email,404 Not Found,404,146,mobile-e2e-testing-ee-39-3.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,mobile-e2e-testing-ee-39-3.stripocdn-test.stripo.email,443,https://mobile-e2e-testing-ee-39-3.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
mobile-prf-qydc.stripocdn-test4.stripo.email,404 Not Found,404,146,mobile-prf-qydc.stripocdn-test4.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T06:58:22Z,2023-08-13T06:58:21Z,CN=*.stripocdn-test4.stripo.email,*.stripocdn-test4.stripo.email,stripocdn-test4.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,837c9b74116c10f67733dd48171974da,1a8649201620e8f2a96ec8749fb6cc6d4001bd7692b8aaa08e7f6e2de2bce454,True,ctls,mobile-prf-qydc.stripocdn-test4.stripo.email,443,https://mobile-prf-qydc.stripocdn-test4.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
moloch-black-scd04.stripocdn-test.stripo.email,404 Not Found,404,146,moloch-black-scd04.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,moloch-black-scd04.stripocdn-test.stripo.email,443,https://moloch-black-scd04.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
moloches-black-mtc09.stripocdn-test.stripo.email,404 Not Found,404,146,moloches-black-mtc09.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,moloches-black-mtc09.stripocdn-test.stripo.email,443,https://moloches-black-mtc09.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
monitor.stripocdn-test2.stripo.email,404 Not Found,404,146,monitor.stripocdn-test2.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T06:01:23Z,2023-08-13T06:01:22Z,CN=*.stripocdn-test2.stripo.email,*.stripocdn-test2.stripo.email,stripocdn-test2.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,68d5b13f92e132bd56dd27d555a53e7d,94343616571558901cb54ff9336dacb315884f78b94482615c77fb18231919a3,True,ctls,monitor.stripocdn-test2.stripo.email,443,https://monitor.stripocdn-test2.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
monitordatabase.stripocdn-test.stripo.email,404 Not Found,404,146,monitordatabase.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,monitordatabase.stripocdn-test.stripo.email,443,https://monitordatabase.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
mr03c1kmdc.stripocdn-test.stripo.email,404 Not Found,404,146,mr03c1kmdc.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,mr03c1kmdc.stripocdn-test.stripo.email,443,https://mr03c1kmdc.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
mrdev01c1.stripocdn-test.stripo.email,404 Not Found,404,146,mrdev01c1.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,mrdev01c1.stripocdn-test.stripo.email,443,https://mrdev01c1.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
mrmc226-79.stripocdn-test.stripo.email,404 Not Found,404,146,mrmc226-79.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,mrmc226-79.stripocdn-test.stripo.email,443,https://mrmc226-79.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
mrprod01c2aldc.stripocdn-test.stripo.email,404 Not Found,404,146,mrprod01c2aldc.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,mrprod01c2aldc.stripocdn-test.stripo.email,443,https://mrprod01c2aldc.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
mta6.stripocdn-test.stripo.email,404 Not Found,404,146,mta6.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,mta6.stripocdn-test.stripo.email,443,https://mta6.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
mtaub125-vpn-2.stripocdn-test.stripo.email,404 Not Found,404,146,mtaub125-vpn-2.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,mtaub125-vpn-2.stripocdn-test.stripo.email,443,https://mtaub125-vpn-2.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
mum-62.stripocdn-test.stripo.email,404 Not Found,404,146,mum-62.stripocdn-test.stripo.email,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-15T05:54:11Z,2023-08-13T05:54:10Z,CN=*.stripocdn-test.stripo.email,*.stripocdn-test.stripo.email,stripocdn-test.stripo.email,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26249cdef48fe0e12f2900f03c54517e,a7564f88b5d212b1126333b51f402c1d0ac3c300fb1e27c7cd185f4a44bff367,True,ctls,mum-62.stripocdn-test.stripo.email,443,https://mum-62.stripocdn-test.stripo.email:443,https,nginx,text/html,GET,52.16.207.172,/,1494302000,52.16.207.172,Nginx,8,False,,,,,,
