new,host,a,soa,status_code,cname,mx,ns,txt,cdn,cdn-name,aaaa,has_internal_ips,internal_ips,caa
,ecsoracleonthego.arrow.com,"54.209.222.62, 54.85.109.253","ns-741.awsdns-28.net, awsdns-hostmaster.amazon.com",NOERROR,"host1.pagely.com, wp1.host.pressdns.com",,,,,,,,,
,ecsprodapex.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,ecsqualapex.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,ecsqualapex.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,ecssalesforce.arrow.com,63.94.171.119,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,ecstestecc.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,ecstestecc.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,ecstestintebs.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,ecstestintebs.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,ecsvshow.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,ecsvshow.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,eda-remote.arrow.com,63.76.29.205,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,edi-nordic.arrow.com,193.45.11.168,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,edi.richardsonrfpd.com,63.94.171.185,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,ediq.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,"pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org",,True,azure,,,,
,editst.richardsonrfpd.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,editst2.richardsonrfpd.com,63.77.232.11,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,einfochips.com,52.53.116.248,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,einfochips-com.mail.protection.outlook.com,"pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.com, pdns77.ultradns.org","MS=ms73885640, v=spf1 include:spf.protection.outlook.com ip4:54.151.66.36 include:spf.mandrillapp.com include:aspmx.pardot.com ip4:174.123.40.210 ip4:74.124.211.155 ip4:66.59.27.41 ip4:216.99.131.0/24 ip4:150.70.149.0/27 ip4:199.116.78.32 ip4:199.116.78.85 ip4:199.116.7, 8.95 ip4:199.116.78.151 ip4:50.97.243.194 ip4:50.23.79.226 ip4:63.77.232.0/24 ip4:216.150.160.0/20 ip4:219.65.62.52 -all, w26stvrqc9tt27szjnjfbwp4pm996xbj, nkLYMvsa8Hl2+sbAQLy3VX+AyuJTE9NCZTSTlZU1kjbCXjWmXP4VVNCWxInFUZNekdDlje0l/yBbnThJORNJXQ==, atlassian-domain-verification=sPGKiSRxkRD9Z/RdTUNxz2weQDiMy36HvGFePMdTgdsV8igLpnvXr8IUOwtjMV5B, 5KeT7PKZqzCqc0VeDTcq5Ei9D1xThH7Nk4K7pFypAcbuaeZyYGTnKUbqqOg5pS64Y1MF/gMl/sX9TYGc8qTjoA==",,,,,,
,elektroda.pl,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,"pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org","google-site-verification=OgloBIK6ja3yAQfUGUHX6GNmE0Y9-VnYhHMnwg_qb28, amazonses:vxmw3x1FeAjNbm8yY/bMRS0gbabeclQoGvVIlvym4gk=, google-site-verification=zQtqjgL2sUsEu_-mwLmcT61lSdgdV1NN32yKXx8AENc, MS=ms50104771, v=spf1 ip4:52.58.32.2/32 include:amazonses.com include:spf.protection.outlook.com include:mail.zendesk.com -all",,,,,,digicert.com
,elmos.transim.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:_spf.salesforce.com -all,,,,,,
,elogin.siliconexpert.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,elqtracking.richardsonrfpd.com,142.0.173.14,"ns1.p201.dns.oraclecloud.net, hostmaster.hs.eloqua.com",NOERROR,"s1745312639.hs.eloqua.com, p01e.hs.eloqua.com",,,,,,,,,
,email.arrow.com,63.165.163.36,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,emea.s-tech.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,emedia.aspencore.com,192.0.66.180,"ns1.go-vip.net, hostmaster.go-vip.net",NOERROR,aspencore-asia.go-vip.net,,,,,,2a04:fa87:fffd::c000:42b4,,,
,empower.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,"pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org",,True,azure,,,,
,engage.richardsonrfpd.com,142.0.173.14,"ns1.p201.dns.oraclecloud.net, hostmaster.hs.eloqua.com",NOERROR,"s1745312639.hs.eloqua.com, p01e.hs.eloqua.com",,,,,,,,,
,engage.transim.com,,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,transim-application-gateway.westus.cloudapp.azure.com,,,,True,azure,,,,
,engrspace.arrow.com,208.206.42.194,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,enterpriseenrollment.arrow.com,13.74.111.192,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,"enterpriseenrollment-s.manage.microsoft.com, manage-pe.trafficmanager.net, pexsucpeu01.northeurope.cloudapp.azure.com, EnterpriseEnrollment-s.manage.microsoft.com",,,,,,,,,
,enterpriseenrollment.aspencore.com,20.91.147.72,"ns1-07.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,"enterpriseenrollment.manage.microsoft.com, manage-pe.trafficmanager.net, pexsucpeu03.swedencentral.cloudapp.azure.com",,,,True,azure,,,,
,enterpriseenrollment.chip1stop.com,20.91.147.72,"ns1-07.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,"enterpriseenrollment.manage.microsoft.com, manage-pe.trafficmanager.net, pexsucpeu03.swedencentral.cloudapp.azure.com",,,,,,,,,
,enterpriseenrollment.immixgroup.com,52.236.189.96,"ns1-201.azure-dns.com, msnhst.microsoft.com, ns1-07.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,"enterpriseenrollment.manage.microsoft.com, manage-pe.trafficmanager.net, pexsucpeu02.westeurope.cloudapp.azure.com, pexsucpeu01.northeurope.cloudapp.azure.com, pexsucpeu03.swedencentral.cloudapp.azure.com",,,,,,,,,
,enterpriseenrollment.siliconexpert.com,,"ns1-07.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,"enterpriseenrollment.manage.microsoft.com, manage-pe.trafficmanager.net, pexsucpeu03.swedencentral.cloudapp.azure.com",,,,True,azure,,,,
,enterpriseenrollment.verical.com,52.168.116.128,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,"enterpriseenrollment.manage.microsoft.com, manage-pe.trafficmanager.net, pexsucpna02.eastus.cloudapp.azure.com",,,,True,azure,,,,
,enterpriseregistration.arrow.com,20.190.135.40,"tm1.dns-tm.com, hostmaster.trafficmanager.net",NOERROR,"EnterpriseRegistration.windows.net, adrs.privatelink.msidentity.com, www.tm.prd.adrs.trafficmanager.net",,,,True,azure,,,,
,enterpriseregistration.aspencore.com,20.190.137.40,"tm1.dns-tm.com, hostmaster.trafficmanager.net, internal.akadns.net, hostmaster.akamai.com",NOERROR,"enterpriseregistration.windows.net, adrs.privatelink.msidentity.com, www.tm.prd.adrs.akadns.net, www.tm.prd.adrs.trafficmanager.net",,,,True,azure,,,,
,enterpriseregistration.immixgroup.com,20.190.137.40,"tm1.dns-tm.com, hostmaster.trafficmanager.net",NOERROR,"enterpriseregistration.windows.net, adrs.privatelink.msidentity.com, www.tm.prd.adrs.trafficmanager.net",,,,True,azure,,,,
,enterpriseregistration.siliconexpert.com,20.190.137.40,"tm1.dns-tm.com, hostmaster.trafficmanager.net",NOERROR,"enterpriseregistration.windows.net, adrs.privatelink.msidentity.com, www.tm.prd.adrs.trafficmanager.net",,,,True,azure,,,,
,erpebs.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,erpebs.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,es.arrow.com,63.94.171.164,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,es.cloud.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,esc.arrow.com,184.172.117.134,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,escloud.dev.arrow.com,193.45.11.35,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,escloud.stg.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,etq.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,eu-components-svc.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,eu-components-svc.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,eu.cloud.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,euag.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,euag.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,eub2bsoa.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,eub2bsoa.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,eucloud.arrow.com,193.45.11.27,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,eucloud.dev.arrow.com,193.45.11.35,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,euconnect.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,euerpebs.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,euerpebs.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,eugcaccess.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,eugcaccess.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,eugclogin.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,eugclogin.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,euqualsoa.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,euqualsoa.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,euswb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,euudp.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,euudp.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,expocr.arrow.cn,39.105.179.245,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,extldap.arrow.com,63.94.171.211,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,extsso.arrow.com,63.94.171.252,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,files.elektroda.pl,104.106.166.76,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"files.elektroda.pl.edgekey.net, e1899.dsca.akamaiedge.net",,,,,,"2600:1408:9000:788::76b, 2600:1408:9000:78b::76b",,,
,files.support-anz.arrow.com,60.240.145.180,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,fileshare.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,filmy.elektroda.pl,"18.66.248.111, 18.66.248.35, 18.66.248.21, 18.66.248.101","ns-761.awsdns-31.net, awsdns-hostmaster.amazon.com",NOERROR,dazr82i7oo6s2.cloudfront.net,,"ns-1198.awsdns-21.org, ns-1886.awsdns-43.co.uk, ns-480.awsdns-60.com, ns-761.awsdns-31.net",,True,cloudfront,"2600:9000:224a:c400:12:589b:1480:93a1, 2600:9000:224a:d400:12:589b:1480:93a1, 2600:9000:224a:9000:12:589b:1480:93a1, 2600:9000:224a:6800:12:589b:1480:93a1, 2600:9000:224a:2200:12:589b:1480:93a1, 2600:9000:224a:fe00:12:589b:1480:93a1, 2600:9000:224a:e00:12:589b:1480:93a1, 2600:9000:224a:f400:12:589b:1480:93a1",,,
,follow-me.immixgroup.com,"18.235.9.115, 54.85.128.104, 18.209.131.43","ns-834.awsdns-40.net, awsdns-hostmaster.amazon.com",NOERROR,custom-tracking.salesloft.com,,"ns-1248.awsdns-28.org, ns-1651.awsdns-14.co.uk, ns-482.awsdns-60.com, ns-834.awsdns-40.net",,,,,,,"comodoca.com, digicert.com, letsencrypt.org, pki.goog"
,fpvdms2169250q.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,fpvdms2169250t.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,fpvdmstest.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,fpvdmstest250t.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,fr.cloud.arrow.com,83.217.245.90,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,freelancer.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,freescale.transim.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,ftp.aspencore.com,52.22.65.234,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,ftp.eng.arrow.com,63.165.163.32,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,ftp.fileshare.arrow.com,63.165.163.34,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,ftp.p4docs.arrow.com.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,ftp.transim.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,ftp2.transim.com,,,,True,azure,,,,
,ftp2.transim.com,40.83.150.33,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,True,azure,,,,
,ftpec.arrow.com,63.165.163.32,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,fujitsu.transim.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,gan-sic-power.richardsonrfpd.com,"20.245.104.207, 20.82.28.58, 20.205.146.106","pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,gateway.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,gateway.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,gatewayapp.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,gcanalytics.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,gclogin.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,gclogin.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,gdnstst.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,ge.transim.com,137.135.18.76,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,transim-application-gateway.westus.cloudapp.azure.com,,,,True,azure,,,,
,gfsvip.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,gfsvip.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,git.transim.com,10.50.1.6,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,True,10.50.1.6,
,global.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,global.transim.com,137.135.18.76,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,"globalweb.transim.co, or.us.transim.co, transim-application-gateway.westus.cloudapp.azure.com",,,,,,,,,
,globalcalendar.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,globalecsdev100.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,globalecsprod100.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,globallogin.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,globallogin.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,globalservices.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,globalsupport.arrow.com,20.190.104.78,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,True,azure,,,,
,glwms.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,go.arrow.com,209.167.231.15,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,mail.en25.com,,v=spf1 include:_netblocks.eloqua.com -all,,,,,,
,go.aspencore.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:servers.mcsv.net include:_spf.salesforce.com -all,,,,,,
,gp01.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,gp01self.arrow.com,98.124.137.7,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,gpsecure.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,grafana.transim.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,infrastructure-lb.transim.com,,,,,,,,,
,greensummit.eetimes.com,"54.146.232.143, 34.194.111.198, 18.232.224.214, 34.204.234.24, 52.45.71.49, 18.211.126.100","ns-1517.awsdns-61.org, awsdns-hostmaster.amazon.com",NOERROR,eetimes.registration.goldcast.io,,,,,,,,,
,gso-prod.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,gso-qual.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,guestwifi.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,helpdesk.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,helpdesk.aspencore.com,204.74.99.100,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,helpdesk.transim.com,204.74.99.100,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,host1.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,host10.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,host11.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,host12.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,host13.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,host14.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,host3.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,host4.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,host5.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,host6.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,host7.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,host8.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,hr.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,hr-arrow-com.mail.protection.outlook.com,,v=spf1 mx include:spf.protection.outlook.com include:spf.afas.online -all,,,,,,
