new,host,mx,soa,status_code,a,cname,txt,ns,has_internal_ips,internal_ips,cdn,cdn-name,aaaa
,ecaap.retail.fidelity.com,,"gtm-fwus301.fidelity.com, hostmaster.gtm-fwus301.fidelity.com",NOERROR,155.199.86.77,,,,,,,,
,ecawsgateway.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2.18.29.210, 2.18.29.154","ecawsgateway.fidelity.com.edgekey.net, e34924.x.akamaiedge.net",,,,,,,
,ecawsgatewayxq1.iws.fidelity.com,,,NOERROR,155.199.206.197,,,,,,,,
,echo-client.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,eda-qa.fidelity.com,,,NOERROR,"155.199.26.26, 155.199.14.26",eda-qa.fisc.fidelity.com,,,,,,,
,eda0-dev.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,eda0-qa.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.149.254,,,,,,,,
,edelivery.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"23.53.43.107, 23.37.226.81","edelivery.fidelity.com.edgekey.net, e39467.x.akamaiedge.net",,,,,,,
,edeliveryxq2.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,23.11.206.11,"edeliveryxq2.fidelity.com.edgekey.net, e96534.x.akamaiedge.net",,,,,,,
,edeliveryxq2web.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.93.193,,,,,,,,
,edge-esg-custqa.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,edge-esg-dev.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,edge-esg-ecc-dev.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,edge-esg-live.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,edge-esg-mock.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,edge-esg-perf.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,edge-esg-preprod.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,edge-esg-sandbox.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,edge-esg-stage.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,edge-esg-test.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,edge-esg.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,eforms.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2.16.241.161, 2.16.241.137","eforms.fidelity.com.edgekey.net, e39467.x.akamaiedge.net",,,,,,,
,eformsxq1.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"104.126.37.185, 104.126.37.128","eformsxq1.fidelity.com.edgekey.net, e96534.x.akamaiedge.net",,,,,,,
,eformsxq2.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,23.11.206.11,"eformsxq2.fidelity.com.edgekey.net, e96534.x.akamaiedge.net",,,,,,,
,efs.fidelity.com,,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2.23.7.32, 2.23.7.24","efs.fidelity.com.edgekey.net, e63660.a.akamaiedge.net",,,,,,,
,eiczvip.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.192.100,,,,,,,,
,eimd-qws-uat1.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.93.4,,,,,,,,
,eimd-snws-oma1.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.64.186,,,,,,,,
,eimd-snws-oma2.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.80.192,,,,,,,,
,eimd-snws-rtp.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.192.119,,,,,,,,
,eimd-snws-uat.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,eimd.app.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"104.126.37.169, 104.126.37.152","dpcs.fidelity.com.edgekey.net, e69395.x.akamaiedge.net",,,,,,,
,eimd.qws-oma1.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.64.184,,,,,,,,
,eimd.qws-oma2.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.80.187,,,,,,,,
,eimd.qws-rtp.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.192.142,,,"a1-188.akam.net, a2-65.akam.net, a8-64.akam.net, udns1.cscdns.net, udns2.cscdns.uk",,,,,
,eistest301.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.201.226,,,"a1-188.akam.net, a2-65.akam.net, a8-64.akam.net, udns1.cscdns.net, udns2.cscdns.uk",,,,,
,ek111.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.246.135,,,,,,,,
,ek301.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.181.59,,,,,,,,
,ekbip101.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.246.127,,,,,,,,
,ekbip301.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.221.108,,,,,,,,
,ekbip401.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.235.113,,,,,,,,
,ekengine311.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.221.126,,,,,,,,
,ekenginebip301.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.221.110,,,,,,,,
,eleadscapture.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,elit-fs300.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.219.43,,,,,,,,
,elit-fs301.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.219.44,,,,,,,,
,elit-fs400.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.228.43,,,,,,,,
,elit-oma1.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.66.95,,,,,,,,
,elit-oma2.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.82.95,,,,,,,,
,elit-rtp2.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.34.61,,,,,,,,
,elit.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"23.37.226.106, 23.53.43.115","elit.fidelity.com.edgekey.net, e95165.x.akamaiedge.net",,,,,,,
,elitcqaweb.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.92.63,,,,,,,,
,elitcua.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.92.137,,,,,,,,
,emaapi-fidelity-admin2016.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,emaapi-test-fidelity-admin2016.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,email.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2.18.29.219, 2.18.29.171","email.fidelity.com.edgekey.net, e83378.x.akamaiedge.net",,,,,,,
,email301.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.181.249,,,,,,,,
,emailbip101.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.246.123,,,,,,,,
,emailbip301.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.221.104,,,,,,,,
,emailxq1.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,emeriti-oma1.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.66.96,,,,,,,,
,emeriti-oma2.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.82.96,,,,,,,,
,emeriti-rtp2.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.34.20,,,,,,,,
,emeriti.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,2.21.79.42,"emeriti.fidelity.com.edgekey.net, e71616.x.akamaiedge.net",,,,,,,
,emeriti.retire.fidelity.com,,,NOERROR,155.199.208.20,,,,,,,,
,emeriti6800rtp.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.208.20,,,,,,,,
,emeriticua.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,emoney-soap-fidelity-admin.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,emoney-soap-test-fidelity-admin.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,enroll.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"92.123.104.46, 92.123.104.55","enroll.fidelity.com.edgekey.net, e112477.x.akamaiedge.net",,,,,,,
,enroll.retire.fidelity.com,,,NOERROR,155.199.66.97,,,,,,,,
,enroll400.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.228.177,,,,,,,,
,enrollonline.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,23.11.206.65,"enrollonline.fidelity.com.edgekey.net, e95165.x.akamaiedge.net",,,,,,,
,enrollonline.retire.fidelity.com,,,NOERROR,155.199.208.31,,,,,,,,
,enrollonline301.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.219.139,,,,,,,,
,enrollonline400.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.228.140,,,,,,,,
,enrollonline401.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.228.139,,,,,,,,
,epasipq301.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.182.19,,,,,,,,
,epasipq401.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,eplabxq1.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,equitycomptool.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,era.fidelity.com,,,NOERROR,155.199.72.99,era.fisc.fidelity.com,,,,,,,
,era0dcc.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.16.20,,,,,,,,
,era0rtd.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.204.20,,,,,,,,
,eravpnlb.fisc.fidelity.com,,,NOERROR,192.223.242.34,,,,,,,,
,eresearch.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"62.115.252.18, 62.115.252.59","eresearch.fidelity.com.edgekey.net, e114534.x.akamaiedge.net",,,,,,,
,eresearch.retail.fidelity.com,,"gtm-fwus301.fidelity.com, hostmaster.gtm-fwus301.fidelity.com",NOERROR,"155.199.192.151, 155.199.80.78, 155.199.32.50, 155.199.64.78",,,,,,,,
,eresearchsxq2.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,eresearchxq1.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"92.123.104.21, 92.123.104.19","eresearchxq1.fidelity.com.edgekey.net, e96534.x.akamaiedge.net",,,,,,,
,eresearchxq2.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2.16.241.140, 2.16.241.149","eresearchxq2.fidelity.com.edgekey.net, e127083.x.akamaiedge.net",,,,,,,
,eresearchxq2web.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.93.195,,,,,,,,
,eresearchxq3.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,esg-apikey-dmz.fisc.fidelity.com,,,NOERROR,155.199.204.168,,,,,,,,
,esg-dev-apikey-dmz.fidelity.com,,,NOERROR,155.199.204.159,esg-dev-apikey-dmz.fisc.fidelity.com,,,,,,,
,esg-dev-oauth2-dmz.fisc.fidelity.com,,,NOERROR,155.199.204.160,,,,,,,,
,esg-dev-wss-alt-dmz.fidelity.com,,,NOERROR,155.199.204.189,esg-dev-wss-alt-dmz.fisc.fidelity.com,,,,,,,
,esg-dev-wss-alt-dmz.fisc.fidelity.com,,,NOERROR,155.199.204.189,,,,,,,,
,esg-dev-wss-dmz.fisc.fidelity.com,,,NOERROR,155.199.204.162,,,,,,,,
,esg-dev-xtrac-apikey-dmz.fisc.fidelity.com,,,NOERROR,155.199.204.163,,,,,,,,
,esg-dev-xtrac-oauth2-dmz.fidelity.com,,"gtm-fwus301.fidelity.com, hostmaster.gtm-fwus301.fidelity.com",NOERROR,155.199.204.164,esg-dev-xtrac-oauth2-dmz.fisc.fidelity.com,,,,,,,
,esg-dev-xtrac-oauth2-dmz.fisc.fidelity.com,,,NOERROR,155.199.204.164,,,,,,,,
,esg-oauth2-dmz.fidelity.com,,,NOERROR,155.199.40.200,esg-oauth2-dmz.fisc.fidelity.com,,,,,,,
,esg-oauth2-dmz.fisc.fidelity.com,,,NOERROR,155.199.40.200,,,,,,,,
,esg-qa-apikey-dmz.fidelity.com,,"gtm-fwus301.fidelity.com, hostmaster.gtm-fwus301.fidelity.com",NOERROR,155.199.72.139,esg-qa-apikey-dmz.fisc.fidelity.com,,,,,,,
,esg-qa-apikey-dmz.fisc.fidelity.com,,"gtm-fwus301.fidelity.com, hostmaster.gtm-fwus301.fidelity.com",NOERROR,155.199.40.171,,,,,,,,
,esg-qa-oauth2-dmz.fidelity.com,,,NOERROR,155.199.204.136,esg-qa-oauth2-dmz.fisc.fidelity.com,,,,,,,
,esg-qa-oauth2-dmz.fisc.fidelity.com,,,NOERROR,155.199.204.136,,,,,,,,
,esg-qa-sts-dmz.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,esg-qa-wss-alt-dmz.fidelity.com,,,NOERROR,155.199.72.100,esg-qa-wss-alt-dmz.fisc.fidelity.com,,,,,,,
,esg-qa-wss-dmz.fidelity.com,,,NOERROR,155.199.72.137,esg-qa-wss-dmz.fisc.fidelity.com,,,,,,,
,esg-qa-wss-dmz.fisc.fidelity.com,,,NOERROR,155.199.40.172,,,,,,,,
,esg-qa-xtrac-oauth2-dmz.fidelity.com,,,NOERROR,155.199.72.140,esg-qa-xtrac-oauth2-dmz.fisc.fidelity.com,,,,,,,
,esg-qa-xtrac-oauth2-dmz.fisc.fidelity.com,,,NOERROR,155.199.88.140,,,,,,,,
,esg-sts-dmz.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,esg-wss-alt-dmz.fisc.fidelity.com,,,NOERROR,155.199.204.112,,,,,,,,
,esg-wss-dmz.fidelity.com,,,NOERROR,155.199.72.166,esg-wss-dmz.fisc.fidelity.com,,,,,,,
,esg-wss-dmz.fisc.fidelity.com,,"gtm-fwus301.fidelity.com, hostmaster.gtm-fwus301.fidelity.com",NOERROR,155.199.88.166,,,,,,,,
,esg-xtrac-apikey-dmz.fisc.fidelity.com,,,NOERROR,155.199.88.170,,,,,,,,
,esg-xtrac-oauth2-dmz.fidelity.com,,,NOERROR,155.199.88.169,esg-xtrac-oauth2-dmz.fisc.fidelity.com,,,,,,,
,esg-xtrac-oauth2-dmz.fisc.fidelity.com,,,NOERROR,155.199.40.166,,,,,,,,
,esgak.fidelity.com,,,NOERROR,"155.199.204.126, 155.199.164.126",esgak.fisc.fidelity.com,,,,,,,
,esgak.fisc.fidelity.com,,,NOERROR,"155.199.204.126, 155.199.164.126",,,,,,,,
,esgapikey.fisc.fidelity.com,,,NOERROR,155.199.72.117,,,,,,,,
,esgapikeyqa.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.149.93,,,"a1-188.akam.net, a2-65.akam.net, a8-64.akam.net, udns1.cscdns.net, udns2.cscdns.uk",,,,,
,esgo2.fisc.fidelity.com,,,NOERROR,"155.199.204.125, 155.199.164.125",,,,,,,,
,esgo2qa.fidelity.com,,,NOERROR,"155.199.164.123, 155.199.204.123",esgo2qa.fisc.fidelity.com,,,,,,,
,esgo2qa.fisc.fidelity.com,,,NOERROR,"155.199.204.123, 155.199.164.123",,,,,,,,
,esgoauth.fisc.fidelity.com,,,NOERROR,155.199.72.187,,,,,,,,
,esgoauthqa.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.149.229,,,,,,,,
,esgpro.qa.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"104.126.37.147, 104.126.37.139","esgpro.qa.fidelity.com.edgekey.net, e83332.x.akamaiedge.net",,,,,,,
,esgsts-qa.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.149.147,,,,,,,,
,esgwss.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,esourcing.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,esourcing.iws.fidelity.com,,"gtm-fwus301.fidelity.com, hostmaster.gtm-fwus301.fidelity.com",NOERROR,155.199.18.70,,,,,,,,
,esourcingdev.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,esourcinguat.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.149.63,,,,,,,,
,essex-qa.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"80.239.137.139, 80.239.137.163","essex-qa.fidelity.com.edgekey.net, e111073.x.akamaiedge.net",,,,,,,
,esupplylink.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,esupplylink.iws.fidelity.com,,,NOERROR,155.199.18.43,,,,,,,,
,esupplylink11i.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,esupplylinkcert.iws.fidelity.com,,,NOERROR,155.199.18.248,,,,,,,,
,etagaccounts.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,etagcesg.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,etageresearch.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,etagfastquote.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,etagfps.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,etaglogin.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,etagmoneymovement.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,etagpersonal.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,etagscs.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,etagtrade.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,event.fidelity.com,,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"23.213.161.208, 23.213.161.206","event.fidelity.com.edgekey.net, e83378.a.akamaiedge.net",,,,,,,
,everywhere.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,192.223.149.142,ive01.fidelity.com,,"a1-188.akam.net, a2-65.akam.net, a8-64.akam.net, udns1.cscdns.net, udns2.cscdns.uk",,,,,
,eworkplace-oma1.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,eworkplace-oma2.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,eworkplace-rtp2.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,eworkplace.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,eworkplace.retire.fidelity.com,,,NOERROR,155.199.66.99,,,,,,,,
,eworkplaceservices-bsftk.fidelity.com,,,NOERROR,"155.199.40.183, 155.199.152.183, 155.199.208.183",eworkplaceservices-bsftk.fesco.fidelity.com,,,,,,,
,eworkplaceservices-fbftk.fidelity.com,,,NOERROR,"155.199.40.181, 155.199.152.181, 155.199.208.181",eworkplaceservices-fbftk.fesco.fidelity.com,,,,,,,
,eworkplaceservices-fidtk.fidelity.com,,,NOERROR,"155.199.152.187, 155.199.208.187, 155.199.40.187",eworkplaceservices-fidtk.fesco.fidelity.com,,,,,,,
,eworkplaceservices-hfdtk.fidelity.com,,,NOERROR,"155.199.152.185, 155.199.208.185, 155.199.40.185",eworkplaceservices-hfdtk.fesco.fidelity.com,,,,,,,
,eworkplaceservices-oma1.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.66.100,,,,,,,,
,eworkplaceservices-oma2.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.82.100,,,,,,,,
,eworkplaceservices-rtp2.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.34.124,,,,,,,,
,eworkplaceservices.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,eworkplaceservicespilot.fidelity.com,,,NOERROR,155.199.40.130,eworkplaceservicespilot.retire.fidelity.com,,,,,,,
,ewp1-oma1.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.66.101,,,,,,,,
,ewp1-oma2.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.82.101,,,,,,,,
,ewp1.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,ewp1.retire.fidelity.com,,,NOERROR,155.199.34.126,,,,,,,,
,ewp16800rtp.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.208.126,,,,,,,,
,ewp6800rtp.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.208.124,,,,,,,,
,extmon-omaha2.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.98.59,,,,,,,,
,extranet-connect-homebase-qa.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,extranet-connect-homebase.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,familyoffice.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2.18.29.169, 2.18.29.226","advisor.fidelity.com.edgekey.net, e74709.x.akamaiedge.net",,,,,,,
,familyofficedcc.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.16.44,,,,,,,,
,familyofficertp.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.204.44,,,,,,,,
,familyofficexqa.fidelity.com,,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"95.101.111.144, 95.101.111.147","familyofficexqa.fidelity.com.edgekey.net, e72793.a.akamaiedge.net",,,,,,,
,fams.fidelity.com,,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,"13.110.26.12, 13.110.26.13, 13.110.26.11","fams.fidelity.com.00d70000000mbizeac.live.siteforce.com, n.edge2.salesforce.com, ord.edge2.salesforce.com",,,,,,,
,fasmisxdev2.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.174.23,,,,,,,,
,fasmisxq1.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,"23.37.226.82, 23.53.43.163","fasmisxq1.fidelity.com.febsecxq1-fidelity.com.akadns.net, fasmisxq1.fidelity.com.edgekey.net, e105096.x.akamaiedge.net",,,,,,,
,fastlinkxqolb.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,fastquote-af-oma2.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.88.106,,,,,,,,
,fastquote-af-rtp.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.204.176,,,,,,,,
,fastquote-af-rtp2.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.40.173,,,,,,,,
,fastquote-af-uat.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.92.218,,,,,,,,
,fastquote-cat.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
,fastquote-east.aw018.c.fidelity.com,,"ns-885.awsdns-46.net, awsdns-hostmaster.amazon.com",NOERROR,"34.231.9.33, 18.205.206.119",,,,,,,,
,fastquote-oma1.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.72.94,,,"a1-188.akam.net, a2-65.akam.net, a8-64.akam.net, udns1.cscdns.net, udns2.cscdns.uk",,,,,
,fastquote-rtp.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.204.23,,,,,,,,
,fastquote-rtp2.fidelity.com,,"a8-64.akam.net, fwis.fmr.com",NOERROR,155.199.40.169,,,,,,,,
,fastquote-uat.fidelity.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,23.11.206.18,"fastquote-uat.fidelity.com.ecs-fidelity.com.akadns.net, fastquote-uat.fidelity.com.edgekey.net, e88871.x.akamaiedge.net",,,,,,,
,fastquote-uat1.fidelity.com,fidelity-com.mail.protection.outlook.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
