new,host,a,cname,soa,status_code,ns,has_internal_ips,internal_ips,cdn,cdn-name,txt,aaaa,mx
,community-nortonlifelock.gitlab2.personio-internal.de,"3.67.18.148, 18.194.11.143, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,company-data-operations-service.co.dev.personio-internal.de,"18.159.173.75, 35.157.181.243, 3.126.100.102",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,company-data-operations-service.dev.personio-internal.de,"3.126.100.102, 18.159.173.75, 35.157.181.243",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,compensation.dev.personio-internal.de,"3.126.100.102, 35.157.181.243, 18.159.173.75",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,competition.x.personio-internal.de,"3.67.18.148, 18.158.145.126, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,complex-compensation-service.dev.personio-internal.de,"18.159.173.75, 3.126.100.102, 35.157.181.243",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,compsource.x.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,computacenter.x.personio-internal.de,"3.67.18.148, 18.194.11.143, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,config-alpha-auth-antiviruspre.x.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,config-partners-config.x.personio-internal.de,"18.194.11.143, 3.67.18.148, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,configa184-25-216-97.x.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,configpreferencescrm-dns.x.personio-internal.de,"18.194.11.143, 18.158.145.126, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1326.awsdns-37.org, ns-1689.awsdns-19.co.uk, ns-417.awsdns-52.com, ns-613.awsdns-12.net",,,,,,,
,configweb0doc-corporate.x.personio-internal.de,"18.194.11.143, 18.158.145.126, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,configwiki.x.personio-internal.de,"3.67.18.148, 18.158.145.126, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,confluence-customers-accountsdatabasevpn.x.personio-internal.de,"18.194.11.143, 3.67.18.148, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,confluenceassetsjenkinsb2b-oceania-exchangedns.x.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,confluenceengineering.x.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,connect12.prod.personio-internal.de,"3.64.247.23, 3.66.153.7, 3.65.215.97",,"ns-1584.awsdns-06.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,conserve.gitlab2.personio-internal.de,"3.67.18.148, 18.158.145.126, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,console-acm-pca-us-west-1.gitlab2.personio-internal.de,"18.194.11.143, 3.67.18.148, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,consul-dev.dev.personio-internal.de,"3.67.18.148, 18.194.11.143, 18.158.145.126",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,consul.dev.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,containeres-la.x.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,controllerlink.x.personio-internal.de,"18.194.11.143, 3.67.18.148, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,conversations-backend-service.dev.personio-internal.de,"35.157.181.243, 18.159.173.75, 3.126.100.102",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,conversations-docs.dev.personio-internal.de,"65.9.66.73, 65.9.66.112, 65.9.66.25, 65.9.66.34",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,True,cloudfront,,,
,corporate0kdgns-comnetoungmoney-admin6.x.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,corporatecsimgshare.x.personio-internal.de,"18.194.11.143, 18.158.145.126, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,corporatemonitor.prod.personio-internal.de,"3.65.215.97, 3.64.247.23, 3.66.153.7",,"ns-1584.awsdns-06.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,corpsecure.prod.personio-internal.de,"3.66.153.7, 3.65.215.97, 3.64.247.23",,"ns-1584.awsdns-06.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,cosmeticfillers.gitlab2.personio-internal.de,"18.194.11.143, 18.158.145.126, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,cowsheduk.x.personio-internal.de,"18.194.11.143, 18.158.145.126, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,cp-vn.x.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,cp12.gitlab2.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,cpcireland.personio-internal.de,"18.194.11.143, 3.67.18.148, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,cr.prod.personio-internal.de,"3.66.153.7, 3.64.247.23, 3.65.215.97",,"ns-1584.awsdns-06.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1101.awsdns-09.org, ns-1584.awsdns-06.co.uk, ns-62.awsdns-07.com, ns-976.awsdns-58.net",,,,,,,
,crazykitchen.gitlab2.personio-internal.de,"18.194.11.143, 3.67.18.148, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,credentials-service.dev.personio-internal.de,,,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,credentials-service.int.dev.personio-internal.de,"3.67.18.148, 18.158.145.126, 18.194.11.143",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,creditauciti.x.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,critic.x.personio-internal.de,"18.194.11.143, 3.67.18.148, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,cry1.x.personio-internal.de,"18.194.11.143, 3.67.18.148, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,cry15.x.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,cs-tracking-postgresmx.x.personio-internal.de,"18.194.11.143, 3.67.18.148, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,csail.x.personio-internal.de,"3.67.18.148, 18.158.145.126, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,csba1.gitlab2.personio-internal.de,"18.194.11.143, 3.67.18.148, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,csdemo-auth-antiviruspre.x.personio-internal.de,"18.194.11.143, 18.158.145.126, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1326.awsdns-37.org, ns-1689.awsdns-19.co.uk, ns-417.awsdns-52.com, ns-613.awsdns-12.net",,,,,,,
,csftp2.gitlab2.personio-internal.de,"3.67.18.148, 18.194.11.143, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,csi-ext4.x.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,cspivisionprocessing-prd.x.personio-internal.de,"3.67.18.148, 18.158.145.126, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,csrf-prevention-poc.dev.personio-internal.de,"35.157.181.243, 18.159.173.75, 3.126.100.102",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,csrf-prevention-poc.stage.personio-internal.de,"3.122.57.109, 3.68.245.197, 18.159.184.18",,"ns-63.awsdns-07.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,cts.gitlab2.personio-internal.de,"18.194.11.143, 3.67.18.148, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,cubitsupport.gitlab2.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,custom-metrics-collector.dev.personio-internal.de,"35.157.181.243, 18.159.173.75, 3.126.100.102",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,custom-metrics-collector.vpc.dev.personio-internal.de,"10.120.154.73, 10.120.180.106, 10.120.160.237",,"ns-632.awsdns-15.net, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.120.154.73, 10.120.180.106, 10.120.160.237",,,,,
,custom-resources-hook.dev.personio-internal.de,"3.126.100.102, 18.159.173.75, 35.157.181.243",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,custom-resources-hook.tools-dev.personio-internal.de,"52.28.182.117, 18.159.17.108, 3.121.84.41",,"ns-396.awsdns-49.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,customer-service.ca.dev.personio-internal.de,"18.159.173.75, 3.126.100.102, 35.157.181.243",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,customer-service.co.dev.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,customer-service.dev.personio-internal.de,"35.157.181.243, 18.159.173.75, 3.126.100.102",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,customersaccess-internal-devaltproduction.x.personio-internal.de,"3.67.18.148, 18.194.11.143, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,customersauthdata-live.x.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,customersconfigbeta.prod.personio-internal.de,"3.65.215.97, 3.66.153.7, 3.64.247.23",,"ns-1584.awsdns-06.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,customersimagespostgresgit.x.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,customersint-database-intwww-test.x.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,customerslb.x.personio-internal.de,"18.194.11.143, 18.158.145.126, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,customerspostmaster-configstorebackups-www-test.x.personio-internal.de,"3.67.18.148, 18.194.11.143, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,customersuploads.x.personio-internal.de,"18.194.11.143, 3.67.18.148, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,customersv1-slave-us.certisign.personio-internal.de,"18.194.11.143, 18.158.145.126, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1326.awsdns-37.org, ns-1689.awsdns-19.co.uk, ns-417.awsdns-52.com, ns-613.awsdns-12.net",,,,,,,
,cv-parsing-service.dev.personio-internal.de,"18.159.173.75, 3.126.100.102, 35.157.181.243",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,cv-parsing-service.rco.dev.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,cvservices.x.personio-internal.de,"3.67.18.148, 18.194.11.143, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,cxd.x.personio-internal.de,"3.67.18.148, 18.194.11.143, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,d09p-ad-02a.x.personio-internal.de,"3.67.18.148, 18.158.145.126, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,d3fw5vlhllyvee.x.personio-internal.de,"3.67.18.148, 18.158.145.126, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,daac.dev.personio-internal.de,"18.194.11.143, 18.158.145.126, 3.67.18.148",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,dach83-7-94.x.personio-internal.de,"18.194.11.143, 3.67.18.148, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,daihonnzann-naritasann.x.personio-internal.de,"3.67.18.148, 18.158.145.126, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,dal09-dev-esmasdata-01b.x.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,dal09-dev-idp.x.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,dal09-prd-pimisdi-01a.x.personio-internal.de,"3.67.18.148, 18.158.145.126, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,darla.x.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,data-acceptatie-downloadspostgresmx.x.personio-internal.de,"3.67.18.148, 18.194.11.143, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,data-access.dev.personio-internal.de,"18.196.178.64, 3.66.66.111",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1423.awsdns-49.org, ns-1881.awsdns-43.co.uk, ns-386.awsdns-48.com, ns-625.awsdns-14.net",,,,,,,
,data-access.prod.personio-internal.de,"3.122.170.150, 3.69.42.152",,"ns-1584.awsdns-06.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,data-access.stage.personio-internal.de,"3.123.83.96, 35.156.120.30",,"ns-63.awsdns-07.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,data-awspr.x.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,data-dev-cms-cs-erp-demo.gitlab2.personio-internal.de,"18.194.11.143, 18.158.145.126, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,data-sllsign.gitlab2.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,data-userjenkinsbuckettempcontainer-corporate.prod.personio-internal.de,"3.66.153.7, 3.64.247.23, 3.65.215.97",,"ns-1584.awsdns-06.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,data-userjenkinsbuckettempcontainer-corporate.x.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,dataaccess-repos.x.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1326.awsdns-37.org, ns-1689.awsdns-19.co.uk, ns-417.awsdns-52.com, ns-613.awsdns-12.net",,,,,,,
,dataallthethings.gitlab2.personio-internal.de,"3.67.18.148, 18.158.145.126, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,databasefms6.x.personio-internal.de,"18.194.11.143, 3.67.18.148, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,databoryspil.x.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,datanew-www-test.x.personio-internal.de,"3.67.18.148, 18.194.11.143, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,datas3-my-master-backups-www-test.gitlab2.personio-internal.de,"18.194.11.143, 3.67.18.148, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,datav1-web01docs.x.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,date-conditional-trigger-service.dev.personio-internal.de,"3.126.100.102, 35.157.181.243, 18.159.173.75",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,db-access.prod.personio-internal.de,"3.64.247.23, 3.65.215.97, 3.66.153.7",,"ns-1584.awsdns-06.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,db1-assets-postmanbackups-www-test.x.personio-internal.de,"18.194.11.143, 3.67.18.148, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,db47.x.personio-internal.de,"18.194.11.143, 18.158.145.126, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,db60.gitlab2.personio-internal.de,"18.194.11.143, 18.158.145.126, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,db73.prod.personio-internal.de,"3.64.247.23, 3.66.153.7, 3.65.215.97",,"ns-1584.awsdns-06.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,dbactmgrdev.gitlab2.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,dbhddwcghr.x.personio-internal.de,"3.67.18.148, 18.194.11.143, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
