input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,tls_wildcard_certificate,tls_subject_org_,final_url
netgear-io.invisionapp.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,,cloudfront,80,http://netgear-io.invisionapp.com:80,http,CloudFront,text/html,GET,13.32.99.101,/,-1779067706,13.32.99.129,Amazon Web Services,20,False,True,,,,
netgear.invisionapp.com,InVision,200,183129,netgear.invisionapp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=invisionapp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",invisionapp.com,*.preview.invisionapp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",15da05a780d49161462be4cf7cca960d,a45102526e33121b44bca33446abb872517b356c4d949ba7f47dafd858908fa6,ctls,netgear.invisionapp.com,cloudflare,443,https://netgear.invisionapp.com:443,https,cloudflare,text/html,GET,104.16.220.143,/,,2606:4700::6810:e08f,HSTS,241,False,True,,True,"Cloudflare, Inc.",https://netgear.invisionapp.com/auth/sign-in?redirectTo=%2F&reason=eyJzdGF0dXMiOiJVbmF1dGhvcml6ZWQiLCAibWVzc2FnZSI6IlJlcXVlc3QgZG9lcyBub3QgY29udGFpbiBhIEpXVCBDb29raWUgbm9yIGhlYWRlciBhbmQgcGFzc3Rocm91Z2ggbm90IGNvbmZpZ3VyZWQifQ==
netguru.invisionapp.com,InVision,200,183128,netguru.invisionapp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=invisionapp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",invisionapp.com,*.preview.invisionapp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",15da05a780d49161462be4cf7cca960d,a45102526e33121b44bca33446abb872517b356c4d949ba7f47dafd858908fa6,ctls,netguru.invisionapp.com,cloudflare,443,https://netguru.invisionapp.com:443,https,cloudflare,text/html,GET,104.16.221.143,/,,2606:4700::6810:dc8f,HSTS,241,False,True,,True,"Cloudflare, Inc.",https://netguru.invisionapp.com/auth/sign-in?redirectTo=%2F&reason=eyJzdGF0dXMiOiJVbmF1dGhvcml6ZWQiLCAibWVzc2FnZSI6IlJlcXVlc3QgZG9lcyBub3QgY29udGFpbiBhIEpXVCBDb29raWUgbm9yIGhlYWRlciBhbmQgcGFzc3Rocm91Z2ggbm90IGNvbmZpZ3VyZWQifQ==
neugelb-io.invisionapp.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,,cloudfront,80,http://neugelb-io.invisionapp.com:80,http,CloudFront,text/html,GET,13.32.99.101,/,-1241287372,13.32.99.119,Amazon Web Services,20,False,True,,,,
neugelb.invisionapp.com,IP Address Blocked,403,321,neugelb.invisionapp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=invisionapp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",invisionapp.com,*.preview.invisionapp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",15da05a780d49161462be4cf7cca960d,a45102526e33121b44bca33446abb872517b356c4d949ba7f47dafd858908fa6,ctls,neugelb.invisionapp.com,cloudflare,443,https://neugelb.invisionapp.com:443,https,cloudflare,text/html,GET,104.16.221.143,/,1494302000,2606:4700::6810:dc8f,HSTS,25,False,True,https://*.atlassian.net,True,"Cloudflare, Inc.",https://neugelb.invisionapp.com/d/login
newquest.invisionapp.com,InVision,200,182470,login.invisionapp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=invisionapp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",invisionapp.com,*.preview.invisionapp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",15da05a780d49161462be4cf7cca960d,a45102526e33121b44bca33446abb872517b356c4d949ba7f47dafd858908fa6,ctls,login.invisionapp.com,cloudflare,443,https://newquest.invisionapp.com:443,https,cloudflare,text/html,GET,104.16.222.143,/,1494302000,2606:4700::6810:e08f,HSTS,241,False,True,,True,"Cloudflare, Inc.",https://login.invisionapp.com/auth/sign-in?redirectTo=&redirHash=&origin=v6
news.staging.invisionapp.com,403 Forbidden,403,151,news.staging.invisionapp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-07T00:00:00Z,2020-10-14T23:59:59Z,CN=ssl581525.cloudflaressl.com,ssl581525.cloudflaressl.com,ssl581525.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,1973df8fcda57a07bf64d888c4af5073,98397cfa5e5e4b0d047f4215c630d1a9f3db618ea593d8eee400f87d802dbc49,ctls,news.staging.invisionapp.com,cloudflare,443,https://news.staging.invisionapp.com:443,https,cloudflare,text/html,GET,104.16.221.143,/,1210513009,2606:4700::6810:dc8f,Cloudflare,8,False,True,,,,
newscred.invisionapp.com,Login | InVision,200,12776,newscred.invisionapp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=invisionapp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",invisionapp.com,*.preview.invisionapp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",15da05a780d49161462be4cf7cca960d,a45102526e33121b44bca33446abb872517b356c4d949ba7f47dafd858908fa6,ctls,newscred.invisionapp.com,cloudflare,443,https://newscred.invisionapp.com:443,https,cloudflare,text/html,GET,104.16.221.143,/,1494302000,2606:4700::6810:df8f,HSTS,522,False,True,https:,True,"Cloudflare, Inc.",https://newscred.invisionapp.com/d/login
next.invisionapp.com,IP Address Blocked,403,321,next.invisionapp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=invisionapp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",invisionapp.com,*.preview.invisionapp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",15da05a780d49161462be4cf7cca960d,a45102526e33121b44bca33446abb872517b356c4d949ba7f47dafd858908fa6,ctls,next.invisionapp.com,cloudflare,443,https://next.invisionapp.com:443,https,cloudflare,text/html,GET,104.16.223.143,/,1494302000,2606:4700::6810:e08f,HSTS,25,False,True,https://*.microsoft.com,True,"Cloudflare, Inc.",https://next.invisionapp.com/d/login
nga.invisionapp.com,InVision,200,183122,nga.invisionapp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=invisionapp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",invisionapp.com,*.preview.invisionapp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",15da05a780d49161462be4cf7cca960d,a45102526e33121b44bca33446abb872517b356c4d949ba7f47dafd858908fa6,ctls,nga.invisionapp.com,cloudflare,443,https://nga.invisionapp.com:443,https,cloudflare,text/html,GET,104.16.221.143,/,,2606:4700::6810:dd8f,HSTS,241,False,True,,True,"Cloudflare, Inc.",https://nga.invisionapp.com/auth/sign-in?redirectTo=%2F&reason=eyJzdGF0dXMiOiJVbmF1dGhvcml6ZWQiLCAibWVzc2FnZSI6IlJlcXVlc3QgZG9lcyBub3QgY29udGFpbiBhIEpXVCBDb29raWUgbm9yIGhlYWRlciBhbmQgcGFzc3Rocm91Z2ggbm90IGNvbmZpZ3VyZWQifQ==
nike-io.invisionapp.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,,cloudfront,80,http://nike-io.invisionapp.com:80,http,CloudFront,text/html,GET,13.32.99.25,/,1096786569,13.32.99.129,Amazon Web Services,20,False,True,,,,
nissan.invisionapp.com,IP Address Blocked,403,321,nissan.invisionapp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=invisionapp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",invisionapp.com,*.preview.invisionapp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",15da05a780d49161462be4cf7cca960d,a45102526e33121b44bca33446abb872517b356c4d949ba7f47dafd858908fa6,ctls,nissan.invisionapp.com,cloudflare,443,https://nissan.invisionapp.com:443,https,cloudflare,text/html,GET,104.16.220.143,/,1494302000,2606:4700::6810:e08f,HSTS,25,False,True,https://*.invisionapp.com,True,"Cloudflare, Inc.",https://nissan.invisionapp.com/d/login
ntrs-io.invisionapp.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,,cloudfront,80,http://ntrs-io.invisionapp.com:80,http,CloudFront,text/html,GET,13.32.99.129,/,-1750730681,13.32.99.101,Amazon Web Services,20,False,True,,,,
ntrs.invisionapp.com,InVision,200,183124,ntrs.invisionapp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=invisionapp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",invisionapp.com,*.preview.invisionapp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",15da05a780d49161462be4cf7cca960d,a45102526e33121b44bca33446abb872517b356c4d949ba7f47dafd858908fa6,ctls,ntrs.invisionapp.com,cloudflare,80,http://ntrs.invisionapp.com:80,http,cloudflare,text/html,GET,104.16.220.143,/,,2606:4700::6810:e08f,HSTS,241,False,True,,True,"Cloudflare, Inc.",https://ntrs.invisionapp.com/auth/sign-in?redirectTo=%2F&reason=eyJzdGF0dXMiOiJVbmF1dGhvcml6ZWQiLCAibWVzc2FnZSI6IlJlcXVlc3QgZG9lcyBub3QgY29udGFpbiBhIEpXVCBDb29raWUgbm9yIGhlYWRlciBhbmQgcGFzc3Rocm91Z2ggbm90IGNvbmZpZ3VyZWQifQ==
nuance-io.invisionapp.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,,cloudfront,80,http://nuance-io.invisionapp.com:80,http,CloudFront,text/html,GET,13.32.99.129,/,-1093355798,13.32.99.119,Amazon Web Services,20,False,True,,,,
nzta.invisionapp.com,InVision,200,183124,nzta.invisionapp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=invisionapp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",invisionapp.com,*.preview.invisionapp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",15da05a780d49161462be4cf7cca960d,a45102526e33121b44bca33446abb872517b356c4d949ba7f47dafd858908fa6,ctls,nzta.invisionapp.com,cloudflare,443,https://nzta.invisionapp.com:443,https,cloudflare,text/html,GET,104.16.224.143,/,,2606:4700::6810:df8f,HSTS,241,False,True,,True,"Cloudflare, Inc.",https://nzta.invisionapp.com/auth/sign-in?redirectTo=%2F&reason=eyJzdGF0dXMiOiJVbmF1dGhvcml6ZWQiLCAibWVzc2FnZSI6IlJlcXVlc3QgZG9lcyBub3QgY29udGFpbiBhIEpXVCBDb29raWUgbm9yIGhlYWRlciBhbmQgcGFzc3Rocm91Z2ggbm90IGNvbmZpZ3VyZWQifQ==
o2-uk-io.invisionapp.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,,cloudfront,80,http://o2-uk-io.invisionapp.com:80,http,CloudFront,text/html,GET,13.32.99.119,/,-170733808,13.32.99.129,Amazon Web Services,20,False,True,,,,
o2-uk.invisionapp.com,InVision,200,183126,o2-uk.invisionapp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=invisionapp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",invisionapp.com,*.preview.invisionapp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",15da05a780d49161462be4cf7cca960d,a45102526e33121b44bca33446abb872517b356c4d949ba7f47dafd858908fa6,ctls,o2-uk.invisionapp.com,cloudflare,443,https://o2-uk.invisionapp.com:443,https,cloudflare,text/html,GET,104.16.221.143,/,,2606:4700::6810:dd8f,HSTS,241,False,True,,True,"Cloudflare, Inc.",https://o2-uk.invisionapp.com/auth/sign-in?redirectTo=%2F&reason=eyJzdGF0dXMiOiJVbmF1dGhvcml6ZWQiLCAibWVzc2FnZSI6IlJlcXVlc3QgZG9lcyBub3QgY29udGFpbiBhIEpXVCBDb29raWUgbm9yIGhlYWRlciBhbmQgcGFzc3Rocm91Z2ggbm90IGNvbmZpZ3VyZWQifQ==
ofr-treas.invisionapp.com,IP Address Blocked,403,321,ofr-treas.invisionapp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=invisionapp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",invisionapp.com,*.preview.invisionapp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",15da05a780d49161462be4cf7cca960d,a45102526e33121b44bca33446abb872517b356c4d949ba7f47dafd858908fa6,ctls,ofr-treas.invisionapp.com,cloudflare,443,https://ofr-treas.invisionapp.com:443,https,cloudflare,text/html,GET,104.16.223.143,/,1494302000,2606:4700::6810:dd8f,HSTS,25,False,True,https://*.invisionapp.com,True,"Cloudflare, Inc.",https://ofr-treas.invisionapp.com/d/login
onemedical.invisionapp.com,Login | InVision,200,12785,onemedical.invisionapp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=invisionapp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",invisionapp.com,*.preview.invisionapp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",15da05a780d49161462be4cf7cca960d,a45102526e33121b44bca33446abb872517b356c4d949ba7f47dafd858908fa6,ctls,onemedical.invisionapp.com,cloudflare,443,https://onemedical.invisionapp.com:443,https,cloudflare,text/html,GET,104.16.221.143,/,1494302000,2606:4700::6810:df8f,HSTS,522,False,True,https://*.microsoft.com,True,"Cloudflare, Inc.",https://onemedical.invisionapp.com/d/login
op-financial-io.invisionapp.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,,cloudfront,80,http://op-financial-io.invisionapp.com:80,http,CloudFront,text/html,GET,13.32.99.25,/,-1059145685,13.32.99.129,Amazon Web Services,20,False,True,,,,
op-financial.invisionapp.com,InVision,200,183140,op-financial.invisionapp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=invisionapp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",invisionapp.com,*.preview.invisionapp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",15da05a780d49161462be4cf7cca960d,a45102526e33121b44bca33446abb872517b356c4d949ba7f47dafd858908fa6,ctls,op-financial.invisionapp.com,cloudflare,443,https://op-financial.invisionapp.com:443,https,cloudflare,text/html,GET,104.16.223.143,/,,2606:4700::6810:de8f,HSTS,241,False,True,,True,"Cloudflare, Inc.",https://op-financial.invisionapp.com/auth/sign-in?redirectTo=%2F&reason=eyJzdGF0dXMiOiJVbmF1dGhvcml6ZWQiLCAibWVzc2FnZSI6IlJlcXVlc3QgZG9lcyBub3QgY29udGFpbiBhIEpXVCBDb29raWUgbm9yIGhlYWRlciBhbmQgcGFzc3Rocm91Z2ggbm90IGNvbmZpZ3VyZWQifQ==
opentable.invisionapp.com,IP Address Blocked,403,321,opentable.invisionapp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=invisionapp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",invisionapp.com,*.preview.invisionapp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",15da05a780d49161462be4cf7cca960d,a45102526e33121b44bca33446abb872517b356c4d949ba7f47dafd858908fa6,ctls,opentable.invisionapp.com,cloudflare,443,https://opentable.invisionapp.com:443,https,cloudflare,text/html,GET,104.16.220.143,/,1494302000,2606:4700::6810:e08f,HSTS,25,False,True,https:,True,"Cloudflare, Inc.",https://opentable.invisionapp.com/d/login
opie-io.invisionapp.com,InVision,200,182470,login.invisionapp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=invisionapp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",invisionapp.com,*.preview.invisionapp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",15da05a780d49161462be4cf7cca960d,a45102526e33121b44bca33446abb872517b356c4d949ba7f47dafd858908fa6,ctls,login.invisionapp.com,cloudflare,443,https://opie-io.invisionapp.com:443,https,cloudflare,text/html,GET,104.16.220.143,/,,2606:4700::6810:e08f,HSTS,241,False,True,,True,"Cloudflare, Inc.",https://login.invisionapp.com/auth/sign-in?redirectTo=&redirHash=&origin=v6
oracle.invisionapp.com,Login | InVision,200,12790,oracle.invisionapp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=invisionapp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",invisionapp.com,*.preview.invisionapp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",15da05a780d49161462be4cf7cca960d,a45102526e33121b44bca33446abb872517b356c4d949ba7f47dafd858908fa6,ctls,oracle.invisionapp.com,cloudflare,443,https://oracle.invisionapp.com:443,https,cloudflare,text/html,GET,104.16.220.143,/,1494302000,2606:4700::6810:e08f,HSTS,522,False,True,https://*.invisionapp.com,True,"Cloudflare, Inc.",https://oracle.invisionapp.com/d/login
oraclecloudux-io.invisionapp.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,,cloudfront,80,http://oraclecloudux-io.invisionapp.com:80,http,CloudFront,text/html,GET,13.32.99.101,/,381713340,13.32.99.25,Amazon Web Services,20,False,True,,,,
oraclecloudux.invisionapp.com,,200,3252,login.oracle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2022-07-20T00:00:00Z,2023-08-08T23:59:59Z,"CN=login.oracle.com, O=Oracle Corporation, L=Redwood City, ST=California, C=US",login.oracle.com,login.oracle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b7a963cf0aaea90365e9b670403f2a7f,984562595238a5975d1c3d088738f5a1e439d1f9bf6a8b994263793d06074884,ctls,login.oracle.com,cloudflare,443,https://oraclecloudux.invisionapp.com:443,https,,text/html,GET,104.16.220.143,/,1494302000,2606:4700::6810:dd8f,Oracle Dynamic Monitoring Service,14,False,True,,,Oracle Corporation,https://login.oracle.com/oamfed/idp/initiatesso?providerid=oraclecloudux-invisionapp-com&SAMLRequest=jZJdT8IwFIb%2FytL7srH5QRqGQYiRBJUAeuGNKeuZnKRrZ0%2BH%2Bu8tQ8yMCfH2fLzPed92SLLStRg3fmuW8NYA%2Beij0oZE28hZ44ywkpCEkRWQ8IVYje%2FmIu0lonbW28JqFs2mOXuBLJOXqkh5km3O%2BZksE75Rm4yfldlAlWloqz6LnsARWpOzoBAWiRqYGfLS%2BFBK0ownlzwdrJNUnF%2BIfv%2BZRYtvzDUaheb19E2bwxCJ2%2FV6wRcPqzWLxkTgfIBOrKGmArcCt8MCHpfznG29r0nEsXWy0FBo26jmo4dmh%2FszZV33ClvFRDaWISQWTUNEaKRvPRyXtX1F0ztItPNWViWoGFUdo0GP0kOQuAqJ7VCBQ5X%2F4vEOj4d9Nhru8xdtPK7zIqfNy6NRNvqXrWHcoRyQtbgPsrPpwmosPqMb6yrpT1P3FVS8bEcFVBL1WCkXDIfotbbvEwfBf868ayA4i%2F9yfordjzj6Ag%3D%3D&RelayState=%3FredirHash%3D&SigAlg=http%3A%2F%2Fwww.w3.org%2F2001%2F04%2Fxmldsig-more%23rsa-sha256&Signature=kj8PQHwKn8wZ8hI18Ubqq%2Bb7gkLKvI%2B5Ls2Y3GY6Ncokdu8QL0WBizfvE4CNnEkAT%2Fvnt5DAsU7fIo7%2FxFlIXZaA5bFZx2jjo%2B%2F7lbJp%2BkJQPtdV9VoL5YIuXZbFL661yfpVpwd3qkT47c33vfW9sqe5qWCsofAcUw2iFJoLfhKfVMUaItqXe8ICTwpyyvZLKZVAn3tqET23NqXGy7Z1G2oDPzvFbCh5loyMH4qndR%2F%2BcORUFGN6Trcowl7FHneS2El8Xkd3eFRqd%2FCFuGU7HO%2BbowG1Ut3FCXXj9j%2BEtqHBpvfQOFnzZ0xz2oe9xIadxMdmrPFAl598c1wz6IxlJaowQuTKsgFS6A7MzbhelFuXlnCwG4G8VHz5y9fflK9W1cdD1eWYNQ1dIq2%2B4dc6kZsk4N6EOnG5kQbv4nUyquglwHSgA08Lvz0n%2FJpc6u6Q5XKSehrbC%2Fz0xg%2FHKeu9QzATfT2sx4iW5etEH4jwbR0f2dq8jE3zEjBG3yRteDc%2F8hCNIIsuJi%2B5U5NpSMpz6joILZ7h7xqv1pWWe4WD6%2FjMlNNn9Nl6Jc%2F45D7e8meILb8ifeMjQ%2BP4%2BqF78t9cni8MwDI47Hs84XrDLljv1H0yAuXiUJXZccjbOfV%2FUsMIIwZFXXtJG6zYyhTRRb%2FFqUeQHkYoPuSlSPTmc0brFYs%3D
oraclemarketingcloud.invisionapp.com,IP Address Blocked,403,321,oraclemarketingcloud.invisionapp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=invisionapp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",invisionapp.com,*.preview.invisionapp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",15da05a780d49161462be4cf7cca960d,a45102526e33121b44bca33446abb872517b356c4d949ba7f47dafd858908fa6,ctls,oraclemarketingcloud.invisionapp.com,cloudflare,443,https://oraclemarketingcloud.invisionapp.com:443,https,cloudflare,text/html,GET,104.16.220.143,/,1494302000,2606:4700::6810:dd8f,HSTS,25,False,True,https://*.microsoft.com,True,"Cloudflare, Inc.",https://oraclemarketingcloud.invisionapp.com/d/login
originate.invisionapp.com,InVision,200,183132,originate.invisionapp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=invisionapp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",invisionapp.com,*.preview.invisionapp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",15da05a780d49161462be4cf7cca960d,a45102526e33121b44bca33446abb872517b356c4d949ba7f47dafd858908fa6,ctls,originate.invisionapp.com,cloudflare,443,https://originate.invisionapp.com:443,https,cloudflare,text/html,GET,104.16.222.143,/,,2606:4700::6810:e08f,HSTS,241,False,True,,True,"Cloudflare, Inc.",https://originate.invisionapp.com/auth/sign-in?redirectTo=%2F&reason=eyJzdGF0dXMiOiJVbmF1dGhvcml6ZWQiLCAibWVzc2FnZSI6IlJlcXVlc3QgZG9lcyBub3QgY29udGFpbiBhIEpXVCBDb29raWUgbm9yIGhlYWRlciBhbmQgcGFzc3Rocm91Z2ggbm90IGNvbmZpZ3VyZWQifQ==
oscar543112.invisionapp.com,InVision,200,183137,oscar543112.invisionapp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=invisionapp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",invisionapp.com,*.preview.invisionapp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",15da05a780d49161462be4cf7cca960d,a45102526e33121b44bca33446abb872517b356c4d949ba7f47dafd858908fa6,ctls,oscar543112.invisionapp.com,cloudflare,443,https://oscar543112.invisionapp.com:443,https,cloudflare,text/html,GET,104.16.223.143,/,-1035089474,2606:4700::6810:e08f,HSTS,241,False,True,,True,"Cloudflare, Inc.",https://oscar543112.invisionapp.com/auth/sign-in?redirectTo=%2F&reason=eyJzdGF0dXMiOiJVbmF1dGhvcml6ZWQiLCAibWVzc2FnZSI6IlJlcXVlc3QgZG9lcyBub3QgY29udGFpbiBhIEpXVCBDb29raWUgbm9yIGhlYWRlciBhbmQgcGFzc3Rocm91Z2ggbm90IGNvbmZpZ3VyZWQifQ==
owa.zivver.com,this page was intentionally left black,200,988,owa.zivver.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-03-21T00:00:00Z,2024-04-17T23:59:59Z,CN=owa.zivver.com,owa.zivver.com,owa.zivver.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1ed9428c2dce747e781d0f6a6df92653,4ad21cdcd35f433f39119aaea39367046e9a620ecefe9552957582459d19af49,ctls,owa.zivver.com,cloudfront,443,https://owa.zivver.com:443,https,AmazonS3,text/html,GET,13.224.189.23,/,-892366090,2600:9000:20eb:fe00:c:e086:2ec0:93a1,Amazon Web Services,46,False,True,,,,
