input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon_path,a_,tech_,lines,failed,cdn,knowledgebase_PageType,knowledgebase_pHash,favicon,final_url,tls_wildcard_certificate,tls_self_signed,tls_mismatched,tls_subject_org_,csp_domains_,tls_expired
pulsar-console.kd-uat-aws-useast1.streaming.datastax.com,DataStax - Sign In,200,34864,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2025-01-15T00:00:00Z,2026-02-14T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9ff6784d566f017e9d13e23129e670a2,6df87a0d2550640ca1b933eab993257abedb0c582dc16995719f65badafd238f,ctls,datastax.okta.com,,443,https://pulsar-console.kd-uat-aws-useast1.streaming.datastax.com,https,nginx,text/html,GET,44.206.101.219,/,/bc/image/fileStoreRecord,44.206.101.219,Nginx,220,False,,nonerror,0,1597580860,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=oigRCquJntoq70DWkdqGcL8OfJmyW7K,True,,,"Okta, Inc.",http://localhost:65111,
pulsar-console.kd-uat-azure-centralus.streaming.datastax.com,DataStax - Sign In,200,34963,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2025-01-15T00:00:00Z,2026-02-14T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9ff6784d566f017e9d13e23129e670a2,6df87a0d2550640ca1b933eab993257abedb0c582dc16995719f65badafd238f,ctls,datastax.okta.com,,443,https://pulsar-console.kd-uat-azure-centralus.streaming.datastax.com,https,nginx,text/html,GET,52.185.88.111,/,/bc/image/fileStoreRecord,52.185.88.111,Nginx,220,False,,nonerror,0,1597580860,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=JDk4SD4VFe4x6UVFWrLdza3V2KaPdwZ,True,,,"Okta, Inc.",http://localhost:65121,
pulsar-console.kd-uat-azure-eastus.streaming.datastax.com,DataStax - Sign In,200,34852,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2025-01-15T00:00:00Z,2026-02-14T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9ff6784d566f017e9d13e23129e670a2,6df87a0d2550640ca1b933eab993257abedb0c582dc16995719f65badafd238f,ctls,datastax.okta.com,,443,https://pulsar-console.kd-uat-azure-eastus.streaming.datastax.com,https,nginx,text/html,GET,20.119.121.123,/,/bc/image/fileStoreRecord,20.119.121.123,Nginx,220,False,,nonerror,0,1597580860,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=CBNNFiLRjo3eJrHtIx4SwFOM57xFDdH,True,,,"Okta, Inc.",https://jenkins-scaler.cloud-tools.datastax.com,
pulsar-console.pb-aws-eucentral1.streaming.datastax.com,DataStax - Sign In,200,34770,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2025-01-15T00:00:00Z,2026-02-14T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9ff6784d566f017e9d13e23129e670a2,6df87a0d2550640ca1b933eab993257abedb0c582dc16995719f65badafd238f,ctls,datastax.okta.com,,443,https://pulsar-console.pb-aws-eucentral1.streaming.datastax.com,https,nginx,text/html,GET,35.156.133.60,/,/bc/image/fileStoreRecord,35.156.133.60,Nginx,220,False,,nonerror,0,1597580860,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=lCOFSdg9B2btshTxbZdE3OXwV7sUpYY4,True,,,"Okta, Inc.",data.pendo.io,
pulsar-console.pb-aws-euwest1.streaming.datastax.com,DataStax - Sign In,200,34812,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2025-01-15T00:00:00Z,2026-02-14T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9ff6784d566f017e9d13e23129e670a2,6df87a0d2550640ca1b933eab993257abedb0c582dc16995719f65badafd238f,ctls,datastax.okta.com,,443,https://pulsar-console.pb-aws-euwest1.streaming.datastax.com,https,nginx,text/html,GET,52.214.53.212,/,/bc/image/fileStoreRecord,52.214.53.212,Nginx,220,False,,nonerror,0,1597580860,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=8jfGVVPhmx3uhIUyYYzfPIC2lf4iQnWA,True,,,"Okta, Inc.",https://jenkins-scaler.cloud-tools.datastax.com,
pulsar-console.pb-dev-euwest1.streaming.datastax.com,DataStax - Sign In,200,34848,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2025-01-15T00:00:00Z,2026-02-14T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9ff6784d566f017e9d13e23129e670a2,6df87a0d2550640ca1b933eab993257abedb0c582dc16995719f65badafd238f,ctls,datastax.okta.com,,443,https://pulsar-console.pb-dev-euwest1.streaming.datastax.com,https,nginx,text/html,GET,52.19.193.96,/,/bc/image/fileStoreRecord,52.16.124.146,Nginx,220,False,,nonerror,0,1597580860,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=s75cYyGXrraqnY7O7VTnJ8efAWVyFjdW,True,,,"Okta, Inc.",login.okta.com,
pulsar-console.quera-int-awsue1.quera.streaming.datastax.com,DataStax - Sign In,200,34845,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2025-01-15T00:00:00Z,2026-02-14T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9ff6784d566f017e9d13e23129e670a2,6df87a0d2550640ca1b933eab993257abedb0c582dc16995719f65badafd238f,ctls,datastax.okta.com,,443,https://pulsar-console.quera-int-awsue1.quera.streaming.datastax.com,https,nginx,text/html,GET,23.21.251.182,/,/bc/image/fileStoreRecord,23.21.251.182,Nginx,220,False,,nonerror,0,1597580860,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=MOVlZKALNW8I5c8JbTaYUasPk2GjpOF6,True,,,"Okta, Inc.",*.authenticatorlocalprod.com:65111,
pulsar-console.quera-prod-awsue1.quera.streaming.datastax.com,DataStax - Sign In,200,34812,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2025-01-15T00:00:00Z,2026-02-14T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9ff6784d566f017e9d13e23129e670a2,6df87a0d2550640ca1b933eab993257abedb0c582dc16995719f65badafd238f,ctls,datastax.okta.com,,443,https://pulsar-console.quera-prod-awsue1.quera.streaming.datastax.com,https,nginx,text/html,GET,34.196.140.117,/,/bc/image/fileStoreRecord,34.196.140.117,Nginx,220,False,,nonerror,0,1597580860,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=9RJy5TNhWAp0my07Ug0w06TFJNPS3I5X,True,,,"Okta, Inc.",*.vidyard.com,
regionalmaintenance.astra.datastax.com,Astra Maintenance Window Status,200,2304216,regionalmaintenance.astra.datastax.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-29T06:13:26Z,2025-04-29T06:13:25Z,CN=status.mediweightloss.com,status.mediweightloss.com,statuspage.mcnhealthcare.com,"CN=R10, O=Let's Encrypt, C=US",R10,Let's Encrypt,2220e5ee9d97eb4e147881a134b48abd,178124228dadcf63ba32f1fa847a067d8e729622f751785c6d0a14698e485083,ctls,regionalmaintenance.astra.datastax.com,cloudfront,443,https://regionalmaintenance.astra.datastax.com,https,AtlassianEdge,text/html,GET,13.32.99.82,/,/dka575ofm4ao0.cloudfront.net/pages-favicon_logos/original/344668/datastax-square.png,13.32.99.125,HSTS,15302,False,True,other,0,,,,,,,,
registry.cloud-tools.datastax.com,401 Authorization Required,401,179,registry.cloud-tools.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-03-20T00:00:00Z,2025-04-18T23:59:59Z,CN=registry.cloud-tools.datastax.com,registry.cloud-tools.datastax.com,registry.cloud-tools.datastax.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,2cbab12853614634dc5dad313ab97842,4483cb8aefcc8eab30742facaf9034c262f096e957a6d83886f7b93f84f43cbc,ctls,registry.cloud-tools.datastax.com,,443,https://registry.cloud-tools.datastax.com,https,nginx/1.16.0,text/html,GET,35.171.246.231,/,/favicon.ico,107.23.191.78,Nginx:1.16.0,8,False,,error,0,,,,,,,,
registry.us-east-1.prod.tools.paas.datastax.com,401 Authorization Required,401,179,registry.us-east-1.prod.tools.paas.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-03-20T00:00:00Z,2025-04-18T23:59:59Z,CN=registry.cloud-tools.datastax.com,registry.cloud-tools.datastax.com,registry.cloud-tools.datastax.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,2cbab12853614634dc5dad313ab97842,4483cb8aefcc8eab30742facaf9034c262f096e957a6d83886f7b93f84f43cbc,ctls,registry.us-east-1.prod.tools.paas.datastax.com,,443,https://registry.us-east-1.prod.tools.paas.datastax.com,https,nginx/1.16.0,text/html,GET,35.171.246.231,/,/favicon.ico,107.23.191.78,Nginx:1.16.0,8,False,,error,0,,,,,True,,,
repo.datastax.com,JFrog,200,3499,repo.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2024-05-16T00:00:00Z,2025-05-29T23:59:59Z,"CN=*.repo.datastax.com, O=DataStax\, INC., L=Santa Clara, ST=California, C=US",*.repo.datastax.com,repo.datastax.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,b152da39a4675914ed9bb08e68dc1009,7b09e6aa36b8604ac8adc89f300cbb7b44cc1ce5d8b273d319906160d99ab60d,ctls,repo.datastax.com,google,443,https://repo.datastax.com,https,,text/html,GET,34.123.170.31,/,/./apple-touch-icon.png,34.123.170.31,HSTS,64,False,True,error,0,,https://repo.datastax.com/ui/,True,,,"DataStax, INC.",static.getbeamer.com,
retool.dev.cloud-tools.datastax.com,DataStax - Sign In,200,34843,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2025-01-15T00:00:00Z,2026-02-14T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9ff6784d566f017e9d13e23129e670a2,6df87a0d2550640ca1b933eab993257abedb0c582dc16995719f65badafd238f,ctls,datastax.okta.com,,443,https://retool.dev.cloud-tools.datastax.com,https,nginx,text/html,GET,18.189.130.160,/,/bc/image/fileStoreRecord,3.129.242.142,Nginx,220,False,,nonerror,0,1597580860,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=77ssRu9dPtyVDf5jQc9iApNgIRvFOR9,True,,,"Okta, Inc.",http://localhost:65111,
retool.prod.cloud-tools.datastax.com,DataStax - Sign In,200,34700,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2025-01-15T00:00:00Z,2026-02-14T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9ff6784d566f017e9d13e23129e670a2,6df87a0d2550640ca1b933eab993257abedb0c582dc16995719f65badafd238f,ctls,datastax.okta.com,,443,https://retool.prod.cloud-tools.datastax.com,https,nginx,text/html,GET,3.143.153.110,/,/bc/image/fileStoreRecord,3.19.7.213,Nginx,220,False,,nonerror,0,1597580860,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=i81adScokTAn5qhQ4CM9dPw8zoF0th,True,,,"Okta, Inc.",*.vidyard.com,
retool.test.cloud-tools.datastax.com,DataStax - Sign In,200,34906,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2025-01-15T00:00:00Z,2026-02-14T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9ff6784d566f017e9d13e23129e670a2,6df87a0d2550640ca1b933eab993257abedb0c582dc16995719f65badafd238f,ctls,datastax.okta.com,,443,https://retool.test.cloud-tools.datastax.com,https,nginx,text/html,GET,3.147.161.171,/,/bc/image/fileStoreRecord,3.137.112.137,Nginx,220,False,,nonerror,0,1597580860,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=Tgo4uFe9C211HbgtrMWbFdTcgV15C5C,True,,,"Okta, Inc.",http://127.0.0.1:8769,
retool.tools.dev.apps.paas.datastax.com,404 Not Found,404,150,retool.tools.dev.apps.paas.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-03-19T00:00:00Z,2025-04-17T23:59:59Z,CN=retool.dev.cloud-tools.datastax.com,retool.dev.cloud-tools.datastax.com,retool.dev.cloud-tools.datastax.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0419a7de2177764b92df1b488e8acb74,ac1b75f0f3244eef2fdfa4210cbb01012dcdefe1cd8e3d5a7dd54bd333c22b73,ctls,retool.tools.dev.apps.paas.datastax.com,,443,https://retool.tools.dev.apps.paas.datastax.com,https,,text/html,GET,3.12.168.93,/,/favicon.ico,3.129.242.142,,8,False,,error,0,,,,,True,,,
retool.tools.prod.apps.paas.datastax.com,404 Not Found,404,150,retool.tools.prod.apps.paas.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-03-19T00:00:00Z,2025-04-17T23:59:59Z,CN=retool.prod.cloud-tools.datastax.com,retool.prod.cloud-tools.datastax.com,retool.prod.cloud-tools.datastax.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a8cc72712d08c2e360a5f898b99f09dc,d6904d519ab1c2b3673d129abc7f0cad6e478eb092b42e5e4c822c5f51a786b7,ctls,retool.tools.prod.apps.paas.datastax.com,,443,https://retool.tools.prod.apps.paas.datastax.com,https,,text/html,GET,18.216.246.65,/,/favicon.ico,3.19.7.213,,8,False,,error,0,,,,,True,,,
retool.tools.test.apps.paas.datastax.com,404 Not Found,404,150,retool.tools.test.apps.paas.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-03-19T00:00:00Z,2025-04-17T23:59:59Z,CN=retool.test.cloud-tools.datastax.com,retool.test.cloud-tools.datastax.com,retool.test.cloud-tools.datastax.com,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,a642cb34c9448117635d3968e82b1ced,2e7914f591707168154d5c3e6a55dd3757ac1c39467d879f8d7abf8d5825a3d5,ctls,retool.tools.test.apps.paas.datastax.com,,443,https://retool.tools.test.apps.paas.datastax.com,https,,text/html,GET,3.137.112.137,/,/favicon.ico,3.147.161.171,,8,False,,error,0,,,,,True,,,
reuben.datastax.com,,200,140,reuben.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-03-14T00:00:00Z,2025-04-12T23:59:59Z,CN=reuben.datastax.com,reuben.datastax.com,reuben.datastax.com,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,b44b621fd04167742191835f2d1a1f5b,efc42a18bdd6fee0a5869c1b2d06b3be625413a413db7f583bba42a0b69b1657,ctls,reuben.datastax.com,,443,https://reuben.datastax.com,https,nginx/1.20.1,text/html,GET,35.166.156.195,/,/favicon.ico,44.230.237.17,Nginx:1.20.1,11,False,,error,0,,,,,,,,
rpm-qa.datastax.com,,401,12,rpm-qa.datastax.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-06-20T00:00:00Z,2025-07-18T23:59:59Z,CN=*.datastax.com,*.datastax.com,qa.datastax.com,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,e54c466ad1907391ff26c9db19812307,7e3be0f37fc904ac86b6b3509bfbefc9f23fc324cd472785a194c3bf0e3d9f15,ctls,rpm-qa.datastax.com,cloudfront,443,https://rpm-qa.datastax.com,https,CloudFront,,GET,52.222.214.104,/,/favicon.ico,52.222.214.33,Basic,1,False,True,error,0,,,True,,,,,
rpm.datastax.com,Index of /,200,1277,rpm.datastax.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-08-28T00:00:00Z,2025-09-27T23:59:59Z,CN=downloads.datastax.com,downloads.datastax.com,debian.datastax.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5f10617ca54a4a4fca1282063e0dcca5,f27d3ec6d0b945516144f1b0b1d2449cb37ee57cd008028048236c6153f63aa4,ctls,rpm.datastax.com,,443,https://rpm.datastax.com,https,Apache,text/html,GET,44.240.65.189,/,/favicon.ico,44.241.91.246,Apache HTTP Server,18,False,,nonerror,0,,,,,,,*.datastax.com,
sales.datastax.com,,404,21,sales.datastax.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-03-20T00:00:00Z,2025-04-19T23:59:59Z,CN=salesloft.com,salesloft.com,salesloftlinks.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,b9dd9fd64e1b8acc0ceb6bf630c67bcc,a1bf66dc0336bab40cb32d4ab88aee20c53ee450629d2d73a558e1f882b156e5,ctls,sales.datastax.com,,443,https://sales.datastax.com,https,,text/plain,GET,54.82.4.223,/,/favicon.ico,44.215.155.167,HSTS,1,False,,error,0,,,True,,True,,,
sd.datastax.com,DataStax,200,33824,sd.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2025-01-26T00:00:00Z,2026-02-24T23:59:59Z,CN=sd.datastax.com,sd.datastax.com,static-sd.datastax.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a51b3e896a521ed74fe65bef81f25ea3,b1140d454521757fdc403da72dc4f550413a8384714dc5162d521268e6ecadc3,ctls,sd.datastax.com,,443,https://sd.datastax.com,https,null,text/html,GET,34.234.238.46,/,/images/favicon/apple-icon-57x57.png,3.217.123.53,Java,853,False,,other,0,-1954212125,https://sd.datastax.com/auth/,,,,,https://www.google.com,
shopify-genai-poc.streaming.datastax.com,503 Service Temporarily Unavailable,503,162,shopify-genai-poc.streaming.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-08-07T00:00:00Z,2025-09-06T23:59:59Z,CN=shopify-genai-poc.streaming.datastax.com,shopify-genai-poc.streaming.datastax.com,shopify-genai-poc.streaming.datastax.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1e0d8c9d5e41f5e8dc34bfa13da718ee,9c69e2d2b68e18e00f1aaabbc35a9d8bea21e97620fe8d198c29f2c50a8edd2e,ctls,shopify-genai-poc.streaming.datastax.com,,443,https://shopify-genai-poc.streaming.datastax.com,https,awselb/2.0,text/html,GET,18.116.133.227,/,/favicon.ico,18.116.133.227,Amazon Web Services,7,False,,error,0,,,,,,,,
spitzer.ingress.us-east-2.prod.apps.paas.datastax.com,,503,,spitzer.ingress.us-east-2.prod.apps.paas.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-07-21T00:00:00Z,2025-08-19T23:59:59Z,CN=spitzer.prod.cloud.datastax.com,spitzer.prod.cloud.datastax.com,spitzer.ingress.us-east-2.prod.apps.paas.datastax.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3539e97f9175dcdd37c05e257b0bfe54,9e5dd6df5f402960e2b4c6dc1a8e4982fc2f393791fb51b6ae04d098c9618e5b,ctls,spitzer.ingress.us-east-2.prod.apps.paas.datastax.com,,443,https://spitzer.ingress.us-east-2.prod.apps.paas.datastax.com,https,,,GET,3.22.43.89,/,/favicon.ico,18.189.107.40,,1,False,,other,0,,,,,,,,
spitzer.ingress.us-east-2.test.apps.paas.datastax.com,,503,,spitzer.ingress.us-east-2.test.apps.paas.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-07-21T00:00:00Z,2025-08-19T23:59:59Z,CN=spitzer.test.cloud.datastax.com,spitzer.test.cloud.datastax.com,spitzer.ingress.us-east-2.test.apps.paas.datastax.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ae777e543c9777089cd6152c0e405158,3a65b5525dd38584dd72b9ad0c4218970db7c625e81b6c9fbe09274f5025b98f,ctls,spitzer.ingress.us-east-2.test.apps.paas.datastax.com,,443,https://spitzer.ingress.us-east-2.test.apps.paas.datastax.com,https,,,GET,3.146.93.77,/,/favicon.ico,3.134.30.126,,1,False,,other,0,,,,,,,,
spitzer.prod.cloud.datastax.com,,503,,spitzer.prod.cloud.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-07-21T00:00:00Z,2025-08-19T23:59:59Z,CN=spitzer.prod.cloud.datastax.com,spitzer.prod.cloud.datastax.com,spitzer.ingress.us-east-2.prod.apps.paas.datastax.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3539e97f9175dcdd37c05e257b0bfe54,9e5dd6df5f402960e2b4c6dc1a8e4982fc2f393791fb51b6ae04d098c9618e5b,ctls,spitzer.prod.cloud.datastax.com,,443,https://spitzer.prod.cloud.datastax.com,https,,,GET,3.13.66.229,/,/favicon.ico,18.189.107.40,,1,False,,other,0,,,,,,,,
spitzer.test.cloud.datastax.com,,503,,spitzer.test.cloud.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-07-21T00:00:00Z,2025-08-19T23:59:59Z,CN=spitzer.test.cloud.datastax.com,spitzer.test.cloud.datastax.com,spitzer.ingress.us-east-2.test.apps.paas.datastax.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ae777e543c9777089cd6152c0e405158,3a65b5525dd38584dd72b9ad0c4218970db7c625e81b6c9fbe09274f5025b98f,ctls,spitzer.test.cloud.datastax.com,,443,https://spitzer.test.cloud.datastax.com,https,,,GET,3.134.13.121,/,/favicon.ico,3.134.30.126,,1,False,,other,0,,,,,,,,
split-cdn.datastax.com,,403,263,split-cdn.datastax.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-09-18T00:00:00Z,2025-10-17T23:59:59Z,CN=split-cdn.datastax.com,split-cdn.datastax.com,split-events.datastax.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,079d728abbf676f9526802b102312c85,bfa4c615115bec23e746bd41b4cf45cf1d3fc58d3fe490a99a7151ce60844e03,ctls,split-cdn.datastax.com,cloudfront,443,https://split-cdn.datastax.com,https,AmazonS3,application/xml,GET,18.66.102.82,/,/favicon.ico,2600:9000:223c:7c00:a:20e2:3800:93a1,Varnish,2,False,True,error,0,,,,,,,,
