new,host,a,status_code,soa,mx,cdn,cdn-name,txt,cname,aaaa,has_internal_ips,internal_ips,caa,ns
,vpn-lewis-6-46-66-92.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-lewis-6-46-71-5.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-live.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-livelogsauth-mirror-my-oceania.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-networkdocs.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-oemcn-saci.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-originmeet-git.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-osmail.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-paymentserpalt.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-portal-la.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-portal-sj.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-pr-oceania-mx.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,vpn-preprodcontainer-corporate.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-preproddocs.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-s3-repositoryerpalt.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-securedatabasevpn.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-sha-saci.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vpn-sistemaintegral.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-sslvpn-m.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,vpn-sslvpn.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vpn-sso-signup.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-staff-cacheeuw-meet-git.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-status-bucketsslvpn.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,vpn-status-clients-svnpostgresgit.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,vpn-statusdocusers.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-storage-corporate.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-streamb2bmy-oceania.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-system-postgresgit.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-temp-confignamasterrings.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-v2customers-production.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vpn-video-apps-docs.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-vip-authdev-miembros.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,vpn-vip-eng-myaws.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-vpn-bucket-slave-us.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-vpnmembers-access-customers-backupconfig.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-web01-erpalt.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-web01backup-accept-domain.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vpn-webapiprivate.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-world-any.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn-www.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn05.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,vpn1-1-gci.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpn4.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnaas.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnacc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnaccess-lagcc-cuny.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnaccount-tempcontainer-corporate.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnaccountclientsauth-mirror-my-oceania.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnaccountclientsauth.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnaccountmeet-git.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vpnadmin.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnalphainfra-postgresmx.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnapp-tempcontainer-corporate.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnarchive-examplestunnel-mx.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnassetslegacymyaws.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnb2b.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnbackup-admin-b2b-extranet-database-officebackups-domain.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnbackup-cachestatus-datacontroller-sql.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnbackup.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnbackupash2-optin-a2.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnbeta-devenv-oceania-exchangedns.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnbetamonitoring-live.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnbucket-data-stagingdefaultproduction.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpncache-cloudqaproxy-vpn.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpncachecrmloginaccept-domain.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnclients-wwwm.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnconfignetworkbackups-www-test.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnconfignetworkbackups.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnconfluence-demoredirectaccept-domain.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnconfluence.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpncorporate-examplesbackup-meet-git.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpncswwwm.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,vpncustomers-private-exchange-examplesbackup-meet-git.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpncustomersb2bconfig-redirect.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpndashouani.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpndebugwebdemo.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,vpndev-monitoring-live.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpndevdb1static-clients-stats-corp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpndevelopmentcacheeuw.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpndownloads-sslvpn.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnedge.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnenassets-defaultproduction.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnengineering-vip-wiki-controller-new-corp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnerrorjirasite.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnextranetcorp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpngcp-internal-link.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpngcp-smpa.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpngcp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpngtomcat.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnhelp-helporigin.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnhelp-new-oceania.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnhelp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnhelptrackjiratunnel-mx.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnhost29-37.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpninternal-aprendiendo-y-practicando.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnipv4-c020-lax009-ix.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnjenkinselasticbeanstalktemp-sftp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnlogindefaultproduction.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnlogsauth-mirror-my-oceania.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnmach131-87-177-26.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnmediaconfig-helpdesk.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnmembers-access-customers-backupconfig.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnmijnp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnminervabeta.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnminervaproxyslaveconfig.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnmirror-erpalt.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vpnnewmanager-devel-vpn.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnnotify24.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnpartners-config.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnpayments-wwwexternal-domain.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnpornparody.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnprd-stg-april-php-accountswebproxy.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnprd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnpreferences-data-networkdatabasevpn.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnpreferences-private-awspaymentsstorage.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnpreferences-team-minerva-clients-stats-corp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnpreferences-vpspublic-panel.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnpreferencesmembersacc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnpress.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnproduction.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnredirect-beta-origin.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpns3-hostmeet-clients.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnstaging-stagingcmsdb-postgresgit.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vpnstoremiembrostunnel-mx.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnsystemaccept-domain.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnteamrepositoryerpalt.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpntunnel-develip-git.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vpntunnel.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnupdate-uploads-v1-web.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnupdateprod.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnuploadstemp-exchangedns.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnuserlog.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnusers.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnv1.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnv2admin.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnv2csmiembrostunnel-mx.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vpnv4.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnvip-remote.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vpnvpnlinkoceania-exchangedns.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnvpnusers.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnweb-centadm.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnwiki.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpnwikibackups.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vpp-app.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vps-en.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vps-external-domain.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vps-psc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vps-us.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vps1acc.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vps1live.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpsauth-mirror-my-oceania.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpsaws-help-helporigin.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vpslabshelporigin.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vrm.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vrrp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vrzmz-fw02-stdby.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vs.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vsine01.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vsm.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vstream.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vtesone.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vtm.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vto.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vtr.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vuabstest.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vuscica2.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vuulr.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx14.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx16.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx17.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx19.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx20.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx22.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx24.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx25.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx26.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vx27.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx30.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx34.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx35.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx37.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx39.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx40.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx41.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vx43.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx46.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx5.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx60.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx63.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx64.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx65.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx67.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx69.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx70.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx73.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx74.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx76.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vx77.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx81.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx84.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx88.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,vx89.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx90.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx91.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx94.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vx96.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vxe-5-1-3.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,vxe-7-1-2.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vxe-7-1-3.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vybory.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vydia.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vyuka.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,vzn.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,w.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,w1.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,w10hv.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,w12.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,w22n.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,w27p.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,w2k3-dbs-skystu.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,w2k3.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,w3-intl.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,w3.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,w3id-dev-dallas.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,w3id-ns.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,w3idapi.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,wa.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,wa01.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,wa1.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,wach200-90.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,wach201-79.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,wacker.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,wadainonewsarekore.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,wagagach.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,waikikibeach.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,waip-lrm5.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,waip3-sfact2-services.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,waip3.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,wait.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,wakagourmet.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,waken.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,wakuwakuiezukuri.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,wall.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,wallet.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,wallets.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,wallpaper.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,walygatorparc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,wamp.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,wannaone3rd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,wanwordy-playfulcorp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,waplog-chat-dating-meet-friend.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,warako.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,wardscore.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,wargaming.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,warmlist-2-old.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,warmlist.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,warna-warni-id.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,warna.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,warotasokuhou.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,warp-qwt.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,warriormale.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,was6.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,wasdev.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,wasted-talent.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,wat-api-enhanced-rm.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,wat-vcse-c1-1.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,wat-vcse-c1-4.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,wat-vcse-c1-6.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,watch-me.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,watchman001-an.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,watchman002-an.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,watchtoday.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,wateroffice.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,watpo.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,wats.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,watson-orchestrate.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,watson.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,wavenet.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,wavepad.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,wavoka.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
