new,host,a,aaaa,cname,soa,status_code,ns,cdn,cdn-name,txt,caa,mx,has_internal_ips,internal_ips
,p28-acsegateway.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:7100::210:133, 2a02:26f0:7100::210:109","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p29-fmipmobile-china.otoplus.com,"104.126.36.235, 104.126.36.202","2a02:26f0:ab00::214:8e69, 2a02:26f0:ab00::214:8e41","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p29-iwres-china.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:6c00::210:bae9, 2a02:26f0:6c00::210:baa2","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p29-sharedav-china.otoplus.com,"96.16.54.185, 96.16.54.179","2a02:26f0:d200::6010:3641, 2a02:26f0:d200::6010:3651","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p29.otoplus.com,"2.16.186.162, 2.16.186.233",,"otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p2aokqt8.otoplus.com,"96.16.54.185, 96.16.54.179","2a02:26f0:d200::6010:3641, 2a02:26f0:d200::6010:3651","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p301-iwmb8.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:6c00::210:baa2, 2a02:26f0:6c00::210:bae9","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p309-iworkpreviewapi-china.otoplus.com,"95.101.133.49, 95.101.133.17","2001:2030:0:17::5f65:8511, 2001:2030:0:17::5f65:8531","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p31-iwres-china.otoplus.com,"23.38.98.73, 23.38.98.66","2a02:26f0:480:1a::5f65:6f97, 2a02:26f0:480:1a::5f65:6faa","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p31-uploadimagews.otoplus.com,"96.6.42.75, 96.6.42.90","2600:1408:7400::6006:2a5a, 2600:1408:7400::6006:2a4b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p32-fmip-china.otoplus.com,,"2a02:26f0:7100::210:133, 2a02:26f0:7100::210:109","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p33-iwmb.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:3100::1735:2afb, 2a02:26f0:3100::1735:2b0b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p33-streams.otoplus.com,"104.126.36.202, 104.126.36.235","2a02:26f0:ab00::214:8e69, 2a02:26f0:ab00::214:8e41","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p34-iwmb.otoplus.com,"95.101.133.49, 95.101.133.17","2001:2030:0:17::5f65:8511, 2001:2030:0:17::5f65:8531","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p34-ubiquity.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:3100::1735:2afb, 2a02:26f0:3100::1735:2b0b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p35-keyvalueservice.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:6c00::210:baa2, 2a02:26f0:6c00::210:bae9","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p36-docws-china.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:fe00::213:c30a, 2a02:26f0:fe00::213:c352","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p37-content-china.otoplus.com,"23.38.98.73, 23.38.98.66","2a02:26f0:1700:b::b856:6748, 2a02:26f0:1700:b::b856:6750","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p38-remindersws.otoplus.com,,,"otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,"ns-1371.awsdns-43.org, ns-2006.awsdns-58.co.uk, ns-37.awsdns-04.com, ns-643.awsdns-16.net",,,,,,,
,p40-iwnr.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p40-sharedav.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:3100::1735:2afb, 2a02:26f0:3100::1735:2b0b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p43-fmipmail-china.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p43-iwmb5.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:7100::210:133, 2a02:26f0:7100::210:109","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p43-quota-china.otoplus.com,"95.101.133.49, 95.101.133.17","2001:2030:0:17::5f65:8511, 2001:2030:0:17::5f65:8531","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p44-mccgateway.otoplus.com,"23.38.98.73, 23.38.98.66","2a02:26f0:480:1a::5f65:6faa, 2a02:26f0:480:1a::5f65:6f97","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p45-buy.otoplus.com,"184.86.103.72, 184.86.103.80","2a02:26f0:fd00:d::5c7b:8085, 2a02:26f0:fd00:d::5c7b:80a9","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p46-iwmb9-china.otoplus.com,"23.38.98.73, 23.38.98.66","2a02:26f0:480:1a::5f65:6f97, 2a02:26f0:480:1a::5f65:6faa","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p47-iwmb7.otoplus.com,"95.101.133.49, 95.101.133.17","2001:2030:0:17::5f65:8511, 2001:2030:0:17::5f65:8531","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p48-docws-china.otoplus.com,"104.126.36.202, 104.126.36.235",,"otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p50-availability-china.otoplus.com,"96.6.42.75, 96.6.42.90","2600:1408:7400::6006:2a5a, 2600:1408:7400::6006:2a4b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p53-fmipmail-china.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:3100::1735:2afb, 2a02:26f0:3100::1735:2b0b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p53-mccgateway.otoplus.com,"23.38.98.73, 23.38.98.66","2a02:26f0:480:1a::5f65:6faa, 2a02:26f0:480:1a::5f65:6f97","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p55-escrowproxy-china.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:7100::210:109, 2a02:26f0:7100::210:133","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p55-feedbackws.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:3100::1735:2afb, 2a02:26f0:3100::1735:2b0b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p56-mcc.otoplus.com,"23.38.98.66, 23.38.98.73","2a02:26f0:1700:b::b856:6750, 2a02:26f0:1700:b::b856:6748","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p57-mailws.otoplus.com,"23.38.98.73, 23.38.98.66","2a02:26f0:1700:b::b856:6748, 2a02:26f0:1700:b::b856:6750","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p57-sharedstreams.otoplus.com,,,"otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p58-contactsws.otoplus.com,"23.43.58.241, 23.43.58.218","2600:1408:7400::6006:2a4b, 2600:1408:7400::6006:2a5a","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p58-fmipmobile-china.otoplus.com,"23.38.98.66, 23.38.98.73","2a02:26f0:1700:b::b856:6750, 2a02:26f0:1700:b::b856:6748","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p58-iworkexportws-china.otoplus.com,"96.6.42.90, 96.6.42.75","2600:1408:7400::6006:2a4b, 2600:1408:7400::6006:2a5a","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p59-ckcoderouter.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:280:4::213:7855, 2a02:26f0:280:4::213:784b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p59-ckdatabase.otoplus.com,"104.126.36.202, 104.126.36.235","2a02:26f0:3100::1735:2afb, 2a02:26f0:3100::1735:2b0b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p60-cache.en.letgo.com,"3.230.51.120, 23.22.130.80, 54.175.52.101",,,"ns-384.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,p62-fmf.otoplus.com,"23.38.98.66, 23.38.98.73","2a02:26f0:1700:b::b856:6750, 2a02:26f0:1700:b::b856:6748","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p64-ckshare-china.otoplus.com,"23.43.58.241, 23.43.58.218","2600:1408:7400::6006:2a5a, 2600:1408:7400::6006:2a4b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p64-contacts.otoplus.com,"104.126.36.202, 104.126.36.235","2a02:26f0:3100::1735:2afb, 2a02:26f0:3100::1735:2b0b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,"ns-1371.awsdns-43.org, ns-2006.awsdns-58.co.uk, ns-37.awsdns-04.com, ns-643.awsdns-16.net",,,,,,,
,p65-docws.otoplus.com,"23.38.98.73, 23.38.98.66","2a02:26f0:480:1a::5f65:6f97, 2a02:26f0:480:1a::5f65:6faa","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p65-iworkextstore-china.otoplus.com,"96.16.54.179, 96.16.54.185","2a02:26f0:d200::6010:3641, 2a02:26f0:d200::6010:3651","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p66-keyvalueservice.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p66-quota.otoplus.com,"96.6.42.90, 96.6.42.75","2600:1408:7400::6006:2a4b, 2600:1408:7400::6006:2a5a","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p67-iwmb9-china.otoplus.com,,,otoplus.edgekey.net,,NOERROR,,,,,,,,
,p71-statici-china.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p72-caldav.otoplus.com,,"2a02:26f0:3100::1735:2afb, 2a02:26f0:3100::1735:2b0b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p97-fmfmobile.otoplus.com,"104.126.36.202, 104.126.36.235","2a02:26f0:ab00::214:8e69, 2a02:26f0:ab00::214:8e41","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,p97-setup.otoplus.com,"2.16.186.233, 2.16.186.162",,"otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,pacdcmesowr04.otoplus.com,"95.101.133.17, 95.101.133.49","2001:2030:0:17::5f65:8531, 2001:2030:0:17::5f65:8511","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,pacdcsappdp02-b.otoplus.com,"23.38.98.73, 23.38.98.66","2a02:26f0:1700:b::b856:6750, 2a02:26f0:1700:b::b856:6748","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,packagetracer.otoplus.com,,,"otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,"ns-1371.awsdns-43.org, ns-2006.awsdns-58.co.uk, ns-37.awsdns-04.com, ns-643.awsdns-16.net",,,,,,,
,pacnw.otoplus.com,"23.38.98.66, 23.38.98.73","2a02:26f0:480:1a::5f65:6faa, 2a02:26f0:480:1a::5f65:6f97","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,pacovideoklipy.letgo.com,"3.230.51.120, 54.175.52.101, 23.22.130.80",,,"ns-384.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,pager85.otoplus.com,"104.126.36.202, 104.126.36.235","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,"ns-1371.awsdns-43.org, ns-2006.awsdns-58.co.uk, ns-37.awsdns-04.com, ns-643.awsdns-16.net",,,,,,,
,pages.info.olx.in,136.147.129.25,,pages.virt.s7.exacttarget.com,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,
,palaceshield.otoplus.com,,,"otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,"ns-1371.awsdns-43.org, ns-2006.awsdns-58.co.uk, ns-37.awsdns-04.com, ns-643.awsdns-16.net",,,,,,,
,palakkad.olx.in,"2.16.186.128, 2.16.186.248","2a02:26f0:3100::1735:2b3b, 2a02:26f0:3100::1735:2b5b","olxin.edge.olx.net, e36891.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,pamportal02-ip5.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:6c00::210:baa2, 2a02:26f0:6c00::210:bae9","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,panaji.olx.in,,,"olxin.edge.olx.net, e36891.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,panel-media.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,panipat.olx.in,"2.16.186.128, 2.16.186.248",,"olxin.edge.olx.net, e36891.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,parbhani.olx.in,"2.16.186.248, 2.16.186.128","2a02:26f0:6c00::210:ba80, 2a02:26f0:6c00::210:baf8","olxin.edge.olx.net, e36891.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,parterre.otoplus.com,"96.16.54.179, 96.16.54.185","2a02:26f0:d200::6010:3651, 2a02:26f0:d200::6010:3641","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,partner-2254955g5.otoplus.com,"96.6.42.75, 96.6.42.90","2600:1408:7400::6006:2a5a, 2600:1408:7400::6006:2a4b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,partner-api2.otoplus.com,"95.101.133.17, 95.101.133.49","2001:2030:0:17::5f65:8531, 2001:2030:0:17::5f65:8511","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,partner-customer-mdn.otoplus.com,"104.126.36.202, 104.126.36.235","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,partners-beta-acceptatie.otoplus.com,"23.38.98.73, 23.38.98.66","2a02:26f0:1700:b::b856:6748, 2a02:26f0:1700:b::b856:6750","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,partners-m.otoplus.com,"96.6.42.90, 96.6.42.75","2600:1408:7400::6006:2a4b, 2600:1408:7400::6006:2a5a","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,partnersdev.otoplus.com,"95.101.133.49, 95.101.133.17","2001:2030:0:17::5f65:8531, 2001:2030:0:17::5f65:8511","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,pasapoarte.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:3100::1735:2afb, 2a02:26f0:3100::1735:2b0b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,pathankot.olx.in,"2.16.186.128, 2.16.186.248","2a02:26f0:3100::1735:2b3b, 2a02:26f0:3100::1735:2b5b","olxin.edge.olx.net, e36891.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,patiala.olx.in,,"2a02:26f0:6c00::210:ba80, 2a02:26f0:6c00::210:baf8","olxin.edge.olx.net, e36891.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,payflowpro-edgemigration.otoplus.com,,,"otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,paymentdev.us-east-1.letgo.com,"3.230.51.120, 54.175.52.101, 23.22.130.80",,,"ns-384.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,payments-maildb2.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:3100::1735:2afb, 2a02:26f0:3100::1735:2b0b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,payments-mysqlbackups-www-test.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,payments.letgo.com,"23.38.98.116, 23.38.98.90","2a02:26f0:480:1a::5f65:6f8e, 2a02:26f0:480:1a::5f65:6fa4","payments.letgo.edgekey.net, e91746.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,pbs-t-3.otoplus.com,"2.20.142.161, 2.20.142.146",,"otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,pc16.robes-de-marieesvirusflags.letgo.com,"23.22.130.80, 3.230.51.120, 54.175.52.101",,,"ns-384.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,pc20.drwendypresantjahn.letgo.com,"3.230.51.120, 54.175.52.101, 23.22.130.80",,,"ns-384.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,pc30.ladyricecake-virusflags.letgo.com,"3.230.51.120, 23.22.130.80, 54.175.52.101",,,"ns-384.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,pc45.otoplus.com,"23.38.98.66, 23.38.98.73",,"otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,pcuser33.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:280:4::213:784b, 2a02:26f0:280:4::213:7855","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,pdychebfxr201.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:7100::210:133, 2a02:26f0:7100::210:109","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,pdylonstsjs01.otoplus.com,"23.38.98.66, 23.38.98.73","2a02:26f0:1700:b::b856:6748, 2a02:26f0:1700:b::b856:6750","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,penyuluhankelautanperikanan.otoplus.com,"23.38.98.66, 23.38.98.73","2a02:26f0:1700:b::b856:6750, 2a02:26f0:1700:b::b856:6748","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,perolascomsabedoria.otoplus.com,"104.126.36.202, 104.126.36.235","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,"ns-1371.awsdns-43.org, ns-2006.awsdns-58.co.uk, ns-37.awsdns-04.com, ns-643.awsdns-16.net",,,,,,,
,perseus.otoplus.com,"23.38.98.73, 23.38.98.66","2a02:26f0:480:1a::5f65:6faa, 2a02:26f0:480:1a::5f65:6f97","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,peshi.otoplus.com,"96.16.54.185, 96.16.54.179","2a02:26f0:d200::6010:3641, 2a02:26f0:d200::6010:3651","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,pet-9-1-2.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,peter.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:fe00::213:c352, 2a02:26f0:fe00::213:c30a","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,peterpotter90.otoplus.com,"184.86.103.80, 184.86.103.72","2a02:26f0:fd00:d::5c7b:80a9, 2a02:26f0:fd00:d::5c7b:8085","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,pfcvip.otoplus.com,"184.86.103.72, 184.86.103.80","2a02:26f0:fd00:d::5c7b:8085, 2a02:26f0:fd00:d::5c7b:80a9","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,pfinancial.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:7100::210:109, 2a02:26f0:7100::210:133","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,pgc-dev-ue1.otoplus.com,"184.86.103.72, 184.86.103.80","2a02:26f0:fd00:d::5c7b:80a9, 2a02:26f0:fd00:d::5c7b:8085","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,pge.otoplus.com,"104.126.36.202, 104.126.36.235","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
