input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url,tls_expired,csp_domains_,tls_mismatched
anspider.myshoplaza.com,The store is currently unavailable,404,6405,anspider.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,anspider.myshoplaza.com,cloudflare,443,https://anspider.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-2030805201,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
aokeleon.myshoplaza.com,aokeleon,200,636380,aokeleon.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,aokeleon.myshoplaza.com,cloudflare,443,https://aokeleon.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1206076886,104.18.27.71,Microsoft ASP.NET,6595,False,True,,,,
aoters.myshoplaza.com,The store is currently unavailable,404,6405,aoters.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,aoters.myshoplaza.com,cloudflare,443,https://aoters.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,617156865,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
api.gitbook.com,,404,93,api.gitbook.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-16T00:00:00Z,2024-04-15T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",gitbook.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4991886b556f7c1ff0be94cfbcc73319,9db6ff3822ccb682f86d02eb63112db9ad0f73a30882f407fe1b46307b964e73,True,ctls,api.gitbook.com,cloudflare,443,https://api.gitbook.com:443,https,cloudflare,application/json,GET,104.18.6.84,/,-336973701,2606:4700::6812:754,HTTP/3,1,False,True,,,,
app.gitbook.com,GitBook,200,28531,app.gitbook.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-16T00:00:00Z,2024-04-15T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",gitbook.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4991886b556f7c1ff0be94cfbcc73319,9db6ff3822ccb682f86d02eb63112db9ad0f73a30882f407fe1b46307b964e73,True,ctls,app.gitbook.com,cloudflare,443,https://app.gitbook.com:443,https,cloudflare,text/html,GET,104.18.6.84,/,50767597,2606:4700::6812:754,HTTP/3,392,False,True,,,https://o1000929.ingest.sentry.io/api/5960429/security/?sentry_key=a9072c7b7a264a6e9c617a4fa5fa8ed9&sentry_environment=gitbook-x-prod&sentry_release=10.9.388,
apple-shop.myshoplaza.com,The store is currently unavailable,404,6405,apple-shop.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,apple-shop.myshoplaza.com,cloudflare,443,https://apple-shop.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1923755960,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
apple-taiguo.myshoplaza.com,The store is currently unavailable,404,6405,apple-taiguo.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,apple-taiguo.myshoplaza.com,cloudflare,443,https://apple-taiguo.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-887808495,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
aprettys.myshoplaza.com,aprettys,200,807541,aprettys.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,aprettys.myshoplaza.com,cloudflare,443,https://aprettys.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1206076886,104.18.27.71,Microsoft ASP.NET,9189,False,True,,,,
apupillarys.myshoplaza.com,apupillarys,200,781400,apupillarys.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,apupillarys.myshoplaza.com,cloudflare,443,https://apupillarys.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1206076886,104.18.27.71,Microsoft ASP.NET,8936,False,True,,,,
aquaoas.myshoplaza.com,aquaoas,200,303451,aquaoas.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,aquaoas.myshoplaza.com,cloudflare,443,https://aquaoas.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1206076886,104.18.27.71,Microsoft ASP.NET,5906,False,True,,,,
archive.myshoplaza.com,,200,275645,archive.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,archive.myshoplaza.com,cloudflare,443,https://archive.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1206076886,104.18.27.71,Microsoft ASP.NET,2394,False,True,,,,
ardabrshop.myshoplaza.com,The store is currently unavailable,404,6405,ardabrshop.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,ardabrshop.myshoplaza.com,cloudflare,443,https://ardabrshop.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-434510331,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
ares.myshoplaza.com,ares,200,153897,ares.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,ares.myshoplaza.com,cloudflare,443,https://ares.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1206076886,104.18.27.71,Microsoft ASP.NET,1876,False,True,,,,
arkvoyage.myshoplaza.com,The store is currently unavailable,404,6405,arkvoyage.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,arkvoyage.myshoplaza.com,cloudflare,443,https://arkvoyage.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,1533905477,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
artemis.myshoplaza.com,artemis,200,143337,artemis.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,artemis.myshoplaza.com,cloudflare,443,https://artemis.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1206076886,104.18.27.71,Microsoft ASP.NET,1194,False,True,,,,
artshuai.myshoplaza.com,The store is currently unavailable,404,6405,artshuai.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,artshuai.myshoplaza.com,cloudflare,443,https://artshuai.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.27.71,/,-1283747742,104.18.26.71,Microsoft ASP.NET,26,False,True,,,,
asd123456asdf.myshoplaza.com,The store doesn’t exist,404,6373,asd123456asdf.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,asd123456asdf.myshoplaza.com,cloudflare,443,https://asd123456asdf.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,531371974,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
asdfshop.myshoplaza.com,The store is currently unavailable,404,6405,asdfshop.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,asdfshop.myshoplaza.com,cloudflare,443,https://asdfshop.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1503078967,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
asdgag.myshoplaza.com,The store doesn’t exist,404,6373,asdgag.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,asdgag.myshoplaza.com,cloudflare,443,https://asdgag.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.27.71,/,302485676,104.18.26.71,Microsoft ASP.NET,26,False,True,,,,
asset.goods.shoplazza.com,502 Bad Gateway,502,253,asset.goods.shoplazza.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-19T00:00:00Z,2024-05-19T23:59:59Z,CN=asset.goods.shoplazza.com,asset.goods.shoplazza.com,,asset.goods.shoplazza.com,"CN=Encryption Everywhere DV TLS CA - G1, OU=www.digicert.com, O=DigiCert Inc, C=US",Encryption Everywhere DV TLS CA - G1,DigiCert Inc,5b234f4e7d04887723533b46f306242f,ddd7844e0760af77195a77addd011bec7f1da1b99df97ba5cf00ca1ab7296706,,ctls,asset.goods.shoplazza.com,,443,https://asset.goods.shoplazza.com:443,https,Tengine,text/html,GET,163.181.92.235,/,-1096843031,163.181.92.234,Tengine,8,False,,,,,
assets.shoplazza.com,,403,290,assets.shoplazza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-05T00:00:00Z,2023-12-05T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",dc43ff7ccdff4184aed05d50caad0f83,98240d73d6a408ad847bac67613386a3c88245da270ed0480ccb83faea198107,,ctls,assets.shoplazza.com,cloudflare,443,https://assets.shoplazza.com:443,https,cloudflare,application/xml,GET,104.18.14.54,/,1094003827,104.18.15.54,HTTP/3,9,False,True,,,,
asyouwishs.myshoplaza.com,asyouwishs,200,865758,asyouwishs.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,asyouwishs.myshoplaza.com,cloudflare,443,https://asyouwishs.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1206076886,104.18.27.71,Microsoft ASP.NET,9408,False,True,,,,
atetr.myshoplaza.com,The store is currently unavailable,404,6405,atetr.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,atetr.myshoplaza.com,cloudflare,443,https://atetr.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1095846517,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
atshop.myshoplaza.com,The store is currently unavailable,404,6405,atshop.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,atshop.myshoplaza.com,cloudflare,443,https://atshop.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-976123763,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
attractoy.myshoplaza.com,Mercado Libre MEX,200,633963,attractoy.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,attractoy.myshoplaza.com,cloudflare,443,https://attractoy.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1206076886,104.18.27.71,Microsoft ASP.NET,6158,False,True,,,,
attwows.myshoplaza.com,The store doesn’t exist,404,6373,attwows.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,attwows.myshoplaza.com,cloudflare,443,https://attwows.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,1940901632,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
aurreel.myshoplaza.com,The store doesn’t exist,418,6373,aurreel.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,aurreel.myshoplaza.com,cloudflare,443,https://aurreel.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1206076886,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
auskell.myshoplaza.com,Just a moment...,403,5825,www.killgold.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-27T12:02:45Z,2023-10-25T12:02:44Z,CN=www.killgold.com,www.killgold.com,,www.killgold.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,8d43499c632a6cb4cb2487a4709ab246,31c3d9b99b2c6087cb5c22f3e74cf89c14951dfa3e8310db9b31bda16d7d44f6,,ctls,www.killgold.com,cloudflare,443,https://auskell.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1524170435,104.18.27.71,HTTP/3,1,False,True,https://www.killgold.com/,,,
avisking.myshoplaza.com,The store is currently unavailable,404,6405,avisking.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,avisking.myshoplaza.com,cloudflare,443,https://avisking.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.27.71,/,-120818641,104.18.26.71,Microsoft ASP.NET,26,False,True,,,,
azb.myshoplaza.com,The store doesn’t exist,404,6373,azb.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-01T00:00:00Z,2024-02-01T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ca259f38935f47dd106ab8646c846212,e681ade231aac119a9f5c55f7c43053aa0a4691f8f4ac353cd76418d1127eaf7,,ctls,azb.myshoplaza.com,cloudflare,443,https://azb.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-584458135,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
azurlove.myshoplaza.com,The store doesn’t exist,404,6373,azurlove.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,azurlove.myshoplaza.com,cloudflare,443,https://azurlove.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,1946863889,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
badger.apps.shoplazza.com,店匠科技,200,5478,badger.apps.shoplazza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-08T00:00:00Z,2023-10-08T23:59:59Z,"CN=apps.shoplazza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",apps.shoplazza.com,"Cloudflare, Inc.",apps.shoplazza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",15ca2565f79c983f1c62936aeefc38be,fb3533924b1e7f16caf41649ea826eb280f21da98b7256078ded80b6dba33bb7,True,ctls,badger.apps.shoplazza.com,cloudflare,443,https://badger.apps.shoplazza.com:443,https,cloudflare,text/html,GET,104.18.14.54,/,827389642,104.18.15.54,HTTP/3,157,False,True,,,,
badinka.myshoplaza.com,Badinka Official Store,200,202750,badinka.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,badinka.myshoplaza.com,cloudflare,443,https://badinka.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.27.71,/,-1206076886,104.18.26.71,Microsoft ASP.NET,1445,False,True,,,,
