new,host,a,soa,status_code,cname,cdn,cdn-name,txt,ns,aaaa,mx,caa
[x],content.dm-staging.informaticacloud.com,"52.26.110.152, 34.208.9.163","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,iics-dmstaging-maids-ids-elb-715185977.us-west-2.elb.amazonaws.com,,,,,,,
[x],content.dm-uk.informaticacloud.com,"35.177.203.250, 3.11.203.81","ns-1198.awsdns-21.org, awsdns-hostmaster.amazon.com",NOERROR,iics-prod-ukids-ma-elb-1653431102.eu-west-2.elb.amazonaws.com,,,,"ns-1198.awsdns-21.org, ns-159.awsdns-19.com, ns-1934.awsdns-49.co.uk, ns-654.awsdns-17.net",,,
[x],content.dm-us-dr.informaticacloud.com,18.205.145.16,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,dmdrusinformaticacloudcom-1519222997.us-east-1.elb.amazonaws.com,,,,,,,
[x],content.dm-us.informaticacloud.com,"52.10.243.198, 52.24.61.131","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,iics-gaprod-ids-elb-1452553307.us-west-2.elb.amazonaws.com,,,,,,,
[x],content.dm1-ap.informaticacloud.com,40.81.219.180,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,True,azure,,,,,
[x],content.dm1-apau.informaticacloud.com,20.70.16.210,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],content.dm1-apse.informaticacloud.com,20.197.112.42,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],content.dm1-em.informaticacloud.com,20.79.77.157,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],content.dm1-staging.informaticacloud.com,51.143.110.192,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,True,azure,,,,,
[x],content.dm1-us.informaticacloud.com,40.91.74.126,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,True,azure,,,,,
[x],content.dm2-us.informaticacloud.com,,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,True,google,,,,,
[x],content.dmr-us.informaticacloud.com,"34.210.216.243, 54.201.90.0","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,iics-dmr-preview-ma-elb-1596379522.us-west-2.elb.amazonaws.com,,,,,,,
[x],content.iics-icinq1.informaticacloud.com,,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,iics-icinq1-ids-elb-186513650.us-west-2.elb.amazonaws.com,,,,,,,
[x],content.informatica.com,52.188.201.96,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,"informatica.tenant-services.seismic.com, smc-prod-eastus-ngx-cdp0.eastus.cloudapp.azure.com",True,azure,,,,,
[x],creative.informatica.com,,,NOERROR,rr-creative-informatica-com.getbynder.com,True,cloudfront,,"ns-1488.awsdns-58.org, ns-167.awsdns-20.com, ns-1868.awsdns-41.co.uk, ns-514.awsdns-00.net","2600:9000:2046:a800:1:70d:cc00:93a1, 2600:9000:2046:ca00:1:70d:cc00:93a1, 2600:9000:2046:1400:1:70d:cc00:93a1, 2600:9000:2046:a00:1:70d:cc00:93a1, 2600:9000:2046:9a00:1:70d:cc00:93a1, 2600:9000:2046:7a00:1:70d:cc00:93a1, 2600:9000:2046:7600:1:70d:cc00:93a1, 2600:9000:2046:1600:1:70d:cc00:93a1",,amazon.com
[x],crl.informatica.com,194.165.163.170,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,v=spf1 include:spf.protection.outlook.com -all,,,,
[x],csm.informatica.com,198.202.141.160,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,v=spf1 include:spf.protection.outlook.com -all,,,,
[x],customersuccess.informatica.com,198.202.141.84,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:sendgrid.net include:spf-003d1f01.pphosted.com -all,,,"mxa-003d1f01.gslb.pphosted.com, mxb-003d1f01.gslb.pphosted.com",
[x],cygw.informatica.com,98.101.167.210,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],datamasters.informatica.com,"34.192.229.91, 52.23.59.102, 52.204.233.198","ns-1354.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,informatica.influitive.com,,,,,,,
[x],dataviz.informatica.com,20.80.177.208,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,azdataviz.informatica.com,,,,,,,
[x],db-sbc1.informatica.com,80.169.138.253,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],dbgw.informatica.com,80.169.138.250,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],deloitteextract.informaticacloud.com,"34.225.41.90, 52.70.154.85","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,iics-prod-deloitte-ids-ma--elb-71875344.us-east-1.elb.amazonaws.com,,,,,,,
[x],dev.static.informaticacloud.com,23.212.202.252,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"dev.static.informaticacloud.com.edgekey.net, e4919.b.akamaiedge.net",,,,,,,
[x],devadobe.informaticacloud.com,"34.208.9.163, 52.26.110.152","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,"dm-staging.informaticacloud.com, iics-dmstaging-maids-ids-elb-715185977.us-west-2.elb.amazonaws.com",,,,,,,
[x],developer.informatica.com,"104.18.210.56, 104.18.211.56","jeremy.ns.cloudflare.com, dns.cloudflare.com",NOERROR,ssl.readmessl.com,True,cloudflare,,,"2606:4700::6812:d238, 2606:4700::6812:d338",,"comodoca.com, digicert.com, letsencrypt.org, pki.goog; cansignhttpexchanges=yes"
[x],devint-ma.informaticacloud.com,,,NOERROR,,,,,,,,
[x],devint1.non-prod.static.informaticacloud.com,23.221.251.20,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"devint1.non-prod.static.informaticacloud.com.edgekey.net, e4919.b.akamaiedge.net",,,,,,,
[x],devnet.informatica.com,198.202.141.84,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],dm-ap.informaticacloud.com,,"ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,iics-dmap-ma-elb-98146291.ap-southeast-2.elb.amazonaws.com,,,,,,,
[x],dm-apne.informaticacloud.com,"35.78.57.241, 52.198.201.155","ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,iics-prod-dmapne-ma-elb-1061775164.ap-northeast-1.elb.amazonaws.com,,,,,,,
[x],dm-em.informaticacloud.com,"54.229.43.97, 54.246.136.149","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,iics-dmem-external-elb-1324957547.eu-west-1.elb.amazonaws.com,,,,,,,
[x],dm-emea.informaticacloud.com,34.254.118.71,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,dm-emeainformaticacloudcom-203841214.eu-west-1.elb.amazonaws.com,,,,,,,
[x],dm-ford-us.informaticacloud.com,"52.20.120.39, 54.86.116.162","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,iics-ford-prod-ma-elb-138688749.us-east-1.elb.amazonaws.com,,,,,,,
[x],dm-staging.informaticacloud.com,"34.208.9.163, 52.26.110.152","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,iics-dmstaging-maids-ids-elb-715185977.us-west-2.elb.amazonaws.com,,,,,,,
[x],dm-uk.informaticacloud.com,"35.177.203.250, 3.11.203.81","ns-1198.awsdns-21.org, awsdns-hostmaster.amazon.com",NOERROR,iics-prod-ukids-ma-elb-1653431102.eu-west-2.elb.amazonaws.com,,,,,,,
[x],dm-us-dr.informaticacloud.com,18.205.145.16,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,dmdrusinformaticacloudcom-1519222997.us-east-1.elb.amazonaws.com,,,,,,,
[x],dm-us.informaticacloud.com,"52.10.243.198, 52.24.61.131","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,iics-gaprod-ids-elb-1452553307.us-west-2.elb.amazonaws.com,,,,,,,
[x],dm1-apau.informaticacloud.com,20.70.16.210,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],dm1-apse.informaticacloud.com,20.197.112.42,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],dm1-emse.informaticacloud.com,20.203.18.50,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],dm1-staging.informaticacloud.com,51.143.110.192,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,True,azure,,,,,
[x],dm1-us.informaticacloud.com,40.91.74.126,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,True,azure,,,,,
[x],dm1d-staging.informaticacloud.com,20.42.24.231,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,True,azure,,,,,
[x],dm2-staging.informaticacloud.com,35.201.73.127,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,True,google,,,,,
[x],dm2p-us.informaticacloud.com,,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,True,google,,,,,
[x],dmr-us.informaticacloud.com,"34.210.216.243, 54.201.90.0","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,iics-dmr-preview-ma-elb-1596379522.us-west-2.elb.amazonaws.com,,,,,,,
[x],doc.rt.informaticacloud.com,54.203.250.173,"dns-external-master.amazon.com, root.amazon.com",NOERROR,ec2-54-203-250-173.us-west-2.compute.amazonaws.com,,,,,,,
[x],docker-registry.informaticacloud.com,35.167.171.26,"ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"454211873573.dkr.ecr.us-west-2.amazonaws.com, nlb3-161b231b478fe029.elb.us-west-2.amazonaws.com, nlb1-7176b1d33c29c15d.elb.us-west-2.amazonaws.com",,,,,,,
[x],docs.informatica.com,2.17.185.153,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"docs.informatica.com.edgekey.net, e2762.b.akamaiedge.net",,,,,,,
[x],download-test.informatica.com,23.206.18.201,"n0g.akamaiedge.net, hostmaster.akamai.com",NOERROR,"san-download-test.informatica.com.edgekey.net, e2762.g.akamaiedge.net",,,,,,,
[x],download.informatica.com,104.102.23.14,"n0g.akamaiedge.net, hostmaster.akamai.com",NOERROR,"san-download.informatica.com.edgekey.net, e2762.g.akamaiedge.net",,,,,,,
[x],dpsupport-test.informatica.com,,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,v=spf1 include:spf.protection.outlook.com -all,,,,
[x],dqqa.informaticacloud.com,,,NOERROR,dq-qa.ng.infacloudops.net,,,,,,,
[x],droplets.informatica.com,"3.72.140.173, 34.141.55.250","dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,amazing-tanuki-4fd6ff.netlify.app,True,google,,,"2a05:d014:275:cb02::c8, 2a05:d014:275:cb00::c8",,
[x],emc1-apigw.dm1-em.informaticacloud.com,20.79.88.100,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],emc1-b2bgw.dm1-em.informaticacloud.com,20.79.97.80,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],emc1-cai.dm1-em.informaticacloud.com,20.79.90.161,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],emc1-dqcloud.dm1-em.informaticacloud.com,20.79.66.109,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],emc1-dqprofile.dm1-em.informaticacloud.com,20.79.98.62,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],emc1-ing.dm1-em.informaticacloud.com,20.79.90.187,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],emc1-opsinsights.dm1-em.informaticacloud.com,20.113.51.93,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],emc1-sfdc-cai.dm1-em.informaticacloud.com,20.79.90.161,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,emc1-cai.dm1-em.informaticacloud.com,,,,,,,
[x],emse1.dm1-emse.informaticacloud.com,20.203.19.249,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],emw1-apigw.dm-em.informaticacloud.com,,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,apigw-emw1-prod-pod1-747417221.eu-west-1.elb.amazonaws.com,,,,,,,
[x],emw1-apim.dm-em.informaticacloud.com,"52.213.142.196, 52.209.53.185","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,apim-emw1-prod-pod1-811309184.eu-west-1.elb.amazonaws.com,,,,,,,
[x],emw1-cai.dm-em.informaticacloud.com,,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,cai-prod-emw1-ext-alb-120525393.eu-west-1.elb.amazonaws.com,,,,"ns-1011.awsdns-62.net, ns-1411.awsdns-48.org, ns-1708.awsdns-21.co.uk, ns-349.awsdns-43.com",,,
[x],emw1-cih.dm-em.informaticacloud.com,"52.209.24.67, 52.213.107.248","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,b2bcih-emw1-prod-pod1-583668268.eu-west-1.elb.amazonaws.com,,,,,,,
[x],emw1-dqcloud.dm-em.informaticacloud.com,"54.73.147.178, 52.210.210.225, 54.155.241.247","ns-1566.awsdns-03.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dqcloud-ext-nlb-emw1-e6c8e10cfe025c48.elb.eu-west-1.amazonaws.com,,,,,,,
[x],emw1-dqprofile.dm-em.informaticacloud.com,"63.35.37.184, 18.202.188.93, 52.208.238.244","ns-1566.awsdns-03.co.uk, awsdns-hostmaster.amazon.com",NOERROR,dqprofiling-ext-nlb-emw1-634fbf15d01acdc0.elb.eu-west-1.amazonaws.com,,,,,,,
[x],emw1-ing.dm-em.informaticacloud.com,"54.73.233.144, 54.155.196.84, 52.214.6.122","ns-1566.awsdns-03.co.uk, awsdns-hostmaster.amazon.com",NOERROR,a7add521f15814126b387dba8fcaa031-01d137861dfdb9f6.elb.eu-west-1.amazonaws.com,,,,,,,
[x],emw1-mdm.dm-em.informaticacloud.com,"54.73.202.168, 54.229.216.178, 52.209.15.73","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,a9a9e2dd814d54d4ab0322b689557343-157237402.eu-west-1.elb.amazonaws.com,,,,,,,
[x],engageitops.informatica.com,198.202.141.84,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,v=spf1 include:spf.protection.outlook.com -all,,,,
[x],enterpriseenrollment.informatica.com,52.236.189.96,"ns1-07.azure-dns.com, azuredns-hostmaster.microsoft.com, ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,"enterpriseenrollment-s.manage.microsoft.com, manage-pe.trafficmanager.net, pexsucpeu02.westeurope.cloudapp.azure.com, pexsucpeu03.swedencentral.cloudapp.azure.com",True,azure,,,,,
[x],erpcheckipp.informatica.com,198.202.141.50,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],es.informatica.com,198.202.141.157,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,wwwmicrolb.informatica.com,,,v=spf1 include:spf.protection.outlook.com -all,,,,
[x],euexpe01.informatica.com,194.165.163.143,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],euexpe02.informatica.com,194.165.163.144,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],euexpecluster.informatica.com,"194.165.163.143, 194.165.163.144","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],eugw.informatica.com,194.165.163.133,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],eventportal.informatica.com,,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,d3g8zoxfdtlsmg.cloudfront.net,,,,,,,
[x],events.informatica.com,"44.230.231.61, 44.240.124.157, 52.13.223.12","ns-931.awsdns-52.net, awsdns-hostmaster.amazon.com",NOERROR,ingress2.prd.rainfocus.com,,,,"ns-1356.awsdns-41.org, ns-1707.awsdns-21.co.uk, ns-483.awsdns-60.com, ns-931.awsdns-52.net",,,
[x],expe.geo.informatica.com,194.165.163.144,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],experience.informatica.com,"85.222.140.11, 85.222.140.10, 85.222.140.6","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,"experience.informatica.com.00d41000000dqx7eai.live.siteforce.com, n.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com",,,,,,,
[x],florencetrust.informaticacloud.com,35.162.17.68,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],ford-us.informaticacloud.com,,,NOERROR,,,,,,,,
[x],ford.informaticacloud.com,168.128.29.58,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1011.awsdns-62.net, ns-1411.awsdns-48.org, ns-1708.awsdns-21.co.uk, ns-349.awsdns-43.com",,,
[x],fr.informatica.com,198.202.141.157,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,wwwmicrolb.informatica.com,,,v=spf1 include:spf.protection.outlook.com -all,,,,
[x],ftp3.informatica.com,198.202.141.56,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,v=spf1 include:spf.protection.outlook.com -all,,,,
[x],ftp4.informatica.com,52.71.71.10,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,v=spf1 include:spf.protection.outlook.com -all,,,,
[x],go-test.informatica.com,,"ns1.marketo.com, ops.localhost",NOERROR,mkto-ab220161.com,True,cloudflare,,"ns2.mktdns.com, ns1.marketo.com",,,
[x],guestportal.informatica.com,1.1.1.1,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,v=spf1 include:spf.protection.outlook.com -all,,,,
[x],hackathon.informatica.com,"34.148.79.160, 18.213.222.111","dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,enchanting-torte-fd2c43.netlify.app,,,,,"2600:1f18:2489:8202::c8, 2600:1f18:2489:8201::c8",,
[x],hk.informatica.com,198.202.141.157,,NOERROR,wwwmicrolb.informatica.com,,,,,,,
[x],hygw.informatica.com,,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],icd-app.dm-staging.informaticacloud.com,"52.24.250.3, 44.241.221.139, 54.200.122.97","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,idmcp-staging-us-alb-1724261827.us-west-2.elb.amazonaws.com,,,,,,,
[x],icd-app.dm1-staging.informaticacloud.com,20.69.95.236,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],icd-infaworld.informaticacloud.com,54.186.50.239,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,agent1-infa-icd-alb-1320813863.us-west-2.elb.amazonaws.com,,,,,,,
[x],icd-preview.informaticacloud.com,"52.8.242.239, 54.176.125.99","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,agent1-infa-icd-alb-944559822.us-west-1.elb.amazonaws.com,,,,,,,
[x],icsdownload.informatica.com,2.17.185.153,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"san-icsdownload.informatica.com.edgekey.net, e2762.b.akamaiedge.net",,,,,,,
[x],icsdownloadsecure.informatica.com,23.34.218.152,"n0ce.akamaiedge.net, hostmaster.akamai.com",NOERROR,"cac_san-icsdownloadsecure-new.informatica.com.edgekey.net, e2762.ce.akamaiedge.net",,,,,,,
[x],idiq-na1.dm-staging.informaticacloud.com,,,NOERROR,,,,,,,,
[x],idmcp-api.dm-ap.informaticacloud.com,"3.105.252.20, 13.210.60.121, 52.64.75.175","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,idmcp-prod-ap-alb-953732289.ap-southeast-2.elb.amazonaws.com,,,,,,,
[x],idmcp-api.dm-staging.informaticacloud.com,"52.24.250.3, 44.241.221.139, 54.200.122.97",,NOERROR,idmcp-staging-us-alb-1724261827.us-west-2.elb.amazonaws.com,,,,"ns-1475.awsdns-56.org, ns-1769.awsdns-29.co.uk, ns-332.awsdns-41.com, ns-560.awsdns-06.net",,,
[x],idmcp-api.dm1-staging.informaticacloud.com,20.69.95.236,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],idmcp-mgmt.dm-ap.informaticacloud.com,"3.105.252.20, 52.64.75.175, 13.210.60.121","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,idmcp-prod-ap-alb-953732289.ap-southeast-2.elb.amazonaws.com,,,,,,,
[x],idmcp-mgmt.dm-em.informaticacloud.com,"54.171.15.69, 54.228.155.206, 54.155.82.113","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,idmcp-prod-em-alb-551441935.eu-west-1.elb.amazonaws.com,,,,,,,
[x],idmcp-mgmt.dm-na.informaticacloud.com,"3.99.77.135, 15.156.22.247, 15.156.100.97","ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,idmcp-prod-ca-alb-358903202.ca-central-1.elb.amazonaws.com,,,,,,,
[x],idmcp-mgmt.dm-staging.informaticacloud.com,"54.200.122.97, 52.24.250.3, 44.241.221.139","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,idmcp-staging-us-alb-1724261827.us-west-2.elb.amazonaws.com,,,,,,,
[x],idmcp-mgmt.dm1-staging.informaticacloud.com,20.69.95.236,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],idmcp-mgmt.dmp-us.informaticacloud.com,"52.34.235.164, 100.20.178.73, 100.21.221.137","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,idmcp-prod-pr-alb-1819692874.us-west-2.elb.amazonaws.com,,,,,,,
[x],ids.dm.informaticacloud.com,54.187.153.203,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,ids-dminformaticacloudcom-897983748.us-west-2.elb.amazonaws.com,,,,,,,
[x],ids.na1-azure.informaticacloud.com,40.118.129.71,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,True,azure,,,,,
[x],ids.preview.informaticacloud.com,54.189.160.189,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,ids-previewinformaticacloudcom-562725388.us-west-2.elb.amazonaws.com,,,,,,,
[x],ie.informatica.com,198.202.141.157,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,wwwmicrolb.informatica.com,,,v=spf1 include:spf.protection.outlook.com -all,,,,
[x],iics-icinq1.informaticacloud.com,"44.241.216.125, 44.237.208.150","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,iics-icinq1-ids-elb-186513650.us-west-2.elb.amazonaws.com,,,,,,,
[x],iics-trust.informaticacloud.com,35.162.17.68,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],iicsassurance-na1.dm-us.informaticacloud.com,"52.35.239.44, 44.237.220.206","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,gcsassure-prod-202304m-ex-alb-1032382560.us-west-2.elb.amazonaws.com,,,,,,,
[x],iicsassurance-na2.dm-us.informaticacloud.com,"44.237.220.206, 52.35.239.44","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,gcsassure-prod-202304m-ex-alb-1032382560.us-west-2.elb.amazonaws.com,,,,,,,
[x],iicsassurance-use4.dm-us.informaticacloud.com,"52.35.239.44, 44.237.220.206","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,gcsassure-prod-202304m-ex-alb-1032382560.us-west-2.elb.amazonaws.com,,,,,,,
[x],iicsassurance-use6.dm-us.informaticacloud.com,"52.35.239.44, 44.237.220.206","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,gcsassure-prod-202304m-ex-alb-1032382560.us-west-2.elb.amazonaws.com,,,,,,,
[x],iicsassurance-usw3.dm-staging.informaticacloud.com,44.235.119.115,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,gcsassure-prod-stage-r38-ex-alb-1937056226.us-west-2.elb.amazonaws.com,,,,,,,
[x],iicsassurance-usw5.dm-us.informaticacloud.com,"44.237.220.206, 52.35.239.44","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,gcsassure-prod-202304m-ex-alb-1032382560.us-west-2.elb.amazonaws.com,,,,,,,
[x],il.informatica.com,198.202.141.157,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,wwwmicrolb.informatica.com,,,v=spf1 include:spf.protection.outlook.com -all,,,,
[x],in-sbc1.informatica.com,115.114.81.15,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],in-sbc2.informatica.com,115.114.81.16,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],inch-sbc1.informatica.com,115.110.138.9,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],infajiratest.informatica.com,198.202.141.77,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],infawikitest.informatica.com,,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
