input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_expired,tls_wildcard_certificate,webserver,cdn_name,cdn,csp_domains_,final_url
sfmdmex.testuff.bluesnap.com,All-in-One Payment Orchestration Platform to Increase Revenue & Reduce Costs | BlueSnap,200,218205,www.bluesnap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-30T00:00:00Z,2024-05-28T23:59:59Z,"CN=www.bluesnap.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.bluesnap.com,"Cloudflare, Inc.",www.bluesnap.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",486d84bf3d8d938a909f088c9a155133,5885e9a564b8a714d40faae2f62380010386da18e247e3f20092e69fd0d1110c,ctls,www.bluesnap.com,443,https://sfmdmex.testuff.bluesnap.com:443,https,text/html,GET,141.226.142.181,/,,141.226.142.181,Yoast SEO:20.8,1456,False,,,cloudflare,,,*.bluesnap.com,https://www.bluesnap.com
simonocampojae.testuff.bluesnap.com,All-in-One Payment Orchestration Platform to Increase Revenue & Reduce Costs | BlueSnap,200,218205,www.bluesnap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-30T00:00:00Z,2024-05-28T23:59:59Z,"CN=www.bluesnap.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.bluesnap.com,"Cloudflare, Inc.",www.bluesnap.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",486d84bf3d8d938a909f088c9a155133,5885e9a564b8a714d40faae2f62380010386da18e247e3f20092e69fd0d1110c,ctls,www.bluesnap.com,443,https://simonocampojae.testuff.bluesnap.com:443,https,text/html,GET,141.226.142.181,/,,141.226.142.181,Yoast SEO:20.8,1456,False,,,cloudflare,,,*.bluesnap.com,https://www.bluesnap.com
singapore.gibson.infra.parrot.sh,Index of /,200,1878,singapore.gibson.infra.parrot.sh,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-06-24T21:44:21Z,2024-06-23T21:44:21Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,5279b13f7e4e875a3734da9d782bdd6d,4e21b4d9a5bf04115864b11fa5ed18c759ab97fda8e831248c24fd1833ae4315,ctls,singapore.gibson.infra.parrot.sh,443,https://singapore.gibson.infra.parrot.sh:443,https,text/html,GET,51.89.52.93,/,286975560,2001:41d0:700:6b5d:aaaa:feed:dead:beef,HSTS,12,False,,,,,,,
smartcom.testuff.bluesnap.com,All-in-One Payment Orchestration Platform to Increase Revenue & Reduce Costs | BlueSnap,200,218205,www.bluesnap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-30T00:00:00Z,2024-05-28T23:59:59Z,"CN=www.bluesnap.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.bluesnap.com,"Cloudflare, Inc.",www.bluesnap.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",486d84bf3d8d938a909f088c9a155133,5885e9a564b8a714d40faae2f62380010386da18e247e3f20092e69fd0d1110c,ctls,www.bluesnap.com,443,https://smartcom.testuff.bluesnap.com:443,https,text/html,GET,141.226.142.181,/,,141.226.142.181,Yoast SEO:20.8,1456,False,,,cloudflare,,,*.bluesnap.com,https://www.bluesnap.com
smsaas.zaaptv.bluesnap.com,All-in-One Payment Orchestration Platform to Increase Revenue & Reduce Costs | BlueSnap,200,218205,www.bluesnap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-30T00:00:00Z,2024-05-28T23:59:59Z,"CN=www.bluesnap.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.bluesnap.com,"Cloudflare, Inc.",www.bluesnap.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",486d84bf3d8d938a909f088c9a155133,5885e9a564b8a714d40faae2f62380010386da18e247e3f20092e69fd0d1110c,ctls,www.bluesnap.com,443,https://smsaas.zaaptv.bluesnap.com:443,https,text/html,GET,141.226.142.181,/,,141.226.142.181,Yoast SEO:20.8,1456,False,,,cloudflare,,,*.bluesnap.com,https://www.bluesnap.com
sonarqube-devops.testuff.bluesnap.com,All-in-One Payment Orchestration Platform to Increase Revenue & Reduce Costs | BlueSnap,200,218205,www.bluesnap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-30T00:00:00Z,2024-05-28T23:59:59Z,"CN=www.bluesnap.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.bluesnap.com,"Cloudflare, Inc.",www.bluesnap.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",486d84bf3d8d938a909f088c9a155133,5885e9a564b8a714d40faae2f62380010386da18e247e3f20092e69fd0d1110c,ctls,www.bluesnap.com,443,https://sonarqube-devops.testuff.bluesnap.com:443,https,text/html,GET,141.226.142.181,/,,141.226.142.181,Yoast SEO:20.8,1456,False,,,cloudflare,,,*.bluesnap.com,https://www.bluesnap.com
speedtest.parrot.sh,Parrot Security SpeedTest,200,23363,speedtest.parrot.sh,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-07-10T02:09:33Z,2023-10-08T02:09:32Z,CN=parrot.sh,parrot.sh,,parrot.sh,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,a23bb95adef0949163963d1d32850e10,4d47d24caf69bb89e95fb4372699ad26e20ea404b9a9ca3080fb4e87342a27ac,ctls,speedtest.parrot.sh,443,https://speedtest.parrot.sh:443,https,text/html,GET,188.114.96.3,/,-1487903702,2a06:98c1:3120::3,HTTP/3,602,False,,True,cloudflare,cloudflare,True,,
start.parrot.sh,Parrot Security,200,150589,start.parrot.sh,443,True,tls13,TLS_AES_256_GCM_SHA384,,True,2023-06-19T09:40:07Z,2023-09-17T09:40:06Z,CN=parrotsec.org,parrotsec.org,,parrotsec.org,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,888e93a26eb14d1b51d1c79d7aa5e671,df82ca515e31a183c72191a79b68559aa366343f93ae0f3e7ce74231d3ee319d,ctls,start.parrot.sh,443,https://start.parrot.sh:443,https,text/html,GET,51.89.52.94,/,1121213634,2001:41d0:700:6dc3:aaaa:cafe:c0de:1337,Typekit,710,False,,True,,,,,
stm.testuff.bluesnap.com,All-in-One Payment Orchestration Platform to Increase Revenue & Reduce Costs | BlueSnap,200,218205,www.bluesnap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-30T00:00:00Z,2024-05-28T23:59:59Z,"CN=www.bluesnap.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.bluesnap.com,"Cloudflare, Inc.",www.bluesnap.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",486d84bf3d8d938a909f088c9a155133,5885e9a564b8a714d40faae2f62380010386da18e247e3f20092e69fd0d1110c,ctls,www.bluesnap.com,443,https://stm.testuff.bluesnap.com:443,https,text/html,GET,141.226.142.181,/,,141.226.142.181,Yoast SEO:20.8,1456,False,,,cloudflare,,,*.bluesnap.com,https://www.bluesnap.com
sto3-adeventtracker-a1.testuff.bluesnap.com,All-in-One Payment Orchestration Platform to Increase Revenue & Reduce Costs | BlueSnap,200,218205,www.bluesnap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-30T00:00:00Z,2024-05-28T23:59:59Z,"CN=www.bluesnap.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.bluesnap.com,"Cloudflare, Inc.",www.bluesnap.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",486d84bf3d8d938a909f088c9a155133,5885e9a564b8a714d40faae2f62380010386da18e247e3f20092e69fd0d1110c,ctls,www.bluesnap.com,443,https://sto3-adeventtracker-a1.testuff.bluesnap.com:443,https,text/html,GET,141.226.142.181,/,,141.226.142.181,Yoast SEO:20.8,1456,False,,,cloudflare,,,*.bluesnap.com,https://www.bluesnap.com
sto3-searchrealtime-a7.testuff.bluesnap.com,All-in-One Payment Orchestration Platform to Increase Revenue & Reduce Costs | BlueSnap,200,218205,www.bluesnap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-30T00:00:00Z,2024-05-28T23:59:59Z,"CN=www.bluesnap.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.bluesnap.com,"Cloudflare, Inc.",www.bluesnap.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",486d84bf3d8d938a909f088c9a155133,5885e9a564b8a714d40faae2f62380010386da18e247e3f20092e69fd0d1110c,ctls,www.bluesnap.com,443,https://sto3-searchrealtime-a7.testuff.bluesnap.com:443,https,text/html,GET,141.226.142.181,/,,141.226.142.181,Yoast SEO:20.8,1456,False,,,cloudflare,,,*.autodesk.com,https://www.bluesnap.com
strasbourg.gibson.infra.parrot.sh,Index of /,200,1878,strasbourg.gibson.infra.parrot.sh,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-06-24T21:44:21Z,2024-06-23T21:44:21Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,5279b13f7e4e875a3734da9d782bdd6d,4e21b4d9a5bf04115864b11fa5ed18c759ab97fda8e831248c24fd1833ae4315,ctls,strasbourg.gibson.infra.parrot.sh,443,https://strasbourg.gibson.infra.parrot.sh:443,https,text/html,GET,51.89.52.94,/,286975560,2001:41d0:700:6dc3:aaaa:cafe:dead:beef,HSTS,12,False,,,,,,,
support.bluesnap.com,Support Guides,200,911511,support.bluesnap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-17T00:00:00Z,2024-04-16T23:59:59Z,"CN=support.bluesnap.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",support.bluesnap.com,"Cloudflare, Inc.",support.bluesnap.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b19fef7c3077599748f7338d13bf2e11,d417c86c019c144c38ff0222085ca0a73cc795f7e8d512852b1ed1ad6eb0c8fa,ctls,support.bluesnap.com,443,https://support.bluesnap.com:443,https,text/html,GET,104.18.210.56,/,-1972962719,2606:4700::6812:d338,Heroku,523,False,,,cloudflare,cloudflare,True,,
tactics.testuff.bluesnap.com,All-in-One Payment Orchestration Platform to Increase Revenue & Reduce Costs | BlueSnap,200,218205,www.bluesnap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-30T00:00:00Z,2024-05-28T23:59:59Z,"CN=www.bluesnap.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.bluesnap.com,"Cloudflare, Inc.",www.bluesnap.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",486d84bf3d8d938a909f088c9a155133,5885e9a564b8a714d40faae2f62380010386da18e247e3f20092e69fd0d1110c,ctls,www.bluesnap.com,80,http://tactics.testuff.bluesnap.com:80,http,text/html,GET,141.226.142.181,/,,141.226.142.181,Yoast SEO:20.8,1456,False,,,cloudflare,,,*.bluesnap.com,https://www.bluesnap.com
telluscottwebdisk.testuff.bluesnap.com,All-in-One Payment Orchestration Platform to Increase Revenue & Reduce Costs | BlueSnap,200,218205,www.bluesnap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-30T00:00:00Z,2024-05-28T23:59:59Z,"CN=www.bluesnap.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.bluesnap.com,"Cloudflare, Inc.",www.bluesnap.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",486d84bf3d8d938a909f088c9a155133,5885e9a564b8a714d40faae2f62380010386da18e247e3f20092e69fd0d1110c,ctls,www.bluesnap.com,80,http://telluscottwebdisk.testuff.bluesnap.com:80,http,text/html,GET,141.226.142.181,/,,141.226.142.181,Yoast SEO:20.8,1456,False,,,cloudflare,,,*.bluesnap.com,https://www.bluesnap.com
testing-utk.testuff.bluesnap.com,All-in-One Payment Orchestration Platform to Increase Revenue & Reduce Costs | BlueSnap,200,218205,www.bluesnap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-30T00:00:00Z,2024-05-28T23:59:59Z,"CN=www.bluesnap.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.bluesnap.com,"Cloudflare, Inc.",www.bluesnap.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",486d84bf3d8d938a909f088c9a155133,5885e9a564b8a714d40faae2f62380010386da18e247e3f20092e69fd0d1110c,ctls,www.bluesnap.com,80,http://testing-utk.testuff.bluesnap.com:80,http,text/html,GET,141.226.142.181,/,,141.226.142.181,Yoast SEO:20.8,1456,False,,,cloudflare,,,*.bluesnap.com,https://www.bluesnap.com
tillie04.testuff.bluesnap.com,All-in-One Payment Orchestration Platform to Increase Revenue & Reduce Costs | BlueSnap,200,218205,www.bluesnap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-30T00:00:00Z,2024-05-28T23:59:59Z,"CN=www.bluesnap.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.bluesnap.com,"Cloudflare, Inc.",www.bluesnap.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",486d84bf3d8d938a909f088c9a155133,5885e9a564b8a714d40faae2f62380010386da18e247e3f20092e69fd0d1110c,ctls,www.bluesnap.com,80,http://tillie04.testuff.bluesnap.com:80,http,text/html,GET,141.226.142.181,/,,141.226.142.181,Yoast SEO:20.8,1456,False,,,cloudflare,,,*.bluesnap.com,https://www.bluesnap.com
tor82-114-gre.testuff.bluesnap.com,All-in-One Payment Orchestration Platform to Increase Revenue & Reduce Costs | BlueSnap,200,218205,www.bluesnap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-30T00:00:00Z,2024-05-28T23:59:59Z,"CN=www.bluesnap.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.bluesnap.com,"Cloudflare, Inc.",www.bluesnap.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",486d84bf3d8d938a909f088c9a155133,5885e9a564b8a714d40faae2f62380010386da18e247e3f20092e69fd0d1110c,ctls,www.bluesnap.com,80,http://tor82-114-gre.testuff.bluesnap.com:80,http,text/html,GET,141.226.142.181,/,,141.226.142.181,Yoast SEO:20.8,1456,False,,,cloudflare,,,*.bluesnap.com,https://www.bluesnap.com
tracker.parrot.sh,,200,55,tracker.parrot.sh,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-07-10T02:09:33Z,2023-10-08T02:09:32Z,CN=parrot.sh,parrot.sh,,parrot.sh,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,a23bb95adef0949163963d1d32850e10,4d47d24caf69bb89e95fb4372699ad26e20ea404b9a9ca3080fb4e87342a27ac,ctls,tracker.parrot.sh,443,https://tracker.parrot.sh:443,https,,GET,188.114.97.3,/,-589182292,2a06:98c1:3121::3,HTTP/3,1,False,,True,cloudflare,cloudflare,True,,
udu.parrot.sh,Index of /,200,1878,udu.parrot.sh,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-06-24T21:44:21Z,2024-06-23T21:44:21Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,5279b13f7e4e875a3734da9d782bdd6d,4e21b4d9a5bf04115864b11fa5ed18c759ab97fda8e831248c24fd1833ae4315,ctls,udu.parrot.sh,443,https://udu.parrot.sh:443,https,text/html,GET,51.89.52.92,/,286975560,2001:41d0:700:6dc3:aaaa:cafe:c0de:1337,HSTS,12,False,,,,,,,
udupalermo.parrot.sh,Index of /,200,1878,udupalermo.parrot.sh,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-06-24T21:44:21Z,2024-06-23T21:44:21Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,5279b13f7e4e875a3734da9d782bdd6d,4e21b4d9a5bf04115864b11fa5ed18c759ab97fda8e831248c24fd1833ae4315,ctls,udupalermo.parrot.sh,443,https://udupalermo.parrot.sh:443,https,text/html,GET,51.89.52.92,/,286975560,2001:41d0:700:6dc3:aaaa:cafe:dead:beef,HSTS,12,False,,,,,,,
us.tracker.parrot.sh,,200,55,us.tracker.parrot.sh,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2021-03-30T01:23:36Z,2031-03-28T01:23:36Z,CN=localhost,localhost,,localhost,CN=localhost,localhost,,66647a823ef27241952de36cbce40d26,9f1cd54aaccf1c7489068586e3b51218d95733ac84be004a19219e2172680a80,ctls,us.tracker.parrot.sh,443,https://us.tracker.parrot.sh:443,https,,GET,45.79.134.190,/,-589182292,45.79.134.190,Nginx:1.18.0,1,False,,,nginx/1.18.0,,,,
us2-ncsa-mirror.parrot.sh,Index of /,200,1878,us2-ncsa-mirror.parrot.sh,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-06-24T21:44:21Z,2024-06-23T21:44:21Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,5279b13f7e4e875a3734da9d782bdd6d,4e21b4d9a5bf04115864b11fa5ed18c759ab97fda8e831248c24fd1833ae4315,ctls,us2-ncsa-mirror.parrot.sh,443,https://us2-ncsa-mirror.parrot.sh:443,https,text/html,GET,51.89.52.93,/,286975560,2001:41d0:700:6b5d:aaaa:cafe:dead:beef,HSTS,12,False,,,,,,,
usercontainer-corporate.testuff.bluesnap.com,All-in-One Payment Orchestration Platform to Increase Revenue & Reduce Costs | BlueSnap,200,218205,www.bluesnap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-30T00:00:00Z,2024-05-28T23:59:59Z,"CN=www.bluesnap.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.bluesnap.com,"Cloudflare, Inc.",www.bluesnap.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",486d84bf3d8d938a909f088c9a155133,5885e9a564b8a714d40faae2f62380010386da18e247e3f20092e69fd0d1110c,ctls,www.bluesnap.com,80,http://usercontainer-corporate.testuff.bluesnap.com:80,http,text/html,GET,141.226.142.181,/,,141.226.142.181,Yoast SEO:20.8,1456,False,,,cloudflare,,,*.bluesnap.com,https://www.bluesnap.com
usertr.testuff.bluesnap.com,All-in-One Payment Orchestration Platform to Increase Revenue & Reduce Costs | BlueSnap,200,218205,www.bluesnap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-30T00:00:00Z,2024-05-28T23:59:59Z,"CN=www.bluesnap.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.bluesnap.com,"Cloudflare, Inc.",www.bluesnap.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",486d84bf3d8d938a909f088c9a155133,5885e9a564b8a714d40faae2f62380010386da18e247e3f20092e69fd0d1110c,ctls,www.bluesnap.com,80,http://usertr.testuff.bluesnap.com:80,http,text/html,GET,141.226.142.181,/,,141.226.142.181,Yoast SEO:20.8,1456,False,,,cloudflare,,,*.bluesnap.com,https://www.bluesnap.com
usivvmmes11.testuff.bluesnap.com,All-in-One Payment Orchestration Platform to Increase Revenue & Reduce Costs | BlueSnap,200,218205,www.bluesnap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-30T00:00:00Z,2024-05-28T23:59:59Z,"CN=www.bluesnap.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.bluesnap.com,"Cloudflare, Inc.",www.bluesnap.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",486d84bf3d8d938a909f088c9a155133,5885e9a564b8a714d40faae2f62380010386da18e247e3f20092e69fd0d1110c,ctls,www.bluesnap.com,80,http://usivvmmes11.testuff.bluesnap.com:80,http,text/html,GET,141.226.142.181,/,,141.226.142.181,Yoast SEO:20.8,1456,False,,,cloudflare,,,*.bluesnap.com,https://www.bluesnap.com
vietnam.deb.parrot.sh,Index of /,200,247,vietnam.deb.parrot.sh,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-07-01T14:57:22Z,2023-09-29T14:57:21Z,CN=vietnam.deb.parrot.sh,vietnam.deb.parrot.sh,,vietnam.deb.parrot.sh,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,87bb321fa852115111b5c5acc2ccf77d,ea15da184c23f41718358b08cd4c8e48872e3a21f0b621f916dc6807bdb6a832,ctls,vietnam.deb.parrot.sh,443,https://vietnam.deb.parrot.sh:443,https,text/html,GET,103.74.122.217,/,-2144967296,103.74.122.217,Ubuntu,8,False,,,nginx/1.18.0 (Ubuntu),,,,
weblab.htmlvalidator.bluesnap.com,All-in-One Payment Orchestration Platform to Increase Revenue & Reduce Costs | BlueSnap,200,218205,www.bluesnap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-30T00:00:00Z,2024-05-28T23:59:59Z,"CN=www.bluesnap.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.bluesnap.com,"Cloudflare, Inc.",www.bluesnap.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",486d84bf3d8d938a909f088c9a155133,5885e9a564b8a714d40faae2f62380010386da18e247e3f20092e69fd0d1110c,ctls,www.bluesnap.com,80,http://weblab.htmlvalidator.bluesnap.com:80,http,text/html,GET,141.226.142.181,/,,141.226.142.181,Yoast SEO:20.8,1456,False,,,cloudflare,,,*.bluesnap.com,https://www.bluesnap.com
whatsapp-chatd-msgr-edge-shv-01-maa2.parrot.sh,Index of /,200,1878,whatsapp-chatd-msgr-edge-shv-01-maa2.parrot.sh,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-06-24T21:44:21Z,2024-06-23T21:44:21Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,5279b13f7e4e875a3734da9d782bdd6d,4e21b4d9a5bf04115864b11fa5ed18c759ab97fda8e831248c24fd1833ae4315,ctls,whatsapp-chatd-msgr-edge-shv-01-maa2.parrot.sh,443,https://whatsapp-chatd-msgr-edge-shv-01-maa2.parrot.sh:443,https,text/html,GET,51.89.52.95,/,286975560,2001:41d0:700:6b5d:aaaa:cafe:dead:beef,HSTS,12,False,,,,,,,
ws1.bluesnap.com,Attention Required! | Cloudflare,403,4516,,,,,,,,,,,,,,,,,,,,,80,http://ws1.bluesnap.com:80,http,text/html,GET,104.18.26.40,/,944752890,104.18.27.40,Cloudflare,94,False,,,cloudflare,cloudflare,True,,
www.bluesnap.com,All-in-One Payment Orchestration Platform to Increase Revenue & Reduce Costs | BlueSnap,200,218205,www.bluesnap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-30T00:00:00Z,2024-05-28T23:59:59Z,"CN=www.bluesnap.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.bluesnap.com,"Cloudflare, Inc.",www.bluesnap.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",486d84bf3d8d938a909f088c9a155133,5885e9a564b8a714d40faae2f62380010386da18e247e3f20092e69fd0d1110c,ctls,www.bluesnap.com,443,https://www.bluesnap.com:443,https,text/html,GET,141.193.213.20,/,-1840324437,141.193.213.21,Yoast SEO:20.8,1456,False,,,cloudflare,,,*.bluesnap.com,
www.parrot.sh,Parrot Security,200,150589,www.parrot.sh,443,True,tls13,TLS_AES_256_GCM_SHA384,,True,2023-06-19T09:40:07Z,2023-09-17T09:40:06Z,CN=parrotsec.org,parrotsec.org,,parrotsec.org,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,888e93a26eb14d1b51d1c79d7aa5e671,df82ca515e31a183c72191a79b68559aa366343f93ae0f3e7ce74231d3ee319d,ctls,www.parrot.sh,443,https://www.parrot.sh:443,https,text/html,GET,141.95.31.133,/,1121213634,2001:41d0:700:6b5d:aaaa:cafe:dead:beef,Typekit,710,False,,True,,,,,
www2.bluesnap.com,Attention Required! | Cloudflare,403,4516,,,,,,,,,,,,,,,,,,,,,80,http://www2.bluesnap.com:80,http,text/html,GET,104.18.26.40,/,-2099116335,104.18.27.40,Cloudflare,94,False,,,cloudflare,cloudflare,True,,
