input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url
sto3-pstorage-a49.redir.bugpoc.ninja,,400,7,sto3-pstorage-a49.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,sto3-pstorage-a49.redir.bugpoc.ninja,cloudfront,443,https://sto3-pstorage-a49.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.114,/,-1712251305,18.66.97.115,Amazon Web Services,1,False,True,
sto3-search-a7.redir.bugpoc.ninja,,400,7,sto3-search-a7.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,sto3-search-a7.redir.bugpoc.ninja,cloudfront,443,https://sto3-search-a7.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.114,/,-1712251305,18.66.97.36,Amazon Web Services,1,False,True,
sto3-socialgraph-a6.redir.bugpoc.ninja,,400,7,sto3-socialgraph-a6.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,sto3-socialgraph-a6.redir.bugpoc.ninja,cloudfront,443,https://sto3-socialgraph-a6.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.114,/,-1712251305,18.66.97.115,Amazon Web Services,1,False,True,
sto3-xeago-bsd1.redir.bugpoc.ninja,,400,7,sto3-xeago-bsd1.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,sto3-xeago-bsd1.redir.bugpoc.ninja,cloudfront,443,https://sto3-xeago-bsd1.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.115,/,-1712251305,18.66.97.114,Amazon Web Services,1,False,True,
sto3accesspoint-a2.redir.bugpoc.ninja,,400,7,sto3accesspoint-a2.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,sto3accesspoint-a2.redir.bugpoc.ninja,cloudfront,443,https://sto3accesspoint-a2.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.36,/,-1712251305,18.66.97.114,Amazon Web Services,1,False,True,
sto3accesspoint-a48.redir.bugpoc.ninja,,400,7,sto3accesspoint-a48.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,sto3accesspoint-a48.redir.bugpoc.ninja,cloudfront,443,https://sto3accesspoint-a48.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.76,/,-1712251305,18.66.97.115,Amazon Web Services,1,False,True,
sto3accesspoint-a89.redir.bugpoc.ninja,,400,7,sto3accesspoint-a89.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,sto3accesspoint-a89.redir.bugpoc.ninja,cloudfront,443,https://sto3accesspoint-a89.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.76,/,-1712251305,18.66.97.115,Amazon Web Services,1,False,True,
sto5-fantomextranscodervod-b58.redir.bugpoc.ninja,,400,7,sto5-fantomextranscodervod-b58.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,sto5-fantomextranscodervod-b58.redir.bugpoc.ninja,cloudfront,443,https://sto5-fantomextranscodervod-b58.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.76,/,-1712251305,18.66.97.36,Amazon Web Services,1,False,True,
store-028-mr.web.bugpoc.ninja,,200,662,store-028-mr.web.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=web.bugpoc.ninja,web.bugpoc.ninja,*.web.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c57ae59100530f84c68ce4cb8a6ecbe2,da49ab892ed32c065d5748555106c25a5938c95a52cb9c4c525a0b7ce9ed7039,True,ctls,store-028-mr.web.bugpoc.ninja,cloudfront,443,https://store-028-mr.web.bugpoc.ninja:443,https,AmazonS3,text/html,GET,13.224.189.36,/,-718101874,13.224.189.43,Amazon Web Services,24,False,True,
stream3.redir.bugpoc.ninja,,400,7,stream3.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,stream3.redir.bugpoc.ninja,cloudfront,443,https://stream3.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.76,/,-1712251305,18.66.97.114,Amazon Web Services,1,False,True,
stripe.relay.bugpoc.ninja,,200,2,stripe.relay.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-24T00:00:00Z,2023-10-17T23:59:59Z,CN=*.relay.bugpoc.ninja,*.relay.bugpoc.ninja,*.relay.bugpoc.ninja,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,c433368e034efb5da1cecd26e5cd6e86,9e5faec0cfeabb9562c553303522271774293f6b29058954c85860cc515ef801,True,ctls,stripe.relay.bugpoc.ninja,cloudfront,443,https://stripe.relay.bugpoc.ninja:443,https,,text/plain,GET,108.138.17.81,/,-1132923558,108.138.17.99,Amazon Web Services,1,False,True,
suivi-8-3.redir.bugpoc.ninja,,400,7,suivi-8-3.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,suivi-8-3.redir.bugpoc.ninja,cloudfront,443,https://suivi-8-3.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.76,/,-1712251305,18.66.97.36,Amazon Web Services,1,False,True,
summonerkandetva.web.bugpoc.ninja,,200,662,summonerkandetva.web.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=web.bugpoc.ninja,web.bugpoc.ninja,*.web.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c57ae59100530f84c68ce4cb8a6ecbe2,da49ab892ed32c065d5748555106c25a5938c95a52cb9c4c525a0b7ce9ed7039,True,ctls,summonerkandetva.web.bugpoc.ninja,cloudfront,443,https://summonerkandetva.web.bugpoc.ninja:443,https,AmazonS3,text/html,GET,13.224.189.23,/,-718101874,13.224.189.43,Amazon Web Services,24,False,True,
sunrock.redir.bugpoc.ninja,,400,7,sunrock.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,sunrock.redir.bugpoc.ninja,cloudfront,443,https://sunrock.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.36,/,-1712251305,18.66.97.115,Amazon Web Services,1,False,True,
super-fast-guest-wifi.redir.bugpoc.ninja,,400,7,super-fast-guest-wifi.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,super-fast-guest-wifi.redir.bugpoc.ninja,cloudfront,443,https://super-fast-guest-wifi.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.36,/,-1712251305,18.66.97.76,Amazon Web Services,1,False,True,
super2.redir.bugpoc.ninja,,400,7,super2.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,super2.redir.bugpoc.ninja,cloudfront,443,https://super2.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.76,/,-1712251305,18.66.97.115,Amazon Web Services,1,False,True,
superdiginpublishinkeipzigmacipoli.web.pepedeluxe1.web.bugpoc.ninja,,200,662,superdiginpublishinkeipzigmacipoli.web.pepedeluxe1.web.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=web.bugpoc.ninja,web.bugpoc.ninja,*.web.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c57ae59100530f84c68ce4cb8a6ecbe2,da49ab892ed32c065d5748555106c25a5938c95a52cb9c4c525a0b7ce9ed7039,True,ctls,superdiginpublishinkeipzigmacipoli.web.pepedeluxe1.web.bugpoc.ninja,cloudfront,443,https://superdiginpublishinkeipzigmacipoli.web.pepedeluxe1.web.bugpoc.ninja:443,https,AmazonS3,text/html,GET,13.224.189.36,/,-718101874,13.224.189.23,Amazon Web Services,24,False,True,
support-dr.redir.bugpoc.ninja,,400,7,support-dr.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,support-dr.redir.bugpoc.ninja,cloudfront,443,https://support-dr.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.36,/,-1712251305,18.66.97.76,Amazon Web Services,1,False,True,
surf1.redir.bugpoc.ninja,,400,7,surf1.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,surf1.redir.bugpoc.ninja,cloudfront,443,https://surf1.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.36,/,-1712251305,18.66.97.114,Amazon Web Services,1,False,True,
suzuki-xuv-1.redir.bugpoc.ninja,,502,36,suzuki-xuv-1.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,suzuki-xuv-1.redir.bugpoc.ninja,cloudfront,443,https://suzuki-xuv-1.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.36,/,142092188,18.66.97.76,Amazon Web Services,1,False,True,
svcgateway1.redir.bugpoc.ninja,,400,7,svcgateway1.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,svcgateway1.redir.bugpoc.ninja,cloudfront,443,https://svcgateway1.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.36,/,-1712251305,18.66.97.76,Amazon Web Services,1,False,True,
svsbalaji.redir.bugpoc.ninja,,400,7,svsbalaji.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,svsbalaji.redir.bugpoc.ninja,cloudfront,443,https://svsbalaji.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.36,/,-1712251305,18.66.97.115,Amazon Web Services,1,False,True,
svuadmin.redir.bugpoc.ninja,,400,7,svuadmin.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,svuadmin.redir.bugpoc.ninja,cloudfront,443,https://svuadmin.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.114,/,-1712251305,18.66.97.76,Amazon Web Services,1,False,True,
swaccactivity.redir.bugpoc.ninja,,400,7,swaccactivity.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,swaccactivity.redir.bugpoc.ninja,cloudfront,443,https://swaccactivity.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.114,/,-1712251305,18.66.97.76,Amazon Web Services,1,False,True,
swapapi-dev.redir.bugpoc.ninja,,400,7,swapapi-dev.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,swapapi-dev.redir.bugpoc.ninja,cloudfront,443,https://swapapi-dev.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.115,/,-1712251305,18.66.97.36,Amazon Web Services,1,False,True,
swarm.redir.bugpoc.ninja,,400,7,swarm.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,swarm.redir.bugpoc.ninja,cloudfront,443,https://swarm.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.114,/,-1712251305,18.66.97.36,Amazon Web Services,1,False,True,
swgreg.redir.bugpoc.ninja,,400,7,swgreg.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,swgreg.redir.bugpoc.ninja,cloudfront,443,https://swgreg.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.114,/,-1712251305,18.66.97.76,Amazon Web Services,1,False,True,
sxwvu.redir.bugpoc.ninja,,400,7,sxwvu.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,sxwvu.redir.bugpoc.ninja,cloudfront,443,https://sxwvu.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.36,/,-1712251305,18.66.97.115,Amazon Web Services,1,False,True,
syd05-p-ad-01a.redir.bugpoc.ninja,,400,7,syd05-p-ad-01a.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,syd05-p-ad-01a.redir.bugpoc.ninja,cloudfront,443,https://syd05-p-ad-01a.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.36,/,-1712251305,18.66.97.76,Amazon Web Services,1,False,True,
system-data-log-b2bsystem.web.bugpoc.ninja,,200,662,system-data-log-b2bsystem.web.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=web.bugpoc.ninja,web.bugpoc.ninja,*.web.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c57ae59100530f84c68ce4cb8a6ecbe2,da49ab892ed32c065d5748555106c25a5938c95a52cb9c4c525a0b7ce9ed7039,True,ctls,system-data-log-b2bsystem.web.bugpoc.ninja,cloudfront,443,https://system-data-log-b2bsystem.web.bugpoc.ninja:443,https,AmazonS3,text/html,GET,13.224.189.43,/,-718101874,13.224.189.36,Amazon Web Services,24,False,True,
system-errorwebassetsacc-relay.redir.bugpoc.ninja,,400,7,system-errorwebassetsacc-relay.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,system-errorwebassetsacc-relay.redir.bugpoc.ninja,cloudfront,443,https://system-errorwebassetsacc-relay.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.36,/,-1712251305,18.66.97.76,Amazon Web Services,1,False,True,
system-helpdeskrepository.redir.bugpoc.ninja,,400,7,system-helpdeskrepository.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,system-helpdeskrepository.redir.bugpoc.ninja,cloudfront,443,https://system-helpdeskrepository.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.36,/,-1712251305,18.66.97.114,Amazon Web Services,1,False,True,
system-internal-support-corp.redir.bugpoc.ninja,,400,7,system-internal-support-corp.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,system-internal-support-corp.redir.bugpoc.ninja,cloudfront,443,https://system-internal-support-corp.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.114,/,-1712251305,18.66.97.36,Amazon Web Services,1,False,True,
system-internal-support-corp.relay.bugpoc.ninja,,200,2,system-internal-support-corp.relay.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-24T00:00:00Z,2023-10-17T23:59:59Z,CN=*.relay.bugpoc.ninja,*.relay.bugpoc.ninja,*.relay.bugpoc.ninja,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,c433368e034efb5da1cecd26e5cd6e86,9e5faec0cfeabb9562c553303522271774293f6b29058954c85860cc515ef801,True,ctls,system-internal-support-corp.relay.bugpoc.ninja,cloudfront,443,https://system-internal-support-corp.relay.bugpoc.ninja:443,https,,text/plain,GET,108.138.17.81,/,-1132923558,108.138.17.63,Amazon Web Services,1,False,True,
systemartifact.redir.bugpoc.ninja,,400,7,systemartifact.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,systemartifact.redir.bugpoc.ninja,cloudfront,443,https://systemartifact.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.76,/,-1712251305,18.66.97.114,Amazon Web Services,1,False,True,
systemjenkins-resources-jiratunnel-mx.redir.bugpoc.ninja,,400,7,systemjenkins-resources-jiratunnel-mx.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,systemjenkins-resources-jiratunnel-mx.redir.bugpoc.ninja,cloudfront,443,https://systemjenkins-resources-jiratunnel-mx.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.114,/,-1712251305,18.66.97.115,Amazon Web Services,1,False,True,
